EventID,SponsorID,Sponsor,SponsorType,SponsorURL,imageURL,imageHeight,imageWidth
819,846,"Microsoft Corporation","Global SQLSaturday Partner","https://www.microsoft.com/en-us/server-cloud/products/sql-server/","https://sqlsaturdayfiles.blob.core.windows.net/872/EventSponsor_13495.png",60,170
820,1229,"University of North Florida","Platinum Sponsor","http://www.unf.edu","https://www.unf.edu/uploadedImages/aa/ccec/ComputingNew/SOCLogoSmallVerboseBlue280.png?n=431",60,170
820,1405,"COZYROC","Gold Sponsor","http://bit.ly/cozyrocssis","https://www.cozyroc.com/sites/default/files/cozyroc-big.png",60,170
820,1817,"SentryOne","Gold Sponsor","https://www.sentryone.com/","https://strd.co/wp-content/uploads/2019/02/SentryOne-600px.png",60,170
820,1057,"SNI Technology","Gold Sponsor","http://www.snitechnology.com/","http://www.snitechnology.com/Portals/2/Images/SNITLogo.png",60,170
820,3,"Idera","Silver Sponsor","http://www.idera.com/Content/Home.aspx","https://www.sqlsaturday.com/images/SQLSaturday/eventsponsors/IDERA170x60.png",60,170
820,2106,"CSI Tech","Silver Sponsor","https://csitechinc.com/","https://thecsicompanies.com/wp-content/uploads/2019/03/csi-tech-horizontal-tag.png",60,170
820,2110,"One Call","Silver Sponsor","http://onecallcm.com/","https://onecallcm.com/img/onecall-header-new.png",60,170
820,9,"Apex Systems, Inc","Silver Sponsor","http://www.apexsystemsinc.com/","https://storage.googleapis.com/webhosting-bestandbrightest/wp-media/2019/01/650213a4-apex_systems_inc..png",60,170
820,23,"Pragmatic Works","Silver Sponsor","http://www.pragmaticworks.com","https://blog.pragmaticworks.com/hubfs/PW-logo-text-CMYK.png",60,170
820,2254,"SQLCoop.com, LLC","Blog Sponsor","https://www.youtube.com/channel/UCc1u_C8ukXd1Lkd9uF-Tj4w/videos?view=0sort=pview_as=subscriberflow=grid","https://sqlsaturdayfiles.blob.core.windows.net/891/EventSponsor_13505.png",40,100
823,846,"Microsoft Corporation","Global SQLSaturday Partner","https://www.microsoft.com/en-us/server-cloud/products/sql-server/","https://sqlsaturdayfiles.blob.core.windows.net/872/EventSponsor_13495.png",60,170
823,2409,"Actifio Inc.","Gold Sponsor","https://www.actifio.com/","https://sqlsaturdayfiles.blob.core.windows.net/823/EventSponsor_13517.png",60,170
823,2340,"Barry Katz LTD","Gold Sponsor","http://katzu.com/","http://katzu.com/wp-content/uploads/2016/11/Barry-Katz-logo.jpg",60,170
823,2358,"COUCHBASE","Gold Sponsor","https://www.couchbase.com/","https://www.drupal.org/files/project-images/couchbasecicularlogoformarketing.gif",60,170
823,2324,"Experda LTD","Gold Sponsor","http://www.experda.com/","http://www.experda.com/images/logoBig.png",60,170
823,5,"Quest Software","Gold Sponsor","https://www.quest.com/","https://www.sqlsaturday.com/images/sqlsaturday/eventsponsors/Quest_170x60.png",60,170
823,2331,"Elastic","Gold Sponsor","https://www.elastic.co","https://www.elastic.co/assets/blt45b0886c90beceee/logo-elastic.svg",60,170
823,2326,"Valinor LTD","Silver Sponsor","http://www.valinor.co.il/","https://www.sentryone.com/hubfs/Partners/Partner%20Logos/Valinor.jpg",60,170
823,1883,"DataSite LTD","Silver Sponsor","http://datasite.co.il","https://d22ugv96r73n8r.cloudfront.net/wp-content/uploads/2018/12/logo-ds.png",60,170
823,2093,"Inspire Bar Technologies LTD","Bronze Sponsor","http://inspireit.co.il/","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrjSvw3fxK5CJRfhp5-hyJtpfyPT2L2Ylz5-odsEhnJ-Pi1vH0dw",60,170
823,4,"PASS","PASS","http://www.pass.org","https://www.pass.org/Portals/_default/Skins/pass-2016/images/pass-logo-2016.png",40,100
827,846,"Microsoft Corporation","Global SQLSaturday Partner","https://www.microsoft.com/en-us/server-cloud/products/sql-server/","https://sqlsaturdayfiles.blob.core.windows.net/872/EventSponsor_13495.png",60,170
827,607,"DELL EMC","Diamond Sponsor","https://www.dellemc.com/en-us/index.htm","https://www.pass.org/images/DellEMC_Logo_Prm_Blue_Gry_rgb_170x60.jpeg",60,170
827,2141,"Dallas DBAs","Diamond Sponsor","http://www.dallasdbas.com","https://dallasdbas.com/wp-content/uploads/2018/04/dba-logo-wide2.png",60,170
827,434,"BITracks","Diamond Sponsor","http://www.bitracks.com/","https://bitracks.files.wordpress.com/2019/03/bitracks-01.png",60,170
827,2371,"Snowflake","Diamond Sponsor","https://www.snowflake.com/","https://www.snowflake.com/wp-content/themes/snowflake/img/snowflake-logo-blue.png",60,170
827,1853,"Insight Enterprises","Gold Sponsor","https://www.insight.com/en_US/solve/digital-innovation.html","https://www.insight.com/content/dam/insight-web/logos/global-nav.png",60,170
827,1658,"Main Street DBAS","Gold Sponsor","http://www.mainstreetdbas.com/","https://static.wixstatic.com/media/488e87_20d64f73c703412c8f3fe9b6b53f4ea0.jpg",60,170
827,2121,"KiZAN","Gold Sponsor","https://www.kizan.com","https://cdn2.hubspot.net/hubfs/2059240/KiZANLogo-BlueandOrange-1.png",60,170
827,2393,"Ingage Partners","Gold Sponsor","http://www.ingagepartners.com/","http://www.ingagepartners.com/wp-content/uploads/2019/01/340_156-02.png",60,170
827,84,"Pure Storage","Gold Sponsor","http://www.purestorage.com","https://bobpusateri.blob.core.windows.net/shared/ChiSQL/purestorage-logo.png",60,170
827,2334,"NIS Technologies","Gold Sponsor","http://www.nistechnologies.com","http://www.nistechnologies.com/images/NISTech_Logo_386.PNG",60,170
827,1988,"Rubrik","Gold Sponsor","http://www.rubrik.com","https://www.sqlsaturday.com/Portals/444/SponsorImages/rubrik.png",60,170
827,2360,"Eric","Silver Sponsor","https://www.jaggedpeak.com/","https://pbs.twimg.com/profile_images/1009146052656664577/ccsmWK6a_400x400.jpg",60,170
827,2095,"Vantiv Now Worldpay","Bronze Sponsor","https://www.vantiv.com/","https://www.vantiv.com/jcr:content/logo.img.png/-1/vantiv-worldpay-logo-01.png",60,170
827,2241,"DataPerf Professionals","Personal Sponsor - $50","https://www.dataperfpro.com","https://dataperfpro.com/wp-content/uploads/2018/06/DataPerf-banner.png",40,100
827,2254,"SQLCoop.com, LLC","Personal Sponsor - $25","https://www.youtube.com/channel/UCc1u_C8ukXd1Lkd9uF-Tj4w/videos?view=0sort=pview_as=subscriberflow=grid","https://sqlsaturdayfiles.blob.core.windows.net/891/EventSponsor_13505.png",40,100
827,4,"PASS","PASS","http://www.pass.org","https://www.pass.org/Portals/_default/Skins/pass-2016/images/pass-logo-2016.png",60,170
830,846,"Microsoft Corporation","Global SQLSaturday Partner","https://www.microsoft.com/en-us/server-cloud/products/sql-server/","",60,170
830,74,"Xtivia","Gold Sponsor","http://www.xtivia.com/","",60,170
830,1495,"MinionWare, LLC","Silver Sponsor","http://minionware.net/?utm_source=SQL%20Saturdayutm_campaign=SQLSat613utm_medium=imageutm_term=MinionWare","",60,170
830,2390,"GroverDB, inc","Silver Sponsor","https://groverdb.com/","",60,170
830,2160,"Sensible Data Integrations","Bronze Sponsor","http://sensibledataintegrations.com","",60,170
830,1995,"Mile Hi Power BI User Group","Personal Sponsor","http://milehipowerbi.com","",40,100
830,2254,"SQLCoop.com, LLC","Blog Sponsor","https://www.youtube.com/channel/UCc1u_C8ukXd1Lkd9uF-Tj4w/videos?view=0sort=pview_as=subscriberflow=grid","",40,100
830,1431,"Colorado Technical University","Venue","http://www.coloradotech.edu","",40,100
830,4,"PASS","PASS","http://www.pass.org","",60,170
831,846,"Microsoft Corporation","Global SQLSaturday Partner","https://www.microsoft.com/en-us/server-cloud/products/sql-server/","https://sqlsaturdayfiles.blob.core.windows.net/872/EventSponsor_13495.png",60,170
831,1617,"VMWare","Gold Sponsor","http://www.vmware.com","https://1nn0va.blob.core.windows.net/sqlsat707/vmware.png",60,170
831,1103,"SQL Masters Consulting","Gold Sponsor","http://www.sqlmastersconsulting.com.au","https://sqlmastersconsulting.com.au/wp-content/uploads/2018/02/SQL_Flat_Logo_RGB-1.png",60,170
831,1272,"WARDY IT Solutions","Gold Sponsor","http://www.wardyit.com","https://www.sqlsaturday.com/images/SQLSaturday/EventSponsors/WardyITLogo.png",60,170
831,297,"SQL Services","Silver Sponsor","http://www.sqlservices.com/web/DefaultWide.aspx","https://www.sqlservices.com/web/images/BannerWide/SQL_72pp_orange.jpg",60,170
831,297,"SQL Services","After Event","http://www.sqlservices.com/web/DefaultWide.aspx","https://www.sqlservices.com/web/images/BannerWide/SQL_72pp_orange.jpg",60,170
831,4,"PASS","PASS","http://www.pass.org","https://www.pass.org/Portals/_default/Skins/pass-2016/images/pass-logo-2016.png",60,170
832,846,"Microsoft Corporation","Global SQLSaturday Partner","https://www.microsoft.com/en-us/server-cloud/products/sql-server/","https://sqlsaturdayfiles.blob.core.windows.net/872/EventSponsor_13495.png",60,170
832,2369,"MOBILNA INFORMATIKA D.O.O.","Silver Sponsor","https://www.repsly.com/","https://i.ibb.co/WgQVCNW/repsly-logo.png",60,170
832,2373,"Data Sense d.o.o.","Bronze Sponsor","http://www.datasense.hr","http://www.datasense.hr/images/logo_07.png",60,170
832,2410,"Franck","Custom","https://www.franck.eu/en/","https://sqlsaturdayfiles.blob.core.windows.net/832/EventSponsor_13519.png",40,100
832,2387,"PET MINUTA d.o.o.","Custom","https://five.agency/","http://sqlsat.matesic.info/2019/five.png",40,100
832,2330,"University of Zagreb, Faculty of Electrical Engineering and Computing","Custom","https://www.fer.unizg.hr","http://sqlsat.matesic.info/2019/fer-logo.png",40,100
832,562,"Devart","Custom","http://www.devart.com/","https://www.devart.com/images/logo/devart_logo_blue.png",40,100
832,2325,"RevDeBug","Custom","https://revdebug.com","https://cdn.revdebug.com/images/logos/RevDeBug-4k-transparent-logo.png",40,100
832,2377,"TuneIT","Custom","http://www.tuneit.hr/","http://sqlsat.matesic.info/2019/TuneIT.png",40,100
832,2349,"Tech Resources d.o.o.","Custom","http://www.techresources.hr","http://sqlsat.matesic.info/2019/Tech%20Resources.png",40,100
832,2368,"SPAN d.o.o.","Custom","https://span.eu/","http://sqlsat.matesic.info/2019/span.png",40,100
832,4,"PASS","PASS","http://www.pass.org","https://www.pass.org/Portals/_default/Skins/pass-2016/images/pass-logo-2016.png",40,100
833,846,"Microsoft Corporation","Global SQLSaturday Partner","https://www.microsoft.com/en-us/server-cloud/products/sql-server/","https://sqlsaturdayfiles.blob.core.windows.net/872/EventSponsor_13495.png",40,100
833,4,"PASS","PASS","http://www.pass.org","https://www.pass.org/Portals/_default/Skins/pass-2016/images/pass-logo-2016.png",40,100
834,846,"Microsoft Corporation","Global SQLSaturday Partner","https://www.microsoft.com/en-us/server-cloud/products/sql-server/","https://sqlsaturdayfiles.blob.core.windows.net/872/EventSponsor_13495.png",60,170
834,522,"CrespiDB","Bronze Sponsor","http://www.crespidb.com.br","http://crespidb.com.br/baixas/logo_crespidb-01.png",60,170
834,4,"PASS","PASS","http://www.pass.org","https://www.pass.org/Portals/_default/Skins/pass-2016/images/pass-logo-2016.png",60,170
835,846,"Microsoft Corporation","Global SQLSaturday Partner","https://www.microsoft.com/en-us/server-cloud/products/sql-server/","https://sqlsaturdayfiles.blob.core.windows.net/872/EventSponsor_13495.png",60,170
835,398,"Aspect Consulting","Gold Sponsor","http://www.aspect-consulting.com/","https://www.aspect-consulting.com/images/xlogo1.png.pagespeed.ic.N0jBuq2IFP.png",60,170
835,2320,"PSSUG","Gold Sponsor","https://pssug.org?utm_source=sqlsaturday835","https://pssug.org/wp-content/uploads/2017/04/Pssug-Branding_2017-web.jpg",60,170
835,1952,"Simple Fast Marketing","Gold Sponsor","http://simplefastmarketing.com","https://simplefastmarketing.com/wp-content/uploads/2017/03/SFM_logoLong_3-18-16.png",60,170
835,89,"Profisee","Gold Sponsor","http://www.profisee.com","https://www.profisee.com/Portals/0/lp/assets/img/logo_profisee.png",60,170
835,1950,"Montgomery County Community College","Venue","https://www.mc3.edu/","https://fs.mc3.edu/adfs/portal/logo/logo.png?id=98165284BF502D91D8BF49DF4AE2E345E2E6EF73FF8AB2580EC9B9F03FFB876E",40,100
835,1817,"SentryOne","Gold Sponsor","https://www.sentryone.com/","https://strd.co/wp-content/uploads/2019/02/SentryOne-600px.png",60,170
835,7,"SIOS Technology","Silver Sponsor","http://us.sios.com/company/","http://discover.us.sios.com/rs/siostechnology/images/SIOS_Logo_170x60.png",60,170
835,386,"Anexinet","Silver Sponsor","http://www.anexinet.com","https://www.anexinet.com/wp-content/uploads/anexient-logo.png",60,170
835,1256,"Varigence","Silver Sponsor","http://www.varigence.com/","https://www.dropbox.com/s/ycucx8c1mcpevqg/SQLSatOsloVarigence.png?raw=1",60,170
835,4,"PASS","PASS","http://www.pass.org","https://www.pass.org/Portals/_default/Skins/pass-2016/images/pass-logo-2016.png",40,100
836,846,"Microsoft Corporation","Global SQLSaturday Partner","https://www.microsoft.com/en-us/server-cloud/products/sql-server/","https://sqlsaturdayfiles.blob.core.windows.net/872/EventSponsor_13495.png",60,170
836,1561,"Metric Arts","Gold Sponsor","http://www.metricarts.com","https://i0.wp.com/metricarts.com/wp-content/uploads/2018/06/LogoMetricarts_2018.png",60,170
836,1562,"Punto Ticket","Gold Sponsor","http://www.puntoticket.cl","https://static.puntoticket.com/especiales/rs--02-2016/images/logo_puntoticket.svg",60,170
836,2064,"CUATROi","Gold Sponsor","http://www.cuatroi.com","https://www.cuatroi.com/wp-content/uploads/2014/10/logo.png",60,170
836,1063,"SoftwareONE","Gold Sponsor","http://www.softwareone.com","https://www.softwareone.com/sites/all/themes/softwareone/static/_build/images/logo.svg",60,170
836,2196,"EY Chile","Gold Sponsor","http://www.eychile.cl/","https://cdn.worldvectorlogo.com/logos/ey.svg",60,170
836,2327,"Lemonpot","Bronze Sponsor","https://www.lemonpot.com","https://www.lemonpot.com/img/lemon_verde.png",60,170
838,846,"Microsoft Corporation","Global SQLSaturday Partner","https://www.microsoft.com/en-us/server-cloud/products/sql-server/","https://sqlsaturdayfiles.blob.core.windows.net/872/EventSponsor_13495.png",60,170
838,2068,"River City Labs","Venue Sponsor","https://www.rivercitylabs.net/","https://www.rivercitylabs.net/wp-content/themes/rcl/images/logo.svg",40,100
838,1617,"VMWare","Gold Sponsor","http://www.vmware.com","https://1nn0va.blob.core.windows.net/sqlsat707/vmware.png",60,170
838,1272,"WARDY IT Solutions","Gold Sponsor","http://www.wardyit.com","https://www.sqlsaturday.com/images/SQLSaturday/EventSponsors/WardyITLogo.png",60,170
838,2274,"Red Gate Software","SITC","http://www.red-gate.com","https://image4.owler.com/logo/red-gate-software_owler_20170803_144214_original.png",40,100
838,1103,"SQL Masters Consulting","Silver Sponsor","http://www.sqlmastersconsulting.com.au","https://sqlmastersconsulting.com.au/wp-content/uploads/2018/02/SQL_Flat_Logo_RGB-1.png",60,170
838,297,"SQL Services","Silver Sponsor","http://www.sqlservices.com/web/DefaultWide.aspx","https://www.sqlservices.com/web/images/BannerWide/SQL_72pp_orange.jpg",60,170
838,2325,"RevDeBug","Swag Sponsor","https://revdebug.com","https://cdn.revdebug.com/images/logos/RevDeBug-4k-transparent-logo.png",40,100
839,846,"Microsoft Corporation","Global SQLSaturday Partner","https://www.microsoft.com/en-us/server-cloud/products/sql-server/","https://sqlsaturdayfiles.blob.core.windows.net/872/EventSponsor_13495.png",60,170
839,1817,"SentryOne","Gold Sponsor","https://www.sentryone.com/","https://strd.co/wp-content/uploads/2019/02/SentryOne-600px.png",60,170
839,1848,"Solvaria","Gold Sponsor","http://www.solvaria.com","https://solvaria.com/wp-content/themes/solvaria-custom/images/logo.png",60,170
839,2404,"Chartway Federal Credit Union","Gold Sponsor","https://www.chartway.com/","https://www.chartway.com/img/logo-chartway-wide-hires.png",60,170
839,2321,"Marathon Consulting","Gold Sponsor","http://www.marathonus.com","https://www.marathonus.com/media/1060/marathon-logo.png",60,170
839,554,"Denny Cherry and Associates Consulting","Silver Sponsor","http://www.dcac.co","https://dcac.co/wp-content/uploads/2014/06/logo-170x68.png",60,170
839,1405,"COZYROC","Bronze Sponsor","http://bit.ly/cozyrocssis","https://www.cozyroc.com/sites/default/files/cozyroc-big.png",60,170
839,2002,"Redgate Software","Bronze Sponsor","http://www.red-gate.com/","https://image4.owler.com/logo/red-gate-software_owler_20170803_144214_original.png",60,170
839,2254,"SQLCoop.com, LLC","Personal Sponsor","https://www.youtube.com/channel/UCc1u_C8ukXd1Lkd9uF-Tj4w/videos?view=0sort=pview_as=subscriberflow=grid","https://sqlsaturdayfiles.blob.core.windows.net/891/EventSponsor_13505.png",40,100
839,2258,"SQL Swimmer","Personal Sponsor","https://sqlswimmer.wordpress.com/","https://sqlswimmer.files.wordpress.com/2018/07/swimmer-avatar-transparent.png",40,100
839,597,"ECPI University","Premiere Venue Sponsor","https://www.ecpi.edu/locations/virginia-beach-va","https://www.ecpi.edu/sites/all/themes/ecpi/logo.png",40,100
839,4,"PASS","PASS","http://www.pass.org","https://www.pass.org/Portals/_default/Skins/pass-2016/images/pass-logo-2016.png",40,100
840,846,"Microsoft Corporation","Global SQLSaturday Partner","https://www.microsoft.com/en-us/server-cloud/products/sql-server/","https://sqlsaturdayfiles.blob.core.windows.net/872/EventSponsor_13495.png",60,170
840,2408,"Groundswell Group","Bronze Sponsor","https://www.groundswellgroup.ca/","SQLSaturday event sponsor with empty image url",60,170
840,2385,"The Little Potato Company","Bronze Sponsor","https://www.littlepotatoes.com","https://www.littlepotatoes.com/drive/uploads/2018/04/LPC-logo2x.png",60,170
840,1876,"Devfacto","Bronze Sponsor","https://www.devfacto.com/","https://3xzkm73vor9i2b3wuv3n4i2k-wpengine.netdna-ssl.com/wp-content/uploads/2017/05/DevFacto_Logo_Colour-sm.png",60,170
840,2325,"RevDeBug","Raffle Sponsor","https://revdebug.com","https://cdn.revdebug.com/images/logos/RevDeBug-4k-transparent-logo.png",40,100
840,2254,"SQLCoop.com, LLC","Blog Sponsor","https://www.youtube.com/channel/UCc1u_C8ukXd1Lkd9uF-Tj4w/videos?view=0sort=pview_as=subscriberflow=grid","https://sqlsaturdayfiles.blob.core.windows.net/891/EventSponsor_13505.png",40,100
841,846,"Microsoft Corporation","Global SQLSaturday Partner","https://www.microsoft.com/en-us/server-cloud/products/sql-server/","https://sqlsaturdayfiles.blob.core.windows.net/872/EventSponsor_13495.png",60,170
841,89,"Profisee","Gold Sponsor","http://www.profisee.com","https://www.profisee.com/Portals/0/lp/assets/img/logo_profisee.png",60,170
841,1817,"SentryOne","Silver Sponsor","https://www.sentryone.com/","https://strd.co/wp-content/uploads/2019/02/SentryOne-600px.png",60,170
841,2141,"Dallas DBAs","Silver Sponsor","http://www.dallasdbas.com","https://dallasdbas.com/wp-content/uploads/2018/04/dba-logo-wide2.png",60,170
841,2254,"SQLCoop.com, LLC","Blog Sponsor","https://www.youtube.com/channel/UCc1u_C8ukXd1Lkd9uF-Tj4w/videos?view=0sort=pview_as=subscriberflow=grid","https://sqlsaturdayfiles.blob.core.windows.net/891/EventSponsor_13505.png",40,100
841,4,"PASS","PASS","http://www.pass.org","https://www.pass.org/Portals/_default/Skins/pass-2016/images/pass-logo-2016.png",40,100
842,846,"Microsoft Corporation","Global SQLSaturday Partner","https://www.microsoft.com/en-us/server-cloud/products/sql-server/","https://sqlsaturdayfiles.blob.core.windows.net/872/EventSponsor_13495.png",40,100
842,607,"DELL EMC","Gold Sponsor","https://www.dellemc.com/en-us/index.htm","https://www.pass.org/images/DellEMC_Logo_Prm_Blue_Gry_rgb_170x60.jpeg",60,170
842,1049,"Skyline Technologies","Silver Sponsor","http://www.skylinetechnologies.com","https://www.skylinetechnologies.com/SkylineTechnologies/media/WebImages/Logos/SkylinePrimary_RGB_1.png",60,170
842,1817,"SentryOne","Silver Sponsor","https://www.sentryone.com/","https://strd.co/wp-content/uploads/2019/02/SentryOne-600px.png",60,170
842,1174,"Superior Consulting Services, LLC","Silver Sponsor","http://www.teamscs.com","https://www.sqlsaturday.com/images/sqlsaturday/eventsponsors/SuperiorConsultingServices.jpg",60,170
842,1170,"Talavant","Silver Sponsor","http://www.talavant.com","https://madpass.pass.org/portals/85/sidebarimages/TalavantBlueLogo.png",60,170
842,1588,"Quest","Bronze Sponsor","https://www.quest.com/","https://www.sqlsaturday.com/images/sqlsaturday/eventsponsors/Quest_170x60.png",60,170
842,505,"Concurrency, Inc.","Table Sponsor","http://www.concurrency.com","https://www.pass.org/images/ConcurrencyLogo_BW.PNG",40,100
842,1010,"Robert Half Technology","Table Sponsor","http://www.roberthalf.com/technology/","https://www.roberthalf.com/sites/roberthalf.ca/files/RHT_LG_RGB_NAM.png",40,100
842,1405,"COZYROC","Named Sponsor","http://bit.ly/cozyrocssis","https://www.cozyroc.com/sites/default/files/cozyroc-big.png",40,100
842,2406,"DB Atlas","Named Sponsor","https://www.dbatlas.com/","https://static1.squarespace.com/static/590a2d68f5e231187773a69a/t/5925cdcae58c62ea4f046538/1495649740232/DBAtlas-Logo.png",40,100
842,2399,"Carex Consulting Group","Named Sponsor","https://carexconsultinggroup.com","https://carexconsultinggroup.com/wp-content/uploads/2017/10/logo-refactored-1024x251.png",40,100
843,846,"Microsoft Corporation","Global SQLSaturday Partner","https://www.microsoft.com/en-us/server-cloud/products/sql-server/","https://sqlsaturdayfiles.blob.core.windows.net/872/EventSponsor_13495.png",60,170
843,2254,"SQLCoop.com, LLC","Blog Sponsor","https://www.youtube.com/channel/UCc1u_C8ukXd1Lkd9uF-Tj4w/videos?view=0sort=pview_as=subscriberflow=grid","https://sqlsaturdayfiles.blob.core.windows.net/891/EventSponsor_13505.png",40,100
844,4,"PASS","Global SQLSaturday Partner","http://www.pass.org","https://www.pass.org/Portals/_default/Skins/pass-2016/images/pass-logo-2016.png",60,170
844,846,"Microsoft Corporation","Global SQLSaturday Partner","https://www.microsoft.com/en-us/server-cloud/products/sql-server/","https://sqlsaturdayfiles.blob.core.windows.net/872/EventSponsor_13495.png",60,170
844,2392,"BI Xperience","Global SQLSaturday Partner","http://bixperience.com.br","http://bixperience.com.br/logo/bix.png",60,170
845,846,"Microsoft Corporation","Global SQLSaturday Partner","https://www.microsoft.com/en-us/server-cloud/products/sql-server/","https://sqlsaturdayfiles.blob.core.windows.net/872/EventSponsor_13495.png",60,170
845,89,"Profisee","Platinum Sponsor","http://www.profisee.com","https://www.profisee.com/Portals/0/lp/assets/img/logo_profisee.png",60,170
845,2354,"Improving-Atlanta","Platinum Sponsor","https://improving.com/location/atlanta","https://i.imgur.com/rdZm7bS.jpg",60,170
845,412,"Amazon Web Services","Gold Sponsor","http://www.aws.amazon.com","https://a0.awsstatic.com/main/images/logos/aws_logo_smile_1200x630.png",60,170
845,84,"Pure Storage","Gold Sponsor","http://www.purestorage.com","https://bobpusateri.blob.core.windows.net/shared/ChiSQL/purestorage-logo.png",60,170
845,7,"SIOS Technology","Gold Sponsor","http://us.sios.com/company/","http://discover.us.sios.com/rs/siostechnology/images/SIOS_Logo_170x60.png",60,170
845,1617,"VMWare","Gold Sponsor","http://www.vmware.com","https://1nn0va.blob.core.windows.net/sqlsat707/vmware.png",60,170
845,2351,"Insight Digital Innovation","Silver Sponsor","https://www.insight.com/en_US/solve/digital-innovation.html","https://www.insight.com/content/dam/insight/en_US/edm-template-images/update/edm-insight-DI-top-logo.png",60,170
845,1817,"SentryOne","Silver Sponsor","https://www.sentryone.com/","https://strd.co/wp-content/uploads/2019/02/SentryOne-600px.png",60,170
845,4,"PASS","PASS","http://www.pass.org","https://www.pass.org/Portals/_default/Skins/pass-2016/images/pass-logo-2016.png",40,100
846,846,"Microsoft Corporation","Global SQLSaturday Partner","https://www.microsoft.com/en-us/server-cloud/products/sql-server/","https://sqlsaturdayfiles.blob.core.windows.net/872/EventSponsor_13495.png",60,170
846,1817,"SentryOne","Gold + User Group","https://www.sentryone.com/","https://strd.co/wp-content/uploads/2019/02/SentryOne-600px.png",60,170
846,1848,"Solvaria","Gold Sponsor","http://www.solvaria.com","https://solvaria.com/wp-content/themes/solvaria-custom/images/logo.png",60,170
846,607,"DELL EMC","Gold Sponsor","https://www.dellemc.com/en-us/index.htm","https://www.pass.org/images/DellEMC_Logo_Prm_Blue_Gry_rgb_170x60.jpeg",60,170
846,1637,"Vaco Richmond","Gold Sponsor","http://www.vaco.com/richmond.html","https://www.vaco.com/wp-content/uploads/2017/11/Vaco_-full-color_tagline.png",60,170
846,1088,"SQL Data Partners LLC","Gold Sponsor","http://www.sqldatapartners.com/podcast","https://sqldatapartners.com/wp-content/uploads/2015/05/Png-low-res.png",60,170
846,2321,"Marathon Consulting","Silver   User Group","http://www.marathonus.com","https://www.marathonus.com/media/1060/marathon-logo.png",60,170
846,1988,"Rubrik","Silver Sponsor","http://www.rubrik.com","https://www.sqlsaturday.com/Portals/444/SponsorImages/rubrik.png",60,170
846,1495,"MinionWare, LLC","Silver Sponsor","http://minionware.net/?utm_source=SQL%20Saturdayutm_campaign=SQLSat613utm_medium=imageutm_term=MinionWare","https://minionware.net/wp-content/uploads/minionware_logo.png",60,170
846,2032,"Cohesity","Silver Sponsor","http://www.cohesity.com/","https://i.stack.imgur.com/7QviQ.png",60,170
846,2274,"Red Gate Software","Bronze Sponsor","http://www.red-gate.com","https://image4.owler.com/logo/red-gate-software_owler_20170803_144214_original.png",60,170
846,2258,"SQL Swimmer","Personal Sponsor","https://sqlswimmer.wordpress.com/","https://sqlswimmer.files.wordpress.com/2018/07/swimmer-avatar-transparent.png",40,100
847,846,"Microsoft Corporation","Global SQLSaturday Partner","https://www.microsoft.com/en-us/server-cloud/products/sql-server/","https://sqlsaturdayfiles.blob.core.windows.net/872/EventSponsor_13495.png",60,170
847,607,"DELL EMC","Platinum Sponsor","https://www.dellemc.com/en-us/index.htm","https://www.pass.org/images/DellEMC_Logo_Prm_Blue_Gry_rgb_170x60.jpeg",60,170
