order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,Tempo de Entrega,Meses desde a compra
"0911316604300fefa8aef39f81380c66","783d82c1a8f9a43b9309e0ef3d2be665","delivered",2018-07-05 11:41:36.000,2018-07-05 18:10:50.000,2018-07-06 11:16:00.000,2018-07-10 21:18:49.000,2018-07-18 00:00:00.000,5,2
"bf7da01f9f2b27e2fc1b817b43504337","4be9341dff0e158e15b7b68ae7cf3479","delivered",2018-06-04 13:27:48.000,2018-06-04 13:51:36.000,2018-06-05 08:02:00.000,2018-06-19 01:38:25.000,2018-07-18 00:00:00.000,15,3
"b7efa2aa3802e7ec91a5dd59edc36488","ab106a7ee6bdc144f6c299da92e94a42","delivered",2018-06-05 12:18:01.000,2018-06-05 14:31:52.000,2018-06-07 11:45:00.000,2018-06-12 19:02:58.000,2018-07-18 00:00:00.000,7,3
"a9ae6eca3010b51cb0a83c46e7c3ed4e","9379746d16b07564085e98f254ed562c","delivered",2018-06-16 13:50:09.000,2018-06-16 14:17:54.000,2018-06-22 15:17:00.000,2018-06-30 06:37:38.000,2018-07-18 00:00:00.000,14,3
"0dd85c67684153e61d0c14bf865103da","1ece1ad22029bdc9810c4d93cba3e11d","delivered",2018-06-18 15:20:40.000,2018-06-18 15:39:31.000,2018-06-20 14:24:00.000,2018-06-28 20:29:35.000,2018-07-18 00:00:00.000,10,3
"eb20fd7b3bccf8d4f41a18760a129045","131543adb30a089bacc9f8025d1d1a4c","delivered",2018-06-25 18:04:43.000,2018-06-25 18:15:18.000,2018-06-27 06:02:00.000,2018-07-03 23:05:57.000,2018-07-18 00:00:00.000,8,3
"1bc4cbfa417cbf64682ad0f639f9e58c","d7c47b2b00ac1ab4163de1707a3b3ae3","delivered",2018-06-25 09:02:57.000,2018-06-27 07:55:36.000,2018-06-29 16:04:00.000,2018-07-04 15:38:47.000,2018-07-18 00:00:00.000,7,3
"5cd1e199b5a1a3c27407766b2788851c","446e5d4f61445564a962e11953a4d5ec","delivered",2018-06-14 19:21:17.000,2018-06-14 19:37:58.000,2018-06-21 05:31:00.000,2018-06-27 17:52:47.000,2018-07-18 00:00:00.000,13,3
"36fab5ed597c9dca017dfa0711e84687","18bf97f433229e973e41658016d9459b","delivered",2018-06-12 21:44:42.000,2018-06-12 22:21:38.000,2018-06-14 15:07:00.000,2018-06-26 21:34:32.000,2018-07-18 00:00:00.000,14,3
"5f9a36af29314160716f48be9b146d03","61a91e87a49f40f2f34a13132bf8262a","delivered",2018-06-12 16:02:59.000,2018-06-13 08:34:31.000,2018-06-13 15:11:00.000,2018-06-21 14:26:43.000,2018-07-18 00:00:00.000,8,3
"f6159858215d35950f9f4270d7828c88","c1811682bcf67e76e41b49d217e69704","delivered",2018-06-28 09:49:26.000,2018-06-28 10:11:20.000,2018-06-29 09:22:00.000,2018-07-04 00:26:37.000,2018-07-18 00:00:00.000,6,3
"6e86dd87eb30b6b70932e528415ff5c3","c0a1f831e9bc121e3d53685f89955059","delivered",2018-06-24 16:36:52.000,2018-06-26 05:13:09.000,2018-07-06 11:01:00.000,2018-07-11 19:57:26.000,2018-07-18 00:00:00.000,15,3
"aee682982e18eb4714ce9f97b15af5e2","8858442ea4d5dc5bb9e118e8f728095d","delivered",2018-07-09 18:46:28.000,2018-07-11 03:45:45.000,2018-07-11 15:01:00.000,2018-07-12 18:14:35.000,2018-07-18 00:00:00.000,1,2
"4dca9eeee0f0444664e0bb2522fea8c9","ef9ef05d74ccfb0d256e22fcfce20a03","delivered",2018-06-17 22:34:48.000,2018-06-17 22:58:53.000,2018-06-18 10:55:00.000,2018-07-03 17:05:11.000,2018-07-18 00:00:00.000,16,3
"6cdc6614473c4e81f86feff55e54d964","06d2794bd8c6d90db6889d6c5f2d83ea","delivered",2018-06-18 16:09:17.000,2018-06-18 17:01:02.000,2018-06-20 16:57:00.000,2018-06-28 21:41:58.000,2018-07-18 00:00:00.000,10,3
"b9d26681b32d996d60d1d1d5a4f49683","87aae16d452e159ed7e0a92c97d0139a","delivered",2018-07-05 17:02:28.000,2018-07-05 17:15:19.000,2018-07-06 11:05:00.000,2018-07-10 16:18:42.000,2018-07-18 00:00:00.000,5,2
"25f7cfff1655b5febaab715d36d2cee8","4734aa9452fd42498c835eb1a71caf69","delivered",2018-06-09 07:39:20.000,2018-06-09 08:21:37.000,2018-06-11 14:21:00.000,2018-06-20 18:38:56.000,2018-07-18 00:00:00.000,11,3
"69e1614e5770f92d02af5b0f875c11b4","8600ee513f6bb72822838f8ed78de657","delivered",2018-06-12 14:31:03.000,2018-06-12 15:05:54.000,2018-06-12 14:47:00.000,2018-06-26 00:28:22.000,2018-07-18 00:00:00.000,14,3
"e905fcbedf011d18698d529c885b7802","eb89e120efb5e33a086de740a4781360","delivered",2018-07-04 22:07:48.000,2018-07-05 16:31:08.000,2018-07-05 12:23:00.000,2018-07-06 14:58:41.000,2018-07-18 00:00:00.000,1,2
"b14b0dde0afd46bc7023f812bccb6abe","b371150a5f99910091a68eda2d4c6d9d","delivered",2018-06-07 21:04:21.000,2018-06-08 13:16:09.000,2018-06-08 14:32:00.000,2018-06-13 19:12:15.000,2018-07-18 00:00:00.000,5,3
"6c509b69d13782c154a9e4ab698f5605","6f1d018964cfbd92f7b155ad2b03717a","delivered",2018-06-28 15:14:00.000,2018-06-28 15:30:49.000,2018-06-29 09:00:00.000,2018-07-05 14:41:28.000,2018-07-18 00:00:00.000,7,3
"b871405a198da4b2817206ce2a13de0b","12ef94446bb39eb7506941f858526d29","delivered",2018-06-18 11:25:56.000,2018-06-18 12:19:01.000,2018-06-18 14:10:00.000,2018-06-25 13:23:13.000,2018-07-18 00:00:00.000,7,3
"31b4e29d481ffee1ab729d2864f96173","d1431ab18d0b3986a70188adf3bb9f37","delivered",2018-06-06 10:29:49.000,2018-06-06 10:54:51.000,2018-06-08 07:11:00.000,2018-06-18 19:18:27.000,2018-07-18 00:00:00.000,12,3
"5494d7febdfd2f93ebdb691782d56f02","b09ff235742f48bfa743f3e9474d36ef","delivered",2018-07-09 20:06:06.000,2018-07-10 04:25:24.000,2018-07-12 19:02:00.000,2018-07-13 21:51:52.000,2018-07-18 00:00:00.000,3,2
"12464d1f4f0401e086966a5333ae812a","7d2cbb8bc15c08b4cfd6099706d53b89","delivered",2018-07-04 12:48:50.000,2018-07-05 16:33:22.000,2018-07-05 11:47:00.000,2018-07-06 16:32:31.000,2018-07-18 00:00:00.000,1,2
"16ac52984591a32873cdec7382495c2c","6575ac03728dba8daf9423c92e8cbd29","delivered",2018-07-10 12:46:06.000,2018-07-10 12:55:32.000,2018-07-11 14:11:00.000,2018-07-12 19:06:49.000,2018-07-18 00:00:00.000,2,2
"a88a37e74e1ba099e646450f9f0d1762","f62fd19f3c7e6972bffc7ece723b39de","delivered",2018-06-28 11:24:23.000,2018-06-28 11:50:30.000,2018-06-28 12:30:00.000,2018-07-12 19:14:29.000,2018-07-18 00:00:00.000,14,3
"8dacd1da7c4dc40d5c59e7ddd93b3ac8","6ccedfba5919d72fcc8c51bfa982de62","delivered",2018-06-01 11:38:29.000,2018-06-02 03:31:41.000,2018-06-04 14:37:00.000,2018-06-12 22:34:44.000,2018-07-18 00:00:00.000,10,3
"e465563161981f1e1ab4195bf3c1ad4d","06b4a03f2ff5cd08d0d823f845dff6fb","delivered",2018-07-09 20:23:34.000,2018-07-10 07:05:12.000,2018-07-10 15:04:00.000,2018-07-11 23:38:53.000,2018-07-18 00:00:00.000,1,2
"5eea7c72a77d6f2129a92d2d82e79410","f3228497df62020d2bf9f20f74da7116","delivered",2018-07-02 10:03:47.000,2018-07-02 10:15:23.000,2018-07-06 10:39:00.000,2018-07-09 15:36:41.000,2018-07-18 00:00:00.000,7,2
"20c452fc8f22663c6a11508ec8ca0726","8e910586d420ecaf395cafab6dce2b90","delivered",2018-06-04 20:31:08.000,2018-06-04 20:50:43.000,2018-06-05 12:29:00.000,2018-06-14 19:29:43.000,2018-07-18 00:00:00.000,10,3
"b865bf62fce1552218ba53aaa950e1cc","0c65fbd1cc7175466e1bfd6d0978157b","delivered",2018-06-16 10:43:52.000,2018-06-16 10:57:03.000,2018-06-22 14:04:00.000,2018-06-30 01:08:43.000,2018-07-18 00:00:00.000,14,3
"85eb2a6b95fb63038d835a7b235b47d0","f3c417aa727ef55b2a9eb68bda276dd9","delivered",2018-06-05 21:50:30.000,2018-06-05 22:11:37.000,2018-06-06 13:41:00.000,2018-06-11 20:20:48.000,2018-07-18 00:00:00.000,6,3
"936979ce0687947765e88fe5fe1b741e","d37f9472ef5b98a17bcf2716cfe87cfb","delivered",2018-06-22 23:34:28.000,2018-06-26 04:58:47.000,2018-06-28 14:11:00.000,2018-07-04 16:58:34.000,2018-07-18 00:00:00.000,8,3
"5f42573c60286a6f9d6a3809352c86e0","4b17aa73ba6fa555940aab81c6dbe893","delivered",2018-05-26 19:36:13.000,2018-05-26 19:49:43.000,2018-05-28 13:45:00.000,2018-06-01 13:32:45.000,2018-07-18 00:00:00.000,6,4
"1b68a09aef174135ac2b4a138c3a1eda","e60ebc9d994111d8e79b327cdd633ff5","delivered",2018-06-11 15:55:22.000,2018-06-11 16:52:05.000,2018-06-13 15:18:00.000,2018-06-20 17:12:33.000,2018-07-18 00:00:00.000,9,3
"069d921a767dfeb76fb4a7f39bc4217c","5eecda6ad529c01c64a0dc71cfc02f17","delivered",2018-07-05 15:49:02.000,2018-07-05 16:35:33.000,2018-07-06 09:00:00.000,2018-07-11 18:03:10.000,2018-07-18 00:00:00.000,6,2
"0918eb0a00743c2cfeb69cce4fe4fe1e","8568c1a8472b76f6399440bdf4578f1b","delivered",2018-07-10 10:33:17.000,2018-07-10 10:45:32.000,2018-07-11 15:07:00.000,2018-07-12 21:12:49.000,2018-07-18 00:00:00.000,2,2
"30f610db02d0880c9687dd1edd8b8710","38fc30b75b381342c67d25e2f11ccec0","delivered",2018-06-03 18:46:18.000,2018-06-03 18:55:12.000,2018-06-04 13:35:00.000,2018-06-14 19:56:43.000,2018-07-18 00:00:00.000,11,3
"421d08636eed6cd2041826b40405c194","52c7b6cbdef65469b3e42ada5bda15bd","delivered",2018-07-05 13:45:51.000,2018-07-05 16:07:14.000,2018-07-06 10:50:00.000,2018-07-07 14:17:27.000,2018-07-18 00:00:00.000,2,2
"437af138254343c9da834bb2a8eaf540","09effcd6d3327e6cf34133be919506c1","delivered",2018-06-19 19:48:57.000,2018-06-19 20:16:09.000,2018-06-21 12:41:00.000,2018-07-15 14:28:41.000,2018-07-18 00:00:00.000,26,3
"f655ae6fff7b523b34ac845cd918b87f","ec0710f70b0a66de2e21b51a29b9850f","delivered",2018-06-27 11:54:37.000,2018-06-28 02:15:40.000,2018-06-28 14:12:00.000,2018-07-02 19:07:36.000,2018-07-18 00:00:00.000,4,3
"f71e06568edf59fbeb7f65cb4cec3215","8d3ea4ce4db4c0149f00a88699022ebf","delivered",2018-06-28 13:06:53.000,2018-06-28 13:31:26.000,2018-07-04 09:26:00.000,2018-07-05 16:28:42.000,2018-07-18 00:00:00.000,7,3
"c832d3bb0e9e7f7eaead6a21ed509d83","8a93b11e28f4ac2bc7829a9a1cdcb4cf","delivered",2018-07-05 22:35:20.000,2018-07-07 04:50:12.000,2018-07-10 11:30:00.000,2018-07-11 23:18:25.000,2018-07-18 00:00:00.000,4,2
"d19e65e88e48b013c91b0e77c852d06e","186225e3a0cbe611c2f5a992977ea60d","delivered",2018-06-08 16:40:18.000,2018-06-08 19:31:01.000,2018-06-08 15:31:00.000,2018-06-23 18:28:47.000,2018-07-18 00:00:00.000,15,3
"0ab3d92f71090c758d1df7ff889a9335","6eeb0d55dcc3c0d2973619f1362da7f5","delivered",2018-07-10 20:08:33.000,2018-07-10 20:35:11.000,2018-07-11 15:59:00.000,2018-07-12 19:41:21.000,2018-07-18 00:00:00.000,2,2
"defab1e640d2aed0c5c98b1465ceb7b7","9e4647d044b9cc509bafc345ce2fe5b0","delivered",2018-07-09 17:33:20.000,2018-07-09 17:45:15.000,2018-07-11 14:58:00.000,2018-07-12 20:15:25.000,2018-07-18 00:00:00.000,3,2
"e995849d624de031646bce4313b6d2fd","ef7a6126dda7c82112244fd450181372","delivered",2018-06-11 21:29:44.000,2018-06-11 21:59:40.000,2018-06-12 15:16:00.000,2018-06-20 19:32:07.000,2018-07-18 00:00:00.000,9,3
"991822bb734dbc3bbda5554397c3d957","f55791b5a2b3a4f027ad2523dbdf7b2f","delivered",2018-06-21 22:14:25.000,2018-06-21 22:38:24.000,2018-06-22 14:08:00.000,2018-06-29 15:22:57.000,2018-07-18 00:00:00.000,8,3
"153a49ded28e0fe861f537fc2b881f93","151de0760cbd861ecf7f1916416da894","delivered",2018-06-13 14:34:17.000,2018-06-13 14:57:09.000,2018-06-14 11:45:00.000,2018-06-20 00:08:49.000,2018-07-18 00:00:00.000,7,3
"0132f39e8ad9b42ad2d41c847f44c0ed","a09467d10848ae399caa6f3fb072c6cd","delivered",2018-07-05 14:49:56.000,2018-07-05 16:22:32.000,2018-07-05 14:58:00.000,2018-07-06 21:09:08.000,2018-07-18 00:00:00.000,1,2
"32efd401773730f7d0d1c5ae2b841465","2f9b8619efb59affa0046e1c0d708c96","delivered",2018-06-29 17:34:17.000,2018-06-29 18:30:37.000,2018-07-03 06:05:00.000,2018-07-04 17:08:55.000,2018-07-18 00:00:00.000,5,3
"aa67be2025a314e506fb322c51d01d65","384fbbcdcf45c174ca6407d4ade90112","delivered",2018-06-06 12:22:24.000,2018-06-06 12:32:35.000,2018-06-08 13:21:00.000,2018-06-18 19:52:46.000,2018-07-18 00:00:00.000,12,3
"6513d58f817f52bde8e49d1186c1f1f9","27d1dd1d45d890c2f1dde06e43ab06a3","delivered",2018-06-23 20:08:10.000,2018-06-23 20:36:07.000,2018-06-25 07:00:00.000,2018-07-06 13:13:04.000,2018-07-18 00:00:00.000,13,3
"0ffcdff33eb40b6ce4b6cef424e1c63f","7dacda3efc762f10146d7d824846c015","delivered",2018-06-13 12:37:27.000,2018-06-13 13:02:17.000,2018-06-14 07:42:00.000,2018-06-15 23:50:46.000,2018-07-18 00:00:00.000,2,3
"0e6844f9954c0a475641b6490c3f9739","dea5d6374006a4aa182a73371da9f731","delivered",2018-06-05 03:52:26.000,2018-06-05 16:55:41.000,2018-06-06 14:36:00.000,2018-06-12 21:51:56.000,2018-07-18 00:00:00.000,7,3
"8b83e402930da5b2e9bc93a69dbdf5ac","9b9adebba72d5785b4336e991ac4d847","delivered",2018-05-31 10:09:56.000,2018-05-31 10:30:40.000,2018-06-01 11:19:00.000,2018-07-04 17:44:40.000,2018-07-18 00:00:00.000,34,4
"518f64553f1bdccfe47ed290584a60a3","d42189413c7699ea8214e0ec9e0cd70d","delivered",2018-07-04 14:42:06.000,2018-07-05 16:35:08.000,2018-07-05 13:29:00.000,2018-07-07 12:42:00.000,2018-07-18 00:00:00.000,2,2
"00d0ff2017f9ea13dd7eec7470ca473a","3341e65ccc3a083fcc8775020854154f","delivered",2018-06-18 11:12:41.000,2018-06-20 02:55:03.000,2018-06-22 14:13:00.000,2018-06-27 14:42:23.000,2018-07-18 00:00:00.000,7,3
"2542b194855edd1820173c2f2cf22e9c","22b1e52ebdb7c825e37f73f392a33f95","delivered",2018-06-09 10:20:54.000,2018-06-12 04:35:56.000,2018-06-14 06:03:00.000,2018-06-29 15:44:36.000,2018-07-18 00:00:00.000,17,3
"d1fe1d87c3f8a425c2054ac158ab12e1","9aa4913d61cd634857a30749307f4976","delivered",2018-06-01 12:27:56.000,2018-06-01 12:52:04.000,2018-06-07 12:57:00.000,2018-06-14 13:32:49.000,2018-07-18 00:00:00.000,13,3
"43e22b919baf176fe28fb243217cc90c","46f70e082caf080ea42736d39f169d3e","delivered",2018-07-01 23:01:29.000,2018-07-02 22:55:09.000,2018-07-04 12:09:00.000,2018-07-05 23:03:42.000,2018-07-18 00:00:00.000,3,2
"36902bbe975a558efb33459b1cc8eb5b","c0b6c1536ab658f01aacfa7f2dbbebd6","delivered",2018-06-27 18:29:16.000,2018-06-27 18:50:40.000,2018-06-28 11:05:00.000,2018-07-03 18:52:01.000,2018-07-18 00:00:00.000,6,3
"f7445b0cae0fd4d05894171adcc55931","da8cabd9ce4f78f6007974686cf6d4e1","delivered",2018-06-06 00:42:24.000,2018-06-06 00:55:27.000,2018-06-07 08:12:00.000,2018-06-18 12:32:16.000,2018-07-18 00:00:00.000,12,3
"181ff95f97fee531c4afa9e882186f18","ebf46ff530343a129926adc1f831dea4","delivered",2018-06-20 14:16:20.000,2018-06-20 14:38:41.000,2018-06-20 15:02:00.000,2018-06-27 13:18:47.000,2018-07-18 00:00:00.000,7,3
"bbeace003fa084aa3ecbb486d76b6766","67600dd2e5a16027806a096c33776e34","delivered",2018-06-28 18:51:01.000,2018-06-28 19:11:39.000,2018-06-29 14:45:00.000,2018-07-06 15:21:16.000,2018-07-18 00:00:00.000,8,3
"478627b306121470f39a3097aabbbc70","25e66da169d835ba6a1014436714cfeb","delivered",2018-06-06 14:23:26.000,2018-06-08 03:13:35.000,2018-06-08 13:10:00.000,2018-06-21 14:12:26.000,2018-07-18 00:00:00.000,13,3
"b8ddc399e43d44b438e323ca1cd368c0","c1507b00b2af515ecb680ca0a2438680","delivered",2018-07-10 01:51:19.000,2018-07-10 02:05:17.000,2018-07-10 13:05:00.000,2018-07-12 14:26:32.000,2018-07-18 00:00:00.000,2,2
"b45b66d3543568daaa1fe2290859d88a","2afda983fb05aca314929a1352960eaf","delivered",2018-07-05 10:50:58.000,2018-07-05 16:19:59.000,2018-07-06 11:28:00.000,2018-07-10 15:22:01.000,2018-07-18 00:00:00.000,5,2
"45ca85d3a9ce8406d3291753acce966d","ac7f2420ab4a76a90d70be194cce22cf","delivered",2018-07-05 23:14:26.000,2018-07-05 23:30:55.000,2018-07-06 10:08:00.000,2018-07-10 21:45:24.000,2018-07-18 00:00:00.000,5,2
"4cb686f61b0dc1fccb62139434f14b44","1e205ee45018f8c68daf62359c9c0755","delivered",2018-06-28 16:54:40.000,2018-06-28 17:11:58.000,2018-07-03 02:54:00.000,2018-07-05 22:18:56.000,2018-07-18 00:00:00.000,7,3
"e1df06d2e0fcfed2ec12f002d54da4f0","ce8131ee1a45966150c199dbbc23370a","delivered",2018-06-04 19:49:44.000,2018-06-06 03:11:02.000,2018-06-22 09:29:00.000,2018-06-29 20:05:24.000,2018-07-18 00:00:00.000,23,3
"58f608b30531278060213cc7926bc6f5","95682accaa4aa7184a16bc3ee1392129","delivered",2018-07-05 14:30:48.000,2018-07-05 16:05:59.000,2018-07-10 17:37:00.000,2018-07-12 20:36:27.000,2018-07-18 00:00:00.000,7,2
"ae103e0dfaa3fc6e8b8c9cf179c7a94d","22b43b0d6deb1ba2b9a976af12c6633e","delivered",2018-06-24 12:51:04.000,2018-06-24 13:18:36.000,2018-06-26 14:09:00.000,2018-06-30 14:28:40.000,2018-07-18 00:00:00.000,6,3
"18898a06fcd1e440c28bd18943ea0e92","49762e1b34c38cd0d1635c67814057ef","delivered",2018-06-19 08:34:20.000,2018-06-19 09:18:16.000,2018-06-19 15:46:00.000,2018-06-27 11:02:49.000,2018-07-18 00:00:00.000,8,3
"dd804880e8bbe570f05a48fe008632e2","8fd85d9eff1b41fff629b2f0e33831e6","delivered",2018-07-01 15:38:20.000,2018-07-02 15:35:20.000,2018-07-03 15:04:00.000,2018-07-04 22:18:49.000,2018-07-18 00:00:00.000,2,2
"c78b50d1c5ddfed2a5394dd0e90c4e99","634abb8644a5c935250dc7d8201413bb","delivered",2018-07-10 15:08:54.000,2018-07-10 15:29:55.000,2018-07-11 09:00:00.000,2018-07-12 20:47:32.000,2018-07-18 00:00:00.000,2,2
"fbafcc549363560790bf2e28730a7f36","6143ab26bc0193094caa9685a0c90d00","delivered",2018-06-13 11:37:39.000,2018-06-13 12:32:29.000,2018-06-15 12:40:00.000,2018-07-03 15:58:35.000,2018-07-18 00:00:00.000,20,3
"9b4d22bcdc311314f200a33d155c6223","ee32a9eb76dd33f31756de0377a0d63c","delivered",2018-07-04 19:22:56.000,2018-07-05 16:17:47.000,2018-07-10 14:39:00.000,2018-07-11 16:28:47.000,2018-07-18 00:00:00.000,6,2
"29b9902bb92e1ce30edf00a712585365","59f8f1c3c80bd5f4c57ffbcb291c0307","delivered",2018-06-28 13:05:45.000,2018-06-29 02:55:24.000,2018-06-29 13:39:00.000,2018-07-04 13:52:59.000,2018-07-18 00:00:00.000,5,3
"d1632cdbf90f11c2d5fa53d5c3deeadf","4944ae402beecde21f97b5ac649cd1aa","delivered",2018-07-09 11:23:05.000,2018-07-09 11:35:09.000,2018-07-11 14:47:00.000,2018-07-12 17:43:00.000,2018-07-18 00:00:00.000,3,2
