Source.Name,date,Country,cases_total,cases_recovered,cases_fatal,cases_active,day,N,GDP_per_Capita,health_exp_percgdp,Hosp_beds,PP,susceptible,infected,removed,I_time
"Country_Russia.csv",2020-09-04 00:00:00.000,"Russia",1011987,830532,17598,163857,173,145934000,11585,5.32,7.1,1122.81579344087,144922013,163857,848130,
"Country_Russia.csv",2020-09-05 00:00:00.000,"Russia",1017131,835884,17707,163540,174,145934000,11585,5.32,7.1,1120.64357860403,144916869,163540,853591,
"Country_Russia.csv",2020-09-06 00:00:00.000,"Russia",1022228,838680,17768,165780,175,145934000,11585,5.32,7.1,1135.99298312936,144911772,165780,856448,
"Country_Russia.csv",2020-09-07 00:00:00.000,"Russia",1027334,840997,17818,168519,176,145934000,11585,5.32,7.1,1154.76174160922,144906666,168519,858815,
"Country_Russia.csv",2020-09-08 00:00:00.000,"Russia",1032354,847746,17939,166669,177,145934000,11585,5.32,7.1,1142.08477805035,144901646,166669,865685,
"Country_Russia.csv",2020-09-09 00:00:00.000,"Russia",1037526,854069,18080,165377,178,145934000,11585,5.32,7.1,1133.23146079735,144896474,165377,872149,
"Country_Russia.csv",2020-09-10 00:00:00.000,"Russia",1042836,859961,18207,164668,179,145934000,11585,5.32,7.1,1128.37310016857,144891164,164668,878168,
"Country_Russia.csv",2020-09-11 00:00:00.000,"Russia",1048257,865646,18309,164302,180,145934000,11585,5.32,7.1,1125.86511710773,144885743,164302,883955,
"Country_Russia.csv",2020-09-12 00:00:00.000,"Russia",1053663,871000,18426,164237,181,145934000,11585,5.32,7.1,1125.41971027999,144880337,164237,889426,
"Country_Russia.csv",2020-09-13 00:00:00.000,"Russia",1059024,873684,18517,166823,182,145934000,11585,5.32,7.1,1143.14004961147,144874976,166823,892201,
"Country_Russia.csv",2020-09-14 00:00:00.000,"Russia",1064438,876152,18573,169713,183,145934000,11585,5.32,7.1,1162.94352241424,144869562,169713,894725,
"Country_Russia.csv",2020-09-15 00:00:00.000,"Russia",1069873,881693,18723,169457,184,145934000,11585,5.32,7.1,1161.1893047542,144864127,169457,900416,
"Country_Russia.csv",2020-09-16 00:00:00.000,"Russia",1075485,887457,18853,169175,185,145934000,11585,5.32,7.1,1159.25692436307,144858515,169175,906310,
"Country_Russia.csv",2020-09-17 00:00:00.000,"Russia",1081152,893145,18996,169011,186,145934000,11585,5.32,7.1,1158.13312867461,144852848,169011,912141,
"Country_Russia.csv",2020-09-18 00:00:00.000,"Russia",1086955,898420,19128,169407,187,145934000,11585,5.32,7.1,1160.84668411748,144847045,169407,917548,
"Country_Russia.csv",2020-09-19 00:00:00.000,"Russia",1092915,903545,19270,170100,188,145934000,11585,5.32,7.1,1165.5954061425,144841085,170100,922815,
"Country_Russia.csv",2020-09-20 00:00:00.000,"Russia",1098958,906431,19349,173178,189,145934000,11585,5.32,7.1,1186.68713253937,144835042,173178,925780,
"Country_Russia.csv",2020-09-21 00:00:00.000,"Russia",1105048,909026,19420,176602,190,145934000,11585,5.32,7.1,1210.14979374238,144828952,176602,928446,
"Country_Russia.csv",2020-09-22 00:00:00.000,"Russia",1111157,914923,19575,176659,191,145934000,11585,5.32,7.1,1210.54038126824,144822843,176659,934498,
"Country_Russia.csv",2020-09-23 00:00:00.000,"Russia",1117487,920602,19720,177165,192,145934000,11585,5.32,7.1,1214.00770211191,144816513,177165,940322,
"Country_Russia.csv",2020-09-24 00:00:00.000,"Russia",1123976,926663,19867,177446,193,145934000,11585,5.32,7.1,1215.93323009031,144810024,177446,946530,
"Country_UK.csv",2020-07-29 00:00:00.000,"United Kingdom",303063,41254,1438,260371,151,67886000,42328.9,10,2.5,3835.4152549863,67582937,260371,42692,
"Country_UK.csv",2020-07-30 00:00:00.000,"United Kingdom",303910,41254,1438,261218,152,67886000,42328.9,10,2.5,3847.89205432637,67582090,261218,42692,
"Country_UK.csv",2020-07-31 00:00:00.000,"United Kingdom",304793,41274,1439,262080,153,67886000,42328.9,10,2.5,3860.58981233244,67581207,262080,42713,
"Country_UK.csv",2020-08-01 00:00:00.000,"United Kingdom",305562,41287,1441,262834,154,67886000,42328.9,10,2.5,3871.69666794332,67580438,262834,42728,
"Country_UK.csv",2020-08-02 00:00:00.000,"United Kingdom",306309,41292,1444,263573,155,67886000,42328.9,10,2.5,3882.5825648882,67579691,263573,42736,
"Country_UK.csv",2020-08-03 00:00:00.000,"United Kingdom",307251,41293,1445,264513,156,67886000,42328.9,10,2.5,3896.42930795746,67578749,264513,42738,
"Country_UK.csv",2020-08-04 00:00:00.000,"United Kingdom",307926,41311,1445,265170,157,67886000,42328.9,10,2.5,3906.10729752821,67578074,265170,42756,
"Country_UK.csv",2020-08-05 00:00:00.000,"United Kingdom",308832,41325,1446,266061,158,67886000,42328.9,10,2.5,3919.23224228854,67577168,266061,42771,
"Country_UK.csv",2020-08-06 00:00:00.000,"United Kingdom",309796,41343,1447,267006,159,67886000,42328.9,10,2.5,3933.15263824647,67576204,267006,42790,
"Country_UK.csv",2020-08-07 00:00:00.000,"United Kingdom",310696,41355,1447,267894,160,67886000,42328.9,10,2.5,3946.23339127361,67575304,267894,42802,
"Country_UK.csv",2020-08-08 00:00:00.000,"United Kingdom",311461,41358,1449,268654,161,67886000,42328.9,10,2.5,3957.42863035088,67574539,268654,42807,
"Country_UK.csv",2020-08-09 00:00:00.000,"United Kingdom",312574,41363,1451,269760,162,67886000,42328.9,10,2.5,3973.72064932387,67573426,269760,42814,
"Country_UK.csv",2020-08-10 00:00:00.000,"United Kingdom",313392,41381,1463,270548,163,67886000,42328.9,10,2.5,3985.32834457767,67572608,270548,42844,
"Country_UK.csv",2020-08-11 00:00:00.000,"United Kingdom",314542,41394,1464,271684,164,67886000,42328.9,10,2.5,4002.06228088266,67571458,271684,42858,
"Country_UK.csv",2020-08-12 00:00:00.000,"United Kingdom",315581,41414,1472,272695,165,67886000,42328.9,10,2.5,4016.95489497098,67570419,272695,42886,
"Country_UK.csv",2020-08-13 00:00:00.000,"United Kingdom",316729,41432,1479,273818,166,67886000,42328.9,10,2.5,4033.49733376543,67569271,273818,42911,
"Country_UK.csv",2020-08-14 00:00:00.000,"United Kingdom",318190,41443,1481,275266,167,67886000,42328.9,10,2.5,4054.82721032319,67567810,275266,42924,
"Country_UK.csv",2020-08-15 00:00:00.000,"United Kingdom",319232,41446,1486,276300,168,67886000,42328.9,10,2.5,4070.05862769938,67566768,276300,42932,
"Country_UK.csv",2020-08-16 00:00:00.000,"United Kingdom",320343,41451,1486,277406,169,67886000,42328.9,10,2.5,4086.35064667236,67565657,277406,42937,
"Country_UK.csv",2020-08-17 00:00:00.000,"United Kingdom",321064,41454,1490,278120,170,67886000,42328.9,10,2.5,4096.86827917391,67564936,278120,42944,
"Country_UK.csv",2020-08-18 00:00:00.000,"United Kingdom",322177,41466,1493,279218,171,67886000,42328.9,10,2.5,4113.04245352503,67563823,279218,42959,
"Country_UK.csv",2020-08-19 00:00:00.000,"United Kingdom",323008,41483,1495,280030,172,67886000,42328.9,10,2.5,4125.00368264443,67562992,280030,42978,
"Country_UK.csv",2020-08-20 00:00:00.000,"United Kingdom",324203,41489,1544,281170,173,67886000,42328.9,10,2.5,4141.79654126035,67561797,281170,43033,
"Country_UK.csv",2020-08-21 00:00:00.000,"United Kingdom",325263,41491,1544,282228,174,67886000,42328.9,10,2.5,4157.38149250214,67560737,282228,43035,
"Country_UK.csv",2020-08-22 00:00:00.000,"United Kingdom",326595,41509,1547,283539,175,67886000,42328.9,10,2.5,4176.69327991044,67559405,283539,43056,
"Country_UK.csv",2020-08-23 00:00:00.000,"United Kingdom",327643,41515,1547,284581,176,67886000,42328.9,10,2.5,4192.04254190849,67558357,284581,43062,
"Country_UK.csv",2020-08-24 00:00:00.000,"United Kingdom",328620,41519,1550,285551,177,67886000,42328.9,10,2.5,4206.33120230976,67557380,285551,43069,
"Country_UK.csv",2020-08-25 00:00:00.000,"United Kingdom",329821,41535,1551,286735,178,67886000,42328.9,10,2.5,4223.77220634593,67556179,286735,43086,
"Country_UK.csv",2020-08-26 00:00:00.000,"United Kingdom",330967,41552,1551,287864,179,67886000,42328.9,10,2.5,4240.40302860678,67555033,287864,43103,
"Country_UK.csv",2020-08-27 00:00:00.000,"United Kingdom",332509,41564,1564,289381,180,67886000,42328.9,10,2.5,4262.74931502814,67553491,289381,43128,
"Country_UK.csv",2020-08-28 00:00:00.000,"United Kingdom",333806,41573,1615,290618,181,67886000,42328.9,10,2.5,4280.97103968418,67552194,290618,43188,
"Country_UK.csv",2020-08-29 00:00:00.000,"United Kingdom",334916,41585,1622,291709,182,67886000,42328.9,10,2.5,4297.04209999116,67551084,291709,43207,
"Country_UK.csv",2020-08-30 00:00:00.000,"United Kingdom",336668,41586,1624,293458,183,67886000,42328.9,10,2.5,4322.80588044663,67549332,293458,43210,
"Country_UK.csv",2020-08-31 00:00:00.000,"United Kingdom",338083,41589,1682,294812,184,67886000,42328.9,10,2.5,4342.75108269746,67547917,294812,43271,
"Country_France.csv",2020-03-01 00:00:00.000,"France",130,12,2,116,1,65273000,40496.4,11.26,5.9,1.7771513489498,65272870,116,14,116
"Country_France.csv",2020-03-02 00:00:00.000,"France",191,12,3,176,2,65273000,40496.4,11.26,5.9,2.69636756392383,65272809,176,15,157.766505308381
"Country_France.csv",2020-03-03 00:00:00.000,"France",212,12,4,196,3,65273000,40496.4,11.26,5.9,3.00277296891517,65272788,196,16,214.570767877756
"Country_France.csv",2020-03-04 00:00:00.000,"France",288,12,4,272,4,65273000,40496.4,11.26,5.9,4.16711350788228,65272712,272,16,291.826688842757
"Country_France.csv",2020-03-05 00:00:00.000,"France",426,12,7,407,5,65273000,40496.4,11.26,5.9,6.23534999157385,65272574,407,19,396.896542848542
"Country_France.csv",2020-03-06 00:00:00.000,"France",616,12,9,595,6,65273000,40496.4,11.26,5.9,9.11556079849249,65272384,595,21,539.79275530796
"Country_France.csv",2020-03-07 00:00:00.000,"France",948,12,16,920,7,65273000,40496.4,11.26,5.9,14.0946486296018,65272052,920,28,734.130347146193
"Country_France.csv",2020-03-08 00:00:00.000,"France",1125,12,19,1094,8,65273000,40496.4,11.26,5.9,16.7603756530265,65271875,1094,31,998.422564581553
"Country_France.csv",2020-03-09 00:00:00.000,"France",1411,12,25,1374,9,65273000,40496.4,11.26,5.9,21.0500513229053,65271589,1374,37,1357.84119383804
"Country_France.csv",2020-03-10 00:00:00.000,"France",1783,12,33,1738,10,65273000,40496.4,11.26,5.9,26.6266296937478,65271217,1738,45,1846.60670267058
"Country_France.csv",2020-03-11 00:00:00.000,"France",2293,12,48,2233,11,65273000,40496.4,11.26,5.9,34.2101634672836,65270707,2233,60,2511.23577903388
"Country_France.csv",2020-03-12 00:00:00.000,"France",2293,12,48,2233,12,65273000,40496.4,11.26,5.9,34.2101634672836,65270707,2233,60,3414.94501417113
"Country_France.csv",2020-03-13 00:00:00.000,"France",3681,12,79,3590,13,65273000,40496.4,11.26,5.9,54.9997701959463,65269319,3590,91,4643.6239100722
"Country_France.csv",2020-03-14 00:00:00.000,"France",4496,12,91,4393,14,65273000,40496.4,11.26,5.9,67.3019472063487,65268504,4393,103,6313.92256824655
"Country_France.csv",2020-03-15 00:00:00.000,"France",4532,12,91,4429,15,65273000,40496.4,11.26,5.9,67.8534769353331,65268468,4429,103,8584.18553375437
"Country_France.csv",2020-03-16 00:00:00.000,"France",6683,12,149,6522,16,65273000,40496.4,11.26,5.9,99.9188025676773,65266317,6522,161,11669.2092901838
"Country_France.csv",2020-03-17 00:00:00.000,"France",7715,12,149,7554,17,65273000,40496.4,11.26,5.9,115.729321465231,65265285,7554,161,15860.0858338436
"Country_France.csv",2020-03-18 00:00:00.000,"France",9124,12,149,8963,18,65273000,40496.4,11.26,5.9,137.315582246871,65263876,8963,161,21550.7983863287
"Country_France.csv",2020-03-19 00:00:00.000,"France",10970,12,244,10714,19,65273000,40496.4,11.26,5.9,164.141375453863,65262030,10714,256,29273.648131502
"Country_France.csv",2020-03-20 00:00:00.000,"France",12758,12,451,12295,20,65273000,40496.4,11.26,5.9,188.362722718429,65260242,12295,463,39746.0794864761
"Country_France.csv",2020-03-21 00:00:00.000,"France",14463,12,563,13888,21,65273000,40496.4,11.26,5.9,212.767913225989,65258537,13888,575,53931.9079834409
"Country_France.csv",2020-03-22 00:00:00.000,"France",16758,2206,676,13876,22,65273000,40496.4,11.26,5.9,212.584069982995,65256242,13876,2882,73120.0787851671
"Country_France.csv",2020-03-23 00:00:00.000,"France",20123,2206,862,17055,23,65273000,40496.4,11.26,5.9,261.287209106369,65252877,17055,3068,99023.6710813092
"Country_France.csv",2020-03-24 00:00:00.000,"France",22372,3250,1102,18020,24,65273000,40496.4,11.26,5.9,276.071269897201,65250628,18020,4352,133900.117670384
"Country_France.csv",2020-03-25 00:00:00.000,"France",25334,3907,1333,20094,25,65273000,40496.4,11.26,5.9,307.845510394803,65247666,20094,5240,180688.938923933
"Country_France.csv",2020-03-26 00:00:00.000,"France",29252,4955,1697,22600,26,65273000,40496.4,11.26,5.9,346.238107640219,65243748,22600,6652,243154.607520814
"Country_France.csv",2020-03-27 00:00:00.000,"France",33047,5707,1996,25344,27,65273000,40496.4,11.26,5.9,388.276929205031,65239953,25344,7703,326005.374400157
"Country_France.csv",2020-03-28 00:00:00.000,"France",37692,5724,2314,29654,28,65273000,40496.4,11.26,5.9,454.307293980666,65235308,29654,8038,434931.067065156
"Country_France.csv",2020-03-29 00:00:00.000,"France",40295,7226,2608,30461,29,65273000,40496.4,11.26,5.9,466.670752072067,65232705,30461,9834,576461.778809092
"Country_France.csv",2020-03-30 00:00:00.000,"France",44649,7964,3026,33659,30,65273000,40496.4,11.26,5.9,515.664976330183,65228351,33659,10990,757495.487780545
"Country_France.csv",2020-03-31 00:00:00.000,"France",52278,9513,3526,39239,31,65273000,40496.4,11.26,5.9,601.152084322767,65220722,39239,13039,984301.685118626
"Country_France.csv",2020-04-01 00:00:00.000,"France",57122,11053,4778,41291,32,65273000,40496.4,11.26,5.9,632.589278874879,65215878,41291,15831,1260808.03754485
"Country_France.csv",2020-04-02 00:00:00.000,"France",59228,12548,5387,41293,33,65273000,40496.4,11.26,5.9,632.619919415378,65213772,41293,17935,1586124.92297318
"Country_France.csv",2020-04-03 00:00:00.000,"France",64452,14135,6509,43808,34,65273000,40496.4,11.26,5.9,671.15039909304,65208548,43808,20644,1951626.64190689
"Country_France.csv",2020-04-04 00:00:00.000,"France",47378,15572,7562,24244,35,65273000,40496.4,11.26,5.9,371.424631930507,65225622,24244,23134,2338509.94054007
"Country_France.csv",2020-04-05 00:00:00.000,"France",48233,16349,8081,23803,36,65273000,40496.4,11.26,5.9,364.668392750448,65224767,23803,24430,2717339.06526972
"Country_France.csv",2020-04-06 00:00:00.000,"France",50887,17428,8914,24545,37,65273000,40496.4,11.26,5.9,376.036033275627,65222113,24545,26342,3051080.65286143
"Country_France.csv",2020-04-07 00:00:00.000,"France",47396,19523,10330,17543,38,65273000,40496.4,11.26,5.9,268.763500988157,65225604,17543,29853,3301973.35264089
"Country_France.csv",2020-04-08 00:00:00.000,"France",51251,21452,10874,18925,39,65273000,40496.4,11.26,5.9,289.936114473059,65221749,18925,32326,3440454.56865942
"Country_France.csv",2020-04-09 00:00:00.000,"France",55035,23413,12214,19408,40,65273000,40496.4,11.26,5.9,297.3358050036,65217965,19408,35627,3452645.61964183
"Country_France.csv",2020-04-10 00:00:00.000,"France",56600,25195,13199,18206,41,65273000,40496.4,11.26,5.9,278.92084016362,65216400,18206,38394,3343172.00124762
"Country_France.csv",2020-04-11 00:00:00.000,"France",58045,26663,13835,17547,42,65273000,40496.4,11.26,5.9,268.824782069156,65214955,17547,40498,3132427.95794294
"Country_France.csv",2020-04-12 00:00:00.000,"France",108791,27469,14396,66926,43,65273000,40496.4,11.26,5.9,1025.32440672253,65164209,66926,41865,2850077.16629393
"Country_France.csv",2020-04-13 00:00:00.000,"France",111932,28001,14969,68962,44,65273000,40496.4,11.26,5.9,1056.51647695065,65161068,68962,42970,2527810.31767021
"Country_France.csv",2020-04-14 00:00:00.000,"France",129380,28805,15712,84863,45,65273000,40496.4,11.26,5.9,1300.12409418902,65143620,84863,44517,2193752.33228142
"Country_France.csv",2020-04-15 00:00:00.000,"France",132588,30955,17150,84483,46,65273000,40496.4,11.26,5.9,1294.30239149419,65140412,84483,48105,1869474.22044152
"Country_France.csv",2020-04-16 00:00:00.000,"France",145166,32812,17903,94451,47,65273000,40496.4,11.26,5.9,1447.01484534187,65127834,94451,50715,1569321.86112345
"Country_France.csv",2020-04-17 00:00:00.000,"France",147057,34420,18664,93973,48,65273000,40496.4,11.26,5.9,1439.69175616258,65125943,93973,53084,1301232.8058528
"Country_France.csv",2020-04-18 00:00:00.000,"France",150863,35983,19305,95575,49,65273000,40496.4,11.26,5.9,1464.23482910239,65122137,95575,55288,1068210.5363029
"Country_France.csv",2020-04-19 00:00:00.000,"France",151955,36578,19694,95683,50,65273000,40496.4,11.26,5.9,1465.88941828934,65121045,95683,56272,869877.044541293
"Country_France.csv",2020-04-20 00:00:00.000,"France",154402,37409,20241,96752,51,65273000,40496.4,11.26,5.9,1482.26678718613,65118598,96752,57650,703799.58732343
"Country_France.csv",2020-04-21 00:00:00.000,"France",157068,39181,20769,97118,52,65273000,40496.4,11.26,5.9,1487.87400609747,65115932,97118,59950,566491.902316884
"Country_France.csv",2020-04-22 00:00:00.000,"France",158868,40657,21313,96898,53,65273000,40496.4,11.26,5.9,1484.50354664256,65114132,96898,61970,454095.734188436
"Country_France.csv",2020-04-23 00:00:00.000,"France",157158,42088,21829,93241,54,65273000,40496.4,11.26,5.9,1428.4773183399,65115842,93241,63917,362807.64737638
"Country_France.csv",2020-04-24 00:00:00.000,"France",159969,43493,22219,94257,55,65273000,40496.4,11.26,5.9,1444.04271291346,65113031,94257,65712,289117.31355812
"Country_France.csv",2020-04-25 00:00:00.000,"France",161647,44594,22588,94465,56,65273000,40496.4,11.26,5.9,1447.22932912537,65111353,94465,67182,229918.8837852
"Country_France.csv",2020-04-26 00:00:00.000,"France",162280,44903,22830,94547,57,65273000,40496.4,11.26,5.9,1448.48559128583,65110720,94547,67733,182542.720807018
"Country_France.csv",2020-04-27 00:00:00.000,"France",165966,45513,23267,97186,58,65273000,40496.4,11.26,5.9,1488.91578447444,65107034,97186,68780,144741.109942086
"Country_France.csv",2020-04-28 00:00:00.000,"France",169098,46886,23634,98578,59,65273000,40496.4,11.26,5.9,1510.24160066184,65103902,98578,70520,114650.083106456
"Country_France.csv",2020-04-29 00:00:00.000,"France",167643,48228,24060,95355,60,65273000,40496.4,11.26,5.9,1460.86436964748,65105357,95355,72288,90741.3271747623
"Country_France.csv",2020-04-30 00:00:00.000,"France",168861,49476,24349,95036,61,65273000,40496.4,11.26,5.9,1455.97720343787,65104139,95036,73825,71772.4788659669
"Country_France.csv",2020-05-01 00:00:00.000,"France",169387,50212,24566,94609,62,65273000,40496.4,11.26,5.9,1449.4354480413,65103613,94609,74778,56740.2369837619
"Country_France.csv",2020-05-02 00:00:00.000,"France",170179,50663,24763,94753,63,65273000,40496.4,11.26,5.9,1451.64156695724,65102821,94753,75426,44838.4834935648
"Country_France.csv",2020-05-03 00:00:00.000,"France",170540,50885,24898,94757,64,65273000,40496.4,11.26,5.9,1451.70284803824,65102460,94757,75783,35422.0593306333
"Country_France.csv",2020-05-04 00:00:00.000,"France",171102,51476,25204,94422,65,65273000,40496.4,11.26,5.9,1446.57055750463,65101898,94422,76680,27976.1893611141
"Country_France.csv",2020-05-05 00:00:00.000,"France",172219,52842,25537,93840,66,65273000,40496.4,11.26,5.9,1437.65416021939,65100781,93840,78379,22091.1310474858
"Country_France.csv",2020-05-06 00:00:00.000,"France",176355,54079,25812,96464,67,65273000,40496.4,11.26,5.9,1477.85454935425,65096645,96464,79891,17441.3443658965
"Country_France.csv",2020-05-07 00:00:00.000,"France",177096,55191,25991,95914,68,65273000,40496.4,11.26,5.9,1469.42840071699,65095904,95914,81182,13768.5681521157
"Country_France.csv",2020-05-08 00:00:00.000,"France",177627,55892,26233,95502,69,65273000,40496.4,11.26,5.9,1463.11644937417,65095373,95502,82125,10868.1502097035
"Country_France.csv",2020-05-09 00:00:00.000,"France",178156,56148,26313,95695,70,65273000,40496.4,11.26,5.9,1466.07326153233,65094844,95695,82461,8578.06590147558
"Country_France.csv",2020-05-10 00:00:00.000,"France",178405,56327,26383,95695,71,65273000,40496.4,11.26,5.9,1466.07326153233,65094595,95695,82710,6770.12968786138
"Country_France.csv",2020-05-11 00:00:00.000,"France",178719,56835,26646,95238,72,65273000,40496.4,11.26,5.9,1459.07189802828,65094281,95238,83481,5342.98505857087
"Country_France.csv",2020-05-12 00:00:00.000,"France",179472,57898,26994,94580,73,65273000,40496.4,11.26,5.9,1448.99116020407,65093528,94580,84892,4216.52466355006
"Country_France.csv",2020-05-13 00:00:00.000,"France",179993,58786,27079,94128,74,65273000,40496.4,11.26,5.9,1442.06639805126,65093007,94128,85865,3327.45720186452
"Country_France.csv",2020-05-14 00:00:00.000,"France",180635,59719,27430,93486,75,65273000,40496.4,11.26,5.9,1432.23078455104,65092365,93486,87149,2625.79114878422
"Country_France.csv",2020-05-15 00:00:00.000,"France",181148,60562,27532,93054,76,65273000,40496.4,11.26,5.9,1425.61242780323,65091852,93054,88094,2072.04843989975
"Country_France.csv",2020-05-16 00:00:00.000,"France",181563,60562,27630,93371,77,65273000,40496.4,11.26,5.9,1430.46895347234,65091437,93371,88192,1635.05857783086
"Country_France.csv",2020-05-17 00:00:00.000,"France",181703,61327,28113,92263,78,65273000,40496.4,11.26,5.9,1413.49409403582,65091297,92263,89440,1290.21396569249
"Country_France.csv",2020-05-18 00:00:00.000,"France",182147,61843,28242,92062,79,65273000,40496.4,11.26,5.9,1410.41471971566,65090853,92062,90085,1018.09011456875
"Country_France.csv",2020-05-19 00:00:00.000,"France",182648,62678,28025,91945,80,65273000,40496.4,11.26,5.9,1408.62224809646,65090352,91945,90703,803.35517547063
"Country_France.csv",2020-05-20 00:00:00.000,"France",183130,63472,28136,91522,81,65273000,40496.4,11.26,5.9,1402.14177378089,65089870,91522,91608,633.908434092363
"Country_France.csv",2020-05-21 00:00:00.000,"France",183397,63976,28218,91203,82,65273000,40496.4,11.26,5.9,1397.25460757128,65089603,91203,92194,500.199848254412
"Country_France.csv",2020-05-22 00:00:00.000,"France",184153,64327,28366,91460,83,65273000,40496.4,11.26,5.9,1401.19191702542,65088847,91460,92693,394.69266541303
"Country_France.csv",2020-05-23 00:00:00.000,"France",184699,64665,28452,91582,84,65273000,40496.4,11.26,5.9,1403.06098999586,65088301,91582,93117,311.439249193817
"Country_France.csv",2020-05-24 00:00:00.000,"France",184260,64735,28372,91153,85,65273000,40496.4,11.26,5.9,1396.4885940588,65088740,91153,93107,245.746121699155
"Country_France.csv",2020-05-25 00:00:00.000,"France",184585,65317,28461,90807,86,65273000,40496.4,11.26,5.9,1391.18778055245,65088415,90807,93778,193.90957189015
"Country_France.csv",2020-05-26 00:00:00.000,"France",184840,65997,28598,90245,87,65273000,40496.4,11.26,5.9,1382.57778867219,65088160,90245,94595,153.006978340617
"Country_France.csv",2020-05-27 00:00:00.000,"France",185012,66702,28599,89711,88,65273000,40496.4,11.26,5.9,1374.39676435892,65087988,89711,95301,120.732108644267
"Country_France.csv",2020-05-28 00:00:00.000,"France",188355,67309,28666,92380,89,65273000,40496.4,11.26,5.9,1415.28656565502,65084645,92380,95975,95.2651295585643
"Country_France.csv",2020-05-29 00:00:00.000,"France",188949,67921,28717,92311,90,65273000,40496.4,11.26,5.9,1414.2294670078,65084051,92311,96638,75.1700498439089
"Country_France.csv",2020-05-30 00:00:00.000,"France",190744,68386,28774,93584,91,65273000,40496.4,11.26,5.9,1433.7321710355,65082256,93584,97160,59.3137626283165
"Country_France.csv",2020-05-31 00:00:00.000,"France",190975,68473,28805,93697,92,65273000,40496.4,11.26,5.9,1435.4633615737,65082025,93697,97278,46.8021630862698
