ReturnDate,TerritoryKey,ProductKey,ReturnQuantity
2018-07-26 00:00:00.000,2,119,1
2018-08-14 00:00:00.000,2,138,1
2018-09-02 00:00:00.000,2,157,1
2018-09-21 00:00:00.000,2,176,1
2018-10-10 00:00:00.000,2,195,1
2018-10-29 00:00:00.000,2,214,1
2018-11-17 00:00:00.000,2,233,1
2018-12-06 00:00:00.000,2,252,1
2018-12-25 00:00:00.000,2,271,1
2016-01-13 00:00:00.000,2,290,1
2016-02-01 00:00:00.000,2,309,1
2016-02-20 00:00:00.000,2,328,1
2016-03-11 00:00:00.000,2,347,1
2016-03-30 00:00:00.000,2,366,1
2016-04-18 00:00:00.000,2,385,1
2016-04-22 00:00:00.000,2,389,1
2016-05-11 00:00:00.000,2,119,1
2016-05-30 00:00:00.000,2,138,1
2016-06-18 00:00:00.000,2,157,1
2016-07-07 00:00:00.000,2,176,1
2016-07-26 00:00:00.000,2,195,1
2016-08-14 00:00:00.000,2,214,1
2016-09-02 00:00:00.000,2,233,1
2016-09-21 00:00:00.000,2,252,1
2016-10-10 00:00:00.000,2,271,1
2016-10-29 00:00:00.000,2,290,1
2016-11-17 00:00:00.000,2,309,1
2016-12-06 00:00:00.000,2,328,1
2016-12-25 00:00:00.000,2,347,1
2017-01-13 00:00:00.000,2,366,1
2017-02-01 00:00:00.000,2,385,1
2017-02-20 00:00:00.000,2,115,1
2017-03-11 00:00:00.000,2,134,1
2017-03-30 00:00:00.000,2,153,1
2017-04-18 00:00:00.000,2,172,1
2017-05-07 00:00:00.000,2,191,1
2017-05-26 00:00:00.000,2,210,1
2017-06-14 00:00:00.000,2,229,1
2017-07-03 00:00:00.000,2,248,1
2017-07-22 00:00:00.000,2,267,1
2017-07-26 00:00:00.000,2,271,1
2016-01-02 00:00:00.000,2,112,1
2016-01-21 00:00:00.000,2,131,1
2016-02-09 00:00:00.000,2,150,1
2016-02-28 00:00:00.000,2,169,1
2016-03-19 00:00:00.000,2,188,1
2016-04-07 00:00:00.000,2,207,1
2016-04-26 00:00:00.000,2,226,1
2016-05-15 00:00:00.000,2,245,1
2016-06-03 00:00:00.000,2,264,1
2016-06-22 00:00:00.000,2,283,1
2016-07-11 00:00:00.000,2,302,1
2016-07-30 00:00:00.000,2,321,1
2016-08-18 00:00:00.000,2,340,1
2016-09-06 00:00:00.000,2,359,1
2016-09-25 00:00:00.000,2,378,1
2016-10-14 00:00:00.000,2,397,1
2016-11-02 00:00:00.000,2,127,1
2016-11-21 00:00:00.000,2,146,1
2017-11-21 00:00:00.000,2,222,1
2017-12-10 00:00:00.000,2,241,1
2017-12-29 00:00:00.000,2,260,1
2018-01-17 00:00:00.000,2,279,1
2018-02-05 00:00:00.000,2,298,1
2018-02-24 00:00:00.000,2,317,1
2018-03-15 00:00:00.000,2,336,1
2018-04-03 00:00:00.000,2,355,1
2018-04-22 00:00:00.000,2,374,1
2018-05-11 00:00:00.000,2,393,1
2018-05-30 00:00:00.000,2,123,1
2018-06-18 00:00:00.000,2,142,1
2018-07-07 00:00:00.000,2,161,1
2018-07-11 00:00:00.000,2,165,1
2018-07-30 00:00:00.000,2,184,1
2018-08-18 00:00:00.000,2,203,1
2018-09-06 00:00:00.000,2,222,1
2018-09-25 00:00:00.000,2,241,1
2018-10-14 00:00:00.000,2,260,1
2018-11-02 00:00:00.000,2,279,1
2018-11-21 00:00:00.000,2,298,1
2018-12-10 00:00:00.000,2,317,1
2018-12-29 00:00:00.000,2,336,1
2016-01-17 00:00:00.000,2,355,1
2016-02-24 00:00:00.000,2,393,1
2016-03-15 00:00:00.000,2,123,1
2016-04-03 00:00:00.000,2,142,1
2016-04-22 00:00:00.000,2,161,1
2016-05-11 00:00:00.000,2,180,1
2016-05-30 00:00:00.000,2,199,1
2016-06-18 00:00:00.000,2,218,1
2016-07-07 00:00:00.000,2,237,1
2016-07-26 00:00:00.000,2,256,1
2016-08-14 00:00:00.000,2,275,1
2016-09-02 00:00:00.000,2,294,1
2016-09-21 00:00:00.000,2,313,1
2016-10-10 00:00:00.000,2,332,1
2016-10-14 00:00:00.000,2,336,1
2016-11-02 00:00:00.000,2,355,1
2016-11-21 00:00:00.000,2,374,1
2016-12-10 00:00:00.000,2,393,1
2016-12-29 00:00:00.000,2,123,1
2017-01-17 00:00:00.000,2,142,1
2017-02-05 00:00:00.000,2,161,1
2017-02-24 00:00:00.000,2,180,1
2017-03-15 00:00:00.000,2,199,1
2017-04-03 00:00:00.000,2,218,1
2017-04-22 00:00:00.000,2,237,1
2017-05-11 00:00:00.000,2,256,1
2017-05-30 00:00:00.000,2,275,1
2017-06-18 00:00:00.000,2,294,1
2017-07-07 00:00:00.000,2,313,1
2017-07-26 00:00:00.000,2,332,1
2017-08-14 00:00:00.000,2,351,1
2017-09-02 00:00:00.000,2,370,1
2017-09-21 00:00:00.000,2,389,1
2017-10-10 00:00:00.000,2,119,1
2017-10-29 00:00:00.000,2,138,1
2017-11-17 00:00:00.000,2,157,1
2017-12-06 00:00:00.000,2,176,1
2017-12-25 00:00:00.000,2,195,1
2018-01-13 00:00:00.000,2,214,1
2018-01-17 00:00:00.000,2,218,1
2018-02-05 00:00:00.000,2,237,1
2018-02-24 00:00:00.000,2,256,1
2018-03-15 00:00:00.000,2,275,1
2018-04-03 00:00:00.000,2,294,1
2018-04-22 00:00:00.000,2,313,1
2018-05-11 00:00:00.000,2,332,1
2018-05-30 00:00:00.000,2,351,1
2018-06-18 00:00:00.000,2,370,1
2018-07-07 00:00:00.000,2,389,1
2018-07-26 00:00:00.000,2,119,1
2018-08-14 00:00:00.000,2,138,1
2018-09-02 00:00:00.000,2,157,1
2018-09-21 00:00:00.000,2,176,1
2018-10-10 00:00:00.000,2,195,1
2018-10-29 00:00:00.000,2,214,1
2018-11-17 00:00:00.000,2,233,1
2018-12-06 00:00:00.000,2,252,1
2018-12-25 00:00:00.000,2,271,1
2016-01-13 00:00:00.000,2,290,1
2016-02-01 00:00:00.000,2,309,1
2016-02-20 00:00:00.000,2,328,1
2016-03-11 00:00:00.000,2,347,1
2016-03-30 00:00:00.000,2,366,1
2016-04-18 00:00:00.000,2,385,1
2016-04-22 00:00:00.000,2,389,1
2016-05-11 00:00:00.000,2,119,1
2016-05-30 00:00:00.000,2,138,1
2016-06-18 00:00:00.000,2,157,1
2016-07-07 00:00:00.000,2,176,1
2016-07-26 00:00:00.000,2,195,1
2016-08-14 00:00:00.000,2,214,1
2016-09-02 00:00:00.000,2,233,1
2016-09-21 00:00:00.000,2,252,1
2016-10-10 00:00:00.000,2,271,1
2016-10-29 00:00:00.000,2,290,1
2016-11-17 00:00:00.000,2,309,1
2016-12-06 00:00:00.000,2,328,1
2016-12-25 00:00:00.000,2,347,1
2017-01-13 00:00:00.000,2,366,1
2017-02-01 00:00:00.000,2,385,1
2017-02-20 00:00:00.000,2,115,1
2017-03-11 00:00:00.000,2,134,1
2017-03-30 00:00:00.000,2,153,1
2017-04-18 00:00:00.000,2,172,1
2017-05-07 00:00:00.000,2,191,1
2017-05-26 00:00:00.000,2,210,1
2017-06-14 00:00:00.000,2,229,1
2017-07-03 00:00:00.000,2,248,1
2017-07-22 00:00:00.000,2,267,1
2017-07-26 00:00:00.000,2,271,1
2016-01-02 00:00:00.000,2,112,1
2016-01-21 00:00:00.000,2,131,1
2016-02-09 00:00:00.000,2,150,1
2016-02-28 00:00:00.000,2,169,1
2016-03-19 00:00:00.000,2,188,1
2016-04-07 00:00:00.000,2,207,1
2016-04-26 00:00:00.000,2,226,1
2016-05-15 00:00:00.000,2,245,1
2016-06-03 00:00:00.000,2,264,1
2016-06-22 00:00:00.000,2,283,1
2016-07-11 00:00:00.000,2,302,1
2016-07-30 00:00:00.000,2,321,1
2016-08-18 00:00:00.000,2,340,1
2016-09-06 00:00:00.000,2,359,1
2016-09-25 00:00:00.000,2,378,1
2016-10-14 00:00:00.000,2,397,1
2016-11-02 00:00:00.000,2,127,1
2016-11-21 00:00:00.000,2,146,1
2017-11-21 00:00:00.000,2,222,1
2017-12-10 00:00:00.000,2,241,1
2017-12-29 00:00:00.000,2,260,1
2018-01-17 00:00:00.000,2,279,1
2018-02-05 00:00:00.000,2,298,1
2018-02-24 00:00:00.000,2,317,1
2018-03-15 00:00:00.000,2,336,1
2018-04-03 00:00:00.000,2,355,1
2018-04-22 00:00:00.000,2,374,1
2018-05-11 00:00:00.000,2,393,1
2018-05-30 00:00:00.000,2,123,1
2018-06-18 00:00:00.000,2,142,1
2018-07-07 00:00:00.000,2,161,1
2018-07-11 00:00:00.000,2,165,1
2018-07-30 00:00:00.000,2,184,1
2018-08-18 00:00:00.000,2,203,1
2018-09-06 00:00:00.000,2,222,1
2018-09-25 00:00:00.000,2,241,1
2018-10-14 00:00:00.000,2,260,1
2018-11-02 00:00:00.000,2,279,1
2018-11-21 00:00:00.000,2,298,1
2018-12-10 00:00:00.000,2,317,1
2018-12-29 00:00:00.000,2,336,1
2016-01-17 00:00:00.000,2,355,1
2016-02-24 00:00:00.000,2,393,1
2016-03-15 00:00:00.000,2,123,1
2016-04-03 00:00:00.000,2,142,1
2016-04-22 00:00:00.000,2,161,1
2016-05-11 00:00:00.000,2,180,1
2016-05-30 00:00:00.000,2,199,1
2016-06-18 00:00:00.000,2,218,1
2016-07-07 00:00:00.000,2,237,1
2016-07-26 00:00:00.000,2,256,1
2016-08-14 00:00:00.000,2,275,1
2016-09-02 00:00:00.000,2,294,1
2016-09-21 00:00:00.000,2,313,1
2016-10-10 00:00:00.000,2,332,1
2016-10-14 00:00:00.000,2,336,1
2016-11-02 00:00:00.000,2,355,1
2016-11-21 00:00:00.000,2,374,1
2016-12-10 00:00:00.000,2,393,1
2016-12-29 00:00:00.000,2,123,1
2017-01-17 00:00:00.000,2,142,1
2017-02-05 00:00:00.000,2,161,1
2017-02-24 00:00:00.000,2,180,1
2017-03-15 00:00:00.000,2,199,1
2017-04-03 00:00:00.000,2,218,1
2017-04-22 00:00:00.000,2,237,1
2017-05-11 00:00:00.000,2,256,1
2017-05-30 00:00:00.000,2,275,1
2017-06-18 00:00:00.000,2,294,1
2017-07-07 00:00:00.000,2,313,1
2017-07-26 00:00:00.000,2,332,1
2017-08-14 00:00:00.000,2,351,1
2017-09-02 00:00:00.000,2,370,1
2017-09-21 00:00:00.000,2,389,1
2017-10-10 00:00:00.000,2,119,1
2017-10-29 00:00:00.000,2,138,1
2017-11-17 00:00:00.000,2,157,1
2017-12-06 00:00:00.000,2,176,1
2017-12-25 00:00:00.000,2,195,1
2018-01-13 00:00:00.000,2,214,1
2018-01-17 00:00:00.000,2,218,1
2018-02-05 00:00:00.000,2,237,1
2018-02-24 00:00:00.000,2,256,1
2018-03-15 00:00:00.000,2,275,1
2018-04-03 00:00:00.000,2,294,1
2018-04-22 00:00:00.000,2,313,1
2018-05-11 00:00:00.000,2,332,1
2018-05-30 00:00:00.000,2,351,1
2018-06-18 00:00:00.000,2,370,1
2018-07-07 00:00:00.000,2,389,1
2018-07-26 00:00:00.000,2,119,1
2018-08-14 00:00:00.000,2,138,1
2018-09-02 00:00:00.000,2,157,1
2018-09-21 00:00:00.000,2,176,1
2018-10-10 00:00:00.000,2,195,1
2018-10-29 00:00:00.000,2,214,1
2018-11-17 00:00:00.000,2,233,1
2018-12-06 00:00:00.000,2,252,1
2018-12-25 00:00:00.000,2,271,1
2016-01-13 00:00:00.000,2,290,1
2016-02-01 00:00:00.000,2,309,1
2016-02-20 00:00:00.000,2,328,1
2016-03-11 00:00:00.000,2,347,1
2016-03-30 00:00:00.000,2,366,1
2016-04-18 00:00:00.000,2,385,1
2016-04-22 00:00:00.000,2,389,1
2016-05-11 00:00:00.000,2,119,1
2016-05-30 00:00:00.000,2,138,1
2016-06-18 00:00:00.000,2,157,1
2016-07-07 00:00:00.000,2,176,1
2016-07-26 00:00:00.000,2,195,1
2016-08-14 00:00:00.000,2,214,1
2016-09-02 00:00:00.000,2,233,1
2016-09-21 00:00:00.000,2,252,1
2016-10-10 00:00:00.000,2,271,1
2016-10-29 00:00:00.000,2,290,1
2016-11-17 00:00:00.000,2,309,1
2016-12-06 00:00:00.000,2,328,1
2016-12-25 00:00:00.000,2,347,1
2017-01-13 00:00:00.000,2,366,1
2017-02-01 00:00:00.000,2,385,1
2017-02-20 00:00:00.000,2,115,1
2017-03-11 00:00:00.000,2,134,1
2017-03-30 00:00:00.000,2,153,1
2017-04-18 00:00:00.000,2,172,1
2017-05-07 00:00:00.000,2,191,1
2017-05-26 00:00:00.000,2,210,1
2017-06-14 00:00:00.000,2,229,1
2017-07-03 00:00:00.000,2,248,1
2017-07-22 00:00:00.000,2,267,1
2017-07-26 00:00:00.000,2,271,1
2016-01-02 00:00:00.000,2,112,1
2016-01-21 00:00:00.000,2,131,1
2016-02-09 00:00:00.000,2,150,1
2016-02-28 00:00:00.000,2,169,1
2016-03-19 00:00:00.000,2,188,1
2016-04-07 00:00:00.000,2,207,1
2016-04-26 00:00:00.000,2,226,1
2016-05-15 00:00:00.000,2,245,1
2016-06-03 00:00:00.000,2,264,1
2016-06-22 00:00:00.000,2,283,1
2016-07-11 00:00:00.000,2,302,1
2016-07-30 00:00:00.000,2,321,1
2016-08-18 00:00:00.000,2,340,1
2016-09-06 00:00:00.000,2,359,1
2016-09-25 00:00:00.000,2,378,1
2016-10-14 00:00:00.000,2,397,1
2016-11-02 00:00:00.000,2,127,1
2016-11-21 00:00:00.000,2,146,1
2017-11-21 00:00:00.000,2,222,1
2017-12-10 00:00:00.000,2,241,1
2017-12-29 00:00:00.000,2,260,1
2018-01-17 00:00:00.000,2,279,1
2018-02-05 00:00:00.000,2,298,1
2018-02-24 00:00:00.000,2,317,1
2018-03-15 00:00:00.000,2,336,1
2018-04-03 00:00:00.000,2,355,1
2018-04-22 00:00:00.000,2,374,1
2018-05-11 00:00:00.000,2,393,1
2018-05-30 00:00:00.000,2,123,1
2018-06-18 00:00:00.000,2,142,1
2018-07-07 00:00:00.000,2,161,1
2018-07-11 00:00:00.000,2,165,1
2018-07-30 00:00:00.000,2,184,1
2018-08-18 00:00:00.000,2,203,1
2018-09-06 00:00:00.000,2,222,1
2018-09-25 00:00:00.000,2,241,1
2018-10-14 00:00:00.000,2,260,1
2018-11-02 00:00:00.000,2,279,1
2018-11-21 00:00:00.000,2,298,1
2018-12-10 00:00:00.000,2,317,1
2018-12-29 00:00:00.000,2,336,1
2016-01-17 00:00:00.000,2,355,1
2016-02-24 00:00:00.000,2,393,1
2016-03-15 00:00:00.000,2,123,1
2016-04-03 00:00:00.000,2,142,1
2016-04-22 00:00:00.000,2,161,1
2016-05-11 00:00:00.000,2,180,1
2016-05-30 00:00:00.000,2,199,1
2016-06-18 00:00:00.000,2,218,1
2016-07-07 00:00:00.000,2,237,1
2016-07-26 00:00:00.000,2,256,1
2016-08-14 00:00:00.000,2,275,1
2016-09-02 00:00:00.000,2,294,1
2016-09-21 00:00:00.000,2,313,1
2016-10-10 00:00:00.000,2,332,1
2016-10-14 00:00:00.000,2,336,1
2016-11-02 00:00:00.000,2,355,1
2016-11-21 00:00:00.000,2,374,1
2016-12-10 00:00:00.000,2,393,1
2016-12-29 00:00:00.000,2,123,1
2017-01-17 00:00:00.000,2,142,1
2017-02-05 00:00:00.000,2,161,1
2017-02-24 00:00:00.000,2,180,1
2017-03-15 00:00:00.000,2,199,1
2017-04-03 00:00:00.000,2,218,1
2017-04-22 00:00:00.000,2,237,1
2017-05-11 00:00:00.000,2,256,1
2017-05-30 00:00:00.000,2,275,1
2017-06-18 00:00:00.000,2,294,1
2017-07-07 00:00:00.000,2,313,1
2017-07-26 00:00:00.000,2,332,1
2017-08-14 00:00:00.000,2,351,1
2017-09-02 00:00:00.000,2,370,1
2017-09-21 00:00:00.000,2,389,1
2017-10-10 00:00:00.000,2,119,1
2017-10-29 00:00:00.000,2,138,1
2017-11-17 00:00:00.000,2,157,1
2017-12-06 00:00:00.000,2,176,1
2017-12-25 00:00:00.000,2,195,1
2018-01-13 00:00:00.000,2,214,1
2018-01-17 00:00:00.000,2,218,1
2018-02-05 00:00:00.000,2,237,1
2018-02-24 00:00:00.000,2,256,1
2018-03-15 00:00:00.000,2,275,1
2018-04-03 00:00:00.000,2,294,1
2018-04-22 00:00:00.000,2,313,1
2018-05-11 00:00:00.000,2,332,1
2018-05-30 00:00:00.000,2,351,1
2018-06-18 00:00:00.000,2,370,1
2018-07-07 00:00:00.000,2,389,1
2018-07-26 00:00:00.000,2,119,1
2018-08-14 00:00:00.000,2,138,1
2018-09-02 00:00:00.000,2,157,1
2018-09-21 00:00:00.000,2,176,1
2018-10-10 00:00:00.000,2,195,1
2018-10-29 00:00:00.000,2,214,1
2018-11-17 00:00:00.000,2,233,1
2018-12-06 00:00:00.000,2,252,1
2018-12-25 00:00:00.000,2,271,1
2016-01-13 00:00:00.000,2,290,1
2016-02-01 00:00:00.000,2,309,1
2016-02-20 00:00:00.000,2,328,1
2016-03-11 00:00:00.000,2,347,1
2016-03-30 00:00:00.000,2,366,1
2016-04-18 00:00:00.000,2,385,1
2016-04-22 00:00:00.000,2,389,1
2016-05-11 00:00:00.000,2,119,1
2016-05-30 00:00:00.000,2,138,1
2016-06-18 00:00:00.000,2,157,1
2016-07-07 00:00:00.000,2,176,1
2016-07-26 00:00:00.000,2,195,1
2016-08-14 00:00:00.000,2,214,1
2016-09-02 00:00:00.000,2,233,1
2016-09-21 00:00:00.000,2,252,1
2016-10-10 00:00:00.000,2,271,1
2016-10-29 00:00:00.000,2,290,1
2016-11-17 00:00:00.000,2,309,1
2016-12-06 00:00:00.000,2,328,1
2016-12-25 00:00:00.000,2,347,1
2017-01-13 00:00:00.000,2,366,1
2017-02-01 00:00:00.000,2,385,1
2017-02-20 00:00:00.000,2,115,1
2017-03-11 00:00:00.000,2,134,1
2017-03-30 00:00:00.000,2,153,1
2017-04-18 00:00:00.000,2,172,1
2017-05-07 00:00:00.000,2,191,1
2017-05-26 00:00:00.000,2,210,1
2017-06-14 00:00:00.000,2,229,1
2017-07-03 00:00:00.000,2,248,1
2017-07-22 00:00:00.000,2,267,1
2017-07-26 00:00:00.000,2,271,1
2016-01-04 00:00:00.000,4,114,1
2016-01-23 00:00:00.000,4,133,1
2016-02-11 00:00:00.000,4,152,1
2016-03-02 00:00:00.000,4,171,1
2016-03-21 00:00:00.000,4,190,1
2016-04-09 00:00:00.000,4,209,1
2016-04-28 00:00:00.000,4,228,1
2016-05-17 00:00:00.000,4,247,1
2016-06-05 00:00:00.000,4,266,1
2016-06-24 00:00:00.000,4,285,1
2016-07-13 00:00:00.000,4,304,1
2016-08-01 00:00:00.000,4,323,1
2016-08-20 00:00:00.000,4,342,1
2016-09-08 00:00:00.000,4,361,1
2016-09-27 00:00:00.000,4,380,1
2016-10-16 00:00:00.000,4,399,1
2016-11-04 00:00:00.000,4,129,1
2016-11-23 00:00:00.000,4,148,1
2017-11-23 00:00:00.000,4,224,1
2017-12-12 00:00:00.000,4,243,1
2017-12-31 00:00:00.000,4,262,1
2018-01-19 00:00:00.000,4,281,1
2018-02-07 00:00:00.000,4,300,1
2018-02-26 00:00:00.000,4,319,1
2018-03-17 00:00:00.000,4,338,1
2018-04-05 00:00:00.000,4,357,1
2018-04-24 00:00:00.000,4,376,1
2018-05-13 00:00:00.000,4,395,1
2018-06-01 00:00:00.000,4,125,1
2018-06-20 00:00:00.000,4,144,1
2018-07-09 00:00:00.000,4,163,1
2018-07-13 00:00:00.000,4,167,1
2018-08-01 00:00:00.000,4,186,1
2018-08-20 00:00:00.000,4,205,1
2018-09-08 00:00:00.000,4,224,1
2018-09-27 00:00:00.000,4,243,1
2018-10-16 00:00:00.000,4,262,1
2018-11-04 00:00:00.000,4,281,1
2018-11-23 00:00:00.000,4,300,1
2018-12-12 00:00:00.000,4,319,1
2018-12-31 00:00:00.000,4,338,1
2016-01-19 00:00:00.000,4,357,1
2016-02-07 00:00:00.000,4,376,1
2016-02-26 00:00:00.000,4,395,1
2016-03-17 00:00:00.000,4,125,1
2016-04-05 00:00:00.000,4,144,1
2016-04-24 00:00:00.000,4,163,1
2016-05-13 00:00:00.000,4,182,1
2016-06-01 00:00:00.000,4,201,1
2016-06-20 00:00:00.000,4,220,1
2016-07-09 00:00:00.000,4,239,1
2016-07-28 00:00:00.000,4,258,1
2016-08-16 00:00:00.000,4,277,1
2016-09-23 00:00:00.000,4,315,1
2016-10-12 00:00:00.000,4,334,1
2016-10-16 00:00:00.000,4,338,1
2016-11-04 00:00:00.000,4,357,1
2016-11-23 00:00:00.000,4,376,1
2016-12-12 00:00:00.000,4,395,1
2016-12-31 00:00:00.000,4,125,1
2017-01-19 00:00:00.000,4,144,1
2017-02-07 00:00:00.000,4,163,1
2017-02-26 00:00:00.000,4,182,1
2017-03-17 00:00:00.000,4,201,1
2017-04-05 00:00:00.000,4,220,1
2017-04-24 00:00:00.000,4,239,1
2017-05-13 00:00:00.000,4,258,1
2017-06-01 00:00:00.000,4,277,1
2017-06-20 00:00:00.000,4,296,1
2017-07-09 00:00:00.000,4,315,1
2017-07-28 00:00:00.000,4,334,1
2017-08-16 00:00:00.000,4,353,1
2017-09-04 00:00:00.000,4,372,1
2017-09-23 00:00:00.000,4,391,1
2017-10-12 00:00:00.000,4,121,1
2017-10-31 00:00:00.000,4,140,1
2017-11-19 00:00:00.000,4,159,1
2017-12-08 00:00:00.000,4,178,1
2017-12-27 00:00:00.000,4,197,1
2018-01-15 00:00:00.000,4,216,1
2018-01-19 00:00:00.000,4,220,1
2018-02-07 00:00:00.000,4,239,1
2018-02-26 00:00:00.000,4,258,1
2018-03-17 00:00:00.000,4,277,1
2018-04-05 00:00:00.000,4,296,1
2018-04-24 00:00:00.000,4,315,1
2018-05-13 00:00:00.000,4,334,1
2018-06-01 00:00:00.000,4,353,1
2018-06-20 00:00:00.000,4,372,1
2018-07-09 00:00:00.000,4,391,1
2018-07-28 00:00:00.000,4,121,1
2018-08-16 00:00:00.000,4,140,1
2018-09-04 00:00:00.000,4,159,1
2018-09-23 00:00:00.000,4,178,1
2018-10-12 00:00:00.000,4,197,1
2018-10-31 00:00:00.000,4,216,1
2018-11-19 00:00:00.000,4,235,1
2018-12-08 00:00:00.000,4,254,1
2018-12-27 00:00:00.000,4,273,1
2016-01-15 00:00:00.000,4,292,1
2016-02-03 00:00:00.000,4,311,1
2016-02-22 00:00:00.000,4,330,1
2016-03-13 00:00:00.000,4,349,1
2016-04-01 00:00:00.000,4,368,1
2016-04-20 00:00:00.000,4,387,1
2016-04-24 00:00:00.000,4,391,1
2016-05-13 00:00:00.000,4,121,1
2016-06-01 00:00:00.000,4,140,1
2016-06-20 00:00:00.000,4,159,1
2016-07-09 00:00:00.000,4,178,1
2016-07-28 00:00:00.000,4,197,1
2016-08-16 00:00:00.000,4,216,1
2016-09-04 00:00:00.000,4,235,1
2016-09-23 00:00:00.000,4,254,1
2016-10-12 00:00:00.000,4,273,1
2016-10-31 00:00:00.000,4,292,1
2016-11-19 00:00:00.000,4,311,1
2016-12-08 00:00:00.000,4,330,1
2016-12-27 00:00:00.000,4,349,1
2017-01-15 00:00:00.000,4,368,1
2017-02-03 00:00:00.000,4,387,1
2017-02-22 00:00:00.000,4,117,1
2017-03-13 00:00:00.000,4,136,1
2017-04-01 00:00:00.000,4,155,1
2017-04-20 00:00:00.000,4,174,1
2017-05-09 00:00:00.000,4,193,1
2017-05-28 00:00:00.000,4,212,1
2017-06-16 00:00:00.000,4,231,1
2017-07-05 00:00:00.000,4,250,1
2017-07-24 00:00:00.000,4,269,1
2017-07-28 00:00:00.000,4,273,1
2016-01-04 00:00:00.000,4,114,1
2016-01-23 00:00:00.000,4,133,1
2016-02-11 00:00:00.000,4,152,1
2016-03-02 00:00:00.000,4,171,1
2016-03-21 00:00:00.000,4,190,1
2016-04-09 00:00:00.000,4,209,1
2016-04-28 00:00:00.000,4,228,1
2016-05-17 00:00:00.000,4,247,1
