order_id,recipe_id,price,Data,Godzina,koszt zamówienia
4426,13,62.4,2019-03-03 00:00:00.000,15,53.2
4554,13,62.4,2019-03-07 00:00:00.000,15,53.2
4761,13,62.4,2019-03-14 00:00:00.000,15,53.2
4993,13,62.4,2019-03-21 00:00:00.000,15,53.2
5082,13,62.4,2019-03-24 00:00:00.000,15,53.2
5145,13,62.4,2019-03-26 00:00:00.000,15,53.2
5630,13,62.4,2019-04-10 00:00:00.000,15,53.2
6245,13,62.4,2019-04-30 00:00:00.000,15,53.2
9234,13,62.4,2019-08-03 00:00:00.000,15,53.2
9394,13,62.4,2019-08-08 00:00:00.000,15,53.2
9446,13,62.4,2019-08-10 00:00:00.000,15,53.2
9917,13,62.4,2019-08-25 00:00:00.000,15,53.2
10848,13,62.4,2019-09-25 00:00:00.000,15,53.2
11473,13,62.4,2019-10-17 00:00:00.000,15,53.2
11951,13,62.4,2019-11-02 00:00:00.000,15,53.2
12012,13,62.4,2019-11-04 00:00:00.000,15,53.2
13120,13,62.4,2019-12-10 00:00:00.000,15,53.2
13821,13,62.4,2020-01-02 00:00:00.000,15,53.2
14148,13,62.4,2020-01-13 00:00:00.000,15,53.2
14299,13,62.4,2020-01-18 00:00:00.000,15,53.2
14378,13,62.4,2020-01-20 00:00:00.000,15,53.2
14761,13,62.4,2020-02-02 00:00:00.000,15,53.2
15079,13,62.4,2020-02-12 00:00:00.000,15,53.2
15239,13,62.4,2020-02-17 00:00:00.000,15,53.2
15275,13,62.4,2020-02-18 00:00:00.000,15,53.2
15635,13,62.4,2020-02-29 00:00:00.000,15,53.2
15885,13,62.4,2020-03-08 00:00:00.000,15,53.2
15944,13,62.4,2020-03-10 00:00:00.000,15,53.2
15974,13,62.4,2020-03-11 00:00:00.000,15,53.2
16646,13,62.4,2020-04-01 00:00:00.000,15,53.2
17423,13,62.4,2020-04-26 00:00:00.000,15,53.2
17824,13,62.4,2020-05-09 00:00:00.000,15,53.2
18413,13,62.4,2020-05-28 00:00:00.000,15,53.2
10,2,77.1,2018-10-13 00:00:00.000,15,72.5
11,27,64.3,2018-10-13 00:00:00.000,15,53.9
12,2,77.1,2018-10-13 00:00:00.000,15,72.5
14,34,55.35,2018-10-13 00:00:00.000,15,38
15,20,82.24,2018-10-13 00:00:00.000,15,56.4
47,34,55.35,2018-10-14 00:00:00.000,15,38
48,23,34.724999999999987,2018-10-14 00:00:00.000,15,31.7
49,5,89.7,2018-10-14 00:00:00.000,15,14.100000000000001
50,57,79.08,2018-10-14 00:00:00.000,15,44.5
51,6,62.94,2018-10-14 00:00:00.000,15,35.2
86,23,46.3,2018-10-15 00:00:00.000,15,31.7
87,59,76.18,2018-10-15 00:00:00.000,15,12.700000000000001
117,29,67.14,2018-10-16 00:00:00.000,15,5
120,59,76.18,2018-10-16 00:00:00.000,15,12.700000000000001
121,8,81.42,2018-10-16 00:00:00.000,15,13.700000000000001
122,55,53.52,2018-10-16 00:00:00.000,15,33.3
150,30,84.36,2018-10-17 00:00:00.000,15,41.300000000000004
153,22,82.28,2018-10-17 00:00:00.000,15,32
154,21,71.2,2018-10-17 00:00:00.000,15,11.3
177,53,57.12,2018-10-18 00:00:00.000,15,24.8
178,62,50.4,2018-10-18 00:00:00.000,15,20.6
179,59,57.135000000000012,2018-10-18 00:00:00.000,15,12.700000000000001
181,36,71.72,2018-10-18 00:00:00.000,15,65.300000000000011
182,46,77.5,2018-10-18 00:00:00.000,15,29.999999999999996
237,57,59.31,2018-10-20 00:00:00.000,15,44.5
239,35,88.64,2018-10-20 00:00:00.000,15,57.3
264,42,58.02,2018-10-21 00:00:00.000,15,15.899999999999999
265,47,50.58,2018-10-21 00:00:00.000,15,32.2
266,62,50.4,2018-10-21 00:00:00.000,15,20.6
299,8,81.42,2018-10-22 00:00:00.000,15,13.700000000000001
300,30,84.36,2018-10-22 00:00:00.000,15,41.300000000000004
301,9,56.26,2018-10-22 00:00:00.000,15,11.8
302,67,52.3,2018-10-22 00:00:00.000,15,25.9
303,57,59.31,2018-10-22 00:00:00.000,15,44.5
305,10,45.04,2018-10-22 00:00:00.000,15,22.2
306,25,80.98,2018-10-22 00:00:00.000,15,17.2
307,46,77.5,2018-10-22 00:00:00.000,15,29.999999999999996
339,10,45.04,2018-10-23 00:00:00.000,15,22.2
379,31,69.3,2018-10-24 00:00:00.000,15,44.9
380,5,89.7,2018-10-24 00:00:00.000,15,14.100000000000001
381,65,92.02,2018-10-24 00:00:00.000,15,14.2
382,54,88.44,2018-10-24 00:00:00.000,15,51.5
403,50,52.84,2018-10-25 00:00:00.000,15,57.6
405,13,46.8,2018-10-25 00:00:00.000,15,53.2
406,37,80.86,2018-10-25 00:00:00.000,15,52.800000000000004
440,7,42.015,2018-10-26 00:00:00.000,15,39.6
441,8,61.065,2018-10-26 00:00:00.000,15,13.700000000000001
464,8,81.42,2018-10-27 00:00:00.000,15,13.700000000000001
465,47,50.58,2018-10-27 00:00:00.000,15,32.2
467,25,80.98,2018-10-27 00:00:00.000,15,17.2
488,45,72.88,2018-10-28 00:00:00.000,15,55.8
490,5,89.7,2018-10-28 00:00:00.000,15,14.100000000000001
527,65,69.015,2018-10-29 00:00:00.000,15,14.2
528,8,81.42,2018-10-29 00:00:00.000,15,13.700000000000001
529,7,56.02,2018-10-29 00:00:00.000,15,39.6
546,55,53.52,2018-10-30 00:00:00.000,15,33.3
547,45,72.88,2018-10-30 00:00:00.000,15,55.8
572,30,84.36,2018-10-31 00:00:00.000,15,41.300000000000004
573,5,89.7,2018-10-31 00:00:00.000,15,14.100000000000001
575,20,82.24,2018-10-31 00:00:00.000,15,56.4
592,51,78.58,2018-11-01 00:00:00.000,15,34.300000000000004
593,18,54.12,2018-11-01 00:00:00.000,15,55.7
619,33,57.72,2018-11-02 00:00:00.000,15,44.000000000000007
620,62,37.8,2018-11-02 00:00:00.000,15,20.6
622,9,42.195,2018-11-02 00:00:00.000,15,11.8
623,8,61.065,2018-11-02 00:00:00.000,15,13.700000000000001
624,8,61.065,2018-11-02 00:00:00.000,15,13.700000000000001
625,30,47.4525,2018-11-02 00:00:00.000,15,41.300000000000004
643,10,45.04,2018-11-03 00:00:00.000,15,22.2
644,39,60.08,2018-11-03 00:00:00.000,15,39.3
700,20,82.24,2018-11-05 00:00:00.000,15,56.4
701,60,82.36,2018-11-05 00:00:00.000,15,56.9
738,7,42.015,2018-11-06 00:00:00.000,15,39.6
740,54,66.33,2018-11-06 00:00:00.000,15,51.5
766,40,47.56,2018-11-07 00:00:00.000,15,47.5
807,36,71.72,2018-11-08 00:00:00.000,15,65.300000000000011
844,3,34.89,2018-11-09 00:00:00.000,15,70.300000000000011
845,27,48.225,2018-11-09 00:00:00.000,15,53.9
873,20,82.24,2018-11-10 00:00:00.000,15,56.4
874,9,56.26,2018-11-10 00:00:00.000,15,11.8
875,64,95.72,2018-11-10 00:00:00.000,15,10
901,60,82.36,2018-11-11 00:00:00.000,15,56.9
902,23,34.724999999999987,2018-11-11 00:00:00.000,15,31.7
927,46,77.5,2018-11-12 00:00:00.000,15,29.999999999999996
928,60,82.36,2018-11-12 00:00:00.000,15,56.9
929,60,82.36,2018-11-12 00:00:00.000,15,56.9
930,60,82.36,2018-11-12 00:00:00.000,15,56.9
932,45,72.88,2018-11-12 00:00:00.000,15,55.8
954,60,82.36,2018-11-13 00:00:00.000,15,56.9
956,1,36.27,2018-11-13 00:00:00.000,15,55.1
958,59,76.18,2018-11-13 00:00:00.000,15,12.700000000000001
960,53,76.16,2018-11-13 00:00:00.000,15,24.8
961,6,62.94,2018-11-13 00:00:00.000,15,35.2
962,59,76.18,2018-11-13 00:00:00.000,15,12.700000000000001
993,27,48.225,2018-11-14 00:00:00.000,15,53.9
1030,30,84.36,2018-11-15 00:00:00.000,15,41.300000000000004
1031,2,57.825,2018-11-15 00:00:00.000,15,72.5
1063,42,43.515,2018-11-16 00:00:00.000,15,15.899999999999999
1066,50,39.63,2018-11-16 00:00:00.000,15,57.6
1067,17,67.605,2018-11-16 00:00:00.000,15,37.800000000000004
1068,10,33.78,2018-11-16 00:00:00.000,15,22.2
1094,25,80.98,2018-11-17 00:00:00.000,15,17.2
1132,67,52.3,2018-11-18 00:00:00.000,15,25.9
1133,59,76.18,2018-11-18 00:00:00.000,15,12.700000000000001
1135,9,42.195,2018-11-18 00:00:00.000,15,11.8
1136,65,92.02,2018-11-18 00:00:00.000,15,14.2
1169,37,80.86,2018-11-19 00:00:00.000,15,52.800000000000004
1191,53,76.16,2018-11-20 00:00:00.000,15,24.8
1193,8,81.42,2018-11-20 00:00:00.000,15,13.700000000000001
1194,9,56.26,2018-11-20 00:00:00.000,15,11.8
1195,46,77.5,2018-11-20 00:00:00.000,15,29.999999999999996
1196,3,46.52,2018-11-20 00:00:00.000,15,70.300000000000011
1223,56,75.84,2018-11-21 00:00:00.000,15,72.2
1224,3,46.52,2018-11-21 00:00:00.000,15,70.300000000000011
1226,63,52.92,2018-11-21 00:00:00.000,15,15.3
1246,25,80.98,2018-11-22 00:00:00.000,15,17.2
1281,23,34.724999999999987,2018-11-23 00:00:00.000,15,31.7
1282,25,60.735,2018-11-23 00:00:00.000,15,17.2
1284,48,46.8,2018-11-23 00:00:00.000,15,65.1
1285,9,42.195,2018-11-23 00:00:00.000,15,11.8
1286,8,61.065,2018-11-23 00:00:00.000,15,13.700000000000001
1289,8,61.065,2018-11-23 00:00:00.000,15,13.700000000000001
1363,43,77.1,2018-11-26 00:00:00.000,15,
1400,2,77.1,2018-11-27 00:00:00.000,15,72.5
1401,19,91.2,2018-11-27 00:00:00.000,15,33.8
1402,39,60.08,2018-11-27 00:00:00.000,15,39.3
1403,30,84.36,2018-11-27 00:00:00.000,15,41.300000000000004
1431,55,53.52,2018-11-28 00:00:00.000,15,33.3
1433,53,76.16,2018-11-28 00:00:00.000,15,24.8
1455,42,43.515,2018-11-29 00:00:00.000,15,15.899999999999999
1456,56,75.84,2018-11-29 00:00:00.000,15,72.2
1459,64,95.72,2018-11-29 00:00:00.000,15,10
1460,3,46.52,2018-11-29 00:00:00.000,15,70.300000000000011
1461,8,81.42,2018-11-29 00:00:00.000,15,13.700000000000001
1462,31,51.975,2018-11-29 00:00:00.000,15,44.9
1489,38,35.97,2018-11-30 00:00:00.000,15,5.5
1493,5,67.275,2018-11-30 00:00:00.000,15,14.100000000000001
1494,5,67.275,2018-11-30 00:00:00.000,15,14.100000000000001
1516,64,95.72,2018-12-01 00:00:00.000,15,10
1517,50,52.84,2018-12-01 00:00:00.000,15,57.6
1518,64,71.79,2018-12-01 00:00:00.000,15,10
1519,62,50.4,2018-12-01 00:00:00.000,15,20.6
1520,61,82.92,2018-12-01 00:00:00.000,15,7.7
1551,10,45.04,2018-12-02 00:00:00.000,15,22.2
1552,7,56.02,2018-12-02 00:00:00.000,15,39.6
1580,30,84.36,2018-12-03 00:00:00.000,15,41.300000000000004
1581,64,95.72,2018-12-03 00:00:00.000,15,10
1583,62,50.4,2018-12-03 00:00:00.000,15,20.6
1584,5,89.7,2018-12-03 00:00:00.000,15,14.100000000000001
1585,18,54.12,2018-12-03 00:00:00.000,15,55.7
1587,61,82.92,2018-12-03 00:00:00.000,15,7.7
1639,50,39.63,2018-12-05 00:00:00.000,15,57.6
1671,65,92.02,2018-12-06 00:00:00.000,15,14.2
1672,38,47.96,2018-12-06 00:00:00.000,15,5.5
1673,25,80.98,2018-12-06 00:00:00.000,15,17.2
1703,10,33.78,2018-12-07 00:00:00.000,15,22.2
1704,42,43.515,2018-12-07 00:00:00.000,15,15.899999999999999
1706,20,61.68,2018-12-07 00:00:00.000,15,56.4
1707,67,39.225,2018-12-07 00:00:00.000,15,25.9
1741,39,60.08,2018-12-08 00:00:00.000,15,39.3
1742,18,54.12,2018-12-08 00:00:00.000,15,55.7
1803,4,65.46,2018-12-10 00:00:00.000,15,66.5
1832,18,54.12,2018-12-11 00:00:00.000,15,55.7
1834,59,76.18,2018-12-11 00:00:00.000,15,12.700000000000001
1835,47,50.58,2018-12-11 00:00:00.000,15,32.2
1864,4,65.46,2018-12-12 00:00:00.000,15,66.5
1867,45,72.88,2018-12-12 00:00:00.000,15,55.8
1889,5,89.7,2018-12-13 00:00:00.000,15,14.100000000000001
1890,10,45.04,2018-12-13 00:00:00.000,15,22.2
1892,59,76.18,2018-12-13 00:00:00.000,15,12.700000000000001
1894,56,56.88,2018-12-13 00:00:00.000,15,72.2
1925,30,63.27,2018-12-14 00:00:00.000,15,41.300000000000004
1928,39,45.06,2018-12-14 00:00:00.000,15,39.3
1929,46,58.125,2018-12-14 00:00:00.000,15,29.999999999999996
1930,6,47.205,2018-12-14 00:00:00.000,15,35.2
1931,5,67.275,2018-12-14 00:00:00.000,15,14.100000000000001
1960,0,77.98,2018-12-15 00:00:00.000,15,16.700000000000003
1961,34,73.8,2018-12-15 00:00:00.000,15,38
1962,5,89.7,2018-12-15 00:00:00.000,15,14.100000000000001
1964,38,47.96,2018-12-15 00:00:00.000,15,5.5
1996,61,62.19,2018-12-16 00:00:00.000,15,7.7
1997,25,80.98,2018-12-16 00:00:00.000,15,17.2
1998,19,91.2,2018-12-16 00:00:00.000,15,33.8
1999,20,82.24,2018-12-16 00:00:00.000,15,56.4
2024,47,37.935,2018-12-17 00:00:00.000,15,32.2
2051,59,76.18,2018-12-18 00:00:00.000,15,12.700000000000001
2079,19,91.2,2018-12-19 00:00:00.000,15,33.8
2118,57,79.08,2018-12-20 00:00:00.000,15,44.5
2119,13,46.8,2018-12-20 00:00:00.000,15,53.2
2120,55,53.52,2018-12-20 00:00:00.000,15,33.3
2122,8,81.42,2018-12-20 00:00:00.000,15,13.700000000000001
2149,54,66.33,2018-12-21 00:00:00.000,15,51.5
2150,9,31.64625,2018-12-21 00:00:00.000,15,11.8
2153,23,34.724999999999987,2018-12-21 00:00:00.000,15,31.7
2154,36,40.3425,2018-12-21 00:00:00.000,15,65.300000000000011
2171,18,54.12,2018-12-22 00:00:00.000,15,55.7
2172,65,92.02,2018-12-22 00:00:00.000,15,14.2
2205,53,76.16,2018-12-23 00:00:00.000,15,24.8
2268,38,47.96,2018-12-25 00:00:00.000,15,5.5
2270,30,84.36,2018-12-25 00:00:00.000,15,41.300000000000004
2271,64,71.79,2018-12-25 00:00:00.000,15,10
2272,64,95.72,2018-12-25 00:00:00.000,15,10
2273,60,82.36,2018-12-25 00:00:00.000,15,56.9
2299,45,72.88,2018-12-26 00:00:00.000,15,55.8
2301,56,75.84,2018-12-26 00:00:00.000,15,72.2
2302,28,51.72,2018-12-26 00:00:00.000,15,33.800000000000004
2304,64,95.72,2018-12-26 00:00:00.000,15,10
2306,65,69.015,2018-12-26 00:00:00.000,15,14.2
2337,39,60.08,2018-12-27 00:00:00.000,15,39.3
2339,50,39.63,2018-12-27 00:00:00.000,15,57.6
2341,50,52.84,2018-12-27 00:00:00.000,15,57.6
2342,53,57.12,2018-12-27 00:00:00.000,15,24.8
2382,46,58.125,2018-12-28 00:00:00.000,15,29.999999999999996
2383,46,43.59375,2018-12-28 00:00:00.000,15,29.999999999999996
2384,8,45.79875,2018-12-28 00:00:00.000,15,13.700000000000001
2385,47,37.935,2018-12-28 00:00:00.000,15,32.2
2386,59,42.851250000000007,2018-12-28 00:00:00.000,15,12.700000000000001
2410,28,51.72,2018-12-29 00:00:00.000,15,33.800000000000004
2438,59,76.18,2018-12-30 00:00:00.000,15,12.700000000000001
2439,50,52.84,2018-12-30 00:00:00.000,15,57.6
2473,3,46.52,2018-12-31 00:00:00.000,15,70.300000000000011
2474,23,46.3,2018-12-31 00:00:00.000,15,31.7
2476,67,52.3,2018-12-31 00:00:00.000,15,25.9
2477,5,89.7,2018-12-31 00:00:00.000,15,14.100000000000001
2509,17,67.605,2019-01-01 00:00:00.000,15,37.800000000000004
2511,0,58.485,2019-01-01 00:00:00.000,15,16.700000000000003
2536,55,53.52,2019-01-02 00:00:00.000,15,33.3
2537,42,58.02,2019-01-02 00:00:00.000,15,15.899999999999999
2540,18,54.12,2019-01-02 00:00:00.000,15,55.7
2541,51,78.58,2019-01-02 00:00:00.000,15,34.300000000000004
2542,53,76.16,2019-01-02 00:00:00.000,15,24.8
2543,38,47.96,2019-01-02 00:00:00.000,15,5.5
2573,35,66.48,2019-01-03 00:00:00.000,15,57.3
2574,67,52.3,2019-01-03 00:00:00.000,15,25.9
2603,13,46.8,2019-01-04 00:00:00.000,15,53.2
2604,3,34.89,2019-01-04 00:00:00.000,15,70.300000000000011
2605,0,58.485,2019-01-04 00:00:00.000,15,16.700000000000003
2607,60,61.77,2019-01-04 00:00:00.000,15,56.9
2622,63,52.92,2019-01-05 00:00:00.000,15,15.3
2624,56,56.88,2019-01-05 00:00:00.000,15,72.2
2653,62,50.4,2019-01-06 00:00:00.000,15,20.6
2654,63,52.92,2019-01-06 00:00:00.000,15,15.3
2655,59,76.18,2019-01-06 00:00:00.000,15,12.700000000000001
2656,34,55.35,2019-01-06 00:00:00.000,15,38
2657,61,62.19,2019-01-06 00:00:00.000,15,7.7
2692,23,46.3,2019-01-07 00:00:00.000,15,31.7
2693,10,33.78,2019-01-07 00:00:00.000,15,22.2
2694,3,46.52,2019-01-07 00:00:00.000,15,70.300000000000011
2695,17,90.14,2019-01-07 00:00:00.000,15,37.800000000000004
2697,31,69.3,2019-01-07 00:00:00.000,15,44.9
2698,23,46.3,2019-01-07 00:00:00.000,15,31.7
2699,7,56.02,2019-01-07 00:00:00.000,15,39.6
2700,59,76.18,2019-01-07 00:00:00.000,15,12.700000000000001
2717,31,69.3,2019-01-08 00:00:00.000,15,44.9
2718,9,56.26,2019-01-08 00:00:00.000,15,11.8
2720,55,53.52,2019-01-08 00:00:00.000,15,33.3
2748,65,92.02,2019-01-09 00:00:00.000,15,14.2
2782,50,52.84,2019-01-10 00:00:00.000,15,57.6
2812,5,67.275,2019-01-11 00:00:00.000,15,14.100000000000001
2813,45,54.66,2019-01-11 00:00:00.000,15,55.8
2836,55,53.52,2019-01-12 00:00:00.000,15,33.3
2837,64,95.72,2019-01-12 00:00:00.000,15,10
2838,50,52.84,2019-01-12 00:00:00.000,15,57.6
2870,19,91.2,2019-01-13 00:00:00.000,15,33.8
2917,32,68.98,2019-01-14 00:00:00.000,15,44.8
2919,64,95.72,2019-01-14 00:00:00.000,15,10
2949,27,48.225,2019-01-15 00:00:00.000,15,53.9
2950,38,47.96,2019-01-15 00:00:00.000,15,5.5
2952,59,76.18,2019-01-15 00:00:00.000,15,12.700000000000001
2983,57,79.08,2019-01-16 00:00:00.000,15,44.5
2984,64,95.72,2019-01-16 00:00:00.000,15,10
2985,20,82.24,2019-01-16 00:00:00.000,15,56.4
3018,6,62.94,2019-01-17 00:00:00.000,15,35.2
3039,64,53.8425,2019-01-18 00:00:00.000,15,10
3041,10,33.78,2019-01-18 00:00:00.000,15,22.2
3042,30,63.27,2019-01-18 00:00:00.000,15,41.300000000000004
3069,48,46.8,2019-01-19 00:00:00.000,15,65.1
3070,20,82.24,2019-01-19 00:00:00.000,15,56.4
3096,27,48.225,2019-01-20 00:00:00.000,15,53.9
3097,18,54.12,2019-01-20 00:00:00.000,15,55.7
3098,40,47.56,2019-01-20 00:00:00.000,15,47.5
3127,49,49.04,2019-01-21 00:00:00.000,15,11.1
3130,43,77.1,2019-01-21 00:00:00.000,15,
3168,3,46.52,2019-01-22 00:00:00.000,15,70.300000000000011
3169,27,64.3,2019-01-22 00:00:00.000,15,53.9
3201,9,42.195,2019-01-23 00:00:00.000,15,11.8
3202,37,80.86,2019-01-23 00:00:00.000,15,52.800000000000004
3234,2,57.825,2019-01-24 00:00:00.000,15,72.5
3235,50,52.84,2019-01-24 00:00:00.000,15,57.6
3237,10,45.04,2019-01-24 00:00:00.000,15,22.2
3263,9,42.195,2019-01-25 00:00:00.000,15,11.8
3292,51,78.58,2019-01-26 00:00:00.000,15,34.300000000000004
3293,38,35.97,2019-01-26 00:00:00.000,15,5.5
3325,45,72.88,2019-01-27 00:00:00.000,15,55.8
3362,62,50.4,2019-01-28 00:00:00.000,15,20.6
3401,65,92.02,2019-01-29 00:00:00.000,15,14.2
3403,23,46.3,2019-01-29 00:00:00.000,15,31.7
3455,4,65.46,2019-01-31 00:00:00.000,15,66.5
3457,45,72.88,2019-01-31 00:00:00.000,15,55.8
3458,27,48.225,2019-01-31 00:00:00.000,15,53.9
3479,42,43.515,2019-02-01 00:00:00.000,15,15.899999999999999
3480,45,54.66,2019-02-01 00:00:00.000,15,55.8
3481,44,44.82,2019-02-01 00:00:00.000,15,21.9
3482,53,57.12,2019-02-01 00:00:00.000,15,24.8
3502,55,53.52,2019-02-02 00:00:00.000,15,33.3
3503,59,76.18,2019-02-02 00:00:00.000,15,12.700000000000001
3529,0,58.485,2019-02-03 00:00:00.000,15,16.700000000000003
3530,21,71.2,2019-02-03 00:00:00.000,15,11.3
3573,62,50.4,2019-02-04 00:00:00.000,15,20.6
3603,25,80.98,2019-02-05 00:00:00.000,15,17.2
3604,54,88.44,2019-02-05 00:00:00.000,15,51.5
3644,27,64.3,2019-02-06 00:00:00.000,15,53.9
3645,25,80.98,2019-02-06 00:00:00.000,15,17.2
3677,45,72.88,2019-02-07 00:00:00.000,15,55.8
3678,33,76.96,2019-02-07 00:00:00.000,15,44.000000000000007
3679,63,39.69,2019-02-07 00:00:00.000,15,15.3
3718,18,54.12,2019-02-09 00:00:00.000,15,55.7
3719,23,46.3,2019-02-09 00:00:00.000,15,31.7
3721,18,54.12,2019-02-09 00:00:00.000,15,55.7
3751,45,72.88,2019-02-10 00:00:00.000,15,55.8
3752,53,76.16,2019-02-10 00:00:00.000,15,24.8
3753,67,52.3,2019-02-10 00:00:00.000,15,25.9
3754,64,71.79,2019-02-10 00:00:00.000,15,10
3755,8,81.42,2019-02-10 00:00:00.000,15,13.700000000000001
3793,8,81.42,2019-02-11 00:00:00.000,15,13.700000000000001
3794,55,53.52,2019-02-11 00:00:00.000,15,33.3
3795,45,54.66,2019-02-11 00:00:00.000,15,55.8
3796,64,71.79,2019-02-11 00:00:00.000,15,10
3798,7,56.02,2019-02-11 00:00:00.000,15,39.6
3799,33,76.96,2019-02-11 00:00:00.000,15,44.000000000000007
