ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
528,20130305,20130317,20130312,26469,1,100,4,"SO53887",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-05 00:00:00.000,2013-03-17 00:00:00.000,2013-03-12 00:00:00.000
528,20130305,20130317,20130312,15496,1,100,4,"SO53896",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-05 00:00:00.000,2013-03-17 00:00:00.000,2013-03-12 00:00:00.000
528,20130306,20130318,20130313,14623,1,100,4,"SO53947",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-06 00:00:00.000,2013-03-18 00:00:00.000,2013-03-13 00:00:00.000
528,20130306,20130318,20130313,12073,1,100,4,"SO53959",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-06 00:00:00.000,2013-03-18 00:00:00.000,2013-03-13 00:00:00.000
528,20130307,20130319,20130314,15487,1,100,4,"SO54003",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-07 00:00:00.000,2013-03-19 00:00:00.000,2013-03-14 00:00:00.000
528,20130308,20130320,20130315,16001,1,100,4,"SO54064",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-08 00:00:00.000,2013-03-20 00:00:00.000,2013-03-15 00:00:00.000
528,20130308,20130320,20130315,14463,1,100,4,"SO54065",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-08 00:00:00.000,2013-03-20 00:00:00.000,2013-03-15 00:00:00.000
528,20130309,20130321,20130316,11049,1,100,4,"SO54129",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-09 00:00:00.000,2013-03-21 00:00:00.000,2013-03-16 00:00:00.000
528,20130312,20130324,20130319,15485,1,100,4,"SO54284",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-12 00:00:00.000,2013-03-24 00:00:00.000,2013-03-19 00:00:00.000
528,20130316,20130328,20130323,14749,1,100,4,"SO54495",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-16 00:00:00.000,2013-03-28 00:00:00.000,2013-03-23 00:00:00.000
528,20130316,20130328,20130323,15285,1,100,4,"SO54499",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-16 00:00:00.000,2013-03-28 00:00:00.000,2013-03-23 00:00:00.000
528,20130318,20130330,20130325,22226,1,100,4,"SO54615",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-18 00:00:00.000,2013-03-30 00:00:00.000,2013-03-25 00:00:00.000
528,20130319,20130331,20130326,11140,1,100,4,"SO54694",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-19 00:00:00.000,2013-03-31 00:00:00.000,2013-03-26 00:00:00.000
528,20130320,20130401,20130327,26472,1,100,4,"SO54727",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-20 00:00:00.000,2013-04-01 00:00:00.000,2013-03-27 00:00:00.000
528,20130320,20130401,20130327,15281,1,100,4,"SO54740",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-20 00:00:00.000,2013-04-01 00:00:00.000,2013-03-27 00:00:00.000
528,20130320,20130401,20130327,16355,1,100,4,"SO54741",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-20 00:00:00.000,2013-04-01 00:00:00.000,2013-03-27 00:00:00.000
528,20130321,20130402,20130328,16750,1,100,4,"SO54788",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-21 00:00:00.000,2013-04-02 00:00:00.000,2013-03-28 00:00:00.000
528,20130322,20130403,20130329,15910,1,100,4,"SO54848",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-22 00:00:00.000,2013-04-03 00:00:00.000,2013-03-29 00:00:00.000
528,20130323,20130404,20130330,17663,1,100,4,"SO54907",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-23 00:00:00.000,2013-04-04 00:00:00.000,2013-03-30 00:00:00.000
528,20130326,20130407,20130402,15156,1,100,4,"SO55058",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-26 00:00:00.000,2013-04-07 00:00:00.000,2013-04-02 00:00:00.000
528,20130327,20130408,20130403,22142,1,100,4,"SO55108",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-27 00:00:00.000,2013-04-08 00:00:00.000,2013-04-03 00:00:00.000
528,20130328,20130409,20130404,16115,1,100,4,"SO55161",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-28 00:00:00.000,2013-04-09 00:00:00.000,2013-04-04 00:00:00.000
528,20130330,20130411,20130406,15307,1,100,4,"SO55352",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-03-30 00:00:00.000,2013-04-11 00:00:00.000,2013-04-06 00:00:00.000
528,20130403,20130415,20130410,16003,1,100,4,"SO55578",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-03 00:00:00.000,2013-04-15 00:00:00.000,2013-04-10 00:00:00.000
528,20130404,20130416,20130411,15883,1,100,4,"SO55635",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-04 00:00:00.000,2013-04-16 00:00:00.000,2013-04-11 00:00:00.000
528,20130406,20130418,20130413,15368,1,100,4,"SO55767",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-06 00:00:00.000,2013-04-18 00:00:00.000,2013-04-13 00:00:00.000
528,20130406,20130418,20130413,15273,1,100,4,"SO55770",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-06 00:00:00.000,2013-04-18 00:00:00.000,2013-04-13 00:00:00.000
528,20130406,20130418,20130413,11499,1,100,4,"SO55782",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-06 00:00:00.000,2013-04-18 00:00:00.000,2013-04-13 00:00:00.000
528,20130406,20130418,20130413,12960,1,100,4,"SO55786",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-06 00:00:00.000,2013-04-18 00:00:00.000,2013-04-13 00:00:00.000
528,20130408,20130420,20130415,15875,1,100,4,"SO55892",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-08 00:00:00.000,2013-04-20 00:00:00.000,2013-04-15 00:00:00.000
528,20130409,20130421,20130416,16238,1,100,4,"SO55943",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-09 00:00:00.000,2013-04-21 00:00:00.000,2013-04-16 00:00:00.000
528,20130409,20130421,20130416,11695,1,100,4,"SO55948",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-09 00:00:00.000,2013-04-21 00:00:00.000,2013-04-16 00:00:00.000
528,20130410,20130422,20130417,23728,1,100,4,"SO55985",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-10 00:00:00.000,2013-04-22 00:00:00.000,2013-04-17 00:00:00.000
528,20130411,20130423,20130418,11694,1,100,4,"SO56050",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-11 00:00:00.000,2013-04-23 00:00:00.000,2013-04-18 00:00:00.000
528,20130412,20130424,20130419,26335,1,100,4,"SO56076",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-12 00:00:00.000,2013-04-24 00:00:00.000,2013-04-19 00:00:00.000
528,20130412,20130424,20130419,14399,1,100,4,"SO56089",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-12 00:00:00.000,2013-04-24 00:00:00.000,2013-04-19 00:00:00.000
528,20130413,20130425,20130420,11807,1,100,4,"SO56167",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-13 00:00:00.000,2013-04-25 00:00:00.000,2013-04-20 00:00:00.000
528,20130414,20130426,20130421,14903,1,100,4,"SO56205",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-14 00:00:00.000,2013-04-26 00:00:00.000,2013-04-21 00:00:00.000
528,20130415,20130427,20130422,16143,1,100,4,"SO56247",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-15 00:00:00.000,2013-04-27 00:00:00.000,2013-04-22 00:00:00.000
528,20130417,20130429,20130424,15344,1,100,4,"SO56354",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-17 00:00:00.000,2013-04-29 00:00:00.000,2013-04-24 00:00:00.000
528,20130419,20130501,20130426,14920,1,100,4,"SO56458",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-19 00:00:00.000,2013-05-01 00:00:00.000,2013-04-26 00:00:00.000
528,20130421,20130503,20130428,15305,1,100,4,"SO56565",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-21 00:00:00.000,2013-05-03 00:00:00.000,2013-04-28 00:00:00.000
528,20130422,20130504,20130429,15946,1,100,4,"SO56624",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-22 00:00:00.000,2013-05-04 00:00:00.000,2013-04-29 00:00:00.000
528,20130422,20130504,20130429,12015,1,100,4,"SO56634",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-22 00:00:00.000,2013-05-04 00:00:00.000,2013-04-29 00:00:00.000
528,20130423,20130505,20130430,26492,1,100,4,"SO56656",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-23 00:00:00.000,2013-05-05 00:00:00.000,2013-04-30 00:00:00.000
528,20130423,20130505,20130430,17335,1,100,4,"SO56660",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-23 00:00:00.000,2013-05-05 00:00:00.000,2013-04-30 00:00:00.000
528,20130426,20130508,20130503,22367,1,100,4,"SO56812",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-26 00:00:00.000,2013-05-08 00:00:00.000,2013-05-03 00:00:00.000
528,20130426,20130508,20130503,15431,1,100,4,"SO56818",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-26 00:00:00.000,2013-05-08 00:00:00.000,2013-05-03 00:00:00.000
528,20130427,20130509,20130504,12927,1,100,4,"SO56888",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-27 00:00:00.000,2013-05-09 00:00:00.000,2013-05-04 00:00:00.000
528,20130427,20130509,20130504,11855,1,100,4,"SO56889",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-27 00:00:00.000,2013-05-09 00:00:00.000,2013-05-04 00:00:00.000
528,20130428,20130510,20130505,15544,1,100,4,"SO56928",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-28 00:00:00.000,2013-05-10 00:00:00.000,2013-05-05 00:00:00.000
528,20130428,20130510,20130505,14594,1,100,4,"SO56929",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-28 00:00:00.000,2013-05-10 00:00:00.000,2013-05-05 00:00:00.000
528,20130429,20130511,20130506,16249,1,100,4,"SO56981",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-29 00:00:00.000,2013-05-11 00:00:00.000,2013-05-06 00:00:00.000
528,20130429,20130511,20130506,15405,1,100,4,"SO56983",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-29 00:00:00.000,2013-05-11 00:00:00.000,2013-05-06 00:00:00.000
528,20130430,20130512,20130507,14919,1,100,4,"SO57215",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-04-30 00:00:00.000,2013-05-12 00:00:00.000,2013-05-07 00:00:00.000
528,20130501,20130513,20130508,15400,1,100,4,"SO57273",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-01 00:00:00.000,2013-05-13 00:00:00.000,2013-05-08 00:00:00.000
528,20130502,20130514,20130509,12095,1,100,4,"SO57341",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-02 00:00:00.000,2013-05-14 00:00:00.000,2013-05-09 00:00:00.000
528,20130503,20130515,20130510,15013,1,100,4,"SO57399",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-03 00:00:00.000,2013-05-15 00:00:00.000,2013-05-10 00:00:00.000
528,20130503,20130515,20130510,11504,1,100,4,"SO57406",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-03 00:00:00.000,2013-05-15 00:00:00.000,2013-05-10 00:00:00.000
528,20130504,20130516,20130511,25348,1,100,4,"SO57441",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-04 00:00:00.000,2013-05-16 00:00:00.000,2013-05-11 00:00:00.000
528,20130504,20130516,20130511,14758,1,100,4,"SO57450",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-04 00:00:00.000,2013-05-16 00:00:00.000,2013-05-11 00:00:00.000
528,20130506,20130518,20130513,11210,1,100,4,"SO57566",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-06 00:00:00.000,2013-05-18 00:00:00.000,2013-05-13 00:00:00.000
528,20130507,20130519,20130514,15884,1,100,4,"SO57612",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-07 00:00:00.000,2013-05-19 00:00:00.000,2013-05-14 00:00:00.000
528,20130507,20130519,20130514,12197,1,100,4,"SO57621",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-07 00:00:00.000,2013-05-19 00:00:00.000,2013-05-14 00:00:00.000
528,20130509,20130521,20130516,23205,1,100,4,"SO57710",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-09 00:00:00.000,2013-05-21 00:00:00.000,2013-05-16 00:00:00.000
528,20130509,20130521,20130516,15317,1,100,4,"SO57716",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-09 00:00:00.000,2013-05-21 00:00:00.000,2013-05-16 00:00:00.000
528,20130511,20130523,20130518,11783,1,100,4,"SO57823",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-11 00:00:00.000,2013-05-23 00:00:00.000,2013-05-18 00:00:00.000
528,20130512,20130524,20130519,14876,1,100,4,"SO57872",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-12 00:00:00.000,2013-05-24 00:00:00.000,2013-05-19 00:00:00.000
528,20130513,20130525,20130520,14622,1,100,4,"SO57922",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-13 00:00:00.000,2013-05-25 00:00:00.000,2013-05-20 00:00:00.000
528,20130514,20130526,20130521,26059,1,100,4,"SO57973",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-14 00:00:00.000,2013-05-26 00:00:00.000,2013-05-21 00:00:00.000
528,20130514,20130526,20130521,11273,1,100,4,"SO57992",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-14 00:00:00.000,2013-05-26 00:00:00.000,2013-05-21 00:00:00.000
528,20130514,20130526,20130521,11714,1,100,4,"SO57995",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-14 00:00:00.000,2013-05-26 00:00:00.000,2013-05-21 00:00:00.000
528,20130516,20130528,20130523,22989,1,100,4,"SO58090",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-16 00:00:00.000,2013-05-28 00:00:00.000,2013-05-23 00:00:00.000
528,20130517,20130529,20130524,16503,1,100,4,"SO58157",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-17 00:00:00.000,2013-05-29 00:00:00.000,2013-05-24 00:00:00.000
528,20130517,20130529,20130524,11720,1,100,4,"SO58171",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-17 00:00:00.000,2013-05-29 00:00:00.000,2013-05-24 00:00:00.000
528,20130518,20130530,20130525,15274,1,100,4,"SO58220",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-18 00:00:00.000,2013-05-30 00:00:00.000,2013-05-25 00:00:00.000
528,20130519,20130531,20130526,14562,1,100,4,"SO58268",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-19 00:00:00.000,2013-05-31 00:00:00.000,2013-05-26 00:00:00.000
528,20130525,20130606,20130601,11657,1,100,4,"SO58618",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-25 00:00:00.000,2013-06-06 00:00:00.000,2013-06-01 00:00:00.000
528,20130526,20130607,20130602,22076,1,100,4,"SO58657",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-26 00:00:00.000,2013-06-07 00:00:00.000,2013-06-02 00:00:00.000
528,20130526,20130607,20130602,15776,1,100,4,"SO58664",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-26 00:00:00.000,2013-06-07 00:00:00.000,2013-06-02 00:00:00.000
528,20130526,20130607,20130602,14491,1,100,4,"SO58666",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-26 00:00:00.000,2013-06-07 00:00:00.000,2013-06-02 00:00:00.000
528,20130527,20130608,20130603,16006,1,100,4,"SO58736",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-27 00:00:00.000,2013-06-08 00:00:00.000,2013-06-03 00:00:00.000
528,20130527,20130608,20130603,14659,1,100,4,"SO58738",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"","",2013-05-27 00:00:00.000,2013-06-08 00:00:00.000,2013-06-03 00:00:00.000
