Item Number,Category,Product Name,State ID,Sales,Weekly Sales ($) Variance to  LY,Count of Stores,Store_Velocity
"18439","Tablets","Apple iPad (Wi-Fi, 32GB) - White (Previous Model)","SC",53126.19,-0.0128698479303499,49,"1084.207959"
"18439","Tablets","Apple iPad (Wi-Fi, 32GB) - White (Previous Model)","SD",2500.4,-0.0996560020596803,3,"833.4666667"
"18439","Tablets","Apple iPad (Wi-Fi, 32GB) - White (Previous Model)","TN",55892.36,-0.0350477534347797,60,"931.5393333"
"18439","Tablets","Apple iPad (Wi-Fi, 32GB) - White (Previous Model)","TX",157731.8,0.0142595863921325,143,"1103.01958"
"18439","Tablets","Apple iPad (Wi-Fi, 32GB) - White (Previous Model)","UT",13187.65,-0.0347782705849546,16,"824.228125"
"18439","Tablets","Apple iPad (Wi-Fi, 32GB) - White (Previous Model)","VA",74898.78,0.0614673073423696,69,"1085.489565"
"18439","Tablets","Apple iPad (Wi-Fi, 32GB) - White (Previous Model)","VT",2809.35,0.111973293673411,2,"1404.675"
"18439","Tablets","Apple iPad (Wi-Fi, 32GB) - White (Previous Model)","WA",41987.05,-0.0491319685834326,36,"1166.306944"
"18439","Tablets","Apple iPad (Wi-Fi, 32GB) - White (Previous Model)","WI",3889.19,-0.0803233906305053,8,"486.14875"
"18439","Tablets","Apple iPad (Wi-Fi, 32GB) - White (Previous Model)","WV",19175.86,0.0367512825087573,18,"1065.325556"
"18439","Tablets","Apple iPad (Wi-Fi, 32GB) - White (Previous Model)","WY",1109.37,0.114519332121078,1,"1109.37"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","AK",442.37,0.0696703767288906,5,"88.474"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","AL",611.8,-0.339535391408553,39,"15.68717949"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","AR",529.44,-0.00137705452967898,20,"26.472"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","AZ",3697.37,0.210598553804245,32,"115.5428125"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","CA",3846.68,-0.104504878548448,111,"34.65477477"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","CO",3006.09,-0.172476888750633,29,"103.6582759"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","CT",1136.57,-0.0507275311116679,17,"66.85705882"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","DC",44.43,-0.393155006146701,1,"44.43"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","DE",885.43,0.0345534982356927,10,"88.543"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","FL",6056.92,0.152829406950474,123,"49.24325203"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","GA",1023.57,0.023306271369444,63,"16.24714286"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","HI",263.43,0.308739698941825,4,"65.8575"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","IA",474.17,-0.306414301805096,11,"43.10636364"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","ID",779.38,0.105670943396226,8,"97.4225"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","IL",1596.07,-0.21439926806458,38,"42.00184211"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","IN",2346.3,-0.0411016797037836,44,"53.325"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","KS",810.89,0.401339661637894,11,"73.71727273"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","KY",1644.98,0.00887541137435528,42,"39.16619048"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","LA",428.48,-0.0294273653928919,31,"13.82193548"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","MA",988.03,-0.0702889462887685,27,"36.5937037"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","MD",1425.86,-0.032793945190612,28,"50.92357143"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","ME",441.12,-0.0656678386850801,11,"40.10181818"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","MI",1162.57,-0.227309655507035,47,"24.73553191"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","MN",191.63,0.0693707756696429,11,"17.42090909"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","MO",2887.09,0.0270165569251018,48,"60.14770833"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","MS",217.8,-0.439829975821802,24,"9.075"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","MT",441.11,-0.159149713109285,5,"88.222"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","NC",4622,0.342078339140534,113,"40.90265487"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","ND",56.51,-0.369415355429082,3,"18.83666667"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","NE",143.33,-0.280283122426434,5,"28.666"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","NH",385.93,-0.0141280156337812,13,"29.68692308"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","NJ",6948.39,0.0413342871829765,39,"178.1638462"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","NM",708.2,0.0116287375367827,14,"50.58571429"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","NV",714.12,-0.229874697222971,17,"42.00705882"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","NY",7256.75,-0.0742078905536362,70,"103.6678571"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","OH",5220.74,-0.217938839745155,83,"62.90048193"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","OK",842.44,0.0392065452840896,29,"29.04965517"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","OR",843.5,0.172391730138433,14,"60.25"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","PA",8910.86,0.0533495272229506,84,"106.0816667"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","RI",385.01,0.556846751041203,5,"77.002"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","SC",1322.49,0.0266211993479273,49,"26.98959184"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","SD",82.69,-0.440571792963464,3,"27.56333333"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","TN",1057.84,-0.249400505222525,60,"17.63066667"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","TX",5115.14,-0.109913682587633,143,"35.77020979"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","UT",1363.97,-0.312605280797512,16,"85.248125"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","VA",3437.12,-0.15334438006981,69,"49.81333333"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","VT",84.02,-0.141265147179068,2,"42.01"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","WA",2924.32,-0.14615368106937,36,"81.23111111"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","WI",124.89,-0.319358289731851,8,"15.61125"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","WV",771.41,-0.00285698534164065,18,"42.85611111"
"18442","Tablets","Fire HD 8 Tablet (10"" HD Display, 16 GB) - Black","WY",94.69,0.355072710360618,1,"94.69"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","AK",1216.9,-0.00227951429883246,5,"243.38"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","AL",9220.19,-0.086407560239949,39,"236.4151282"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","AR",3276.52,-0.224004095002155,20,"163.826"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","AZ",4049.94,0.0466955262994665,32,"126.560625"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","CA",19022.01,-0.12015568129624,111,"171.3694595"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","CO",5699.78,-0.0906196518659157,29,"196.5441379"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","CT",2304.02,-0.189648847940855,17,"135.5305882"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","DC",199.06,0.0573170393583683,1,"199.06"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","DE",1596.67,-0.0144635164496018,10,"159.667"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","FL",18858.06,-0.0910003098467444,123,"153.317561"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","GA",17102.66,-0.118250514074537,63,"271.4707937"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","HI",1069.1,0.235677337293836,4,"267.275"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","IA",1152.39,-0.30083642949453,11,"104.7627273"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","ID",1694.56,-0.0888816458316531,8,"211.82"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","IL",5512.5,-0.18380516379789,38,"145.0657895"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","IN",8337.93,-0.0965450794466043,44,"189.4984091"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","KS",3812.76,-0.0272010379245591,11,"346.6145455"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","KY",9871.13,-0.0914568450244279,42,"235.0269048"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","LA",5577.01,-0.172744464535767,31,"179.9035484"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","MA",4208.72,-0.160659195248713,27,"155.8785185"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","MD",4461.88,-0.088302838992315,28,"159.3528571"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","ME",2494.71,0.12944404206771,11,"226.7918182"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","MI",7840.61,-0.0763267199862402,47,"166.8214894"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","MN",1007.09,-0.318741661874835,11,"91.55363636"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","MO",8860.54,-0.121012075196548,48,"184.5945833"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","MS",3490.3,-0.234264180905493,24,"145.4291667"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","MT",1353.67,0.220776350010822,5,"270.734"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","NC",25790.74,0.002011937467559,113,"228.2366372"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","ND",190.77,-0.287881555173958,3,"63.59"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","NE",901.51,-0.491135456464797,5,"180.302"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","NH",2102.72,-0.281117524881448,13,"161.7476923"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","NJ",5228.62,-0.0819800731807096,39,"134.0671795"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","NM",2399.3,-0.0826903707045527,14,"171.3785714"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","NV",2723.64,0.311983873951118,17,"160.2141176"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","NY",13293.5,-0.0557006300812286,70,"189.9071429"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","OH",16851.95,-0.0854856509238597,83,"203.0355422"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","OK",6398.78,-0.0116657479573082,29,"220.6475862"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","OR",3374.57,-0.123113419691812,14,"241.0407143"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","PA",16253.97,-0.0803105453068125,84,"193.4996429"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","RI",969.99,-0.328963876051583,5,"193.998"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","SC",12081.66,-0.20286457802739,49,"246.5644898"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","SD",629.84,0.198117584173483,3,"209.9466667"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","TN",23129.19,-0.150130519785218,60,"385.4865"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","TX",19207.16,-0.1776698867424,143,"134.3158042"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","UT",2566.08,-0.126869673006907,16,"160.38"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","VA",14857.23,-0.014873983607764,69,"215.3221739"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","VT",502.92,-0.232136076587168,2,"251.46"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","WA",8224.7,-0.0336365065004494,36,"228.4638889"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","WI",1258.28,-0.2266673689645,8,"157.285"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","WV",3291.74,-0.212378535998258,18,"182.8744444"
"18443","Tablets","Apple iPad (Wi-Fi, 16GB) - White (Previous Model)","WY",221.21,0.0483934644549763,1,"221.21"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","AK",15058.43,0.100980968034153,5,"3011.686"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","AL",84987.02,-0.00725031156097745,39,"2179.154359"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","AR",34958.15,0.0690575953098729,20,"1747.9075"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","AZ",38055.32,0.0594188663834166,32,"1189.22875"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","CA",220164.61,-0.000987474261193795,111,"1983.464955"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","CO",14922.11,,29,"514.5555172"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","CT",32015.13,-0.042772323835203,17,"1883.242941"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","DC",2513.18,0.0237509898650849,1,"2513.18"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","DE",28016.95,-0.0174331864463725,10,"2801.695"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","FL",313909.4,-0.0534296050201567,123,"2552.108943"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","GA",170087.14,-0.0108318799607953,63,"2699.795873"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","HI",8416.78,-0.0479255922229939,4,"2104.195"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","IA",21339.8,0.0284710558187796,11,"1939.981818"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","ID",21048.51,0.48438772219946,8,"2631.06375"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","IL",50956.32,-0.0627016857249754,38,"1340.955789"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","IN",33577.94,0.546750902509782,44,"763.135"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","KS",26670.31,-0.0264009211691116,11,"2424.573636"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","KY",23596.87,1.24207727146622,42,"561.8302381"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","LA",62946.84,-0.0823641815705665,31,"2030.543226"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","MA",66190.45,-0.0185514237236265,27,"2451.498148"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","MD",87461.82,-0.0718466513851282,28,"3123.636429"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","ME",21386.54,0.121523641553296,11,"1944.230909"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","MI",83069.55,0.0578569437474061,47,"1767.437234"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","MN",12200.61,-0.159542858884734,11,"1109.146364"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","MO",66490.48,0.0284516462409144,48,"1385.218333"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","MS",46098.24,0.0202804483287821,24,"1920.76"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","MT",12503.93,0.154169294202892,5,"2500.786"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","NC",356720.83,0.0228991013629254,113,"3156.821504"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","ND",3331.02,-0.0198895310141499,3,"1110.34"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","NE",10183.2,-0.0399849923024637,5,"2036.64"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","NH",26594.1,-0.102218771413785,13,"2045.7"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","NJ",84306.47,-0.0983512090496049,39,"2161.704359"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","NM",12960.67,0.830693925256745,14,"925.7621429"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","NV",19043.2,-0.0555789942555385,17,"1120.188235"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","NY",136554.4,-0.0317801482740944,70,"1950.777143"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","OH",144047.79,0.0556583373224746,83,"1735.515542"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","OK",52662.22,0.0566338087892668,29,"1815.938621"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","OR",41254.61,-0.116317047530387,14,"2946.757857"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","PA",189965.74,-0.0401635075582882,84,"2261.496905"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","RI",13668.98,0.101638308572386,5,"2733.796"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","SC",141825.89,-0.19902851327895,49,"2894.405918"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","SD",3847.58,0.0285228031297365,3,"1282.526667"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","TN",123853.57,0.0438707088427636,60,"2064.226167"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","TX",262405.34,0.0376598305096074,143,"1835.002378"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","UT",6842.43,3.99921637188507,16,"427.651875"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","VA",200924.71,0.0237578681958439,69,"2911.952319"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","VT",4323.51,-0.0976636918986268,2,"2161.755"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","WA",107621.69,-0.036131587771968,36,"2989.491389"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","WI",11404.1,0.276386441324832,8,"1425.5125"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","WV",28341.53,0.0216285444087899,18,"1574.529444"
"18520","Tablets","Apple iPad (Wi-Fi, 32GB) - Space Gray (Previous Model)","WY",647.9,,1,"647.9"
"18595","Tablets","Apple iPad (Wi-Fi, 16GB) - Space Gray (Previous Model)","AK",26248.21,0.0257091157337702,5,"5249.642"
"18595","Tablets","Apple iPad (Wi-Fi, 16GB) - Space Gray (Previous Model)","AL",63104.86,-0.0756001012814728,39,"1618.073333"
"18595","Tablets","Apple iPad (Wi-Fi, 16GB) - Space Gray (Previous Model)","AR",43376.51,0.0257725694176762,20,"2168.8255"
