ResourceId,ResourceGroupId,ResourceTypeId,Resource Name,Tags,Location,StatusId
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/IoTDevKit/providers/Microsoft.Web/sites/rjdevkitstateexample2","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/IoTDevKit","microsoft.web/sites","rjdevkitstateexample2","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_australiaeast","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/NetworkWatcherRG","microsoft.network/networkwatchers","NetworkWatcher_australiaeast","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/QueMesa/providers/Microsoft.Storage/storageAccounts/rjadmin","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/QueMesa","microsoft.storage/storageaccounts","rjadmin","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/SynapseDemo/providers/Microsoft.Storage/storageAccounts/synapsedemorj","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/SynapseDemo","microsoft.storage/storageaccounts","synapsedemorj","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/SynapseDemo/providers/Microsoft.Synapse/workspaces/synapsedemorj/bigDataPools/synapsedemorj","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/SynapseDemo","microsoft.synapse/workspaces/bigdatapools","synapsedemorj","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-AjayGanapathy/providers/Microsoft.Insights/components/datareceive2","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-AjayGanapathy","microsoft.insights/components","datareceive2","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-AjayGanapathy/providers/Microsoft.Storage/storageAccounts/datareceive2","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-AjayGanapathy","microsoft.storage/storageaccounts","datareceive2","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-AjayGanapathy/providers/Microsoft.Web/serverFarms/AustraliaEastLinuxDynamicPlan","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-AjayGanapathy","microsoft.web/serverfarms","AustraliaEastLinuxDynamicPlan","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-AjayGanapathy/providers/Microsoft.Web/sites/DataReceive","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-AjayGanapathy","microsoft.web/sites","DataReceive","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/Microsoft.DataFactory/factories/JsonToParquet","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng","microsoft.datafactory/factories","JsonToParquet","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/microsoft.insights/components/generate-random-xml-srclanding","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng","microsoft.insights/components","generate-random-xml-srclanding","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/microsoft.insights/components/srcinbound","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng","microsoft.insights/components","srcinbound","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/microsoft.insights/components/srclanding","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng","microsoft.insights/components","srclanding","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/microsoft.insights/components/srclanding-file-move","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng","microsoft.insights/components","srclanding-file-move","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/Microsoft.Logic/workflows/ProcessXmlToParquet","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng","microsoft.logic/workflows","ProcessXmlToParquet","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/Microsoft.Storage/storageAccounts/srcinbound","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng","microsoft.storage/storageaccounts","srcinbound","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/Microsoft.Storage/storageAccounts/srclanding","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng","microsoft.storage/storageaccounts","srclanding","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/Microsoft.Storage/storageAccounts/storageaccounttestjb8e9","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng","microsoft.storage/storageaccounts","storageaccounttestjb8e9","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/Microsoft.Web/connections/azureblob","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng","microsoft.web/connections","azureblob","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/Microsoft.Web/connections/azureblob-1","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng","microsoft.web/connections","azureblob-1","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/Microsoft.Web/connections/azureblob-2","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng","microsoft.web/connections","azureblob-2","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/Microsoft.Web/connections/azuredatafactory","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng","microsoft.web/connections","azuredatafactory","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/Microsoft.Web/serverFarms/ASP-TestJeffreyUng-9190","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng","microsoft.web/serverfarms","ASP-TestJeffreyUng-9190","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/Microsoft.Web/serverFarms/ASP-TestJeffreyUng-a3e6","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng","microsoft.web/serverfarms","ASP-TestJeffreyUng-a3e6","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/Microsoft.Web/serverFarms/ASP-TestJeffreyUng-bd20","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng","microsoft.web/serverfarms","ASP-TestJeffreyUng-bd20","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/Microsoft.Web/sites/srcinbound","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng","microsoft.web/sites","srcinbound","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/Microsoft.Web/sites/srclanding","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng","microsoft.web/sites","srclanding","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/VS-stackresume-Group/providers/microsoft.visualstudio/account/stackresume","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/VS-stackresume-Group","microsoft.visualstudio/account","stackresume","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/workspacemanagedrg-14eb956a-f7b3-4725-90fd-0da8c0f3a17d/providers/Microsoft.Sql/servers/synapsedemorj/databases/master","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/workspacemanagedrg-14eb956a-f7b3-4725-90fd-0da8c0f3a17d","microsoft.sql/servers/databases","master","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/workspacemanagedrg-8c5e43f6-d6ae-4e00-ad83-c667259f58e3/providers/Microsoft.Sql/servers/synapseanalyticsde","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/workspacemanagedrg-8c5e43f6-d6ae-4e00-ad83-c667259f58e3","microsoft.sql/servers","synapseanalyticsde","","australiaeast",1
"/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/workspacemanagedrg-8c5e43f6-d6ae-4e00-ad83-c667259f58e3/providers/Microsoft.Sql/servers/synapseanalyticsde/databases/master","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/workspacemanagedrg-8c5e43f6-d6ae-4e00-ad83-c667259f58e3","microsoft.sql/servers/databases","master","","australiaeast",1
"/subscriptions/0b99ca5c-439a-4841-9e1b-bc078bc5d07a/resourceGroups/DEVOPS-BUILD-AGENTS/providers/Microsoft.Compute/disks/DevOpsBuildAgentProdLinuxPoolVM_OsDisk_1_53bacf1e342d4320aac4d08e31d1f07f","/subscriptions/0b99ca5c-439a-4841-9e1b-bc078bc5d07a/resourceGroups/DevOps-Build-Agents","microsoft.compute/disks","DevOpsBuildAgentProdLinuxPoolVM_OsDisk_1_53bacf1e342d4320aac4d08e31d1f07f","","australiaeast",1
"/subscriptions/0b99ca5c-439a-4841-9e1b-bc078bc5d07a/resourceGroups/DevOps-Build-Agents/providers/Microsoft.Compute/virtualMachines/DevOpsBuildAgentProdLinuxPoolVM","/subscriptions/0b99ca5c-439a-4841-9e1b-bc078bc5d07a/resourceGroups/DevOps-Build-Agents","microsoft.compute/virtualmachines","DevOpsBuildAgentProdLinuxPoolVM","","australiaeast",1
"/subscriptions/0b99ca5c-439a-4841-9e1b-bc078bc5d07a/resourceGroups/DevOps-Build-Agents/providers/Microsoft.Compute/virtualMachines/DevOpsBuildAgentProdLinuxPoolVM/extensions/AADLoginForLinux","/subscriptions/0b99ca5c-439a-4841-9e1b-bc078bc5d07a/resourceGroups/DevOps-Build-Agents","microsoft.compute/virtualmachines/extensions","AADLoginForLinux","","australiaeast",1
"/subscriptions/0b99ca5c-439a-4841-9e1b-bc078bc5d07a/resourceGroups/DevOps-Build-Agents/providers/Microsoft.Compute/virtualMachines/DevOpsBuildAgentProdLinuxPoolVM/extensions/AzureNetworkWatcherExtension","/subscriptions/0b99ca5c-439a-4841-9e1b-bc078bc5d07a/resourceGroups/DevOps-Build-Agents","microsoft.compute/virtualmachines/extensions","AzureNetworkWatcherExtension","","australiaeast",1
"/subscriptions/0b99ca5c-439a-4841-9e1b-bc078bc5d07a/resourceGroups/DevOps-Build-Agents/providers/Microsoft.DevTestLab/schedules/shutdown-computevm-DevOpsBuildAgentProdLinuxPoolVM","/subscriptions/0b99ca5c-439a-4841-9e1b-bc078bc5d07a/resourceGroups/DevOps-Build-Agents","microsoft.devtestlab/schedules","shutdown-computevm-DevOpsBuildAgentProdLinuxPoolVM","","australiaeast",1
"/subscriptions/0b99ca5c-439a-4841-9e1b-bc078bc5d07a/resourceGroups/DevOps-Build-Agents/providers/Microsoft.DevTestLab/schedules/shutdown-computevm-DevOpsBuildAgentProdWindowsPoolVM","/subscriptions/0b99ca5c-439a-4841-9e1b-bc078bc5d07a/resourceGroups/DevOps-Build-Agents","microsoft.devtestlab/schedules","shutdown-computevm-DevOpsBuildAgentProdWindowsPoolVM","","australiaeast",1
"/subscriptions/0b99ca5c-439a-4841-9e1b-bc078bc5d07a/resourceGroups/DevOps-Build-Agents/providers/Microsoft.Network/networkInterfaces/devopsbuildagentprod973","/subscriptions/0b99ca5c-439a-4841-9e1b-bc078bc5d07a/resourceGroups/DevOps-Build-Agents","microsoft.network/networkinterfaces","devopsbuildagentprod973","","australiaeast",1
"/subscriptions/0b99ca5c-439a-4841-9e1b-bc078bc5d07a/resourceGroups/DevOps-Build-Agents/providers/Microsoft.Network/networkSecurityGroups/DevOpsBuildAgentProdLinuxPoolVMnsg144","/subscriptions/0b99ca5c-439a-4841-9e1b-bc078bc5d07a/resourceGroups/DevOps-Build-Agents","microsoft.network/networksecuritygroups","DevOpsBuildAgentProdLinuxPoolVMnsg144","","australiaeast",1
"/subscriptions/0b99ca5c-439a-4841-9e1b-bc078bc5d07a/resourceGroups/DevOps-Build-Agents/providers/Microsoft.Network/publicIPAddresses/DevOpsBuildAgentProdLinuxPoolVMip630","/subscriptions/0b99ca5c-439a-4841-9e1b-bc078bc5d07a/resourceGroups/DevOps-Build-Agents","microsoft.network/publicipaddresses","DevOpsBuildAgentProdLinuxPoolVMip630","","australiaeast",1
"/subscriptions/0b99ca5c-439a-4841-9e1b-bc078bc5d07a/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_australiaeast","/subscriptions/0b99ca5c-439a-4841-9e1b-bc078bc5d07a/resourceGroups/NetworkWatcherRG","microsoft.network/networkwatchers","NetworkWatcher_australiaeast","","australiaeast",1
"/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/DefaultResourceGroup-EAU/providers/Microsoft.OperationalInsights/workspaces/DefaultWorkspace-2a479f74-c465-40da-a5f3-c7111f599c99-EAU","/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/DefaultResourceGroup-EAU","microsoft.operationalinsights/workspaces","DefaultWorkspace-2a479f74-c465-40da-a5f3-c7111f599c99-EAU","","australiaeast",1
"/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/defaultresourcegroup-eau/providers/Microsoft.OperationsManagement/solutions/VMInsights(defaultworkspace-2a479f74-c465-40da-a5f3-c7111f599c99-eau)","/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/DefaultResourceGroup-EAU","microsoft.operationsmanagement/solutions","VMInsights(defaultworkspace-2a479f74-c465-40da-a5f3-c7111f599c99-eau)","","australiaeast",1
"/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG/providers/Microsoft.Compute/disks/karantest1_OsDisk_1_1f7c7e24f2984937ac4e59a23495dab7","/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG","microsoft.compute/disks","karantest1_OsDisk_1_1f7c7e24f2984937ac4e59a23495dab7","","australiaeast",1
"/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG/providers/Microsoft.Compute/disks/karantest2","/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG","microsoft.compute/disks","karantest2","","australiaeast",1
"/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG/providers/Microsoft.Compute/disks/karantest4_OsDisk_1_7b2d3794b9864881b73451e8da53cd35","/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG","microsoft.compute/disks","karantest4_OsDisk_1_7b2d3794b9864881b73451e8da53cd35","","australiaeast",1
"/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG/providers/Microsoft.Compute/sshPublicKeys/karantest1_key","/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG","microsoft.compute/sshpublickeys","karantest1_key","","australiaeast",1
"/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG/providers/Microsoft.Compute/sshPublicKeys/karantest4_key","/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG","microsoft.compute/sshpublickeys","karantest4_key","","australiaeast",1
"/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG/providers/Microsoft.Compute/virtualMachines/karantest4","/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG","microsoft.compute/virtualmachines","karantest4","","australiaeast",1
"/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG/providers/Microsoft.Compute/virtualMachines/karantest4/extensions/DependencyAgentLinux","/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG","microsoft.compute/virtualmachines/extensions","DependencyAgentLinux","","australiaeast",1
"/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG/providers/Microsoft.Compute/virtualMachines/karantest4/extensions/LinuxDiagnostic","/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG","microsoft.compute/virtualmachines/extensions","LinuxDiagnostic","","australiaeast",1
"/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG/providers/Microsoft.Compute/virtualMachines/karantest4/extensions/OMSAgentForLinux","/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG","microsoft.compute/virtualmachines/extensions","OMSAgentForLinux","","australiaeast",1
"/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG/providers/Microsoft.DevTestLab/schedules/shutdown-computevm-karantest4","/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG","microsoft.devtestlab/schedules","shutdown-computevm-karantest4","","australiaeast",1
"/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG/providers/Microsoft.Insights/components/rulesvmabandoneddisks","/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG","microsoft.insights/components","rulesvmabandoneddisks","","australiaeast",1
"/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG/providers/Microsoft.Network/ipGroups/ksIpGroup","/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG","microsoft.network/ipgroups","ksIpGroup","","australiaeast",1
"/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG/providers/Microsoft.Network/networkInterfaces/karantest1924","/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG","microsoft.network/networkinterfaces","karantest1924","","australiaeast",1
"/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG/providers/Microsoft.Network/networkInterfaces/karantest4630","/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG","microsoft.network/networkinterfaces","karantest4630","","australiaeast",1
"/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG/providers/Microsoft.Network/networkSecurityGroups/karantest1-nsg","/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG","microsoft.network/networksecuritygroups","karantest1-nsg","","australiaeast",1
"/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG/providers/Microsoft.Network/networkSecurityGroups/karantest4-nsg","/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG","microsoft.network/networksecuritygroups","karantest4-nsg","","australiaeast",1
"/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG/providers/Microsoft.Network/publicIPAddresses/karantest1-ip","/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG","microsoft.network/publicipaddresses","karantest1-ip","","australiaeast",1
"/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG/providers/Microsoft.Network/publicIPAddresses/karantest4-ip","/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG","microsoft.network/publicipaddresses","karantest4-ip","","australiaeast",1
"/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG/providers/Microsoft.Network/publicIPAddresses/ksIpTest2","/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG","microsoft.network/publicipaddresses","ksIpTest2","","australiaeast",1
"/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG/providers/Microsoft.Network/publicIPAddresses/ksIPtest5","/subscriptions/2a479f74-c465-40da-a5f3-c7111f599c99/resourceGroups/KS-RG","microsoft.network/publicipaddresses","ksIPtest5","","australiaeast",1
