Product ID,Product name,Product category code,Product category,Standard price,Variable cost,Gross margin,Gross margin %,Year,"Product ID, Year"
165,"Joseph",5,"Music and entertainment",290,113.42222222222223,176.57777777777778,0.608888888888889,2012,"165, 2012"
165,"Joseph",5,"Music and entertainment",322.22222222222223,113.42222222222223,208.8,0.648,2013,"165, 2013"
167,"Alisa",5,"Music and entertainment",35,21,14,0.4,2010,"167, 2010"
167,"Alisa",5,"Music and entertainment",38.5,25.2,13.3,0.345454545454545,2011,"167, 2011"
167,"Alisa",5,"Music and entertainment",43.3125,30.8,12.5125,0.288888888888889,2012,"167, 2012"
167,"Alisa",5,"Music and entertainment",51.1875,34.65,16.5375,0.323076923076923,2013,"167, 2013"
191,"Chelsea",5,"Music and entertainment",252,75.6,176.4,0.7,2010,"191, 2010"
191,"Chelsea",5,"Music and entertainment",252,89.345454545454544,162.65454545454546,0.645454545454546,2011,"191, 2011"
191,"Chelsea",5,"Music and entertainment",252,109.2,142.8,0.566666666666667,2012,"191, 2012"
191,"Chelsea",5,"Music and entertainment",308,121.33333333333334,186.66666666666666,0.606060606060606,2013,"191, 2013"
204,"Britanney",5,"Music and entertainment",154,61.6,92.4,0.6,2010,"204, 2010"
204,"Britanney",5,"Music and entertainment",154,67.2,86.8,0.563636363636364,2011,"204, 2011"
204,"Britanney",5,"Music and entertainment",173.25,80.64,92.61,0.534545454545454,2012,"204, 2012"
204,"Britanney",5,"Music and entertainment",216.5625,89.600000000000009,126.96249999999999,0.586262626262626,2013,"204, 2013"
210,"Chanda",5,"Music and entertainment",85,51,34,0.4,2010,"210, 2010"
210,"Chanda",5,"Music and entertainment",92.72727272727272,62.333333333333336,30.393939393939384,0.327777777777778,2011,"210, 2011"
210,"Chanda",5,"Music and entertainment",115.90909090909091,77.916666666666671,37.992424242424235,0.327777777777778,2012,"210, 2012"
210,"Chanda",5,"Music and entertainment",115.90909090909091,77.916666666666671,37.992424242424235,0.327777777777778,2013,"210, 2013"
218,"Noel",5,"Music and entertainment",212,106,106,0.5,2010,"218, 2010"
218,"Noel",5,"Music and entertainment",250.54545454545456,132.5,118.04545454545456,0.471153846153846,2011,"218, 2011"
218,"Noel",5,"Music and entertainment",306.22222222222229,132.5,173.72222222222229,0.567307692307692,2012,"218, 2012"
218,"Noel",5,"Music and entertainment",306.22222222222229,165.625,140.59722222222229,0.459134615384616,2013,"218, 2013"
235,"Daquan",5,"Music and entertainment",85,25.5,59.5,0.7,2010,"235, 2010"
235,"Daquan",5,"Music and entertainment",85,28.333333333333336,56.666666666666664,0.666666666666667,2011,"235, 2011"
235,"Daquan",5,"Music and entertainment",85,30.90909090909091,54.090909090909093,0.636363636363636,2012,"235, 2012"
235,"Daquan",5,"Music and entertainment",92.72727272727272,37.777777777777779,54.949494949494941,0.592592592592593,2013,"235, 2013"
252,"Jescie",5,"Music and entertainment",183,54.9,128.1,0.7,2010,"252, 2010"
252,"Jescie",5,"Music and entertainment",201.3,61.762499999999996,139.53750000000002,0.693181818181818,2011,"252, 2011"
252,"Jescie",5,"Music and entertainment",201.3,69.4828125,131.81718750000002,0.654829545454546,2012,"252, 2012"
252,"Jescie",5,"Music and entertainment",226.4625,69.4828125,156.9796875,0.693181818181818,2013,"252, 2013"
253,"Nell",5,"Music and entertainment",316,94.8,221.2,0.7,2010,"253, 2010"
253,"Nell",5,"Music and entertainment",355.5,94.8,260.7,0.733333333333333,2011,"253, 2011"
253,"Nell",5,"Music and entertainment",434.50000000000006,94.8,339.70000000000005,0.781818181818182,2012,"253, 2012"
253,"Nell",5,"Music and entertainment",474,94.8,379.2,0.8,2013,"253, 2013"
261,"Dante",5,"Music and entertainment",263,131.5,131.5,0.5,2010,"261, 2010"
261,"Dante",5,"Music and entertainment",315.59999999999997,146.11111111111111,169.48888888888885,0.537037037037037,2011,"261, 2011"
261,"Dante",5,"Music and entertainment",315.59999999999997,172.6767676767677,142.92323232323227,0.452861952861953,2012,"261, 2012"
261,"Dante",5,"Music and entertainment",315.59999999999997,207.21212121212122,108.38787878787875,0.343434343434343,2013,"261, 2013"
284,"Amanda",5,"Music and entertainment",46,13.8,32.2,0.7,2010,"284, 2010"
284,"Amanda",5,"Music and entertainment",54.363636363636367,16.56,37.803636363636372,0.695384615384616,2011,"284, 2011"
284,"Amanda",5,"Music and entertainment",59.800000000000011,16.56,43.240000000000009,0.723076923076923,2012,"284, 2012"
284,"Amanda",5,"Music and entertainment",74.750000000000014,16.56,58.190000000000012,0.778461538461538,2013,"284, 2013"
286,"Denton",5,"Music and entertainment",213,85.2,127.8,0.6,2010,"286, 2010"
286,"Denton",5,"Music and entertainment",234.3,106.5,127.80000000000001,0.545454545454546,2011,"286, 2011"
286,"Denton",5,"Music and entertainment",234.3,106.5,127.80000000000001,0.545454545454546,2012,"286, 2012"
286,"Denton",5,"Music and entertainment",255.6,118.33333333333334,137.26666666666665,0.537037037037037,2013,"286, 2013"
100,"Kaye",8,"Toys",323,129.2,193.8,0.6,2010,"100, 2010"
100,"Kaye",8,"Toys",323,129.2,193.8,0.6,2011,"100, 2011"
100,"Kaye",8,"Toys",352.36363636363632,161.5,190.86363636363632,0.541666666666667,2012,"100, 2012"
100,"Kaye",8,"Toys",391.5151515151515,181.6875,209.8276515151515,0.5359375,2013,"100, 2013"
101,"Malachi",3,"Electronics",167,50.1,116.9,0.7,2010,"101, 2010"
101,"Malachi",3,"Electronics",204.11111111111111,59.209090909090911,144.9020202020202,0.709917355371901,2011,"101, 2011"
101,"Malachi",3,"Electronics",244.93333333333334,69.974380165289261,174.95895316804408,0.714312546957175,2012,"101, 2012"
101,"Malachi",3,"Electronics",272.14814814814815,82.6969947407964,189.45115340735174,0.696132436308995,2013,"101, 2013"
102,"Sonia",9,"Gifts",202,141.4,60.599999999999994,0.3,2010,"102, 2010"
102,"Sonia",9,"Gifts",246.88888888888891,172.82222222222225,74.066666666666663,0.3,2011,"102, 2011"
102,"Sonia",9,"Gifts",291.77777777777783,207.38666666666668,84.391111111111144,0.289230769230769,2012,"102, 2012"
102,"Sonia",9,"Gifts",328.25000000000006,226.24,102.01000000000005,0.310769230769231,2013,"102, 2013"
104,"Aphrodite",4,"Home wears",140,70,70,0.5,2010,"104, 2010"
104,"Aphrodite",4,"Home wears",152.72727272727272,77,75.72727272727272,0.495833333333333,2011,"104, 2011"
104,"Aphrodite",4,"Home wears",186.66666666666669,77,109.66666666666669,0.5875,2012,"104, 2012"
104,"Aphrodite",4,"Home wears",205.33333333333337,84,121.33333333333337,0.590909090909091,2013,"104, 2013"
105,"Marvin",1,"Shoes",347,173.5,173.5,0.5,2010,"105, 2010"
105,"Marvin",1,"Shoes",433.75,189.27272727272725,244.47727272727275,0.563636363636364,2011,"105, 2011"
105,"Marvin",1,"Shoes",481.94444444444446,210.30303030303028,271.6414141414142,0.563636363636364,2012,"105, 2012"
105,"Marvin",1,"Shoes",481.94444444444446,210.30303030303028,271.6414141414142,0.563636363636364,2013,"105, 2013"
107,"Dahlia",6,"Jewellery",73,36.5,36.5,0.5,2010,"107, 2010"
107,"Dahlia",6,"Jewellery",73,36.5,36.5,0.5,2011,"107, 2011"
107,"Dahlia",6,"Jewellery",86.27272727272728,44.611111111111114,41.661616161616166,0.482905982905983,2012,"107, 2012"
107,"Dahlia",6,"Jewellery",86.27272727272728,54.5246913580247,31.748035914702584,0.367996201329535,2013,"107, 2013"
108,"Sawyer",7,"Men's wear",48,19.2,28.8,0.6,2010,"108, 2010"
108,"Sawyer",7,"Men's wear",58.666666666666671,21.12,37.546666666666667,0.64,2011,"108, 2011"
108,"Sawyer",7,"Men's wear",66,21.12,44.879999999999995,0.68,2012,"108, 2012"
108,"Sawyer",7,"Men's wear",66,21.12,44.879999999999995,0.68,2013,"108, 2013"
110,"Leroy",8,"Toys",75,30,45,0.6,2010,"110, 2010"
110,"Leroy",8,"Toys",91.666666666666671,33,58.666666666666671,0.64,2011,"110, 2011"
110,"Leroy",8,"Toys",108.33333333333334,39.6,68.733333333333348,0.634461538461538,2012,"110, 2012"
110,"Leroy",8,"Toys",130,47.52,82.47999999999999,0.634461538461538,2013,"110, 2013"
113,"Fiona",1,"Shoes",128,89.6,38.400000000000006,0.3,2010,"113, 2010"
113,"Fiona",1,"Shoes",128,97.745454545454535,30.254545454545465,0.236363636363636,2011,"113, 2011"
113,"Fiona",1,"Shoes",128,97.745454545454535,30.254545454545465,0.236363636363636,2012,"113, 2012"
113,"Fiona",1,"Shoes",153.6,106.63140495867766,46.968595041322331,0.305785123966942,2013,"113, 2013"
114,"Isabella",4,"Home wears",111,66.6,44.400000000000006,0.4,2010,"114, 2010"
114,"Isabella",4,"Home wears",111,74,37,0.333333333333333,2011,"114, 2011"
114,"Isabella",4,"Home wears",111,88.8,22.200000000000003,0.2,2012,"114, 2012"
114,"Isabella",4,"Home wears",133.2,104.94545454545455,28.254545454545436,0.212121212121212,2013,"114, 2013"
117,"Desirae",4,"Home wears",314,219.8,94.199999999999989,0.3,2010,"117, 2010"
117,"Desirae",4,"Home wears",314,244.22222222222226,69.777777777777743,0.222222222222222,2011,"117, 2011"
117,"Desirae",4,"Home wears",383.77777777777783,298.49382716049388,85.283950617283949,0.222222222222222,2012,"117, 2012"
117,"Desirae",4,"Home wears",460.53333333333336,335.8055555555556,124.72777777777776,0.270833333333333,2013,"117, 2013"
118,"Lawrence",10,"Women's wear",218,65.4,152.6,0.7,2010,"118, 2010"
118,"Lawrence",10,"Women's wear",266.44444444444446,65.4,201.04444444444445,0.754545454545454,2011,"118, 2011"
118,"Lawrence",10,"Women's wear",299.75,77.2909090909091,222.45909090909089,0.742148760330578,2012,"118, 2012"
118,"Lawrence",10,"Women's wear",299.75,86.952272727272728,212.79772727272729,0.709917355371901,2013,"118, 2013"
119,"Talon",4,"Home wears",251,75.3,175.7,0.7,2010,"119, 2010"
119,"Talon",4,"Home wears",273.81818181818181,82.145454545454541,191.67272727272729,0.7,2011,"119, 2011"
119,"Talon",4,"Home wears",298.71074380165288,98.574545454545444,200.13619834710744,0.67,2012,"119, 2012"
119,"Talon",4,"Home wears",358.45289256198345,98.574545454545444,259.878347107438,0.725,2013,"119, 2013"
122,"Deborah",7,"Men's wear",257,77.1,179.9,0.7,2010,"122, 2010"
122,"Deborah",7,"Men's wear",289.125,91.11818181818181,198.00681818181818,0.684848484848485,2011,"122, 2011"
122,"Deborah",7,"Men's wear",346.95,111.36666666666666,235.58333333333331,0.679012345679012,2012,"122, 2012"
122,"Deborah",7,"Men's wear",385.5,111.36666666666666,274.13333333333333,0.711111111111111,2013,"122, 2013"
124,"Quemby",2,"Cosmetics",99,49.5,49.5,0.5,2010,"124, 2010"
124,"Quemby",2,"Cosmetics",99,49.5,49.5,0.5,2011,"124, 2011"
124,"Quemby",2,"Cosmetics",110,61.875,48.125,0.4375,2012,"124, 2012"
124,"Quemby",2,"Cosmetics",121.00000000000001,74.25,46.750000000000014,0.386363636363636,2013,"124, 2013"
126,"Amena",3,"Electronics",175,70,105,0.6,2010,"126, 2010"
126,"Amena",3,"Electronics",175,87.5,87.5,0.5,2011,"126, 2011"
126,"Amena",3,"Electronics",175,103.40909090909092,71.590909090909079,0.409090909090909,2012,"126, 2012"
126,"Amena",3,"Electronics",213.88888888888891,103.40909090909092,110.479797979798,0.516528925619835,2013,"126, 2013"
131,"Donna",4,"Home wears",312,93.6,218.4,0.7,2010,"131, 2010"
131,"Donna",4,"Home wears",390,93.6,296.4,0.76,2011,"131, 2011"
131,"Donna",4,"Home wears",438.75,114.4,324.35,0.739259259259259,2012,"131, 2012"
131,"Donna",4,"Home wears",438.75,143,295.75,0.674074074074074,2013,"131, 2013"
133,"Mara",8,"Toys",194,77.6,116.4,0.6,2010,"133, 2010"
133,"Mara",8,"Toys",215.55555555555557,84.654545454545442,130.90101010101012,0.607272727272727,2011,"133, 2011"
133,"Mara",8,"Toys",215.55555555555557,100.04628099173553,115.50927456382004,0.535867768595041,2012,"133, 2012"
133,"Mara",8,"Toys",237.11111111111114,100.04628099173553,137.06483011937561,0.578061607813674,2013,"133, 2013"
138,"Jana",2,"Cosmetics",65,32.5,32.5,0.5,2010,"138, 2010"
138,"Jana",2,"Cosmetics",78,36.5625,41.4375,0.53125,2011,"138, 2011"
138,"Jana",2,"Cosmetics",95.333333333333343,36.5625,58.770833333333343,0.616477272727273,2012,"138, 2012"
138,"Jana",2,"Cosmetics",112.66666666666669,44.687500000000007,67.979166666666686,0.603365384615385,2013,"138, 2013"
139,"Kieran",4,"Home wears",73,36.5,36.5,0.5,2010,"139, 2010"
139,"Kieran",4,"Home wears",81.111111111111114,39.818181818181813,41.2929292929293,0.509090909090909,2011,"139, 2011"
139,"Kieran",4,"Home wears",97.333333333333329,47.781818181818174,49.551515151515154,0.509090909090909,2012,"139, 2012"
139,"Kieran",4,"Home wears",109.5,59.72727272727272,49.77272727272728,0.454545454545455,2013,"139, 2013"
140,"Leandra",10,"Women's wear",343,205.8,137.2,0.4,2010,"140, 2010"
140,"Leandra",10,"Women's wear",385.875,243.21818181818185,142.65681818181815,0.36969696969697,2011,"140, 2011"
140,"Leandra",10,"Women's wear",420.95454545454544,243.21818181818185,177.73636363636359,0.422222222222222,2012,"140, 2012"
140,"Leandra",10,"Women's wear",459.22314049586771,270.24242424242431,188.9807162534434,0.411522633744856,2013,"140, 2013"
141,"Nita",8,"Toys",213,127.8,85.2,0.4,2010,"141, 2010"
141,"Nita",8,"Toys",213,139.41818181818181,73.581818181818193,0.345454545454546,2011,"141, 2011"
141,"Nita",8,"Toys",232.36363636363635,152.09256198347106,80.271074380165288,0.345454545454545,2012,"141, 2012"
141,"Nita",8,"Toys",232.36363636363635,165.91915852742295,66.4444778362134,0.285950413223141,2013,"141, 2013"
142,"Indira",2,"Cosmetics",89,26.7,62.3,0.7,2010,"142, 2010"
142,"Indira",2,"Cosmetics",111.25,26.7,84.55,0.76,2011,"142, 2011"
142,"Indira",2,"Cosmetics",111.25,26.7,84.55,0.76,2012,"142, 2012"
142,"Indira",2,"Cosmetics",123.61111111111111,33.375,90.236111111111114,0.73,2013,"142, 2013"
143,"MacKenzie",10,"Women's wear",171,68.4,102.6,0.6,2010,"143, 2010"
143,"MacKenzie",10,"Women's wear",186.54545454545453,74.618181818181824,111.92727272727271,0.6,2011,"143, 2011"
143,"MacKenzie",10,"Women's wear",205.2,91.200000000000017,113.99999999999997,0.555555555555556,2012,"143, 2012"
143,"MacKenzie",10,"Women's wear",242.5090909090909,91.200000000000017,151.30909090909088,0.623931623931624,2013,"143, 2013"
145,"Elijah",9,"Gifts",281,196.7,84.300000000000011,0.3,2010,"145, 2010"
145,"Elijah",9,"Gifts",343.44444444444446,232.46363636363637,110.98080808080809,0.323140495867769,2011,"145, 2011"
145,"Elijah",9,"Gifts",429.30555555555554,253.596694214876,175.70886134067953,0.409286250939144,2012,"145, 2012"
145,"Elijah",9,"Gifts",429.30555555555554,253.596694214876,175.70886134067953,0.409286250939144,2013,"145, 2013"
146,"Aphrodite",1,"Shoes",238,119,119,0.5,2010,"146, 2010"
146,"Aphrodite",1,"Shoes",264.44444444444446,133.875,130.56944444444446,0.49375,2011,"146, 2011"
146,"Aphrodite",1,"Shoes",330.55555555555554,133.875,196.68055555555554,0.595,2012,"146, 2012"
146,"Aphrodite",1,"Shoes",330.55555555555554,150.609375,179.94618055555554,0.544375,2013,"146, 2013"
149,"Chava",7,"Men's wear",137,82.2,54.8,0.4,2010,"149, 2010"
149,"Chava",7,"Men's wear",137,100.46666666666668,36.533333333333317,0.266666666666667,2011,"149, 2011"
149,"Chava",7,"Men's wear",161.90909090909091,118.73333333333336,43.175757575757544,0.266666666666666,2012,"149, 2012"
149,"Chava",7,"Men's wear",197.88888888888891,148.41666666666671,49.4722222222222,0.25,2013,"149, 2013"
155,"Dorothy",2,"Cosmetics",253,126.5,126.5,0.5,2010,"155, 2010"
155,"Dorothy",2,"Cosmetics",278.3,154.61111111111111,123.6888888888889,0.444444444444444,2011,"155, 2011"
155,"Dorothy",2,"Cosmetics",303.59999999999997,170.07222222222225,133.52777777777771,0.439814814814815,2012,"155, 2012"
155,"Dorothy",2,"Cosmetics",333.96,188.96913580246917,144.99086419753081,0.434156378600823,2013,"155, 2013"
157,"Oscar",3,"Electronics",217,65.1,151.9,0.7,2010,"157, 2010"
157,"Oscar",3,"Electronics",265.22222222222223,76.936363636363637,188.28585858585859,0.709917355371901,2011,"157, 2011"
157,"Oscar",3,"Electronics",318.26666666666665,92.323636363636368,225.9430303030303,0.709917355371901,2012,"157, 2012"
157,"Oscar",3,"Electronics",381.91999999999996,103.86409090909092,278.05590909090904,0.728047520661157,2013,"157, 2013"
159,"Brianna",10,"Women's wear",101,60.6,40.4,0.4,2010,"159, 2010"
159,"Brianna",10,"Women's wear",126.25,66.660000000000011,59.589999999999989,0.472,2011,"159, 2011"
159,"Brianna",10,"Women's wear",126.25,78.780000000000015,47.469999999999985,0.376,2012,"159, 2012"
159,"Brianna",10,"Women's wear",142.03125,94.536000000000016,47.495249999999984,0.3344,2013,"159, 2013"
166,"Dacey",9,"Gifts",231,92.4,138.6,0.6,2010,"166, 2010"
166,"Dacey",9,"Gifts",288.75,92.4,196.35,0.68,2011,"166, 2011"
166,"Dacey",9,"Gifts",320.83333333333337,92.4,228.43333333333337,0.712,2012,"166, 2012"
166,"Dacey",9,"Gifts",320.83333333333337,110.88000000000001,209.95333333333338,0.6544,2013,"166, 2013"
169,"Keefe",3,"Electronics",152,91.2,60.8,0.4,2010,"169, 2010"
169,"Keefe",3,"Electronics",152,91.2,60.8,0.4,2011,"169, 2011"
169,"Keefe",3,"Electronics",167.20000000000002,114,53.200000000000017,0.318181818181818,2012,"169, 2012"
169,"Keefe",3,"Electronics",200.64000000000001,142.5,58.140000000000015,0.289772727272727,2013,"169, 2013"
170,"Winifred",9,"Gifts",223,133.8,89.199999999999989,0.4,2010,"170, 2010"
170,"Winifred",9,"Gifts",223,160.56,62.44,0.28,2011,"170, 2011"
170,"Winifred",9,"Gifts",263.54545454545456,160.56,102.98545454545456,0.390769230769231,2012,"170, 2012"
170,"Winifred",9,"Gifts",292.82828282828285,200.7,92.128282828282863,0.314615384615385,2013,"170, 2013"
172,"Lucian",6,"Jewellery",278,166.8,111.19999999999999,0.4,2010,"172, 2010"
172,"Lucian",6,"Jewellery",303.27272727272725,166.8,136.47272727272724,0.45,2011,"172, 2011"
172,"Lucian",6,"Jewellery",303.27272727272725,166.8,136.47272727272724,0.45,2012,"172, 2012"
172,"Lucian",6,"Jewellery",341.18181818181813,185.33333333333334,155.84848484848479,0.45679012345679,2013,"172, 2013"
173,"Breanna",8,"Toys",313,93.9,219.1,0.7,2010,"173, 2010"
173,"Breanna",8,"Toys",341.45454545454544,102.43636363636364,239.0181818181818,0.7,2011,"173, 2011"
173,"Breanna",8,"Toys",403.53719008264466,125.20000000000002,278.33719008264461,0.68974358974359,2012,"173, 2012"
173,"Breanna",8,"Toys",504.42148760330582,150.24,354.18148760330581,0.702153846153846,2013,"173, 2013"
179,"Illana",1,"Shoes",320,192,128,0.4,2010,"179, 2010"
179,"Illana",1,"Shoes",355.55555555555554,211.20000000000002,144.35555555555553,0.406,2011,"179, 2011"
179,"Illana",1,"Shoes",387.87878787878782,258.13333333333338,129.74545454545444,0.3345,2012,"179, 2012"
179,"Illana",1,"Shoes",387.87878787878782,281.6,106.2787878787878,0.274,2013,"179, 2013"
180,"Paloma",9,"Gifts",98,39.2,58.8,0.6,2010,"180, 2010"
180,"Paloma",9,"Gifts",122.5,39.2,83.3,0.68,2011,"180, 2011"
180,"Paloma",9,"Gifts",122.5,47.911111111111119,74.588888888888874,0.608888888888889,2012,"180, 2012"
180,"Paloma",9,"Gifts",153.125,52.702222222222233,100.42277777777777,0.655822222222222,2013,"180, 2013"
181,"Azalia",6,"Jewellery",115,34.5,80.5,0.7,2010,"181, 2010"
181,"Azalia",6,"Jewellery",138,34.5,103.5,0.75,2011,"181, 2011"
181,"Azalia",6,"Jewellery",138,41.4,96.6,0.7,2012,"181, 2012"
181,"Azalia",6,"Jewellery",138,45.163636363636357,92.836363636363643,0.672727272727273,2013,"181, 2013"
183,"Justin",6,"Jewellery",169,101.4,67.6,0.4,2010,"183, 2010"
183,"Justin",6,"Jewellery",184.36363636363635,119.83636363636364,64.5272727272727,0.35,2011,"183, 2011"
183,"Justin",6,"Jewellery",225.33333333333334,119.83636363636364,105.4969696969697,0.468181818181818,2012,"183, 2012"
183,"Justin",6,"Jewellery",253.5,133.15151515151516,120.34848484848484,0.474747474747475,2013,"183, 2013"
184,"Moses",1,"Shoes",298,208.6,89.4,0.3,2010,"184, 2010"
184,"Moses",1,"Shoes",335.25,229.46,105.78999999999999,0.315555555555556,2011,"184, 2011"
184,"Moses",1,"Shoes",372.5,229.46,143.04,0.384,2012,"184, 2012"
184,"Moses",1,"Shoes",440.22727272727275,229.46,210.76727272727274,0.478769230769231,2013,"184, 2013"
186,"Lane",4,"Home wears",178,106.8,71.2,0.4,2010,"186, 2010"
186,"Lane",4,"Home wears",200.25,128.16,72.09,0.36,2011,"186, 2011"
186,"Lane",4,"Home wears",225.28125,139.81090909090906,85.470340909090936,0.37939393939394,2012,"186, 2012"
186,"Lane",4,"Home wears",247.80937500000002,152.52099173553714,95.28838326446288,0.384522915101428,2013,"186, 2013"
187,"Deanna",4,"Home wears",246,172.2,73.800000000000011,0.3,2010,"187, 2010"
187,"Deanna",4,"Home wears",273.33333333333337,193.725,79.608333333333377,0.29125,2011,"187, 2011"
187,"Deanna",4,"Home wears",328.00000000000006,228.94772727272729,99.052272727272765,0.301988636363636,2012,"187, 2012"
187,"Deanna",4,"Home wears",410.00000000000006,249.76115702479339,160.23884297520667,0.390826446280992,2013,"187, 2013"
189,"Conan",1,"Shoes",108,43.2,64.8,0.6,2010,"189, 2010"
189,"Conan",1,"Shoes",127.63636363636364,51.054545454545462,76.581818181818178,0.6,2011,"189, 2011"
189,"Conan",1,"Shoes",156.00000000000003,51.054545454545462,104.94545454545457,0.672727272727273,2012,"189, 2012"
189,"Conan",1,"Shoes",156.00000000000003,51.054545454545462,104.94545454545457,0.672727272727273,2013,"189, 2013"
193,"Steven",4,"Home wears",81,24.3,56.7,0.7,2010,"193, 2010"
193,"Steven",4,"Home wears",91.125,29.700000000000003,61.425,0.674074074074074,2011,"193, 2011"
193,"Steven",4,"Home wears",101.25,32.4,68.85,0.68,2012,"193, 2012"
193,"Steven",4,"Home wears",101.25,38.879999999999995,62.370000000000005,0.616,2013,"193, 2013"
196,"Tanya",6,"Jewellery",125,62.5,62.5,0.5,2010,"196, 2010"
196,"Tanya",6,"Jewellery",125,73.863636363636374,51.136363636363626,0.409090909090909,2011,"196, 2011"
196,"Tanya",6,"Jewellery",125,82.070707070707087,42.929292929292913,0.343434343434343,2012,"196, 2012"
196,"Tanya",6,"Jewellery",156.25,82.070707070707087,74.179292929292913,0.474747474747475,2013,"196, 2013"
197,"Fleur",4,"Home wears",34,23.8,10.2,0.3,2010,"197, 2010"
197,"Fleur",4,"Home wears",40.181818181818187,23.8,16.381818181818186,0.407692307692308,2011,"197, 2011"
197,"Fleur",4,"Home wears",40.181818181818187,29.75,10.431818181818187,0.259615384615385,2012,"197, 2012"
197,"Fleur",4,"Home wears",40.181818181818187,29.75,10.431818181818187,0.259615384615385,2013,"197, 2013"
203,"Brian",7,"Men's wear",51,35.7,15.299999999999997,0.3,2010,"203, 2010"
203,"Brian",7,"Men's wear",51,39.666666666666671,11.333333333333329,0.222222222222222,2011,"203, 2011"
203,"Brian",7,"Men's wear",61.199999999999996,46.87878787878789,14.321212121212106,0.234006734006734,2012,"203, 2012"
203,"Brian",7,"Men's wear",66.763636363636351,46.87878787878789,19.884848484848462,0.297839506172839,2013,"203, 2013"
206,"Dante",6,"Jewellery",246,123,123,0.5,2010,"206, 2010"
206,"Dante",6,"Jewellery",268.36363636363632,150.33333333333334,118.03030303030297,0.439814814814815,2011,"206, 2011"
206,"Dante",6,"Jewellery",295.2,187.91666666666669,107.2833333333333,0.363425925925926,2012,"206, 2012"
206,"Dante",6,"Jewellery",328,222.08333333333337,105.91666666666663,0.322916666666667,2013,"206, 2013"
207,"Shafira",3,"Electronics",314,219.8,94.199999999999989,0.3,2010,"207, 2010"
207,"Shafira",3,"Electronics",345.40000000000003,268.6444444444445,76.755555555555532,0.222222222222222,2011,"207, 2011"
207,"Shafira",3,"Electronics",422.15555555555562,317.488888888889,104.66666666666663,0.247933884297521,2012,"207, 2012"
207,"Shafira",3,"Electronics",515.967901234568,388.04197530864212,127.92592592592587,0.24793388429752,2013,"207, 2013"
214,"Thomas",3,"Electronics",126,37.8,88.2,0.7,2010,"214, 2010"
214,"Thomas",3,"Electronics",157.5,37.8,119.7,0.76,2011,"214, 2011"
214,"Thomas",3,"Electronics",157.5,42,115.5,0.733333333333333,2012,"214, 2012"
214,"Thomas",3,"Electronics",186.13636363636365,49.63636363636364,136.5,0.733333333333333,2013,"214, 2013"
215,"Victoria",7,"Men's wear",188,131.6,56.400000000000006,0.3,2010,"215, 2010"
215,"Victoria",7,"Men's wear",188,146.22222222222223,41.777777777777771,0.222222222222222,2011,"215, 2011"
215,"Victoria",7,"Men's wear",222.18181818181819,175.46666666666667,46.715151515151518,0.21025641025641,2012,"215, 2012"
215,"Victoria",7,"Men's wear",266.61818181818182,214.45925925925928,52.158922558922541,0.195631528964862,2013,"215, 2013"
