CurrencyKey,EmployeeKey,ResellerKey,ProductKey,SalesTerritoryKey,PromotionKey,CustomerPONumber,SalesOrderNumber,Sales Amount,Discount Amount,Total Product Cost,Freight,Extended Amount,Order Quantity,Tax Amount,Unit Price,Order Date,Due Date,Ship Date,Product Standard Cost
100,282,403,321,4,1,"PO7656118289","SO47056",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-06-29 00:00:00.000,2016-07-10 00:00:00.000,2016-07-05 00:00:00.000,486.7066
100,282,403,323,4,1,"PO7656118289","SO47056",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-06-29 00:00:00.000,2016-07-10 00:00:00.000,2016-07-05 00:00:00.000,486.7066
100,282,24,329,4,1,"PO19343125466","SO47355",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-07-28 00:00:00.000,2016-08-12 00:00:00.000,2016-08-07 00:00:00.000,486.7066
100,282,24,341,4,1,"PO19343125466","SO47355",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-07-28 00:00:00.000,2016-08-12 00:00:00.000,2016-08-07 00:00:00.000,486.7066
100,282,24,331,4,1,"PO19343125466","SO47355",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-07-28 00:00:00.000,2016-08-12 00:00:00.000,2016-08-07 00:00:00.000,486.7066
100,282,649,329,4,1,"PO16124198007","SO47372",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-07-28 00:00:00.000,2016-08-12 00:00:00.000,2016-08-07 00:00:00.000,486.7066
100,282,259,323,4,1,"PO16762171139","SO47984",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-09-30 00:00:00.000,2016-10-12 00:00:00.000,2016-10-07 00:00:00.000,486.7066
100,282,258,333,4,1,"PO15196121630","SO47994",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-09-30 00:00:00.000,2016-10-12 00:00:00.000,2016-10-07 00:00:00.000,486.7066
100,282,258,327,4,1,"PO15196121630","SO47994",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-09-30 00:00:00.000,2016-10-12 00:00:00.000,2016-10-07 00:00:00.000,486.7066
100,282,258,329,4,1,"PO15196121630","SO47994",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-09-30 00:00:00.000,2016-10-12 00:00:00.000,2016-10-07 00:00:00.000,486.7066
100,282,258,331,4,1,"PO15196121630","SO47994",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-09-30 00:00:00.000,2016-10-12 00:00:00.000,2016-10-07 00:00:00.000,486.7066
100,282,258,323,4,1,"PO15196121630","SO47994",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-09-30 00:00:00.000,2016-10-12 00:00:00.000,2016-10-07 00:00:00.000,486.7066
100,282,78,335,4,1,"PO12499156458","SO48012",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-09-30 00:00:00.000,2016-10-12 00:00:00.000,2016-10-07 00:00:00.000,486.7066
100,282,97,341,4,1,"PO11745112366","SO48016",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-09-30 00:00:00.000,2016-10-12 00:00:00.000,2016-10-07 00:00:00.000,486.7066
100,282,97,337,4,1,"PO11745112366","SO48016",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-09-30 00:00:00.000,2016-10-12 00:00:00.000,2016-10-07 00:00:00.000,486.7066
100,282,97,343,4,1,"PO11745112366","SO48016",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-09-30 00:00:00.000,2016-10-12 00:00:00.000,2016-10-07 00:00:00.000,486.7066
100,282,97,333,4,1,"PO11745112366","SO48016",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-09-30 00:00:00.000,2016-10-12 00:00:00.000,2016-10-07 00:00:00.000,486.7066
100,282,529,341,4,1,"PO2320117440","SO48041",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-09-30 00:00:00.000,2016-10-12 00:00:00.000,2016-10-07 00:00:00.000,486.7066
100,282,313,343,4,1,"PO4553174748","SO48054",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-09-30 00:00:00.000,2016-10-12 00:00:00.000,2016-10-07 00:00:00.000,486.7066
100,282,403,323,4,1,"PO7656157590","SO48080",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-09-30 00:00:00.000,2016-10-12 00:00:00.000,2016-10-07 00:00:00.000,486.7066
100,282,403,331,4,1,"PO7656157590","SO48080",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-09-30 00:00:00.000,2016-10-12 00:00:00.000,2016-10-07 00:00:00.000,486.7066
100,282,403,329,4,1,"PO7656157590","SO48080",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-09-30 00:00:00.000,2016-10-12 00:00:00.000,2016-10-07 00:00:00.000,486.7066
100,282,24,325,4,1,"PO19343197973","SO48295",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-10-30 00:00:00.000,2016-11-11 00:00:00.000,2016-11-06 00:00:00.000,486.7066
100,282,649,329,4,1,"PO16124161457","SO48314",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-10-30 00:00:00.000,2016-11-11 00:00:00.000,2016-11-06 00:00:00.000,486.7066
100,282,78,323,4,1,"PO12499147561","SO49058",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-12-31 00:00:00.000,2017-01-12 00:00:00.000,2017-01-07 00:00:00.000,486.7066
100,282,78,343,4,1,"PO12499147561","SO49058",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-12-31 00:00:00.000,2017-01-12 00:00:00.000,2017-01-07 00:00:00.000,486.7066
100,282,529,335,4,1,"PO2320167746","SO49074",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-12-31 00:00:00.000,2017-01-12 00:00:00.000,2017-01-07 00:00:00.000,486.7066
100,282,258,323,4,1,"PO15196160156","SO49086",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-12-31 00:00:00.000,2017-01-12 00:00:00.000,2017-01-07 00:00:00.000,486.7066
100,282,258,327,4,1,"PO15196160156","SO49086",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-12-31 00:00:00.000,2017-01-12 00:00:00.000,2017-01-07 00:00:00.000,486.7066
100,282,258,341,4,1,"PO15196160156","SO49086",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-12-31 00:00:00.000,2017-01-12 00:00:00.000,2017-01-07 00:00:00.000,486.7066
100,282,258,331,4,1,"PO15196160156","SO49086",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-12-31 00:00:00.000,2017-01-12 00:00:00.000,2017-01-07 00:00:00.000,486.7066
100,282,97,333,4,1,"PO11745119484","SO49104",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-12-31 00:00:00.000,2017-01-12 00:00:00.000,2017-01-07 00:00:00.000,486.7066
100,282,97,341,4,1,"PO11745119484","SO49104",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-12-31 00:00:00.000,2017-01-12 00:00:00.000,2017-01-07 00:00:00.000,486.7066
100,282,97,337,4,1,"PO11745119484","SO49104",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-12-31 00:00:00.000,2017-01-12 00:00:00.000,2017-01-07 00:00:00.000,486.7066
100,282,259,325,4,1,"PO16762147827","SO49109",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-12-31 00:00:00.000,2017-01-12 00:00:00.000,2017-01-07 00:00:00.000,486.7066
100,282,259,323,4,1,"PO16762147827","SO49109",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-12-31 00:00:00.000,2017-01-12 00:00:00.000,2017-01-07 00:00:00.000,486.7066
100,282,313,323,4,1,"PO4553119422","SO49137",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-12-31 00:00:00.000,2017-01-12 00:00:00.000,2017-01-07 00:00:00.000,486.7066
100,282,528,329,4,1,"PO4698128265","SO49141",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-12-31 00:00:00.000,2017-01-12 00:00:00.000,2017-01-07 00:00:00.000,486.7066
100,282,403,327,4,1,"PO7656113690","SO49160",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2016-12-31 00:00:00.000,2017-01-12 00:00:00.000,2017-01-07 00:00:00.000,486.7066
100,282,277,323,4,1,"PO174113233","SO49445",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2017-01-28 00:00:00.000,2017-02-09 00:00:00.000,2017-02-04 00:00:00.000,486.7066
100,282,649,325,4,1,"PO16124154108","SO49486",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2017-01-28 00:00:00.000,2017-02-09 00:00:00.000,2017-02-04 00:00:00.000,486.7066
100,282,24,335,4,1,"PO19343175441","SO49490",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2017-01-28 00:00:00.000,2017-02-09 00:00:00.000,2017-02-04 00:00:00.000,486.7066
100,282,24,343,4,1,"PO19343175441","SO49490",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2017-01-28 00:00:00.000,2017-02-09 00:00:00.000,2017-02-04 00:00:00.000,486.7066
100,282,674,327,4,1,"PO4002117785","SO49525",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2017-01-28 00:00:00.000,2017-02-09 00:00:00.000,2017-02-04 00:00:00.000,486.7066
100,282,258,337,4,1,"PO15196120916","SO50214",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2017-03-28 00:00:00.000,2017-04-09 00:00:00.000,2017-04-04 00:00:00.000,486.7066
100,282,258,329,4,1,"PO15196120916","SO50214",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2017-03-28 00:00:00.000,2017-04-09 00:00:00.000,2017-04-04 00:00:00.000,486.7066
100,282,78,327,4,1,"PO12499165634","SO50226",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2017-03-28 00:00:00.000,2017-04-09 00:00:00.000,2017-04-04 00:00:00.000,486.7066
100,282,78,333,4,1,"PO12499165634","SO50226",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2017-03-28 00:00:00.000,2017-04-09 00:00:00.000,2017-04-04 00:00:00.000,486.7066
100,282,97,339,4,1,"PO11745174916","SO50272",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2017-03-28 00:00:00.000,2017-04-09 00:00:00.000,2017-04-04 00:00:00.000,486.7066
100,282,97,325,4,1,"PO11745174916","SO50272",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2017-03-28 00:00:00.000,2017-04-09 00:00:00.000,2017-04-04 00:00:00.000,486.7066
100,282,97,343,4,1,"PO11745174916","SO50272",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2017-03-28 00:00:00.000,2017-04-09 00:00:00.000,2017-04-04 00:00:00.000,486.7066
100,282,97,323,4,1,"PO11745174916","SO50272",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2017-03-28 00:00:00.000,2017-04-09 00:00:00.000,2017-04-04 00:00:00.000,486.7066
100,282,313,343,4,1,"PO4553114154","SO50296",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2017-03-28 00:00:00.000,2017-04-09 00:00:00.000,2017-04-04 00:00:00.000,486.7066
100,282,313,325,4,1,"PO4553114154","SO50296",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2017-03-28 00:00:00.000,2017-04-09 00:00:00.000,2017-04-04 00:00:00.000,486.7066
100,282,403,343,4,1,"PO7656143984","SO50313",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2017-03-28 00:00:00.000,2017-04-09 00:00:00.000,2017-04-04 00:00:00.000,486.7066
100,282,403,323,4,1,"PO7656143984","SO50313",939.588,0,973.4132,23.4897,939.588,2,75.167,469.794,2017-03-28 00:00:00.000,2017-04-09 00:00:00.000,2017-04-04 00:00:00.000,486.7066
100,282,511,338,4,1,"PO16008173883","SO43666",838.9178,0,826.2926,20.9729,838.9178,2,67.1134,419.4589,2015-05-29 00:00:00.000,2015-06-10 00:00:00.000,2015-06-05 00:00:00.000,413.1463
100,282,259,322,4,1,"PO16762199940","SO43859",838.9178,0,826.2926,20.9729,838.9178,2,67.1134,419.4589,2015-06-29 00:00:00.000,2015-07-10 00:00:00.000,2015-07-05 00:00:00.000,413.1463
100,282,384,292,4,1,"PO16037151094","SO43864",1637.4,0,1413.622,40.935,1637.4,2,130.992,818.7,2015-06-29 00:00:00.000,2015-07-10 00:00:00.000,2015-07-05 00:00:00.000,706.811
100,282,384,351,4,1,"PO16037151094","SO43864",4049.988,0,3796.1888,101.2497,4049.988,2,323.999,2024.994,2015-06-29 00:00:00.000,2015-07-10 00:00:00.000,2015-07-05 00:00:00.000,1898.0944
100,282,384,344,4,1,"PO16037151094","SO43864",4079.988,0,3824.3088,101.9997,4079.988,2,326.399,2039.994,2015-06-29 00:00:00.000,2015-07-10 00:00:00.000,2015-07-05 00:00:00.000,1912.1544
100,282,240,317,4,1,"PO12557127067","SO43872",1749.588,0,1769.4166,43.7397,1749.588,2,139.967,874.794,2015-06-29 00:00:00.000,2015-07-10 00:00:00.000,2015-07-05 00:00:00.000,884.7083
100,282,240,220,4,1,"PO12557127067","SO43872",40.373,0,24.0556,1.0093,40.373,2,3.2298,20.1865,2015-06-29 00:00:00.000,2015-07-10 00:00:00.000,2015-07-05 00:00:00.000,12.0278
100,282,240,262,4,1,"PO12557127067","SO43872",367.8764,0,362.9714,9.1969,367.8764,2,29.4301,183.9382,2015-06-29 00:00:00.000,2015-07-10 00:00:00.000,2015-07-05 00:00:00.000,181.4857
100,282,240,315,4,1,"PO12557127067","SO43872",1749.588,0,1769.4166,43.7397,1749.588,2,139.967,874.794,2015-06-29 00:00:00.000,2015-07-10 00:00:00.000,2015-07-05 00:00:00.000,884.7083
100,282,385,344,4,1,"PO5684189260","SO43901",4079.988,0,3824.3088,101.9997,4079.988,2,326.399,2039.994,2015-06-29 00:00:00.000,2015-07-10 00:00:00.000,2015-07-05 00:00:00.000,1912.1544
100,282,385,212,4,1,"PO5684189260","SO43901",40.373,0,24.0556,1.0093,40.373,2,3.2298,20.1865,2015-06-29 00:00:00.000,2015-07-10 00:00:00.000,2015-07-05 00:00:00.000,12.0278
100,282,385,348,4,1,"PO5684189260","SO43901",4049.988,0,3796.1888,101.2497,4049.988,2,323.999,2024.994,2015-06-29 00:00:00.000,2015-07-10 00:00:00.000,2015-07-05 00:00:00.000,1898.0944
100,282,403,229,4,1,"PO7656175368","SO43912",57.6808,0,63.4488,1.442,57.6808,2,4.6145,28.8404,2015-06-29 00:00:00.000,2015-07-10 00:00:00.000,2015-07-05 00:00:00.000,31.7244
100,282,403,262,4,1,"PO7656175368","SO43912",367.8764,0,362.9714,9.1969,367.8764,2,29.4301,183.9382,2015-06-29 00:00:00.000,2015-07-10 00:00:00.000,2015-07-05 00:00:00.000,181.4857
100,282,403,332,4,1,"PO7656175368","SO43912",838.9178,0,826.2926,20.9729,838.9178,2,67.1134,419.4589,2015-06-29 00:00:00.000,2015-07-10 00:00:00.000,2015-07-05 00:00:00.000,413.1463
100,282,403,212,4,1,"PO7656175368","SO43912",40.373,0,24.0556,1.0093,40.373,2,3.2298,20.1865,2015-06-29 00:00:00.000,2015-07-10 00:00:00.000,2015-07-05 00:00:00.000,12.0278
100,282,403,342,4,1,"PO7656175368","SO43912",838.9178,0,826.2926,20.9729,838.9178,2,67.1134,419.4589,2015-06-29 00:00:00.000,2015-07-10 00:00:00.000,2015-07-05 00:00:00.000,413.1463
100,282,439,218,4,1,"PO18937118744","SO44080",11.4,0,6.7926,0.285,11.4,2,0.912,5.7,2015-08-01 00:00:00.000,2015-08-13 00:00:00.000,2015-08-08 00:00:00.000,3.3963
100,282,96,310,4,1,"PO16095130285","SO44087",4293.924,0,4342.5884,107.3481,4293.924,2,343.5139,2146.962,2015-08-01 00:00:00.000,2015-08-13 00:00:00.000,2015-08-08 00:00:00.000,2171.2942
100,282,96,276,4,1,"PO16095130285","SO44087",713.796,0,704.2788,17.8449,713.796,2,57.1037,356.898,2015-08-01 00:00:00.000,2015-08-13 00:00:00.000,2015-08-08 00:00:00.000,352.1394
100,282,114,342,4,1,"PO15950135717","SO44089",838.9178,0,826.2926,20.9729,838.9178,2,67.1134,419.4589,2015-08-01 00:00:00.000,2015-08-13 00:00:00.000,2015-08-08 00:00:00.000,413.1463
100,282,114,326,4,1,"PO15950135717","SO44089",838.9178,0,826.2926,20.9729,838.9178,2,67.1134,419.4589,2015-08-01 00:00:00.000,2015-08-13 00:00:00.000,2015-08-08 00:00:00.000,413.1463
100,282,187,218,4,1,"PO2697181021","SO44113",11.4,0,6.7926,0.285,11.4,2,0.912,5.7,2015-08-01 00:00:00.000,2015-08-13 00:00:00.000,2015-08-08 00:00:00.000,3.3963
100,282,187,347,4,1,"PO2697181021","SO44113",4079.988,0,3824.3088,101.9997,4079.988,2,326.399,2039.994,2015-08-01 00:00:00.000,2015-08-13 00:00:00.000,2015-08-08 00:00:00.000,1912.1544
100,282,187,223,4,1,"PO2697181021","SO44113",10.373,0,11.4104,0.2593,10.373,2,0.8298,5.1865,2015-08-01 00:00:00.000,2015-08-13 00:00:00.000,2015-08-08 00:00:00.000,5.7052
100,282,187,344,4,1,"PO2697181021","SO44113",4079.988,0,3824.3088,101.9997,4079.988,2,326.399,2039.994,2015-08-01 00:00:00.000,2015-08-13 00:00:00.000,2015-08-08 00:00:00.000,1912.1544
100,282,187,220,4,1,"PO2697181021","SO44113",40.373,0,24.0556,1.0093,40.373,2,3.2298,20.1865,2015-08-01 00:00:00.000,2015-08-13 00:00:00.000,2015-08-08 00:00:00.000,12.0278
100,282,187,304,4,1,"PO2697181021","SO44113",1429.4086,0,1234.0562,35.7352,1429.4086,2,114.3527,714.7043,2015-08-01 00:00:00.000,2015-08-13 00:00:00.000,2015-08-08 00:00:00.000,617.0281
100,282,187,235,4,1,"PO2697181021","SO44113",57.6808,0,63.4488,1.442,57.6808,2,4.6145,28.8404,2015-08-01 00:00:00.000,2015-08-13 00:00:00.000,2015-08-08 00:00:00.000,31.7244
100,282,366,350,4,1,"PO3248122509","SO44115",4049.988,0,3796.1888,101.2497,4049.988,2,323.999,2024.994,2015-08-01 00:00:00.000,2015-08-13 00:00:00.000,2015-08-08 00:00:00.000,1898.0944
100,282,366,344,4,1,"PO3248122509","SO44115",4079.988,0,3824.3088,101.9997,4079.988,2,326.399,2039.994,2015-08-01 00:00:00.000,2015-08-13 00:00:00.000,2015-08-08 00:00:00.000,1912.1544
100,282,366,235,4,1,"PO3248122509","SO44115",57.6808,0,63.4488,1.442,57.6808,2,4.6145,28.8404,2015-08-01 00:00:00.000,2015-08-13 00:00:00.000,2015-08-08 00:00:00.000,31.7244
100,282,366,223,4,1,"PO3248122509","SO44115",10.373,0,11.4104,0.2593,10.373,2,0.8298,5.1865,2015-08-01 00:00:00.000,2015-08-13 00:00:00.000,2015-08-08 00:00:00.000,5.7052
100,282,366,346,4,1,"PO3248122509","SO44115",4079.988,0,3824.3088,101.9997,4079.988,2,326.399,2039.994,2015-08-01 00:00:00.000,2015-08-13 00:00:00.000,2015-08-08 00:00:00.000,1912.1544
100,282,366,292,4,1,"PO3248122509","SO44115",1637.4,0,1413.622,40.935,1637.4,2,130.992,818.7,2015-08-01 00:00:00.000,2015-08-13 00:00:00.000,2015-08-08 00:00:00.000,706.811
100,282,366,220,4,1,"PO3248122509","SO44115",40.373,0,24.0556,1.0093,40.373,2,3.2298,20.1865,2015-08-01 00:00:00.000,2015-08-13 00:00:00.000,2015-08-08 00:00:00.000,12.0278
100,282,366,300,4,1,"PO3248122509","SO44115",1619.52,0,1398.1856,40.488,1619.52,2,129.5616,809.76,2015-08-01 00:00:00.000,2015-08-13 00:00:00.000,2015-08-08 00:00:00.000,699.0928
100,282,366,229,4,1,"PO3248122509","SO44115",57.6808,0,63.4488,1.442,57.6808,2,4.6145,28.8404,2015-08-01 00:00:00.000,2015-08-13 00:00:00.000,2015-08-08 00:00:00.000,31.7244
100,282,511,334,4,1,"PO16008112311","SO44286",838.9178,0,826.2926,20.9729,838.9178,2,67.1134,419.4589,2015-08-31 00:00:00.000,2015-09-12 00:00:00.000,2015-09-07 00:00:00.000,413.1463
100,282,511,338,4,1,"PO16008112311","SO44286",838.9178,0,826.2926,20.9729,838.9178,2,67.1134,419.4589,2015-08-31 00:00:00.000,2015-09-12 00:00:00.000,2015-09-07 00:00:00.000,413.1463
100,282,492,350,4,1,"PO609189211","SO44481",4049.988,0,3796.1888,101.2497,4049.988,2,323.999,2024.994,2015-10-01 00:00:00.000,2015-10-13 00:00:00.000,2015-10-08 00:00:00.000,1898.0944
100,282,492,351,4,1,"PO609189211","SO44481",4049.988,0,3796.1888,101.2497,4049.988,2,323.999,2024.994,2015-10-01 00:00:00.000,2015-10-13 00:00:00.000,2015-10-08 00:00:00.000,1898.0944
100,282,492,223,4,1,"PO609189211","SO44481",10.373,0,11.4104,0.2593,10.373,2,0.8298,5.1865,2015-10-01 00:00:00.000,2015-10-13 00:00:00.000,2015-10-08 00:00:00.000,5.7052
100,282,259,326,4,1,"PO16762152605","SO44500",838.9178,0,826.2926,20.9729,838.9178,2,67.1134,419.4589,2015-10-01 00:00:00.000,2015-10-13 00:00:00.000,2015-10-08 00:00:00.000,413.1463
100,282,259,223,4,1,"PO16762152605","SO44500",10.373,0,11.4104,0.2593,10.373,2,0.8298,5.1865,2015-10-01 00:00:00.000,2015-10-13 00:00:00.000,2015-10-08 00:00:00.000,5.7052
100,282,384,347,4,1,"PO16037162003","SO44505",4079.988,0,3824.3088,101.9997,4079.988,2,326.399,2039.994,2015-10-01 00:00:00.000,2015-10-13 00:00:00.000,2015-10-08 00:00:00.000,1912.1544
100,282,384,351,4,1,"PO16037162003","SO44505",4049.988,0,3796.1888,101.2497,4049.988,2,323.999,2024.994,2015-10-01 00:00:00.000,2015-10-13 00:00:00.000,2015-10-08 00:00:00.000,1898.0944
100,282,240,232,4,1,"PO12557171689","SO44521",57.6808,0,63.4488,1.442,57.6808,2,4.6145,28.8404,2015-10-01 00:00:00.000,2015-10-13 00:00:00.000,2015-10-08 00:00:00.000,31.7244
100,282,240,311,4,1,"PO12557171689","SO44521",4293.924,0,4342.5884,107.3481,4293.924,2,343.5139,2146.962,2015-10-01 00:00:00.000,2015-10-13 00:00:00.000,2015-10-08 00:00:00.000,2171.2942
100,282,240,336,4,1,"PO12557171689","SO44521",838.9178,0,826.2926,20.9729,838.9178,2,67.1134,419.4589,2015-10-01 00:00:00.000,2015-10-13 00:00:00.000,2015-10-08 00:00:00.000,413.1463
100,282,240,328,4,1,"PO12557171689","SO44521",838.9178,0,826.2926,20.9729,838.9178,2,67.1134,419.4589,2015-10-01 00:00:00.000,2015-10-13 00:00:00.000,2015-10-08 00:00:00.000,413.1463
100,282,240,215,4,1,"PO12557171689","SO44521",40.373,0,24.0556,1.0093,40.373,2,3.2298,20.1865,2015-10-01 00:00:00.000,2015-10-13 00:00:00.000,2015-10-08 00:00:00.000,12.0278
100,282,240,272,4,1,"PO12557171689","SO44521",367.8764,0,362.9714,9.1969,367.8764,2,29.4301,183.9382,2015-10-01 00:00:00.000,2015-10-13 00:00:00.000,2015-10-08 00:00:00.000,181.4857
100,282,240,229,4,1,"PO12557171689","SO44521",57.6808,0,63.4488,1.442,57.6808,2,4.6145,28.8404,2015-10-01 00:00:00.000,2015-10-13 00:00:00.000,2015-10-08 00:00:00.000,31.7244
100,282,240,340,4,1,"PO12557171689","SO44521",838.9178,0,826.2926,20.9729,838.9178,2,67.1134,419.4589,2015-10-01 00:00:00.000,2015-10-13 00:00:00.000,2015-10-08 00:00:00.000,413.1463
100,282,240,342,4,1,"PO12557171689","SO44521",838.9178,0,826.2926,20.9729,838.9178,2,67.1134,419.4589,2015-10-01 00:00:00.000,2015-10-13 00:00:00.000,2015-10-08 00:00:00.000,413.1463
100,282,240,330,4,1,"PO12557171689","SO44521",838.9178,0,826.2926,20.9729,838.9178,2,67.1134,419.4589,2015-10-01 00:00:00.000,2015-10-13 00:00:00.000,2015-10-08 00:00:00.000,413.1463
100,282,313,319,4,1,"PO4553186712","SO44546",1749.588,0,1769.4166,43.7397,1749.588,2,139.967,874.794,2015-10-01 00:00:00.000,2015-10-13 00:00:00.000,2015-10-08 00:00:00.000,884.7083
100,282,385,351,4,1,"PO5684111258","SO44551",4049.988,0,3796.1888,101.2497,4049.988,2,323.999,2024.994,2015-10-01 00:00:00.000,2015-10-13 00:00:00.000,2015-10-08 00:00:00.000,1898.0944
100,282,385,345,4,1,"PO5684111258","SO44551",4079.988,0,3824.3088,101.9997,4079.988,2,326.399,2039.994,2015-10-01 00:00:00.000,2015-10-13 00:00:00.000,2015-10-08 00:00:00.000,1912.1544
100,282,385,344,4,1,"PO5684111258","SO44551",4079.988,0,3824.3088,101.9997,4079.988,2,326.399,2039.994,2015-10-01 00:00:00.000,2015-10-13 00:00:00.000,2015-10-08 00:00:00.000,1912.1544
