url,Matches Played,Player 1 Flag URL,Player 1 Flag URL_alt,Player 1 Seed,Player 1 Name,Player 1 Name_link,Player 2 Flag URL,Player 2 Flag URL_alt,Player 2 Seed,Player 2 Name,Player 2 Name_link,Arrow image,Arrow image_alt,Set 1 Player 1 Score,Set 1 Player 2 Score,Set 2 Player 1 Score,Set 2 Player 2 Score,Set 3 Player 1 Score,Matchcourt value,Set 3 Player 2 Score,Set 4 Player 1 Score,Set 4 Player 2 Score,Set 5 Player 1 Score,Set 5 Player 2 Score,SetsPlayed
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/sui.gif","Switzerland",-3,"Roger Federer","http://espn.go.com/tennis/player/_/id/425/roger-federer","http://a.espncdn.com/i/flags/20x13/gbr.gif","Great Britain",,"Daniel Evans","http://espn.go.com/tennis/player/_/id/901/daniel-evans","","",6,4,6,2,6,"",2,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/usa.gif","USA",,"Steve Johnson","http://espn.go.com/tennis/player/_/id/1893/steve-johnson","http://a.espncdn.com/i/flags/20x13/bul.gif","Bulgaria",,"Grigor Dimitrov","http://espn.go.com/tennis/player/_/id/1287/grigor-dimitrov","","",66,78,77,6,6,"",4,6,2,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/ser.gif","Serbia & Montenegro",-1,"Novak Djokovic","http://espn.go.com/tennis/player/_/id/296/novak-djokovic","http://a.espncdn.com/i/flags/20x13/usa.gif","USA",-28,"Sam Querrey","http://espn.go.com/tennis/player/_/id/428/sam-querrey","","",66,78,1,6,6,"",3,6,77,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/usa.gif","USA",-18,"John Isner","http://espn.go.com/tennis/player/_/id/1023/john-isner","http://a.espncdn.com/i/flags/20x13/fra.gif","France",-12,"Jo-Wilfried Tsonga","http://espn.go.com/tennis/player/_/id/435/jo-wilfried-tsonga","","",77,63,6,3,6,"",7,2,6,17,19,5
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/esp.gif","Spain",-14,"Roberto Bautista Agut","http://espn.go.com/tennis/player/_/id/1733/roberto-bautista-agut","http://a.espncdn.com/i/flags/20x13/aus.gif","Australia",-19,"Bernard Tomic","http://espn.go.com/tennis/player/_/id/1317/bernard-tomic","","",2,6,4,6,4,"",6,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/fra.gif","France",-32,"Lucas Pouille","http://espn.go.com/tennis/player/_/id/2322/lucas-pouille","http://a.espncdn.com/i/flags/20x13/arg.gif","Argentina",,"Juan Martin del Potro","http://espn.go.com/tennis/player/_/id/284/juan-martin-del-potro","","",64,77,78,6,7,"",5,6,1,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/aus.gif","Australia",-15,"Nick Kyrgios","http://espn.go.com/tennis/player/_/id/1984/nick-kyrgios","http://a.espncdn.com/i/flags/20x13/esp.gif","Spain",-22,"Feliciano Lopez","http://espn.go.com/tennis/player/_/id/426/feliciano-lopez","","",6,3,62,7,6,"",3,6,4,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/ger.gif","Germany",-24,"Alexander Zverev","http://espn.go.com/tennis/player/_/id/2375/alexander-zverev","http://a.espncdn.com/i/flags/20x13/cze.gif","Czech Republic",-10,"Tomas Berdych","http://espn.go.com/tennis/player/_/id/363/tomas-berdych","","",3,6,4,6,6,"",4,1,6,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/cro.gif","Croatia",-9,"Marin Cilic","http://espn.go.com/tennis/player/_/id/464/marin-cilic","http://a.espncdn.com/i/flags/20x13/svk.gif","Slovakia",,"Lukas Lacko","http://espn.go.com/tennis/player/_/id/466/lukas-lacko","","",6,3,6,3,6,"",4,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/rus.gif","Russia",,"Andrey Kuznetsov","http://espn.go.com/tennis/player/_/id/1625/andrey-kuznetsov","http://a.espncdn.com/i/flags/20x13/jpn.gif","Japan",-5,"Kei Nishikori","http://espn.go.com/tennis/player/_/id/1035/kei-nishikori","","",5,7,3,6,5,"",7,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/fra.gif","France",,"Pierre-Hugues Herbert","http://espn.go.com/tennis/player/_/id/1613/pierre-hugues-herbert","http://a.espncdn.com/i/flags/20x13/fra.gif","France",,"Nicolas Mahut","http://espn.go.com/tennis/player/_/id/222/nicolas-mahut","","",65,77,4,6,6,"",3,3,6,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/aus.gif","Australia",,"John Millman","http://espn.go.com/tennis/player/_/id/1734/john-millman","http://a.espncdn.com/i/flags/20x13/gbr.gif","Great Britain",-2,"Andy Murray","http://espn.go.com/tennis/player/_/id/235/andy-murray","","",3,6,5,7,2,"",6,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/bel.gif","Belgium",-11,"David Goffin","http://espn.go.com/tennis/player/_/id/1360/david-goffin","http://a.espncdn.com/i/flags/20x13/uzb.gif","Uzbekistan",,"Denis Istomin","http://espn.go.com/tennis/player/_/id/1168/denis-istomin","","",6,4,6,3,2,"",6,6,1,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/fra.gif","France",-7,"Richard Gasquet","http://espn.go.com/tennis/player/_/id/310/richard-gasquet","http://a.espncdn.com/i/flags/20x13/esp.gif","Spain",,"Albert Ramos-Vinolas","http://espn.go.com/tennis/player/_/id/1766/albert-ramos-vinolas","","",2,6,77,6,6,"",2,6,3,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/usa.gif","USA",-27,"Jack Sock","http://espn.go.com/tennis/player/_/id/1895/jack-sock","http://a.espncdn.com/i/flags/20x13/can.gif","Canada",-6,"Milos Raonic","http://espn.go.com/tennis/player/_/id/1333/milos-raonic","","",62,77,4,6,6,"",7,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/cze.gif","Czech Republic",,"Jiri Vesely","http://espn.go.com/tennis/player/_/id/1796/jiri-vesely","http://a.espncdn.com/i/flags/20x13/por.gif","Portugal",-31,"Joao Sousa","http://espn.go.com/tennis/player/_/id/2109/joao-sousa","","",6,2,6,2,7,"",5,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/esp.gif","Spain",,"Nicolas Almagro","http://espn.go.com/tennis/player/_/id/270/nicolas-almagro","http://a.espncdn.com/i/flags/20x13/uzb.gif","Uzbekistan",,"Denis Istomin","http://espn.go.com/tennis/player/_/id/1168/denis-istomin","","",4,6,65,7,2,"",6,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/fra.gif","France",,"Pierre-Hugues Herbert","http://espn.go.com/tennis/player/_/id/1613/pierre-hugues-herbert","http://a.espncdn.com/i/flags/20x13/bih.gif","Bosnia and Herzegovina",,"Damir Dzumhur","http://espn.go.com/tennis/player/_/id/1842/damir-dzumhur","","",3,6,77,6,7,"",6,6,2,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/ser.gif","Serbia & Montenegro",-1,"Novak Djokovic","http://espn.go.com/tennis/player/_/id/296/novak-djokovic","http://a.espncdn.com/i/flags/20x13/fra.gif","France",,"Adrian Mannarino","http://espn.go.com/tennis/player/_/id/1266/adrian-mannarino","","",6,4,6,3,7,"",6,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/usa.gif","USA",-27,"Jack Sock","http://espn.go.com/tennis/player/_/id/1895/jack-sock","http://a.espncdn.com/i/flags/20x13/ned.gif","Netherlands",,"Robin Haase","http://espn.go.com/tennis/player/_/id/650/robin-haase","","",6,1,6,3,6,"",7,6,4,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/svk.gif","Slovakia",,"Lukas Lacko","http://espn.go.com/tennis/player/_/id/466/lukas-lacko","http://a.espncdn.com/i/flags/20x13/cro.gif","Croatia",-23,"Ivo Karlovic","http://espn.go.com/tennis/player/_/id/233/ivo-karlovic","","",6,3,3,6,7,"",6,6,4,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/ita.gif","Italy",,"Andreas Seppi","http://espn.go.com/tennis/player/_/id/241/andreas-seppi","http://a.espncdn.com/i/flags/20x13/can.gif","Canada",-6,"Milos Raonic","http://espn.go.com/tennis/player/_/id/1333/milos-raonic","","",65,77,4,6,2,"",6,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/bra.gif","Brazil",,"Thomaz Bellucci","http://espn.go.com/tennis/player/_/id/1195/thomaz-bellucci","http://a.espncdn.com/i/flags/20x13/usa.gif","USA",-28,"Sam Querrey","http://espn.go.com/tennis/player/_/id/428/sam-querrey","","",4,6,3,6,2,"",6,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/bul.gif","Bulgaria",,"Grigor Dimitrov","http://espn.go.com/tennis/player/_/id/1287/grigor-dimitrov","http://a.espncdn.com/i/flags/20x13/fra.gif","France",-16,"Gilles Simon","http://espn.go.com/tennis/player/_/id/302/gilles-simon","","",6,3,77,6,3,"",6,6,4,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/fra.gif","France",-7,"Richard Gasquet","http://espn.go.com/tennis/player/_/id/310/richard-gasquet","http://a.espncdn.com/i/flags/20x13/esp.gif","Spain",,"Marcel Granollers","http://espn.go.com/tennis/player/_/id/698/marcel-granollers","","",4,6,7,5,6,"",3,6,1,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/esp.gif","Spain",,"Albert Ramos-Vinolas","http://espn.go.com/tennis/player/_/id/1766/albert-ramos-vinolas","http://a.espncdn.com/i/flags/20x13/ser.gif","Serbia & Montenegro",-25,"Viktor Troicki","http://espn.go.com/tennis/player/_/id/685/viktor-troicki","","",3,6,6,3,6,"",3,2,6,6,3,5
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Walkover","http://a.espncdn.com/i/flags/20x13/esp.gif","Spain",-14,"Roberto Bautista Agut","http://espn.go.com/tennis/player/_/id/1733/roberto-bautista-agut","http://a.espncdn.com/i/flags/20x13/rus.gif","Russia",,"Mikhail Kukushkin","http://espn.go.com/tennis/player/_/id/1141/mikhail-kukushkin","","",,,,,,"",,,,,,0
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/aut.gif","Austria",-8,"Dominic Thiem","http://espn.go.com/tennis/player/_/id/1852/dominic-thiem","http://a.espncdn.com/i/flags/20x13/cze.gif","Czech Republic",,"Jiri Vesely","http://espn.go.com/tennis/player/_/id/1796/jiri-vesely","","",64,77,65,7,6,"",7,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/arg.gif","Argentina",,"Juan Monaco","http://espn.go.com/tennis/player/_/id/352/juan-monaco","http://a.espncdn.com/i/flags/20x13/fra.gif","France",-12,"Jo-Wilfried Tsonga","http://espn.go.com/tennis/player/_/id/435/jo-wilfried-tsonga","","",1,6,4,6,3,"",6,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/fra.gif","France",-32,"Lucas Pouille","http://espn.go.com/tennis/player/_/id/2322/lucas-pouille","http://a.espncdn.com/i/flags/20x13/usa.gif","USA",,"Donald Young","http://espn.go.com/tennis/player/_/id/889/donald-young","","",6,4,6,3,6,"",3,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/aus.gif","Australia",-15,"Nick Kyrgios","http://espn.go.com/tennis/player/_/id/1984/nick-kyrgios","http://a.espncdn.com/i/flags/20x13/ger.gif","Germany",,"Dustin Brown","http://espn.go.com/tennis/player/_/id/1749/dustin-brown","","",63,77,6,1,2,"",6,6,4,6,4,5
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/arg.gif","Argentina",,"Juan Martin del Potro","http://espn.go.com/tennis/player/_/id/284/juan-martin-del-potro","http://a.espncdn.com/i/flags/20x13/sui.gif","Switzerland",-4,"Stan Wawrinka","http://espn.go.com/tennis/player/_/id/264/stan-wawrinka","","",3,6,6,3,7,"",6,6,3,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/fra.gif","France",,"Nicolas Mahut","http://espn.go.com/tennis/player/_/id/222/nicolas-mahut","http://a.espncdn.com/i/flags/20x13/esp.gif","Spain",-13,"David Ferrer","http://espn.go.com/tennis/player/_/id/346/david-ferrer","","",6,1,6,4,6,"",3,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/bel.gif","Belgium",-11,"David Goffin","http://espn.go.com/tennis/player/_/id/1360/david-goffin","http://a.espncdn.com/i/flags/20x13/fra.gif","France",,"Edouard Roger-Vasselin","http://espn.go.com/tennis/player/_/id/720/edouard-roger-vasselin","","",6,4,6,0,6,"",3,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/rus.gif","Russia",,"Andrey Kuznetsov","http://espn.go.com/tennis/player/_/id/1625/andrey-kuznetsov","http://a.espncdn.com/i/flags/20x13/lux.gif","Luxembourg",,"Gilles Muller","http://espn.go.com/tennis/player/_/id/294/gilles-muller","","",6,3,6,4,6,"",4,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/fra.gif","France",,"Jeremy Chardy","http://espn.go.com/tennis/player/_/id/627/jeremy-chardy","http://a.espncdn.com/i/flags/20x13/usa.gif","USA",,"Steve Johnson","http://espn.go.com/tennis/player/_/id/1893/steve-johnson","","",1,6,66,7,3,"",6,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/sui.gif","Switzerland",-3,"Roger Federer","http://espn.go.com/tennis/player/_/id/425/roger-federer","http://a.espncdn.com/i/flags/20x13/gbr.gif","Great Britain",,"Marcus Willis","http://espn.go.com/tennis/player/_/id/854/marcus-willis","","",6,0,6,3,6,"",4,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/gbr.gif","Great Britain",,"Daniel Evans","http://espn.go.com/tennis/player/_/id/901/daniel-evans","http://a.espncdn.com/i/flags/20x13/ukr.gif","Ukraine",-30,"Alexandr Dolgopolov","http://espn.go.com/tennis/player/_/id/759/alexandr-dolgopolov","","",78,66,6,4,6,"",1,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/fra.gif","France",,"Julien Benneteau","http://espn.go.com/tennis/player/_/id/228/julien-benneteau","http://a.espncdn.com/i/flags/20x13/jpn.gif","Japan",-5,"Kei Nishikori","http://espn.go.com/tennis/player/_/id/1035/kei-nishikori","","",6,4,4,6,4,"",6,2,6,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/tpe.gif","Taipei",,"Yen-Hsun Lu","http://espn.go.com/tennis/player/_/id/224/yen-hsun-lu","http://a.espncdn.com/i/flags/20x13/gbr.gif","Great Britain",-2,"Andy Murray","http://espn.go.com/tennis/player/_/id/235/andy-murray","","",3,6,2,6,1,"",6,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/fra.gif","France",-26,"Benoit Paire","http://espn.go.com/tennis/player/_/id/1571/benoit-paire","http://a.espncdn.com/i/flags/20x13/aus.gif","Australia",,"John Millman","http://espn.go.com/tennis/player/_/id/1734/john-millman","","",65,77,3,6,6,"",4,2,6,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/mda.gif","Moldova",,"Radu Albot","http://espn.go.com/tennis/player/_/id/884/radu-albot","http://a.espncdn.com/i/flags/20x13/aus.gif","Australia",-19,"Bernard Tomic","http://espn.go.com/tennis/player/_/id/1317/bernard-tomic","","",63,77,3,6,7,"",6,3,6,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/cro.gif","Croatia",-9,"Marin Cilic","http://espn.go.com/tennis/player/_/id/464/marin-cilic","http://a.espncdn.com/i/flags/20x13/ukr.gif","Ukraine",,"Sergiy Stakhovsky","http://espn.go.com/tennis/player/_/id/616/sergiy-stakhovsky","","",6,2,66,7,6,"",4,6,4,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/usa.gif","USA",,"Dennis Novikov","http://espn.go.com/tennis/player/_/id/1789/dennis-novikov","http://a.espncdn.com/i/flags/20x13/por.gif","Portugal",-31,"Joao Sousa","http://espn.go.com/tennis/player/_/id/2109/joao-sousa","","",4,6,4,6,6,"",3,4,6,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/ita.gif","Italy",,"Fabio Fognini","http://espn.go.com/tennis/player/_/id/669/fabio-fognini","http://a.espncdn.com/i/flags/20x13/esp.gif","Spain",-22,"Feliciano Lopez","http://espn.go.com/tennis/player/_/id/426/feliciano-lopez","","",6,3,77,6,3,"",6,3,6,3,6,5
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/usa.gif","USA",-18,"John Isner","http://espn.go.com/tennis/player/_/id/1023/john-isner","http://a.espncdn.com/i/flags/20x13/aus.gif","Australia",,"Matthew Barton","http://espn.go.com/tennis/player/_/id/2321/matthew-barton","","",710,68,77,6,7,"",6,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/ger.gif","Germany",,"Benjamin Becker","http://espn.go.com/tennis/player/_/id/309/benjamin-becker","http://a.espncdn.com/i/flags/20x13/cze.gif","Czech Republic",-10,"Tomas Berdych","http://espn.go.com/tennis/player/_/id/363/tomas-berdych","","",4,6,1,6,2,"",6,,,,,3
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/ger.gif","Germany",-24,"Alexander Zverev","http://espn.go.com/tennis/player/_/id/2375/alexander-zverev","http://a.espncdn.com/i/flags/20x13/rus.gif","Russia",,"Mikhail Youzhny","http://espn.go.com/tennis/player/_/id/229/mikhail-youzhny","","",6,4,3,6,6,"",0,4,6,6,2,5
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/ita.gif","Italy",,"Paolo Lorenzi","http://espn.go.com/tennis/player/_/id/712/paolo-lorenzi","http://a.espncdn.com/i/flags/20x13/svk.gif","Slovakia",,"Lukas Lacko","http://espn.go.com/tennis/player/_/id/466/lukas-lacko","","",4,6,77,6,5,"",7,3,6,,,4
"http://espn.go.com/tennis/scoreboard?tournamentId=188&year=2016&matchType=1","Final","http://a.espncdn.com/i/flags/20x13/ukr.gif","Ukraine",,"Sergiy Stakhovsky","http://espn.go.com/tennis/player/_/id/616/sergiy-stakhovsky","http://a.espncdn.com/i/flags/20x13/jpn.gif","Japan",,"Yoshihito Nishioka","http://espn.go.com/tennis/player/_/id/2226/yoshihito-nishioka","","",6,3,6,4,6,"",4,,,,,3
