id,data_source,net_num_units
027644f3-c40f-4e07-b2f9-1e766de0e0a9,dbi,2
02768655-ef8d-4922-8124-c3a9d30e4c54,dbi,1
027f0452-2a41-4886-ad7d-0334955e7c75,dbi,1
02a38367-68fe-4541-aef9-56c4e9240276,dbi,1
02a49db4-0c3a-4ad6-a68d-cc3d43a83b08,dbi,1
02aa7a69-e1db-43e7-898f-83a9ed090367,dbi,40
02ad74d5-438f-428e-adc3-8909be1efc13,dbi,5
02b7014d-d6da-4276-9c15-7cc39fc6783d,dbi,1
02babc6c-75c8-4048-bbd7-f66e4524e8bb,dbi,-2
02c20ef4-816e-4419-bc81-def1b4493a16,dbi,50
02c2f4e2-13f8-4fff-85fc-dd78af3129cf,dbi,4
02cb85c0-2e8c-4f9d-a605-882352fe9a94,dbi,6
02d62015-fbc6-4f26-a901-7734635d6f8a,dbi,4
02dd6f2e-f6ad-4b46-81f9-1c9846d8718e,dbi,24
031bdeb8-610b-462a-a4d7-89bb1db24d21,dbi,2
031f6c70-403b-472e-8c38-923c038a6e1a,dbi,2
032cb630-9eb1-4521-8266-78c7b40e0f64,dbi,1
032ea820-fbfb-42ef-95ec-08c1f177c6e4,dbi,1
03438083-45e0-41d5-955b-1486009249ea,dbi,-42
03505d97-295b-4491-9ec9-b8347688a5f9,dbi,-13
03539190-2cda-4d64-9b41-c55c10015835,dbi,1
03595523-6e08-4605-a7f7-d29b3345945e,dbi,2
035d5359-aac3-4f4c-8ce4-511f6ee8983e,dbi,4
03631aa2-fe2d-48a8-aa9b-2d9b2197fc30,dbi,408
037d216a-8ea2-4623-b7ea-04bd3aa6d016,dbi,1
038a34cd-7966-4466-b4f9-83a714f3efb5,dbi,1
038a989c-c935-47cd-acd1-c98d0aac0ebd,dbi,1
038e2dd4-11aa-4c78-9085-fd87b1c0fe2b,dbi,120
03ca0d0f-cfab-4608-bfa2-c9a6e0cad4d3,dbi,24
03cc09e2-e833-4538-a2e2-c788fb5d4b70,dbi,1
03e4cd4c-ad2c-4b4d-974b-f4076b89a8dd,dbi,2
03f60bed-5f28-498d-8b54-5ce0495bd418,dbi,1
042b518d-f057-42e7-b427-9c000931d97f,dbi,1
0435fcea-3a2f-44f0-b645-54e09bd6e147,dbi,1
043d18dc-9b0e-47d7-9ecc-e3a54482cf93,dbi,2
043fe2a8-2dc7-40bf-ab46-f2647745d71f,dbi,1
04499b17-505f-4378-8a4b-da3d4ba49dd8,dbi,28
044c6d57-736a-475d-a636-9baf392964d6,dbi,4
0456ce92-aa0a-4841-8a20-62bdd49ffcff,dbi,1
045f2ffd-ca31-49ea-86ad-d6a4615a0c3e,dbi,2
048103c4-e9cd-4724-a6b5-4e0b6f2fbb48,dbi,4
04896e26-bb59-4997-88ef-740883389aaa,dbi,1
0493ecdd-1c1e-4657-8b05-e293b2883d23,dbi,53
04a41de8-8215-44ea-9812-dc3650434b6d,dbi,1
04a56e7e-4e46-42a6-ac1d-fe2a878343ed,dbi,13
04a5ac50-c897-4649-8afa-7a8f45e4954c,dbi,2
04b31d0f-2a51-4ad0-b063-61c8db7c5246,dbi,11
04b43fe2-e91d-4a8f-8165-a16a5db3daf9,dbi,2
04b7c1d9-ec9f-4e03-82cf-906738f37b75,dbi,1
04bcc665-be50-4225-a36b-d0ae75d40e38,dbi,8
04bdd75a-dc13-4ab4-bc55-58cd900300c7,dbi,2
04c86334-522c-49a3-8a11-815df9ecfaad,dbi,138
04cc1087-bde6-46fc-964e-1766051dfc97,dbi,3
0511f93b-6aeb-4980-a7ea-26ed3fc17fa3,dbi,4
053ce0ec-ef0a-44a5-a870-2dab8383c2d0,dbi,270
05426123-9db1-410a-b90c-b2de29824414,dbi,5
05498fa9-4ae2-4bc7-8a11-966c67e1e8c8,dbi,1
05502f15-60c8-434b-b7e1-f731a58ce2c4,dbi,30
055a442b-9364-4414-ad0d-0b59bbc4fe62,dbi,2
0568c74c-a988-479f-ae0f-31beac198514,dbi,2
057bf339-21c0-4097-81c5-a6e1f6932189,dbi,1
058acc31-66a3-43bc-8550-2cce074399d6,dbi,2
058c2e6c-15e0-4e6f-a509-d718ff0c4330,dbi,88
05a4baa3-bb84-4cc9-acfc-7f0ec7ab2f2b,dbi,4
05ac8f74-9890-4dac-9bfe-403178a50fdd,dbi,3
05be344b-a77c-4bfa-b53b-fc91625b590a,dbi,2
05bf1a96-a88c-4069-8502-6f7c8db48e71,dbi,1
05c5bd94-0ca6-4911-9ef0-b91e6e73ec8e,dbi,6
05e1cc86-822a-44d5-982e-a3a63cadd213,dbi,1
05e58596-0fb8-4d26-8449-1f40f90d0b46,dbi,4
05e72f8b-e2a4-42a9-8e0f-cb9b7d99a6d6,dbi,2
05e936c5-5037-48d5-ac85-68aa60f7698d,dbi,24
05f19c2d-3cd3-4b21-8ad4-5e6ada94a93c,dbi,17
05fd86cd-9224-4cf2-9d18-da061fe50314,dbi,2
06227beb-7c85-4c75-b5aa-a20b9c35feb5,dbi,12
062d24bb-b2c8-4ceb-ba04-200cafaaac2b,dbi,1
06348016-40a4-4af8-86e6-d4569868df3e,dbi,1
063f36cf-f7f6-4eab-b570-40bb51161a4e,dbi,1
064d4209-9d30-42de-8fe9-3b628ae11632,dbi,1
065998a2-2bb7-464d-b9d0-3a08de9ad379,dbi,2
065aa018-8fb8-462e-8c01-9e3d5d6a1a6b,dbi,8
0664c667-3978-4364-a697-db61bdb3ec13,dbi,5
066c1aea-146e-4c4d-bced-6040458b997f,dbi,1
068f897f-2c91-4539-8ec0-5f647508d663,dbi,1
069cef9f-14f5-4bf1-9c45-1a16ea2d32bf,dbi,98
06a98ee7-0938-4d7f-922b-72558809d907,dbi,1
06b0c357-9b02-4e94-be2e-8b4e0aa78740,dbi,2
06b291f7-1a97-4e0d-af0e-bfb7997f4031,dbi,54
06b45c40-d150-4408-b506-1ec07eba546e,dbi,2
06bad37a-429b-48f8-bfac-57d3850b29d3,dbi,3
06c2ab9b-fe3d-48c3-8d99-07fb9539fde6,dbi,12
06d192b8-dc2f-4306-88e4-ac1d5aba3e80,dbi,0
06d2eecc-5e04-4f26-8979-b4415f55faa7,dbi,3
06dd49e7-c582-45aa-836d-5151338f0c66,dbi,1
06e46e4c-5ee7-43a8-8d27-d2fe71656daa,dbi,2
071b8123-abbc-40f6-9ae7-78ac48d963cc,dbi,1
0724e8f1-ee6f-437f-a129-5701d3fb1ced,dbi,2
0728fc77-7cad-4113-8f1d-1bed4701ce96,dbi,12
0748be7e-80f9-4ef1-b54e-354f2fcac341,dbi,8
074dbe62-a33f-43e4-8467-c9be81bd8ea2,dbi,2
075c40b0-2f10-45b2-8402-b09fdd80ab65,dbi,2
075df4f1-0f58-4791-8776-4a41d7db8cca,dbi,3
075e2682-a0c0-4997-8cdc-2461db592129,dbi,20
075e3e51-72bc-42e8-b593-bc3f4604a64b,dbi,42
07612d88-a92b-4069-88bd-2235243d4bef,dbi,12
076375b5-b5f9-4839-8318-1f0cbf4a83b6,dbi,4
0769e930-007a-4d08-ae2b-b8fbbafa0f44,dbi,2
078fbd99-80f7-4120-a07b-5f697611592d,dbi,1
0796ce95-5500-4f43-b720-a41e2b47aa7e,dbi,1
07aad57d-92db-42b7-9dda-7d08092816a7,dbi,34
07c15c79-47af-46da-8cbe-c5f47026486e,dbi,12
07cfe50e-0c8c-4d8e-8525-57971b47fb56,dbi,18
07d20732-fe6a-4e08-ba91-fc6ec57b9f82,dbi,1
07d7172e-db25-4f48-aa0c-e15700b96527,dbi,1
07da71a8-a48f-48ed-9775-1e3148a59d9e,dbi,48
07e2544c-56c6-434a-b9bb-d75e4f09dde6,dbi,1
07ea1571-9f32-4461-9bd7-3b6ebb81fc43,dbi,2
07eac538-5877-410a-9e4d-8571af680c90,dbi,1
07ed92fe-d373-4dcc-ad42-2fe48a192c5b,dbi,80
07fbf7c7-b828-4d80-a855-2c0d74d24bac,dbi,2
07fd8412-fd8b-4443-bacc-ce33cedcc8fc,dbi,33
07ff0e35-8abd-40ff-8ace-f2eb21ee9232,dbi,2
08018d05-a0b4-49d5-9389-189cb7a90120,dbi,1
0810345d-1900-4141-8268-c85b556b0066,dbi,1
081cdc83-f850-4986-b6c5-0011c7ad0c68,dbi,1
081e8519-3260-4bc3-911b-e52ecd598c1f,dbi,1
082e4866-0b73-40a2-98b3-66c931ae4caf,dbi,2
082e6075-4755-4ac7-80b4-3205d27fa07a,dbi,90
084bbc45-bc14-492c-9acc-b52fc7883350,dbi,556
087ffd0b-cf15-4898-b8ac-6441dfe41a52,dbi,1
088a8e6a-a59c-4b1a-b7ee-f1583a2e47bd,dbi,4
08a2843a-0908-4fa4-8756-24d1ca12fed3,dbi,3
08b274f2-a690-4dd9-ad3c-55db9af8aa53,dbi,1
08b38723-b88b-4cc5-8993-d08ef0e7deb2,dbi,1
08d08b9c-ceb7-4f7b-bc41-35c50b0fe3b7,dbi,5
08d42482-531b-4397-ad2e-23981bf3ddec,dbi,1
08e8bdd1-1e21-4ae2-a8f3-deaba4410125,dbi,3
08fbea8b-dec7-4744-8a10-4becd25eb965,dbi,234
09008e0c-5568-4443-affb-129b94206f81,dbi,1
09023282-dbde-4739-9ec0-b6ad5733304a,dbi,67
0904dec5-b4e8-4672-b600-c2e76ce4e0b3,dbi,2
09169cdd-2f68-488b-89d3-9dbb423d3da8,dbi,4
091f5bd5-ade0-48e1-8b3a-d9d13df5dab1,dbi,1
0924d340-4ac1-4e6e-9d7a-4a866db68685,dbi,1
0928aadd-bdc2-48b9-811b-43fa461e983f,dbi,1
09346edd-ec23-410e-bd37-9e4d4074a786,dbi,1
09381949-b6a2-4ad5-b2d9-d3ae40a6f89e,dbi,754
093957c4-50f6-4f1c-acc2-07ab652286f0,dbi,2
093c63f0-325b-4bd2-96e0-c3b123314e19,dbi,2
09405a0a-52fd-453b-8851-e8cadb5eff6d,dbi,1
0950ffc2-8584-48bf-ae84-9f6687326e55,dbi,6
0955d1d2-4eae-4a36-9875-1c7889fcf80c,dbi,67
095dc6f0-d8c1-4d58-a40a-f9fcdbdaab53,dbi,2
096056fa-441c-4b1b-934c-20edee7e3bbb,dbi,1
09682729-0212-4a7d-bf09-e83a81997e34,dbi,14
098b6be7-8d23-4d91-aa56-ba136b18ba47,dbi,2
098e5e2f-8ea7-4004-8505-5b962f101754,dbi,2
099c16ed-5c15-41a4-aa2a-a7673dfbd08d,dbi,1
099e9b69-0160-40ec-948e-ea93929888c9,dbi,3
09b3af8d-35fa-4908-91ad-f4b6bbb4a769,dbi,2
09b76ede-131f-4831-ba1d-7356c950df47,dbi,6
09b9a5ea-1241-40bd-9641-4e6f116a7cbd,dbi,1
09bae563-fc05-41ef-8315-61a98d3a16ab,dbi,2
09bc9a98-45b5-4cf0-91ed-1f5d2ce10cb1,dbi,2
09be34d9-d175-43c3-8197-6228b478af11,dbi,6
09be8065-fb26-4f04-bde8-a1acb3eb79c1,dbi,2
09e4dec8-dcad-4ea4-8ce6-1e5610a045c6,dbi,2
09e5b128-2cda-4bc6-816a-af159c9d520a,dbi,2
09e8e8be-79f1-4591-94de-2e5ea5761e46,dbi,1
09f4fb91-c3f8-4483-b87e-fe237b59f5fe,dbi,2
09fc3e96-4236-4a62-b4fc-d7a8b907823f,dbi,1
0a04bbc5-2dbf-4436-9bf6-95b6f52d59b4,dbi,1
0a081f84-4c38-401a-a376-56394b379420,dbi,96
0a08db20-b9dd-4470-9b87-f96bd65d6f26,dbi,2
0a0aad9d-c4d7-4a9c-82f2-8acfd49fb016,dbi,64
0a0d626f-3e98-4688-af56-2720ccf2b331,dbi,3
0a21b679-8722-4d5a-9409-cdb10693be39,dbi,3
0a30516b-d28e-407e-b9da-82b4b6db2063,dbi,5
0a34896f-e881-4f18-8c3b-58fa056b12a6,dbi,2
0a45657b-edd0-49a1-a02e-ef0e72d2540c,dbi,12
0a4a3016-5a4e-4f07-8a6d-34970b64353d,dbi,22
0a4d8841-e1d7-4695-b58f-79517ed53c65,dbi,15
0a4e0158-427f-48c4-a37d-b87692549766,dbi,1
0a4ec38d-9390-4ad0-b3f3-9216b6539404,dbi,-1
0a542f38-0566-4696-a183-6f684ea597ea,dbi,2
0a612773-20e5-4592-aa2c-67edf1a9d872,dbi,1
0a715785-72be-4e1d-81b5-d7da7a4bf0b2,dbi,1
0a780314-7d3b-47bc-b55c-429263d0c597,dbi,5
0a9f13ae-c50a-4958-bbb4-e93b9cb11a70,dbi,4
0aa8508f-3dd3-4e4c-9983-012c9908cc27,dbi,12
0aa89bed-9ae1-4a75-af72-8c2c5b656e35,dbi,-1
0aa9429a-763d-40fe-a6be-1a22e7ead836,dbi,4
0abba255-5539-43cf-9243-170add3c23b7,dbi,2
0ac3bdaa-f942-4c47-b9a7-75deea89ded6,dbi,3
0acf2353-018f-4b9b-89d8-74f6fbe5c347,dbi,4
0ad399e5-4ed5-46ad-a22d-3a10f56b95d9,dbi,1
0adf351f-0e7c-4eaa-be45-7ff4ddf3f99a,dbi,1
0ae280ee-543d-4205-8be2-a1cd4c2ca962,dbi,9
0ae5c6aa-76db-4495-b460-c7c5bfcc1253,dbi,4
0af8cfa1-9223-47ac-802f-f2d076ae898e,dbi,1
0afc584d-9395-401d-8835-a5f7b9bc2baf,dbi,120
0b01e46c-e5f2-4148-a628-a3a2ddcf5cc6,dbi,2
0b238fda-e6c8-419c-b8b8-7c1d9cc6e870,dbi,-1
0b2e7790-285f-481c-af3c-1cdb46b2cb12,dbi,116
0b3328cc-c161-4583-98e7-6b63a7f8c1d6,dbi,1
0b40a544-a50e-41fa-a267-ac696e6df02a,dbi,6
0b6e9d7f-ee9f-413d-8c00-5cd34cd17c78,dbi,2
0b7197d6-dd97-462c-9ed7-74095b3772b6,dbi,31
0b75d915-f44e-41f2-9cb5-4f5e9e23178a,dbi,2
0b8a0eb5-2758-49de-8caf-5a311a75a65c,dbi,1
0bb62b18-5174-49fd-b547-d1f12b9e0ebb,dbi,7
0bbc4f61-683a-4be3-bd3e-19c2a3d69a70,dbi,2
0bbe2717-864f-4652-8270-fb418a4e5470,dbi,1
0bdfcbef-de41-48f1-a9a3-9baf5509cd41,dbi,1
0be56b39-e16a-4b03-b4c5-1259d295c27a,dbi,3
0be5d026-129c-4c84-9b81-b76c967e28bf,dbi,1
0be6ac95-4d14-46c6-9fb3-886a470ed82c,dbi,6
0becb203-ff72-47bf-9c45-7449c2b5d668,dbi,3
0bf30d04-ec8f-45f1-bbdd-c547c5b59a0e,dbi,326
0bf998ca-fe74-4431-9dca-3c71b688f5d2,dbi,9
0c0716db-a352-4016-8552-266edb8446a0,dbi,1
0c07c243-4e6a-42cd-a205-3ffe10a0448e,dbi,1
0c2604e6-37c1-4fd5-9cea-c740ebe07e5c,dbi,1
0c38f534-c3e7-4d51-b907-1fd62c70f6e5,dbi,1
0c4b2383-6547-484e-93c3-dc70847d3d51,dbi,4
0c566841-ca42-4496-85d4-3e0b98d5bd1e,dbi,2
0c69d670-e582-483b-ac61-7f28fb364090,dbi,1
0c736a94-3b7f-4832-b3ac-8df0e72e5d24,dbi,1
0c73b961-a254-4904-bd2d-9c99ab9b5cde,dbi,1
0c78644c-9474-40d8-a3e1-5252d82a9691,dbi,4
0ca36d25-7a5f-4639-bcf6-2a411ba07416,dbi,582
0caa286a-a83c-4056-a6b4-ace7611a1601,dbi,1
0cb33c3a-71c2-4fce-842a-b6ed79732d11,dbi,121
0cc23020-3b8c-45a5-8544-b54806722608,dbi,8
0cc5873c-2b7e-43d9-9fa4-9c0abd0f4705,dbi,63
0ccc1106-edef-4d6e-af59-e0fd1f1553d9,dbi,2
0ce19258-41c5-49d7-93d4-c7a9125e146c,dbi,1
0d07815f-e56e-49c5-a787-5d0cfe200482,dbi,5
0d14e633-1aa6-4117-b4a6-f399b400d5dd,dbi,1
0d286583-a122-4077-97a8-eb54463eff61,dbi,2
0d3486cf-c342-4ffb-a3be-7ab26b1625d4,dbi,2
0d4092d1-59ab-4738-84cf-5fe81a4eaff4,dbi,1
0d47e303-2529-46ae-be5c-1858b5202929,dbi,1
0d544c91-3200-4ed0-8b3f-4d2615d119af,dbi,3
0d605ef8-392d-4857-b2bc-0bc69ff7ea3f,dbi,1
0d76b49d-1784-40c2-afaa-55f856f114bf,dbi,3
0d780533-c1ca-4817-9ea2-34b7cf5f5922,dbi,1
0d7e1cf7-07b1-4858-b6ef-1fe005c152b8,dbi,8
0d7f98cb-45eb-43bc-8c2f-60f47bb2af8d,dbi,1
0d81457d-628b-425a-a618-a86e4cfb6d4e,dbi,1
0d8e3219-8a70-4d6a-ba02-d50c34555f9b,dbi,1
0d92bf8c-76e1-4ee2-b07f-2739968f47c3,dbi,2
0d99c32f-464a-4e4e-bd1c-48bb3f6d6734,dbi,1
0da0d845-5bd9-45ea-ac20-7ff25beadc9a,dbi,8
0da92eb0-6715-42ea-931d-bd8bcebff55e,dbi,1
0db3babc-d87c-416b-80ce-fee2c7625ae5,dbi,1
0dd0acc1-2b0a-474a-bf40-ab73283f47c3,dbi,4
0ddd9d14-671b-4401-9b1a-16b3f86f65f4,dbi,2
0de85fdb-dd4d-45c8-b28f-bece589b0156,dbi,1
0df0de9a-180b-4a47-b073-6807057511c6,dbi,2
0df8725d-6df1-4d72-8b19-b239ac339b0b,dbi,1
0e0688f9-904e-4b8e-9789-e0a6d1f8e144,dbi,11
0e0773f8-342e-4941-b687-baf8d3c93a40,dbi,4
0e0bb8a0-41e1-4e60-959f-cf44263b62c6,dbi,5
0e41afa1-a1ff-4e30-9451-8d514cfc680a,dbi,1
0e46efd3-a3b3-40a1-8c3e-42f831046e89,dbi,4
0e4cae22-9d53-4c8f-9b3f-c1254cb1108a,dbi,2
0e4f5442-421b-483e-800f-4f409c4d7859,dbi,-2
0e591e2e-d8b3-4f12-b22b-44f90e7e11e7,dbi,1
0e5e054f-7494-4c6c-a730-f9dc20ab8878,dbi,1
0e63c6c0-1c35-4fd2-b9cb-c4607a37181a,dbi,2
0e6d6468-8e7e-479f-985f-e308f2e47936,dbi,1
0e714d46-f5c0-4a15-a68a-3550378fe396,dbi,3
0e91e064-3b52-43f4-bd55-91688bf029c6,dbi,1
0e954f72-01de-42a2-abee-de9c4d532b36,dbi,6
0e9745a5-ff24-4ee7-832d-044b10b8ceb3,dbi,3
0e9eafe3-a014-43b5-988b-b3590cdf59ef,dbi,1
0eb25e77-d898-4c1f-86d5-d9da90bea873,dbi,0
0eb26ab0-b811-4cfe-94cc-6360bbf669a8,dbi,4
0ecbb20e-9855-4e40-beac-89e893f3fc5c,dbi,1
0ece3de6-4caf-43be-b049-4d0a5c42af07,dbi,1
0ecf64f2-b5cb-404f-a57b-287f7007d162,dbi,0
0eeed3c1-e93d-406a-ad93-d2c352632be2,dbi,2
0f003b9c-40d5-4136-987c-2feda3cbdd5b,dbi,67
0f130854-076b-4395-9f6a-1dec9c58793d,dbi,11
0f14870f-d831-4fb4-8c0c-f0040bcfac16,dbi,180
0f161481-8814-464b-9c94-b424535c1572,dbi,2
0f288cd3-bbde-4481-8d63-1d38c213cbef,dbi,2
0f2cf4a4-9d5e-4883-98e5-770f4730693b,dbi,3
0f2edb6d-eb7a-46ec-94aa-30572488e3f8,dbi,1
0f340022-0314-41e8-b8c3-9d9a4dd2d131,dbi,2
0f3e030d-9eda-4c09-9dac-5e8914deb22a,dbi,2
0f487bbb-57aa-41b1-a14f-f02e2dc90f20,dbi,1
0f63f90b-b57d-4600-9a6f-0cf5552dbea3,dbi,4
0f6aa296-1ae6-4d3a-85df-62694443bc1e,dbi,2
0f6e4d9d-ac6e-46e0-9112-a8823ebe182e,dbi,4
0f6f9f71-34c9-488f-a8dd-a7a0c43c017c,dbi,24
0f7cbc23-77f7-4300-b0e6-08bb41d016f7,dbi,1
0f868b5d-4f62-452b-b40c-3f39e4264151,dbi,3
0f8da9d7-f2ec-473d-b67c-5c35df92673d,dbi,1
0f8e6ae4-b9d5-4759-866d-2a98fc15bc6e,dbi,2
0fa05e6b-1f09-4f69-9102-a291b9ca0e32,dbi,70
0fa12f07-b12c-4582-8595-3e90ee729b24,dbi,1
0fa93699-3ddc-4e76-b7f0-5b085a4b02a9,dbi,12
0fa98e63-dec0-4151-a62b-d4cff4734699,dbi,-8
0fac5072-20c4-46f7-8246-3a163ab6319f,dbi,1
0fbbd8fa-bf05-45ce-9534-a12f7da584e2,dbi,1
0fe4b8d6-b646-4197-91ef-62de07bfbe06,dbi,2
0ffaaf04-8794-4066-8b8a-e01643fc464a,dbi,2
1008c1fa-f5c6-456e-bab3-25e97fdfa588,dbi,2
100d0d26-b4b5-40ac-9f92-6116029162da,dbi,1
10160d8a-46e1-4794-84c1-34e8223265d0,dbi,29
1022bdb4-410b-4909-b285-1bfb9c41ac91,dbi,2
103990ec-f594-4b36-bdfe-8704338c7868,dbi,2
10441764-da41-43c4-b1a4-f6ce9e106b40,dbi,1
10650152-6e64-4de1-be74-a61daec70d69,dbi,5
1069f302-bc2e-4e05-b95f-adb5e5b65385,dbi,1
106e4345-e81a-4cff-bc4a-7b7c44905138,dbi,6
107fb8af-688c-4f77-94bf-5cf4703e902d,dbi,1
10857dd4-2dca-4acb-b442-778031e43158,dbi,2
10a41cbe-ac78-4bde-a7e4-3903c3d8df06,dbi,4
10c006db-579b-49eb-a4e1-74a801c831ad,dbi,1
10cb7121-ac82-4cc5-8373-dada5520cb89,dbi,8
10cf8491-877c-4beb-983a-5ed4c4e3a2c5,dbi,-2
10e12cc3-daf0-4d70-a8cd-4f756b6462c9,dbi,3
10e79770-438d-4314-b2fd-ed2a48b3c432,dbi,4
10f573ce-30d6-46f0-9d2b-5a1e1872938a,dbi,1
110a4ed8-6e78-4d95-881a-ba2cd1062897,dbi,2
1111babb-aa12-48ae-b60d-71b265387a7e,dbi,2
11372648-44a3-4ac5-9dba-4e7412e21e9f,dbi,1
114906e9-78d8-4418-a5e1-1e884cd83ef6,dbi,2
114cc57a-f8a7-454c-b46a-3fa44dcd77f8,dbi,1
1155edf3-2e89-495c-a618-621746988255,dbi,2
1156902e-9a9c-4efc-9f34-445d7bf5a6e8,dbi,31
1162d7a7-51c9-4713-812f-c8fb78665554,dbi,4
1176387c-7af8-4183-9825-1863bb4df662,dbi,-1
118c0f65-fdf7-4b7c-a84a-cbb971e16357,dbi,71
118f1f66-2b26-42ab-b485-0166a1732304,dbi,2
11a15263-7a8e-4c99-af81-53cc7c9f4c05,dbi,-1
11a54d4c-1344-4ab0-899b-63ed255bded9,dbi,1
11a7c36b-acad-4f9f-8f35-d1b230719f4d,dbi,2
11b1bfc5-566d-468f-bd82-521e00206622,dbi,2
11b93303-573e-4ae1-a126-e65e4f19320a,dbi,-1
11e711f7-b65d-4044-a765-3bc9dc1f98f3,dbi,4
11ea164a-9112-41e9-97f3-34343b0e9b95,dbi,1
11f4961f-90ab-455a-9522-8323c818f2a5,dbi,2
12076b13-7a37-4b81-a775-2f28dd223847,dbi,7
1214035a-1790-46fb-9203-df46c2f699ee,dbi,1
121bd626-cfdd-40ce-b2b4-e8231d978336,dbi,1
12216b1b-6fbc-4285-b333-8000ad00d5d8,dbi,2
122deab8-6853-41b8-bee0-0c7c6e230abe,dbi,1
12387702-27f3-4ac3-8041-e7de20e36c63,dbi,3
12461412-7367-4824-bced-582859266cf1,dbi,12
12522aa8-bd20-4c0b-abd0-479a350eb3e6,dbi,1
1265c9a7-b6e5-42ff-8f47-12b43438d7a6,dbi,2
1267f777-3052-43b8-995d-6ab1148ff8ae,dbi,3
126eb053-b896-4abe-8071-d22f33925248,dbi,-1
1273f3fc-18ae-4e8d-96b8-597707a493f8,dbi,48
12743b89-6bdf-4336-8759-0596e6c233d8,dbi,102
1287f056-c023-4288-bc11-f5f531a887c3,dbi,4
128ee114-3afe-46fd-92f3-ed06fb90865a,dbi,1
12925a6c-46f1-4b4f-8a22-0fc64e153c38,dbi,1
12986f6d-9c45-45bf-9634-f5879233c0d9,dbi,2
129b2a57-5a3a-4a8b-aeed-2b0e21127c4d,dbi,1
129f6f2d-ad8a-4f38-af07-85c04da71764,dbi,1
12b043d8-162d-48f0-811b-20821656e621,dbi,2
12bdb052-e22d-4cdb-95a0-89c0f13924e5,dbi,10
12be460d-c95d-44b1-aba0-2a11173514b2,dbi,10
12c1ccf2-420c-4a33-8024-e49dd10830d2,dbi,1
12c6734a-8611-42de-86ac-f8d6e6deed44,dbi,6
12cfc723-7575-4271-83ee-a2d6dc90944b,dbi,1
12d8b05b-c5b0-4971-9f31-b37f5f0ecc5c,dbi,2
