ProductionID,LineID,TeamID,ShiftID,Date,DateTruncatedToHour,Item,ShiftID(Hour),Date(Hour)
664530,1,2,"NULL",2018-06-18 08:30:42.000,2018-06-18 08:00:00.000,563216,"01Morning",8
664578,1,2,"NULL",2018-06-18 08:32:18.000,2018-06-18 08:00:00.000,563216,"01Morning",8
664579,1,2,"NULL",2018-06-18 08:32:18.000,2018-06-18 08:00:00.000,563216,"01Morning",8
664591,1,2,"NULL",2018-06-18 08:32:37.000,2018-06-18 08:00:00.000,563216,"01Morning",8
664592,1,2,"NULL",2018-06-18 08:32:37.000,2018-06-18 08:00:00.000,563216,"01Morning",8
664701,1,2,"NULL",2018-06-18 08:36:16.000,2018-06-18 08:00:00.000,563216,"01Morning",8
664702,1,2,"NULL",2018-06-18 08:36:16.000,2018-06-18 08:00:00.000,563216,"01Morning",8
664710,1,2,"NULL",2018-06-18 08:36:35.000,2018-06-18 08:00:00.000,563216,"01Morning",8
664711,1,2,"NULL",2018-06-18 08:36:35.000,2018-06-18 08:00:00.000,563216,"01Morning",8
664736,1,2,"NULL",2018-06-18 08:37:23.000,2018-06-18 08:00:00.000,563216,"01Morning",8
664737,1,2,"NULL",2018-06-18 08:37:23.000,2018-06-18 08:00:00.000,563216,"01Morning",8
664791,1,2,"NULL",2018-06-18 08:38:58.000,2018-06-18 08:00:00.000,563216,"01Morning",8
664792,1,2,"NULL",2018-06-18 08:38:58.000,2018-06-18 08:00:00.000,563216,"01Morning",8
664801,1,2,"NULL",2018-06-18 08:39:17.000,2018-06-18 08:00:00.000,563216,"01Morning",8
664802,1,2,"NULL",2018-06-18 08:39:17.000,2018-06-18 08:00:00.000,563216,"01Morning",8
664920,1,2,"NULL",2018-06-18 08:42:57.000,2018-06-18 08:00:00.000,563216,"01Morning",8
664921,1,2,"NULL",2018-06-18 08:42:57.000,2018-06-18 08:00:00.000,563216,"01Morning",8
664929,1,2,"NULL",2018-06-18 08:43:16.000,2018-06-18 08:00:00.000,563216,"01Morning",8
664930,1,2,"NULL",2018-06-18 08:43:16.000,2018-06-18 08:00:00.000,563216,"01Morning",8
664953,1,2,"NULL",2018-06-18 08:44:03.000,2018-06-18 08:00:00.000,563216,"01Morning",8
664954,1,2,"NULL",2018-06-18 08:44:03.000,2018-06-18 08:00:00.000,563216,"01Morning",8
665009,1,2,"NULL",2018-06-18 08:45:39.000,2018-06-18 08:00:00.000,563216,"01Morning",8
665010,1,2,"NULL",2018-06-18 08:45:39.000,2018-06-18 08:00:00.000,563216,"01Morning",8
665020,1,2,"NULL",2018-06-18 08:45:58.000,2018-06-18 08:00:00.000,563216,"01Morning",8
665021,1,2,"NULL",2018-06-18 08:45:58.000,2018-06-18 08:00:00.000,563216,"01Morning",8
665122,1,2,"NULL",2018-06-18 08:49:37.000,2018-06-18 08:00:00.000,563216,"01Morning",8
665123,1,2,"NULL",2018-06-18 08:49:37.000,2018-06-18 08:00:00.000,563216,"01Morning",8
665132,1,2,"NULL",2018-06-18 08:49:56.000,2018-06-18 08:00:00.000,563216,"01Morning",8
665133,1,2,"NULL",2018-06-18 08:49:56.000,2018-06-18 08:00:00.000,563216,"01Morning",8
665159,1,2,"NULL",2018-06-18 08:50:44.000,2018-06-18 08:00:00.000,563216,"01Morning",8
665160,1,2,"NULL",2018-06-18 08:50:44.000,2018-06-18 08:00:00.000,563216,"01Morning",8
665206,1,2,"NULL",2018-06-18 08:52:19.000,2018-06-18 08:00:00.000,563216,"01Morning",8
665216,1,2,"NULL",2018-06-18 08:52:38.000,2018-06-18 08:00:00.000,563216,"01Morning",8
665217,1,2,"NULL",2018-06-18 08:52:38.000,2018-06-18 08:00:00.000,563216,"01Morning",8
665316,1,2,"NULL",2018-06-18 08:56:18.000,2018-06-18 08:00:00.000,563216,"01Morning",8
665317,1,2,"NULL",2018-06-18 08:56:18.000,2018-06-18 08:00:00.000,563216,"01Morning",8
665328,1,2,"NULL",2018-06-18 08:56:37.000,2018-06-18 08:00:00.000,563216,"01Morning",8
665329,1,2,"NULL",2018-06-18 08:56:37.000,2018-06-18 08:00:00.000,563216,"01Morning",8
665349,1,2,"NULL",2018-06-18 08:57:24.000,2018-06-18 08:00:00.000,563216,"01Morning",8
665350,1,2,"NULL",2018-06-18 08:57:24.000,2018-06-18 08:00:00.000,563216,"01Morning",8
665390,1,2,"NULL",2018-06-18 08:59:00.000,2018-06-18 08:00:00.000,563216,"01Morning",8
665391,1,2,"NULL",2018-06-18 08:59:00.000,2018-06-18 08:00:00.000,563216,"01Morning",8
665399,1,2,"NULL",2018-06-18 08:59:19.000,2018-06-18 08:00:00.000,563216,"01Morning",8
665400,1,2,"NULL",2018-06-18 08:59:19.000,2018-06-18 08:00:00.000,563216,"01Morning",8
665504,1,2,"NULL",2018-06-18 09:02:58.000,2018-06-18 09:00:00.000,563216,"01Morning",9
665505,1,2,"NULL",2018-06-18 09:02:58.000,2018-06-18 09:00:00.000,563216,"01Morning",9
665515,1,2,"NULL",2018-06-18 09:03:17.000,2018-06-18 09:00:00.000,563216,"01Morning",9
665516,1,2,"NULL",2018-06-18 09:03:17.000,2018-06-18 09:00:00.000,563216,"01Morning",9
665541,1,2,"NULL",2018-06-18 09:04:05.000,2018-06-18 09:00:00.000,563216,"01Morning",9
665542,1,2,"NULL",2018-06-18 09:04:05.000,2018-06-18 09:00:00.000,563216,"01Morning",9
665591,1,2,"NULL",2018-06-18 09:05:40.000,2018-06-18 09:00:00.000,563216,"01Morning",9
665592,1,2,"NULL",2018-06-18 09:05:40.000,2018-06-18 09:00:00.000,563216,"01Morning",9
665599,1,2,"NULL",2018-06-18 09:05:59.000,2018-06-18 09:00:00.000,563216,"01Morning",9
665600,1,2,"NULL",2018-06-18 09:05:59.000,2018-06-18 09:00:00.000,563216,"01Morning",9
665719,1,2,"NULL",2018-06-18 09:09:38.000,2018-06-18 09:00:00.000,563216,"01Morning",9
665720,1,2,"NULL",2018-06-18 09:09:39.000,2018-06-18 09:00:00.000,563216,"01Morning",9
665728,1,2,"NULL",2018-06-18 09:09:58.000,2018-06-18 09:00:00.000,563216,"01Morning",9
665729,1,2,"NULL",2018-06-18 09:09:58.000,2018-06-18 09:00:00.000,563216,"01Morning",9
665757,1,2,"NULL",2018-06-18 09:10:45.000,2018-06-18 09:00:00.000,563216,"01Morning",9
665758,1,2,"NULL",2018-06-18 09:10:45.000,2018-06-18 09:00:00.000,563216,"01Morning",9
665804,1,2,"NULL",2018-06-18 09:12:20.000,2018-06-18 09:00:00.000,563216,"01Morning",9
665805,1,2,"NULL",2018-06-18 09:12:21.000,2018-06-18 09:00:00.000,563216,"01Morning",9
665815,1,2,"NULL",2018-06-18 09:12:40.000,2018-06-18 09:00:00.000,563216,"01Morning",9
665816,1,2,"NULL",2018-06-18 09:12:40.000,2018-06-18 09:00:00.000,563216,"01Morning",9
665937,1,2,"NULL",2018-06-18 09:16:19.000,2018-06-18 09:00:00.000,563216,"01Morning",9
665938,1,2,"NULL",2018-06-18 09:16:19.000,2018-06-18 09:00:00.000,563216,"01Morning",9
665949,1,2,"NULL",2018-06-18 09:16:38.000,2018-06-18 09:00:00.000,563216,"01Morning",9
665950,1,2,"NULL",2018-06-18 09:16:38.000,2018-06-18 09:00:00.000,563216,"01Morning",9
665974,1,2,"NULL",2018-06-18 09:17:26.000,2018-06-18 09:00:00.000,563216,"01Morning",9
665975,1,2,"NULL",2018-06-18 09:17:26.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666018,1,2,"NULL",2018-06-18 09:19:01.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666019,1,2,"NULL",2018-06-18 09:19:01.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666026,1,2,"NULL",2018-06-18 09:19:20.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666027,1,2,"NULL",2018-06-18 09:19:20.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666137,1,2,"NULL",2018-06-18 09:22:59.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666139,1,2,"NULL",2018-06-18 09:23:00.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666148,1,2,"NULL",2018-06-18 09:23:18.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666149,1,2,"NULL",2018-06-18 09:23:18.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666174,1,2,"NULL",2018-06-18 09:24:06.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666175,1,2,"NULL",2018-06-18 09:24:06.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666219,1,2,"NULL",2018-06-18 09:25:41.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666220,1,2,"NULL",2018-06-18 09:25:42.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666230,1,2,"NULL",2018-06-18 09:26:01.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666231,1,2,"NULL",2018-06-18 09:26:01.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666347,1,2,"NULL",2018-06-18 09:29:40.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666348,1,2,"NULL",2018-06-18 09:29:40.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666359,1,2,"NULL",2018-06-18 09:29:59.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666360,1,2,"NULL",2018-06-18 09:29:59.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666380,1,2,"NULL",2018-06-18 09:30:46.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666381,1,2,"NULL",2018-06-18 09:30:46.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666432,1,2,"NULL",2018-06-18 09:32:22.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666433,1,2,"NULL",2018-06-18 09:32:22.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666441,1,2,"NULL",2018-06-18 09:32:41.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666442,1,2,"NULL",2018-06-18 09:32:41.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666564,1,2,"NULL",2018-06-18 09:36:20.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666565,1,2,"NULL",2018-06-18 09:36:20.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666573,1,2,"NULL",2018-06-18 09:36:39.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666574,1,2,"NULL",2018-06-18 09:36:40.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666597,1,2,"NULL",2018-06-18 09:37:27.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666598,1,2,"NULL",2018-06-18 09:37:27.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666647,1,2,"NULL",2018-06-18 09:39:02.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666648,1,2,"NULL",2018-06-18 09:39:02.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666656,1,2,"NULL",2018-06-18 09:39:21.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666657,1,2,"NULL",2018-06-18 09:39:22.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666774,1,2,"NULL",2018-06-18 09:43:01.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666775,1,2,"NULL",2018-06-18 09:43:01.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666782,1,2,"NULL",2018-06-18 09:43:20.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666783,1,2,"NULL",2018-06-18 09:43:20.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666799,1,2,"NULL",2018-06-18 09:44:07.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666800,1,2,"NULL",2018-06-18 09:44:07.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666842,1,2,"NULL",2018-06-18 09:45:43.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666843,1,2,"NULL",2018-06-18 09:45:43.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666855,1,2,"NULL",2018-06-18 09:46:02.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666856,1,2,"NULL",2018-06-18 09:46:02.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666962,1,2,"NULL",2018-06-18 09:49:41.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666963,1,2,"NULL",2018-06-18 09:49:41.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666973,1,2,"NULL",2018-06-18 09:50:00.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666974,1,2,"NULL",2018-06-18 09:50:00.000,2018-06-18 09:00:00.000,563216,"01Morning",9
666999,1,2,"NULL",2018-06-18 09:50:48.000,2018-06-18 09:00:00.000,563216,"01Morning",9
667000,1,2,"NULL",2018-06-18 09:50:48.000,2018-06-18 09:00:00.000,563216,"01Morning",9
667054,1,2,"NULL",2018-06-18 09:52:23.000,2018-06-18 09:00:00.000,563216,"01Morning",9
667056,1,2,"NULL",2018-06-18 09:52:24.000,2018-06-18 09:00:00.000,563216,"01Morning",9
667063,1,2,"NULL",2018-06-18 09:52:43.000,2018-06-18 09:00:00.000,563216,"01Morning",9
667064,1,2,"NULL",2018-06-18 09:52:43.000,2018-06-18 09:00:00.000,563216,"01Morning",9
667177,1,2,"NULL",2018-06-18 09:56:22.000,2018-06-18 09:00:00.000,563216,"01Morning",9
667186,1,2,"NULL",2018-06-18 09:56:41.000,2018-06-18 09:00:00.000,563216,"01Morning",9
667187,1,2,"NULL",2018-06-18 09:56:41.000,2018-06-18 09:00:00.000,563216,"01Morning",9
667211,1,2,"NULL",2018-06-18 09:57:28.000,2018-06-18 09:00:00.000,563216,"01Morning",9
