id,name,value,data_source
"202e6fdb-c489-446d-8c15-67bc642dfe0e","net_num_units",0,"planning"
"c613d358-2df9-41fb-a14e-83797917d3d0","net_num_units",0,"planning"
"f4b0f22e-1fd0-488d-8f17-d3632c093d30","net_num_units",0,"planning"
"8a9947a1-e469-410e-806d-54831f0d9660","net_num_units",0,"planning"
"8813f7ac-315d-4e1d-a73b-03a387916a20","net_num_units",0,"planning"
"3c1bde0d-258f-48a3-be51-ebb8ba423008","net_num_units",0,"planning"
"14d73412-9a4f-4938-be5a-d33b4375a4c6","net_num_units",0,"planning"
"488abbc2-600b-4986-8892-7bbd6ed6c0af","net_num_units",0,"planning"
"513d1514-bad7-499d-b6b6-96c811f45ac3","net_num_units",0,"planning"
"c80e1025-767d-4f9c-b84c-25bf91247505","net_num_units",0,"planning"
"28f8f44a-01cd-4053-8b4a-dbf2becd7505","net_num_units",0,"planning"
"b0b836d5-00d0-4624-becc-a50ee588b777","net_num_units",0,"planning"
"dade4c55-23e9-4f02-9198-43d9a40a9ae1","net_num_units",0,"planning"
"e1a67329-9984-4840-8db1-0a93182e39cd","net_num_units",0,"planning"
"00e6d81d-6289-4809-81b4-a5ed8fd6b74a","net_num_units",0,"planning"
"a5773513-5e6f-4700-8ef0-8f214c93f15e","net_num_units",0,"planning"
"d1faf00e-52c8-48df-9fab-0f9086362493","net_num_units",0,"planning"
"8272e9d2-3311-4965-8812-4049ac6ead97","net_num_units",0,"planning"
"e1ff7ee2-8f3a-4571-a982-d464fe72dd36","net_num_units",0,"planning"
"1407f2ab-ad7e-4187-ad89-daa62c4d0329","net_num_units",0,"planning"
"66bb1491-ce51-4e26-a7e0-fc5b4722a65f","net_num_units",0,"planning"
"87b20331-d755-4709-b18b-c7ecaffd8c85","net_num_units",0,"planning"
"96eba20b-c125-4203-b225-9a369426db10","net_num_units",0,"planning"
"f87b8ba4-06d2-42ef-ab97-1a4ac8df7075","net_num_units",0,"planning"
"ea822e9d-5e2f-42c5-ac0e-c08b89fa4a99","net_num_units",0,"planning"
"b27bb5f3-893b-48a7-b9ca-eca44704e8fb","net_num_units",0,"planning"
"6918b6f6-5c36-4f69-9641-22fd8ac0be58","net_num_units",0,"planning"
"21770210-4ab7-4d60-8ab4-705a0f60f36d","net_num_units",0,"planning"
"5684508d-e9a9-479c-b811-8bb70dbc4f86","net_num_units",0,"planning"
"e8ab8fd1-ee4c-4ad6-a1b1-a3115825582e","net_num_units",0,"planning"
"09be8065-fb26-4f04-bde8-a1acb3eb79c1","net_num_units",0,"planning"
"e7d4f99d-2c23-4448-b201-8389219ad02f","net_num_units",0,"planning"
"0d7f98cb-45eb-43bc-8c2f-60f47bb2af8d","net_num_units",0,"planning"
"47a989c2-ab12-4c15-bc57-0b1c9864534d","net_num_units",0,"planning"
"960fdd74-33e6-4e7c-9d59-854228e94093","net_num_units",0,"planning"
"c41e807b-fec1-4060-8868-168afdb1b1dc","net_num_units",0,"planning"
"fc2f9f90-2faa-4405-a3fa-9f6c733a672b","net_num_units",0,"planning"
"a43af75a-9567-4440-9357-935f61d8e501","net_num_units",0,"planning"
"49fcb88c-3356-4d8c-adfb-23530cce3425","net_num_units",0,"planning"
"9322f333-0f82-42a5-8329-4ffa6228a6fb","net_num_units",0,"planning"
"3497e5af-9116-4343-bee1-d460d9ba4f8f","net_num_units",0,"planning"
"6b8d04de-1cec-4003-af83-6592c712ccf1","net_num_units",0,"planning"
"1a57d48b-4d88-4e96-aff2-79a30e961684","net_num_units",0,"planning"
"8062958d-0402-4654-85a3-4c856599f9a9","net_num_units",0,"planning"
"3df47c80-08fc-47d4-ad10-36553e2b69df","net_num_units",0,"planning"
"b67e4e16-84aa-4aa6-a909-fb80d254947b","net_num_units",0,"planning"
"8fdbcb71-3a2a-4ec4-932d-33d2fe6c4755","net_num_units",0,"planning"
"65f41f24-fdbb-4ae5-905f-8264f91e95da","net_num_units",0,"planning"
"7bb614f8-25f3-4b7a-8488-6d007906572c","net_num_units",0,"planning"
"f9efa1e9-0746-42d0-8a35-a5e384a2ec68","net_num_units",0,"planning"
"ec637f30-d5c2-49ef-9bd6-bd6b47a346ee","net_num_units",0,"planning"
"535fd41a-eb81-40f5-9819-f1843684bec9","net_num_units",0,"planning"
"54a5ee5a-a9b9-4532-9cb4-353689312559","net_num_units",0,"planning"
"841c6efb-b811-4da6-a61c-42fb6d83ebde","net_num_units",0,"planning"
"28f19408-7d72-470f-b51f-108178c1ddbd","net_num_units",0,"planning"
"963ff7ef-300b-4f99-96ac-c5e521430c08","net_num_units",0,"planning"
"0810345d-1900-4141-8268-c85b556b0066","net_num_units",0,"planning"
"7b1a117e-1caf-4d89-92ea-7c615f25535c","net_num_units",0,"planning"
"5538c588-e882-43a2-820c-464f23e264ea","net_num_units",0,"planning"
"64ebc169-8616-44f3-b0e7-9ad1d0b9c203","net_num_units",0,"planning"
"8ac141cd-925d-461e-8861-898c1c07c73b","net_num_units",0,"planning"
"7950d79a-ef27-415b-8ff8-02850c108158","net_num_units",0,"planning"
"6c624460-956c-4785-ba7e-8093fae94547","net_num_units",0,"planning"
"98fb2c41-b3ff-4793-9491-609f72b86e38","net_num_units",0,"planning"
"aa437a67-abb1-4b11-8a04-ccf6c3b29ad0","net_num_units",0,"planning"
"2a06488f-7be7-4207-a7a4-45f5b4f67518","net_num_units",0,"planning"
"a4f0d8d2-c7ca-4e0c-86c5-58add89bc51a","net_num_units",0,"planning"
"33299326-b03e-4de8-a76d-a3bc04b745f9","net_num_units",0,"planning"
"8cc72e19-dd96-43ac-acee-0dbfb56514df","net_num_units",0,"planning"
"1e53d6ac-da49-43c8-8d23-09e695164a3e","net_num_units",0,"planning"
"42b03b31-2b0e-4d7b-abbd-9d02df924e63","net_num_units",0,"planning"
"77c43271-f619-4b84-bb28-2d200a55aa46","net_num_units",0,"planning"
"e39424a9-230a-4444-a2f4-29151c1a2825","net_num_units",0,"planning"
"3cff9a5f-63b8-4ee7-b0e2-e5d439bbc8d1","net_num_units",0,"planning"
"5615f433-bd19-47d8-ad7a-c22681a51c8e","net_num_units",0,"planning"
"65d09716-5465-49d6-96c4-80ca67702396","net_num_units",0,"planning"
"80bfbee9-4706-4458-bbfb-12adfccb81bb","net_num_units",0,"planning"
"1af925a5-91a4-4378-b78d-c2bda0ae1236","net_num_units",0,"planning"
"504a0692-2519-4bd5-b97e-47ef108a3384","net_num_units",0,"planning"
"564249b5-35e8-4800-a9de-acce61f05e3d","net_num_units",0,"planning"
"f0208975-c050-4a06-ab11-e716220d004d","net_num_units",0,"planning"
"c17d8f30-f37b-420f-81fb-30b1f78ce4a1","net_num_units",0,"planning"
"38652e69-a764-47bb-af94-d78687bc609d","net_num_units",0,"planning"
"4b4aba15-56f1-444e-af20-dbcc0354cfa6","net_num_units",0,"planning"
"b5c31a09-774d-4251-bda8-97a2ae68b693","net_num_units",0,"planning"
"845a39a1-2e41-433c-b06c-4b07bc258c43","net_num_units",0,"planning"
"6f2456ef-7ec8-42ec-a977-40757a0d51ed","net_num_units",0,"planning"
"e33cd703-c22f-4df3-a554-f95b6790e1be","net_num_units",0,"planning"
"44dbb110-07d0-4a76-a253-bc1301bca295","net_num_units",0,"planning"
"cd3aa4be-8bbd-483f-bcff-57731788bbda","net_num_units",0,"planning"
"e6786b54-65e8-45f7-85ee-2ebf54cb9223","net_num_units",0,"planning"
"75889443-c2ca-435c-8c89-523008d86b31","net_num_units",0,"planning"
"55163cd0-0b42-4532-9b2e-0bdd9b8c0c4a","net_num_units",0,"planning"
"67440ea2-554b-4f74-a1b4-31730ca7c5fe","net_num_units",0,"planning"
"812667b3-bfdd-4109-ac24-fc97ec08ee04","net_num_units",0,"planning"
"4e6d3a66-2874-4bc3-bfc9-f4714d62e9df","net_num_units",0,"planning"
"2eeecb3b-d8fc-481b-989b-76b269cab4f4","net_num_units",0,"planning"
"385cc724-42e1-459e-9c52-28219671aae8","net_num_units",0,"planning"
"697afc41-f83e-4283-bee1-9fb4e781dcce","net_num_units",0,"planning"
"7f537746-e548-4e45-b334-16ca436e0c13","net_num_units",0,"planning"
"31123cad-dcaf-44be-a99a-7d086c419697","net_num_units",0,"planning"
"3cf32471-590d-44b4-abb4-63b9fc77c738","net_num_units",0,"planning"
"fd25491c-f0f2-4d80-b903-9bf26be652ce","net_num_units",0,"planning"
"9d8fa865-021a-47e5-ad5e-23187ee09308","net_num_units",0,"planning"
"3b2df86b-6a4b-4de6-b69a-65ec0fd66ab8","net_num_units",0,"planning"
"282a617e-a6b0-4d62-8561-44a16c5a24cc","net_num_units",0,"planning"
"ce6be6ff-496a-41e6-b883-28082f1a6e23","net_num_units",0,"planning"
"6c529bce-2c39-4adc-be25-56da3a1dd531","net_num_units",0,"planning"
"08fbea8b-dec7-4744-8a10-4becd25eb965","net_num_units",0,"planning"
"262bf57e-6d41-43bd-8ae1-d4f07ef80790","net_num_units",0,"planning"
"76e3a24d-bebc-4623-a90f-cd8ba8d16c49","net_num_units",0,"planning"
"1661799a-41e0-4787-932e-5a15ab603b0c","net_num_units",0,"planning"
"618076c3-5d42-4864-94b9-5c332f4ef836","net_num_units",0,"planning"
"6c6c2ada-0feb-4544-9ae1-377616225b28","net_num_units",0,"planning"
"10a1448d-f0c9-4df9-868f-ba989061184c","net_num_units",0,"planning"
"a5b7734e-c435-46cd-95b8-1b000218fdea","net_num_units",0,"planning"
"4422229b-a12c-46ba-9a97-22e9237551e4","net_num_units",0,"planning"
"3a7e5ca2-b386-45f4-af9a-2410e04516ae","net_num_units",0,"planning"
"7706ed69-4bb6-4ca2-8951-13a48c6d98ef","net_num_units",0,"planning"
"c655b644-4aa9-43d7-a8cd-07f2859160bb","net_num_units",0,"planning"
"bc58b325-0596-48a9-8b24-df09bf4b11df","net_num_units",0,"planning"
"3c65d293-89e1-46a0-8441-57ac58b5488f","net_num_units",0,"planning"
"2d4c98a0-07e1-420e-bc87-095c43251816","net_num_units",0,"planning"
"fffb5faf-7fbe-47e8-99f8-c646bc11170d","net_num_units",0,"planning"
"d0cb6874-2585-476e-8d7b-9372829a9e98","net_num_units",0,"planning"
"7696799c-049d-43c7-bb49-c696692e720d","net_num_units",0,"planning"
"7a1bc5f6-71e1-47aa-bdd4-89588d1219bb","net_num_units",0,"planning"
"b64c26d1-5a79-4b7f-8d29-592bb4a5453f","net_num_units",0,"planning"
"76593319-178e-4930-bde5-6f084c3cd094","net_num_units",0,"planning"
"836521f7-6188-4977-9d6b-221db50ea2e2","net_num_units",0,"planning"
"f90e1e72-04a1-4cc5-a992-161047903536","net_num_units",0,"planning"
"ac85d827-87e8-417c-8cc9-26b5b16e9a3a","net_num_units",0,"planning"
"6c144b09-aaa3-4f2f-8985-fb0d0d67daec","net_num_units",0,"planning"
"7b534463-110c-4af7-a4fa-0d25ae0fb889","net_num_units",0,"planning"
"e60af499-5aeb-4e23-8dbb-28e0a0536768","net_num_units",0,"planning"
"96d52cb1-2520-46aa-b86d-49a5114dffc3","net_num_units",0,"planning"
"f15b31e9-b039-40ad-9a40-5b81126014fd","net_num_units",0,"planning"
"00fc8921-2650-4592-aca3-5f38a315a649","net_num_units",0,"planning"
"f047a2dd-ee45-4bb7-ba4c-62db416e7776","net_num_units",0,"planning"
"e82fe339-2def-4bde-bd37-84bf92db416a","net_num_units",0,"planning"
"a4e82f82-37e7-45fe-a0a0-4283754ab18a","net_num_units",0,"planning"
"e3cd6dd6-8e44-425e-a380-290f1234c658","net_num_units",0,"planning"
"1801080d-7ccb-4c1d-bc98-621edc3412b4","net_num_units",0,"planning"
"6d7c0979-f8df-4179-8da2-77366184aad6","net_num_units",0,"planning"
"ff323f0c-0c09-464b-88f9-f46f4f174ee6","net_num_units",0,"planning"
"b3d6f7e0-2a0b-473a-85d9-3c001b6577a3","net_num_units",0,"planning"
"8c804591-7f51-411b-96ff-83fafd6c0ddd","net_num_units",0,"planning"
"3d09e98f-1331-4068-bafa-d843af7810dc","net_num_units",0,"planning"
"060f5c2d-574e-4d5f-b77d-f60f7b2ec40b","net_num_units",0,"planning"
"2dee0673-f6d1-4859-af15-1be1cdf021bc","net_num_units",0,"planning"
"7fb9479e-5739-4a0b-8071-6e2cdfdabc71","net_num_units",0,"planning"
"5ebe9a3c-3f93-4bb6-9949-77f9a3bdb3a9","net_num_units",0,"planning"
"353e0735-a692-46a2-8a58-99bdb6299853","net_num_units",0,"planning"
"68209b7c-ffad-4538-9614-ecdc418b697a","net_num_units",0,"planning"
"41a56dfc-d515-4ed8-beb6-48c9563b17b7","net_num_units",0,"planning"
"6cb18a38-05e6-44e4-9ced-5c148e323ffb","net_num_units",0,"planning"
"5ebea56f-6543-4153-b37f-9b80c5cbf702","net_num_units",0,"planning"
"4ea47ae9-639b-42db-ab5b-691390655076","net_num_units",0,"planning"
"e49c0ab0-1576-411a-aa26-fd17aabe3f3c","net_num_units",0,"planning"
"3115d781-edec-4998-abee-451742b6d245","net_num_units",0,"planning"
"c21f8d6a-ac52-4354-a8e3-359e442d950f","net_num_units",0,"planning"
"28ecdd84-edc5-4d24-a9d7-bca391e25d0d","net_num_units",0,"planning"
"82e7c32f-18d4-4180-b4d9-d9cbbe85fedd","net_num_units",0,"planning"
"73ca43ec-78a0-4ac4-9384-5f83ad0d703e","net_num_units",0,"planning"
"6f1e1abd-810e-4ecf-8ddd-6da9b5de743b","net_num_units",0,"planning"
"e92ca6d6-765f-40b7-99ea-50ca82cfc6b9","net_num_units",0,"planning"
"2c6313e1-37a5-4051-a457-fcb49c68080d","net_num_units",0,"planning"
"65169985-605a-49ef-8c7c-eb63360dab92","net_num_units",0,"planning"
"06c6c977-0f22-4447-9038-f99775a5eead","net_num_units",0,"planning"
"e3407883-c182-4880-ac28-1e1dc4f401f5","net_num_units",0,"planning"
"01a8f029-578b-4147-a936-54cf4e9ba6f3","net_num_units",0,"planning"
"950e2f81-89b6-4454-9f0c-5d1f5297539e","net_num_units",0,"planning"
"3e997dcb-1121-43df-b483-b167defd9176","net_num_units",0,"planning"
"f7779a21-5f08-4ca6-8572-c04e6ce01d2a","net_num_units",0,"planning"
"2d29bf1c-263f-44a1-a1db-051e9335a60b","net_num_units",0,"planning"
"66d14d40-49e3-49cc-9663-c286c177e3c5","net_num_units",0,"planning"
"ddcaa5d9-3514-422b-a788-f57992f9508e","net_num_units",0,"planning"
"9551be17-accf-4f16-95a0-9839467920bd","net_num_units",0,"planning"
"6e324b6e-9bda-4507-85b6-ceb71171080f","net_num_units",0,"planning"
"0fd4908f-5bfb-4efb-b768-706ae70a5214","net_num_units",0,"planning"
"840b2bbe-8448-4251-a098-558fcffd0e91","net_num_units",0,"planning"
"e6303dcc-11a6-4194-b3c5-b1ebbbe3d35f","net_num_units",0,"planning"
"44a519e7-3594-4d39-97b2-a7cf09cf383d","net_num_units",0,"planning"
"15eda224-0ea4-4333-8c39-67cea7442c6b","net_num_units",0,"planning"
"c9f2c539-91e1-450e-9d85-2f362ac72310","net_num_units",0,"planning"
"97de6e88-9eed-43cc-838f-79e8bf684253","net_num_units",0,"planning"
"a42da9e2-3ffc-41d9-8f77-b57c5e3ea715","net_num_units",0,"planning"
"2988a9a3-eab1-489d-8933-e9835d063522","net_num_units",0,"planning"
"8b03b815-5ced-4bf2-a72f-94fdff02e5c8","net_num_units",0,"planning"
"69ec3840-7627-4624-a5b5-44f05397a2b8","net_num_units",0,"planning"
"58813db9-da1b-4b39-b6eb-dbd14d512ee8","net_num_units",0,"planning"
"c3535161-5bcd-481f-a39d-875df899f440","net_num_units",0,"planning"
"f32b809d-a300-48ad-a9d1-5039f64d7445","net_num_units",0,"planning"
"669a7769-2d5d-48aa-889c-cc8fd117978d","net_num_units",0,"planning"
"260ac4d9-71b0-4901-98c8-c104fc787b6c","net_num_units",0,"planning"
"711c6672-9b14-4e47-8c08-7dfea0ae757b","net_num_units",0,"planning"
"442ce03e-ff92-4b07-94a2-aa42d29e600a","net_num_units",0,"planning"
"b3699961-afc9-4ac8-add6-167559bf9aeb","net_num_units",0,"planning"
"20853d0d-94ca-40be-aaf7-8f4a80fec377","net_num_units",0,"planning"
"23da515d-2ee0-4322-96cb-12bea90ebdd2","net_num_units",0,"planning"
"9bad535e-9373-4dce-8a4d-7bd68014c480","net_num_units",0,"planning"
"f968a86b-4ff9-4883-8e01-d63670fe1584","net_num_units",0,"planning"
"426097bf-7867-4633-8f86-3082da1fdaa5","net_num_units",0,"planning"
"adc5bb0a-3bff-44e4-9b61-2cfd9a84ae80","net_num_units",0,"planning"
"eab28009-5de3-4ebb-9dbc-1ff995a74bb8","net_num_units",0,"planning"
"24136cba-2704-405d-a767-f0affc33c332","net_num_units",0,"planning"
"22b9f97a-9dc5-4c4c-abae-243d95eacc86","net_num_units",0,"planning"
"0bf133c5-eda3-41fb-b5b0-37fc3d56e1d5","net_num_units",0,"planning"
"5aa37f39-8467-4654-92b3-c351f0107420","net_num_units",0,"planning"
"bebdc57a-4873-4bc7-8fe5-f28d6597b255","net_num_units",0,"planning"
"aa51c6a8-6f2d-4c10-a463-7887f6b654af","net_num_units",0,"planning"
"72254418-0b0b-4abc-a549-c1114936ad00","net_num_units",0,"planning"
"ef03355b-075a-48a0-8c3a-3c6919054473","net_num_units",0,"planning"
"da741a7f-7f8f-4557-8ab5-b91e97f0fa42","net_num_units",0,"planning"
"4cd9b33c-a1a7-4c52-b5c1-f65900b0cb73","net_num_units",0,"planning"
"7343e95d-d355-4f90-9807-d3282f729d0e","net_num_units",0,"planning"
"5ece4c9c-4f39-4129-a799-8e3f497b0f46","net_num_units",0,"planning"
"dc8af6c0-1698-4c2f-b30b-8788bb845897","net_num_units",0,"planning"
"ab26d2e5-f27e-47cc-9df1-95f4e1b9ef0f","net_num_units",0,"planning"
"3419c01a-f078-424e-9e33-d16134b1ae54","net_num_units",0,"planning"
"5d532ebc-438d-4199-9f56-b93bec3205b3","net_num_units",0,"planning"
"56ecbc69-8174-49bb-b185-bfb61cea07a5","net_num_units",0,"planning"
"2d0c78ec-da84-407f-ab7e-468450da10e5","net_num_units",0,"planning"
"9dd07522-2907-43c8-ba92-c1a61d9a58d6","net_num_units",0,"planning"
"ee5c2055-77fa-4837-a138-e4d2cf89d7fe","net_num_units",0,"planning"
"7abca192-a0b8-46ac-a8dd-5ed6cb19075b","net_num_units",0,"planning"
"e91ae227-057e-4a6d-9837-271b031e69be","net_num_units",0,"planning"
"d7e5f5d2-3947-43a8-a9c5-723ef6400078","net_num_units",0,"planning"
"1536c4d2-2f51-475d-a3d7-822e69c459c5","net_num_units",0,"planning"
"8010d1e7-b415-4aa6-82e7-2293c839c179","net_num_units",0,"planning"
"ce9a1245-ea8e-4271-9e47-e7e70b698439","net_num_units",0,"planning"
"9b8903f0-858c-4cfe-828f-87b41cd42d3a","net_num_units",0,"planning"
"7385e868-0b57-4fcc-9013-3e406013b9ea","net_num_units",0,"planning"
"9fb9a7f3-a63d-451d-b632-f05626f7e436","net_num_units",0,"planning"
"9b7dbe34-8495-4454-adab-908d751907c6","net_num_units",0,"planning"
"b016b422-74b9-490c-bdc7-f127d9a2b130","net_num_units",0,"planning"
"75f8b7b2-cf50-4608-88c3-e6a1f5c8c193","net_num_units",0,"planning"
"a514e312-1f44-48ce-848c-eade4b2153b4","net_num_units",0,"planning"
"7acea6de-bccc-4fec-abff-5c46473be415","net_num_units",0,"planning"
"96d0c232-f6b9-4115-9d97-2f8508891284","net_num_units",0,"planning"
"c4d877fd-76f1-4e93-970b-2d58d7cf18f2","net_num_units",0,"planning"
"dab0f97f-3afd-4dc0-80f9-8e05c6b97a52","net_num_units",0,"planning"
"b10d70a7-52cd-464c-8505-3d499ec129b9","net_num_units",0,"planning"
"43065301-5b1c-4561-86cf-6bd7ea739888","net_num_units",0,"planning"
"d96153f4-68cd-4616-8a9e-63c3b2d654b0","net_num_units",0,"planning"
"604e1fe1-44bb-4801-8a40-3578ae953dd7","net_num_units",0,"planning"
"0c2604e6-37c1-4fd5-9cea-c740ebe07e5c","net_num_units",0,"planning"
"b9e8f7ed-4a0b-4100-bf6c-dddbb0af0b92","net_num_units",0,"planning"
"f728b055-97a9-4a67-8edf-53ab9697e5e7","net_num_units",0,"planning"
"5c8848a3-ab0b-4b00-8a81-9a2d1dc8d6e9","net_num_units",0,"planning"
"b729f612-ca10-4524-ad62-623caea07add","net_num_units",0,"planning"
"129f6f2d-ad8a-4f38-af07-85c04da71764","net_num_units",0,"planning"
"d290a9d9-43eb-4308-ad0e-22e130702329","net_num_units",0,"planning"
"753f374d-be37-4f11-a3c3-c277c9fd72f1","net_num_units",0,"planning"
"13590dd1-e3dd-4bbe-b60d-0c8ce99375ff","net_num_units",0,"planning"
"3dd49895-cd6b-445c-9e41-f122d7485d1e","net_num_units",0,"planning"
"7a4ed06e-66ec-44ea-9d14-08e036fc89fd","net_num_units",0,"planning"
"6d52cc0f-a481-43ac-becf-0535ddcf1d3d","net_num_units",0,"planning"
"a8b276a4-577e-4ed9-9640-c15e37c6dc52","net_num_units",0,"planning"
"78d3ba5f-8578-4b53-a45f-e785b669aa19","net_num_units",0,"planning"
"c3ca26b6-12c0-4fac-a58d-0915c7f1bb28","net_num_units",0,"planning"
"d2f7e228-8b6b-423f-adf1-c0d7c0b2ec6a","net_num_units",0,"planning"
"b7754132-af00-419c-8ed4-874448ad6c12","net_num_units",0,"planning"
"2d5c67a5-b6e9-4482-bfcc-e269700a66cc","net_num_units",0,"planning"
"cfde45d9-3b6f-44d2-a81f-5a4fa99c578d","net_num_units",0,"planning"
"dd18b27d-fbfd-48a8-b6ad-480eae62eb5b","net_num_units",0,"planning"
"3057650e-24b4-4fa9-b5de-22bc4d4374a8","net_num_units",0,"planning"
"64dfa423-23dd-475d-aa91-47b99ff80b31","net_num_units",0,"planning"
"b134387f-da62-4784-bbb4-364ddd05d8aa","net_num_units",0,"planning"
"0aa8508f-3dd3-4e4c-9983-012c9908cc27","net_num_units",0,"planning"
"efa8bd56-c2c0-427c-9419-6babaf22b6a8","net_num_units",0,"planning"
"6dcf94cd-a740-4dea-9b6c-9dd40fa5b414","net_num_units",0,"planning"
"05f19c2d-3cd3-4b21-8ad4-5e6ada94a93c","net_num_units",0,"planning"
"d73d3796-1785-4df5-baea-a8f45a535457","net_num_units",0,"planning"
"4a78b66f-0a9d-4f77-8390-5cf5e1aa38e1","net_num_units",0,"planning"
"7816af73-b44b-446a-bc04-55a38524d549","net_num_units",0,"planning"
"d278a8de-04be-4d84-a2d6-bc950c501950","net_num_units",0,"planning"
"b2f80fe5-7551-40a3-b9f1-68c9227a76d2","net_num_units",0,"planning"
"ac027db0-c5e6-47b1-a14f-cfb66dc66511","net_num_units",0,"planning"
"8b7ba1f1-62b9-41ed-bb63-9415db22f62b","net_num_units",0,"planning"
"d1472f45-f098-4c8d-a6ee-79b4d4f62ba1","net_num_units",0,"planning"
"34f16f8f-0bcc-45df-9ebb-0df2588e2153","net_num_units",0,"planning"
"81f16649-b3f8-4a7e-89b5-146fcf56f6fb","net_num_units",0,"planning"
"705f2abf-fe43-401d-b1e7-495f8cbb3453","net_num_units",0,"planning"
"ae5a1ba9-e826-4a0d-b45e-4d4628fb193f","net_num_units",0,"planning"
"ffdc8f10-0669-4175-8d89-f06968d11ced","net_num_units",0,"planning"
"869b9a68-3ab8-4d11-baed-3c9bd4727bdd","net_num_units",0,"planning"
"d91d0b6c-11ea-4f8a-b69f-706949ca66aa","net_num_units",0,"planning"
"238297fc-0e8a-402a-88a7-ffb24b76762c","net_num_units",0,"planning"
"afcfd78d-d4e5-4060-a040-2c02cf218ef7","net_num_units",0,"planning"
"6499205a-9ae9-471e-9c3c-058217bf3765","net_num_units",0,"planning"
"19e6e324-3d90-4bbc-86e1-51ce5db47eda","net_num_units",0,"planning"
"1cc4eb78-6f84-4256-ab48-338f468fd808","net_num_units",0,"planning"
"63954180-7747-40a0-b14d-bb64f43aaa88","net_num_units",0,"planning"
"a3d605ad-52e2-4714-81c8-46a28e47c0e9","net_num_units",0,"planning"
"be17276d-5db5-4a22-abf1-3ee07a03535a","net_num_units",0,"planning"
"9680502f-a9dd-4007-a905-0c39662036f1","net_num_units",0,"planning"
"4610f19e-d162-4ce7-922a-613c761306f4","net_num_units",0,"planning"
