id,num_units_completed,date_completed,data_source,units_completed_without_blanks
"3cc01881-2331-4deb-86f0-b4431d39ce19",1,2016-05-06 00:00:00.000,"dbi",1
"3cc01881-2331-4deb-86f0-b4431d39ce19",1,2016-05-05 00:00:00.000,"dbi",1
"3cc01881-2331-4deb-86f0-b4431d39ce19",1,2016-11-23 00:00:00.000,"dbi",1
"3cc01881-2331-4deb-86f0-b4431d39ce19",1,2016-10-21 00:00:00.000,"dbi",1
"3cc01881-2331-4deb-86f0-b4431d39ce19",1,2016-10-25 00:00:00.000,"dbi",1
"3cc01881-2331-4deb-86f0-b4431d39ce19",1,2016-10-18 00:00:00.000,"dbi",1
"83dd226c-2169-40ee-802d-66665b76eebe",1,2016-01-20 00:00:00.000,"dbi",1
"83dd226c-2169-40ee-802d-66665b76eebe",1,2016-01-19 00:00:00.000,"dbi",1
"83dd226c-2169-40ee-802d-66665b76eebe",1,2016-02-18 00:00:00.000,"dbi",1
"83dd226c-2169-40ee-802d-66665b76eebe",1,2016-02-18 00:00:00.000,"dbi",1
"83dd226c-2169-40ee-802d-66665b76eebe",1,2016-02-11 00:00:00.000,"dbi",1
"83dd226c-2169-40ee-802d-66665b76eebe",1,2016-05-13 00:00:00.000,"dbi",1
"83dd226c-2169-40ee-802d-66665b76eebe",1,2016-05-12 00:00:00.000,"dbi",1
"83dd226c-2169-40ee-802d-66665b76eebe",1,2016-05-09 00:00:00.000,"dbi",1
"83dd226c-2169-40ee-802d-66665b76eebe",1,2016-10-28 00:00:00.000,"dbi",1
"83dd226c-2169-40ee-802d-66665b76eebe",1,2016-10-28 00:00:00.000,"dbi",1
"83dd226c-2169-40ee-802d-66665b76eebe",1,2016-10-27 00:00:00.000,"dbi",1
"83dd226c-2169-40ee-802d-66665b76eebe",1,2016-10-28 00:00:00.000,"dbi",1
"83dd226c-2169-40ee-802d-66665b76eebe",1,2016-10-20 00:00:00.000,"dbi",1
"83dd226c-2169-40ee-802d-66665b76eebe",1,2016-11-22 00:00:00.000,"dbi",1
"83dd226c-2169-40ee-802d-66665b76eebe",1,2016-12-06 00:00:00.000,"dbi",1
"83dd226c-2169-40ee-802d-66665b76eebe",1,2016-12-22 00:00:00.000,"dbi",1
"83dd226c-2169-40ee-802d-66665b76eebe",1,2016-12-06 00:00:00.000,"dbi",1
"83dd226c-2169-40ee-802d-66665b76eebe",1,2017-01-03 00:00:00.000,"dbi",1
"0c2604e6-37c1-4fd5-9cea-c740ebe07e5c",1,2007-05-09 00:00:00.000,"dbi",1
"129f6f2d-ad8a-4f38-af07-85c04da71764",1,1992-01-06 00:00:00.000,"dbi",1
"7a4ed06e-66ec-44ea-9d14-08e036fc89fd",1,1996-11-04 00:00:00.000,"dbi",1
"1725915c-f9a2-466c-8bbc-455df6dce443",1,1994-06-29 00:00:00.000,"dbi",1
"78d3ba5f-8578-4b53-a45f-e785b669aa19",1,1993-12-02 00:00:00.000,"dbi",1
"2d5c67a5-b6e9-4482-bfcc-e269700a66cc",1,1998-10-16 00:00:00.000,"dbi",1
"3057650e-24b4-4fa9-b5de-22bc4d4374a8",1,1994-03-31 00:00:00.000,"dbi",1
"b134387f-da62-4784-bbb4-364ddd05d8aa",1,2009-03-27 00:00:00.000,"dbi",1
"efa8bd56-c2c0-427c-9419-6babaf22b6a8",1,1996-07-03 00:00:00.000,"dbi",1
"7816af73-b44b-446a-bc04-55a38524d549",1,1996-12-24 00:00:00.000,"dbi",1
"d278a8de-04be-4d84-a2d6-bc950c501950",1,2002-12-19 00:00:00.000,"dbi",1
"b2f80fe5-7551-40a3-b9f1-68c9227a76d2",1,1999-08-16 00:00:00.000,"dbi",1
"ae5a1ba9-e826-4a0d-b45e-4d4628fb193f",1,1998-10-27 00:00:00.000,"dbi",1
"ae5a1ba9-e826-4a0d-b45e-4d4628fb193f",1,1998-10-27 00:00:00.000,"dbi",1
"ae5a1ba9-e826-4a0d-b45e-4d4628fb193f",1,1998-10-27 00:00:00.000,"dbi",1
"be17276d-5db5-4a22-abf1-3ee07a03535a",1,2002-09-11 00:00:00.000,"dbi",1
"1ddd1229-d1e2-4bb6-aa64-fc60750a19ca",1,2003-12-24 00:00:00.000,"dbi",1
"fac0e730-ee1c-405b-9092-1ff0abf3ce94",1,2007-03-28 00:00:00.000,"dbi",1
"847ebb4b-2547-4fe5-b9ac-9d11632dcd5c",1,2004-08-09 00:00:00.000,"dbi",1
"ab7c1bd0-d1e4-4d8d-83e3-1b79645b1276",1,2005-11-02 00:00:00.000,"dbi",1
"77182a78-00b7-458a-8b54-b1128fbd7f66",1,2006-06-28 00:00:00.000,"dbi",1
"d0cb5b6c-10f2-474e-ada2-422c01af1715",1,2006-05-10 00:00:00.000,"dbi",1
"fca97770-7cfa-4c6c-8fe2-fef3502bbfd3",1,2009-05-12 00:00:00.000,"dbi",1
"989d2d2e-b274-449c-92c9-ee29ff451b97",1,2005-09-13 00:00:00.000,"dbi",1
"ec2d0bf6-f11d-491d-b3ca-01c4951c065b",1,2008-07-23 00:00:00.000,"dbi",1
"0f7cbc23-77f7-4300-b0e6-08bb41d016f7",1,2008-04-02 00:00:00.000,"dbi",1
"2cdb7004-bf41-41c0-8e2f-67d0bc51a285",1,2007-11-06 00:00:00.000,"dbi",1
"70f4d3cd-9940-4099-a9cb-c04ef0e6b6dc",1,2012-10-10 00:00:00.000,"dbi",1
"5e553c35-1dba-4c1f-afb6-7fd469cfdd50",1,2009-11-23 00:00:00.000,"dbi",1
"98863434-6604-477a-84e9-3b610b79d1b3",1,2008-02-07 00:00:00.000,"dbi",1
"ce4aca3b-5442-4487-af9c-c77e4fa9d3b4",1,2011-02-10 00:00:00.000,"dbi",1
"1da5e5bb-5b98-48cc-81f2-3e994bd545c4",1,2008-06-06 00:00:00.000,"dbi",1
"4492d042-b75d-4d20-a785-a6ac7cfea120",1,2010-05-06 00:00:00.000,"dbi",1
"97e51c0e-38a5-4522-9e2b-3aeac263f5bb",1,2011-10-24 00:00:00.000,"dbi",1
"3f7a366b-86de-4182-8d4a-4642bb0b6380",1,2011-10-21 00:00:00.000,"dbi",1
"49112fa9-231b-4cd9-aeda-f5dcc2f94abf",1,2010-09-01 00:00:00.000,"dbi",1
"01f0c95a-8ff7-473c-a4c9-eaa0bbe7e3a3",1,2009-09-03 00:00:00.000,"dbi",1
"a639c9b4-97cf-48f2-b294-1fbdc85f84a1",1,2013-08-30 00:00:00.000,"dbi",1
"c4ca0742-33d5-460b-9d12-a14916897725",1,2014-07-22 00:00:00.000,"dbi",1
"5badb116-07fc-4d69-b4eb-b1d1ab2cbedc",1,2018-06-15 00:00:00.000,"dbi",1
"5badb116-07fc-4d69-b4eb-b1d1ab2cbedc",1,2015-11-18 00:00:00.000,"dbi",1
"09b9a5ea-1241-40bd-9641-4e6f116a7cbd",1,2013-04-12 00:00:00.000,"dbi",1
"d7e8cc83-9a3c-404f-940a-28f26d3d3cdb",1,2012-11-15 00:00:00.000,"dbi",1
"096056fa-441c-4b1b-934c-20edee7e3bbb",1,2008-11-19 00:00:00.000,"dbi",1
"dfe79263-3449-4c4d-8308-2a805300c8d4",1,2010-12-17 00:00:00.000,"dbi",1
"4a63729e-88ab-4936-850b-341750d291e2",1,2012-12-07 00:00:00.000,"dbi",1
"d6ada37a-6f38-4fd3-9355-0326e5bb5500",1,2009-08-17 00:00:00.000,"dbi",1
"13a866c2-1b6a-4687-aa73-243eba2da645",1,2014-09-03 00:00:00.000,"dbi",1
"0b8a0eb5-2758-49de-8caf-5a311a75a65c",1,2009-01-26 00:00:00.000,"dbi",1
"ec4bb454-e622-46b8-9909-0e6d8229ea9e",1,2014-01-06 00:00:00.000,"dbi",1
"252a8157-a251-4274-92b3-22c045989bf0",1,2011-03-09 00:00:00.000,"dbi",1
"265e58da-134a-4f44-9aa4-fe80bb8a4721",1,2012-09-20 00:00:00.000,"dbi",1
"f0c3b172-a5ba-4438-8921-4db84c5afb42",1,2009-10-30 00:00:00.000,"dbi",1
"8a3061f6-a1d5-48f9-aefd-21fb45b49193",1,2012-05-23 00:00:00.000,"dbi",1
"6354d7e4-6d59-4ee8-baf7-028818f1689e",1,2010-03-25 00:00:00.000,"dbi",1
"fce00b81-f4fa-4bda-9dc6-78d0e3ee0fa3",1,2014-09-03 00:00:00.000,"dbi",1
"fce00b81-f4fa-4bda-9dc6-78d0e3ee0fa3",1,2016-02-24 00:00:00.000,"dbi",1
"49aa32b3-9e26-4136-9462-215a41027228",1,2013-03-19 00:00:00.000,"dbi",1
"d3f071cd-57c3-4930-9f6b-0b21e139536c",1,2015-07-29 00:00:00.000,"dbi",1
"c1eb9c19-7365-407f-b34a-a11cb175e9f2",1,2010-07-06 00:00:00.000,"dbi",1
"80aa03c8-9561-4162-952e-f5f395fb9770",1,2009-10-15 00:00:00.000,"dbi",1
"80aa03c8-9561-4162-952e-f5f395fb9770",1,2011-09-12 00:00:00.000,"dbi",1
"a6e1d02e-8ddc-4172-8387-6d2c2911770b",1,2006-03-15 00:00:00.000,"dbi",1
"6137e1ab-48a8-41c0-a4c9-4e837e849684",1,2016-10-31 00:00:00.000,"dbi",1
"1aa4acfb-c9e2-47c5-bfd8-96796fa06f00",1,2008-11-25 00:00:00.000,"dbi",1
"0a04bbc5-2dbf-4436-9bf6-95b6f52d59b4",1,2009-04-20 00:00:00.000,"dbi",1
"81d538ed-690c-42eb-bfed-38d50f3d9bab",1,2011-12-22 00:00:00.000,"dbi",1
"eeff8126-6a46-4910-949f-62addc6cd8b1",1,2008-10-16 00:00:00.000,"dbi",1
"2a75f72f-85ba-4ce7-a46d-eb0326f0c79a",1,2009-04-21 00:00:00.000,"dbi",1
"47b5e505-f5ab-479f-ad01-2f975c64f5e5",1,2010-08-30 00:00:00.000,"dbi",1
"f58424f0-2ac9-4256-bda8-d1e360eff4f5",1,2010-03-11 00:00:00.000,"dbi",1
"ff78212a-c5d9-4a84-99f7-f0c983681a26",1,2009-03-03 00:00:00.000,"dbi",1
"569aed45-c439-440d-b4ff-2e0ec62b9853",1,2009-10-26 00:00:00.000,"dbi",1
"63aac860-9dfe-4ea8-b5f0-e6d65463a0da",1,2016-05-31 00:00:00.000,"dbi",1
"e18d3b33-46a3-4d46-8f4a-0efa7826ac5a",1,2011-02-23 00:00:00.000,"dbi",1
"6fd75a4f-aeb7-4d59-875f-81dc67c50546",1,2015-05-19 00:00:00.000,"dbi",1
"5f9f5a20-6562-4df2-b230-1c2386bfc19b",1,2017-01-27 00:00:00.000,"dbi",1
"d7cf549e-2e5e-4584-a48d-564b579adf8b",1,2015-02-18 00:00:00.000,"dbi",1
"d3b7e3ab-0db9-46e8-8e97-d743cd2c1bc4",1,2008-12-26 00:00:00.000,"dbi",1
"f7863069-e0b6-4d08-9116-d91f4cc75ce3",1,2017-12-20 00:00:00.000,"dbi",1
"0df8725d-6df1-4d72-8b19-b239ac339b0b",1,2011-06-09 00:00:00.000,"dbi",1
"3d636d63-a767-4130-afff-9f1b2dc2a910",1,2010-03-24 00:00:00.000,"dbi",1
"f1909af1-1d2b-471b-afed-541c190517c2",1,2006-08-23 00:00:00.000,"dbi",1
"4a74d811-b4e1-4a04-8f9c-fea14557522c",1,2005-08-15 00:00:00.000,"dbi",1
"4a74d811-b4e1-4a04-8f9c-fea14557522c",1,2005-08-15 00:00:00.000,"dbi",1
"e92e4284-18a4-406b-a0e6-560eaf4af37e",1,2007-10-04 00:00:00.000,"dbi",1
"bb546392-f291-4726-8cc5-82ad3d08c614",1,2005-12-20 00:00:00.000,"dbi",1
"1ef70d7f-0f56-4055-b53f-39df0896ff97",1,2011-06-07 00:00:00.000,"dbi",1
"6eab155a-9b66-4113-aa82-ba4ba5c6b04a",1,2007-11-30 00:00:00.000,"dbi",1
"b56f054c-da1d-46e3-8a31-122e04dd18db",1,2006-01-26 00:00:00.000,"dbi",1
"4b3810fa-ac8d-479c-a2d7-3b8ad9dc51cc",1,2006-03-17 00:00:00.000,"dbi",1
"b0af3f9b-16dc-4ea7-b03d-6c96ea86090a",1,2008-06-16 00:00:00.000,"dbi",1
"caf61fc9-81f5-43f5-a83d-bd7b401beb27",1,2006-04-06 00:00:00.000,"dbi",1
"8c6abef9-4f19-4455-b26b-c71b1dedc56a",1,2009-01-12 00:00:00.000,"dbi",1
"e3a3fb52-5a50-4276-9963-957dfd141aef",1,2009-07-17 00:00:00.000,"dbi",1
"75e02658-a6ec-4d55-9ab1-e515c0c4b266",1,2004-04-30 00:00:00.000,"dbi",1
"748993d6-5a00-4ed3-9ad3-7b0454278b9c",1,2008-09-08 00:00:00.000,"dbi",1
"7a397f96-6923-469c-8f97-dd707f4e46e4",1,2008-11-18 00:00:00.000,"dbi",1
"21ab3487-8146-4a8a-989a-2094831df57b",1,2006-03-29 00:00:00.000,"dbi",1
"6b2cf2c9-9a55-48ef-ab88-dcb5b33f68b6",1,2018-08-24 00:00:00.000,"dbi",1
"449d0132-ae04-4eb2-a7d0-cdac3472210a",1,1988-03-18 00:00:00.000,"dbi",1
"4aab5506-b6c3-4ee5-83ec-dc26bb0c7be3",1,1992-07-16 00:00:00.000,"dbi",1
"f39885d8-332e-40cd-b3c4-7e3e8fc1f9a1",1,1991-11-21 00:00:00.000,"dbi",1
"3112814b-f589-4ab8-a123-4915e3f6d2a5",1,1991-06-27 00:00:00.000,"dbi",1
"6365ad20-6239-4b7d-8545-68a443aa7339",1,1990-04-25 00:00:00.000,"dbi",1
"ee21e769-d37d-441c-9f06-1e5770803776",1,1989-04-25 00:00:00.000,"dbi",1
"34756099-3f52-4a29-bad9-84a449bb1e3b",1,1989-08-07 00:00:00.000,"dbi",1
"44144619-197c-4c38-bf97-d73ec7083a80",1,1992-02-18 00:00:00.000,"dbi",1
"ab10aa64-1bed-4415-8a6c-0fda99b4ff68",1,1989-04-18 00:00:00.000,"dbi",1
"14431da9-2f5d-4f45-b685-11afc473e9c3",1,1994-08-15 00:00:00.000,"dbi",1
"6395161a-2fdd-4c6e-9d8d-fc8319b637ca",1,1989-08-16 00:00:00.000,"dbi",1
"6b751c2b-d03c-4f23-9207-4847db6c4709",1,1991-03-19 00:00:00.000,"dbi",1
"eb9057dc-7301-4734-8889-d0930f0e5e52",1,1990-09-04 00:00:00.000,"dbi",1
"4893972e-799d-4ce7-9e78-65aaf66a019a",1,1990-08-08 00:00:00.000,"dbi",1
"351a8cb8-7a73-4fe8-af52-a99d3d12a552",1,1989-09-20 00:00:00.000,"dbi",1
"3aff1159-378d-4da9-921c-bb27b9b69de4",1,1989-05-12 00:00:00.000,"dbi",1
"f2f292c0-7996-4ec5-87b3-9f9d305513b8",1,1990-06-12 00:00:00.000,"dbi",1
"c6999c67-6939-4967-8b3c-7bc6947df548",1,1991-12-10 00:00:00.000,"dbi",1
"33504c2a-20e8-4a6a-b026-406c483701c1",1,1989-07-18 00:00:00.000,"dbi",1
"7f52308d-f542-47f4-b757-d30566a60bf9",1,1990-07-13 00:00:00.000,"dbi",1
"7f52308d-f542-47f4-b757-d30566a60bf9",1,1990-07-03 00:00:00.000,"dbi",1
"31a21bf1-89ff-4280-b0bc-53f7a2150e94",1,1991-03-20 00:00:00.000,"dbi",1
"a07bf3d0-02f3-468b-b8a2-cfb6e8814b44",1,1991-07-29 00:00:00.000,"dbi",1
"7cae2e24-03e0-4e7c-b666-6f92235527dd",1,1991-04-15 00:00:00.000,"dbi",1
"310eb1bf-b9d8-4843-8786-6cb9cd5d3ca5",1,1990-12-27 00:00:00.000,"dbi",1
"6adeda13-74cb-402f-a1c6-c062fc567457",1,1992-06-03 00:00:00.000,"dbi",1
"af11209a-b196-4d06-929e-b466ba220c09",1,1990-09-14 00:00:00.000,"dbi",1
"3684645c-3762-45e4-9865-5fb5f2a7258d",1,1992-10-08 00:00:00.000,"dbi",1
"fc2df430-85ca-4092-8bc7-9b27b03aa9fa",1,1992-05-27 00:00:00.000,"dbi",1
"fc2df430-85ca-4092-8bc7-9b27b03aa9fa",1,1992-05-27 00:00:00.000,"dbi",1
"fc2df430-85ca-4092-8bc7-9b27b03aa9fa",1,1992-05-27 00:00:00.000,"dbi",1
"fc2df430-85ca-4092-8bc7-9b27b03aa9fa",1,1992-05-27 00:00:00.000,"dbi",1
"5be8034e-b126-4be5-85ee-ec619e32ed3e",1,1991-09-03 00:00:00.000,"dbi",1
"7f0d4262-d02e-4b19-a6de-e2e6bca9f8f1",1,1990-12-18 00:00:00.000,"dbi",1
"ef3557f1-7285-404b-92d3-bf707883c560",1,1990-08-08 00:00:00.000,"dbi",1
"2a20c4c6-9365-4081-ac64-ebcd867c556a",1,1990-08-07 00:00:00.000,"dbi",1
"848bf788-a4b0-440c-9a3f-7f88f0c09523",1,1991-07-18 00:00:00.000,"dbi",1
"c9b60037-7f00-4ac5-a3e9-346d8b4209e5",1,1991-11-26 00:00:00.000,"dbi",1
"c9b60037-7f00-4ac5-a3e9-346d8b4209e5",1,1991-11-18 00:00:00.000,"dbi",1
"43b40a53-ab2c-4cc2-b0bf-4b499c8b0a2f",1,1990-12-24 00:00:00.000,"dbi",1
"34f46224-ce24-43d5-8a56-094ac0eb9a28",1,1990-03-02 00:00:00.000,"dbi",1
"5fbd166b-3d25-48cd-9e38-991fd25c5e38",1,1991-07-30 00:00:00.000,"dbi",1
"5fbd166b-3d25-48cd-9e38-991fd25c5e38",1,1991-07-30 00:00:00.000,"dbi",1
"5fbd166b-3d25-48cd-9e38-991fd25c5e38",1,1991-07-30 00:00:00.000,"dbi",1
"4d8d81e4-268e-470b-b7be-b93b4ce002d4",1,1990-09-10 00:00:00.000,"dbi",1
"960263a3-527a-4147-9386-dfbb9598ad68",1,1991-05-02 00:00:00.000,"dbi",1
"e96ff385-ed72-441d-9cef-47fd1b2eff96",1,1992-04-21 00:00:00.000,"dbi",1
"5f37219a-ed83-44a4-a3b0-4e7c9bde6e8c",1,1991-05-06 00:00:00.000,"dbi",1
"21db60d6-d6d6-4d1c-a1d0-a0d9f0daddf5",1,1992-12-11 00:00:00.000,"dbi",1
"21db60d6-d6d6-4d1c-a1d0-a0d9f0daddf5",1,1992-11-23 00:00:00.000,"dbi",1
"e360474b-2903-4192-904d-96b4ba98880e",1,1993-05-28 00:00:00.000,"dbi",1
"69c4697a-2e3b-47bc-bac2-883ecfa1167f",1,1994-01-21 00:00:00.000,"dbi",1
"2aad0a65-e7c7-4e21-8c4f-21f7708665d5",1,1996-04-23 00:00:00.000,"dbi",1
"d6308d1d-0199-4e52-b0f4-52867e6ac1b6",1,1993-07-30 00:00:00.000,"dbi",1
"08018d05-a0b4-49d5-9389-189cb7a90120",1,1992-08-14 00:00:00.000,"dbi",1
"e3d70673-b8d9-43d1-bb22-da9cc6953725",1,1991-05-31 00:00:00.000,"dbi",1
"32834fcb-9da2-43f7-bf50-6bee17362543",1,1992-01-08 00:00:00.000,"dbi",1
"88ee93b7-e4c6-4c97-a5b7-03bee9b14789",1,1993-06-10 00:00:00.000,"dbi",1
"70b6fd49-e227-476d-a6ba-019613f1259b",1,1994-01-03 00:00:00.000,"dbi",1
"70b6fd49-e227-476d-a6ba-019613f1259b",1,1994-01-03 00:00:00.000,"dbi",1
"4682644c-6a7d-4e1b-a08e-04d5151ae21c",1,1991-12-09 00:00:00.000,"dbi",1
"e4c67ba6-c92d-4bbd-932b-7e0edc6bc73f",1,1996-12-30 00:00:00.000,"dbi",1
"729dd841-a49e-4b33-85a7-78e6f5cc8a54",1,1994-04-28 00:00:00.000,"dbi",1
"ec737435-5f7c-4221-8523-7e06e5a618a0",1,1992-09-09 00:00:00.000,"dbi",1
"2a2cf9f0-9837-48b4-823d-45ff7327da19",1,1991-05-02 00:00:00.000,"dbi",1
"1cc9330e-f361-48e5-bcec-a0e91900006e",1,1992-07-31 00:00:00.000,"dbi",1
"72e786ad-f65f-4df7-8d70-ff74376e8df1",1,1992-04-06 00:00:00.000,"dbi",1
"9126337c-3037-4bde-abe9-41cd92d903ca",1,1991-02-28 00:00:00.000,"dbi",1
"d8aeffec-e505-41ed-93c5-8a1f39ec6222",1,1992-09-21 00:00:00.000,"dbi",1
"b8eb898e-104a-4ea9-8c44-c0806f4919ee",1,1994-06-21 00:00:00.000,"dbi",1
"dcbd90e0-0973-4da0-ac81-f8d99ae1b5a4",1,1994-03-02 00:00:00.000,"dbi",1
"fd20c8fe-6dfb-4a1b-9931-d85be3e86691",1,1993-10-08 00:00:00.000,"dbi",1
"599b18af-f122-40e4-98cf-78531644080d",1,1995-04-27 00:00:00.000,"dbi",1
"75be79d3-de1f-4979-a869-0450e4b9ed54",1,1994-04-18 00:00:00.000,"dbi",1
"28a57b3d-b871-4280-af3e-15fd4d5aba47",1,1993-05-27 00:00:00.000,"dbi",1
"5ca937c5-7531-4155-b9d5-d050ce038808",1,1994-03-24 00:00:00.000,"dbi",1
"6acd76a5-b1e3-4b6c-8276-edd86a902682",1,1993-04-20 00:00:00.000,"dbi",1
"043fe2a8-2dc7-40bf-ab46-f2647745d71f",1,1994-05-02 00:00:00.000,"dbi",1
"7b45d4df-8807-41b3-97c8-d807843012f9",1,1995-01-31 00:00:00.000,"dbi",1
"84d8dacc-a468-4a69-a508-fd6eed9d5c8e",1,1997-06-12 00:00:00.000,"dbi",1
"f971ce98-b759-45d3-b05d-7f6796174a7b",1,1993-04-02 00:00:00.000,"dbi",1
"f971ce98-b759-45d3-b05d-7f6796174a7b",1,1993-04-02 00:00:00.000,"dbi",1
"49201087-2e33-4644-a63a-72b440c24701",1,1991-09-05 00:00:00.000,"dbi",1
"73e0e744-58be-4079-a52a-e0682410830c",1,1995-07-10 00:00:00.000,"dbi",1
"d82596d1-1ce6-4500-97d6-8c6682b8d911",1,1993-07-20 00:00:00.000,"dbi",1
"46b7dc2e-3fcf-4ea3-8c5b-dac7cee15687",1,1996-05-03 00:00:00.000,"dbi",1
"6f2c7e30-6c33-4268-95cb-0375c5e987b6",1,1993-11-19 00:00:00.000,"dbi",1
"3619b110-37ef-45c9-9fbe-4d3a04a7f31b",1,1993-01-21 00:00:00.000,"dbi",1
"959ca3d7-41c7-457e-9db9-5ed2d4ae508d",1,1992-12-22 00:00:00.000,"dbi",1
"33d5fe98-419d-462a-a4c7-99162a492dc9",1,1992-07-17 00:00:00.000,"dbi",1
"33d5fe98-419d-462a-a4c7-99162a492dc9",1,2007-06-22 00:00:00.000,"dbi",1
"73693623-0f27-40cf-ab17-558b176606aa",1,1995-02-22 00:00:00.000,"dbi",1
"438d8d05-6c37-4583-8374-60fb4855e9a6",1,1996-05-28 00:00:00.000,"dbi",1
"4fe87531-a250-4fe3-8891-a549d74d17ac",1,1995-09-14 00:00:00.000,"dbi",1
"98ae9d44-9b22-4d6b-b354-502968ec9faa",1,1994-06-23 00:00:00.000,"dbi",1
"98ae9d44-9b22-4d6b-b354-502968ec9faa",1,1994-06-23 00:00:00.000,"dbi",1
"98ae9d44-9b22-4d6b-b354-502968ec9faa",1,1994-06-23 00:00:00.000,"dbi",1
"283b1237-0c3d-4fe9-85f4-5d557311c1aa",1,1994-06-23 00:00:00.000,"dbi",1
"283b1237-0c3d-4fe9-85f4-5d557311c1aa",1,1994-06-23 00:00:00.000,"dbi",1
"283b1237-0c3d-4fe9-85f4-5d557311c1aa",1,1994-06-23 00:00:00.000,"dbi",1
"f134b636-07e5-4f77-8354-3fe4ed6e0bcc",1,1994-01-16 00:00:00.000,"dbi",1
"383d05c0-84e0-426e-86a2-ed40d2b3be5d",1,1992-09-02 00:00:00.000,"dbi",1
"603b28bc-efbf-48b4-ad6d-d265ddd5e125",1,1995-02-24 00:00:00.000,"dbi",1
"4ab04d4d-7444-43e5-beb6-f61ce49adec6",1,1992-11-06 00:00:00.000,"dbi",1
"d0bf5e35-b7c3-481c-82da-f57243ef26c0",1,1997-04-04 00:00:00.000,"dbi",1
"e1499aad-36e0-4638-8372-cf93f4acc335",1,1993-09-10 00:00:00.000,"dbi",1
"68085ddf-55b6-4e32-a666-b6c4133d20ac",1,1994-12-07 00:00:00.000,"dbi",1
"7016e077-156f-4887-962c-801603f25e89",1,1994-03-16 00:00:00.000,"dbi",1
"de9027d5-9904-4dee-8d7d-b94581373e82",1,1994-01-31 00:00:00.000,"dbi",1
"61ca37ed-9e52-483a-9e13-879012703fb9",1,2008-09-17 00:00:00.000,"dbi",1
"c1d6ec7a-766f-4444-99bd-31379aa8d7b2",1,1997-09-15 00:00:00.000,"dbi",1
"390edce0-d9b5-4e1c-9e12-f5a9237aab42",1,1994-04-25 00:00:00.000,"dbi",1
"390edce0-d9b5-4e1c-9e12-f5a9237aab42",1,1994-04-25 00:00:00.000,"dbi",1
"0c07c243-4e6a-42cd-a205-3ffe10a0448e",1,1995-10-16 00:00:00.000,"dbi",1
"9879248e-1a24-443a-a14a-5d4ba823c0fa",1,1994-08-09 00:00:00.000,"dbi",1
"3004699f-fadf-4087-a2cc-149c6bb1c06d",1,1995-09-13 00:00:00.000,"dbi",1
"930e9bba-48e5-4f0d-8cd3-319616e78eef",1,1998-10-20 00:00:00.000,"dbi",1
"2c5f6cf5-92cf-469e-adf7-064a04a63563",1,1995-05-03 00:00:00.000,"dbi",1
"ca557f94-a400-4b66-a8d1-0a697eb1554c",1,1996-12-04 00:00:00.000,"dbi",1
"8516a4c6-d317-4206-a7ef-17793586d7a2",1,1998-02-27 00:00:00.000,"dbi",1
"8376d68e-8c49-475e-96bf-8b1bcaf3ea64",1,1995-10-13 00:00:00.000,"dbi",1
