id,variable,value
15eda224-0ea4-4333-8c39-67cea7442c6b,is_da,FALSE
162a3b24-a9d8-48a4-8994-8bef41c0e0cd,is_da,FALSE
16925510-e8a7-4784-b310-b0742e5d1d0a,is_da,FALSE
16cb2377-5c42-4607-9647-6b07696cb252,is_da,FALSE
16db8d8e-5b2f-4082-a3aa-e6cc8d347205,is_da,FALSE
16e29c55-afe2-4abf-90c6-4324327a1977,is_da,FALSE
1706fd1a-c585-4a55-ad8e-51880b706cc7,is_da,FALSE
171c34b4-f972-4c1f-a0f0-1169af3e81e1,is_da,FALSE
171f4374-2904-4b06-878d-fdfe31f6c22d,is_da,FALSE
1725915c-f9a2-466c-8bbc-455df6dce443,is_da,FALSE
1730ee96-554d-4750-8d64-7bf69b35c0a0,is_da,FALSE
174cc597-1168-4f78-a672-0b6f998f5009,is_da,FALSE
1761a5e6-9433-4a76-83a4-9df01ee3b85a,is_da,FALSE
17a1240b-a4f9-44ef-89a7-c65afcb4083d,is_da,FALSE
17a83d47-fdac-486a-a318-6a3fb53f235e,is_da,FALSE
17dc8c13-7002-4441-8675-0227593e06fb,is_da,FALSE
1801080d-7ccb-4c1d-bc98-621edc3412b4,is_da,FALSE
18253111-9f76-4997-9095-4478e8ae26d4,is_da,FALSE
1829a1fe-7fa1-4149-b4ef-3df41de91ed8,is_da,FALSE
182e4ead-0875-41e2-83dc-88526187603f,is_da,FALSE
18436c91-3ea7-4122-a01f-79d72e7a506d,is_da,FALSE
18708877-34da-4744-b021-e68eac5541d1,is_da,FALSE
1893abdd-e07d-4ae6-8e76-9587b1ae5709,is_da,FALSE
189efc61-a0e5-4779-81c4-8772d20a00b9,is_da,FALSE
18a1a885-8c54-46d6-8ace-7d52ae79a261,is_da,FALSE
18a389bb-606c-4061-9958-06b947288fdf,is_da,FALSE
18ce271f-ed3b-43d0-a991-fd470148c189,is_da,FALSE
192bb595-2abc-476a-baea-e3b92e6c3c21,is_da,FALSE
192cc426-8f97-49f1-bda1-2f2f40011fb7,is_da,FALSE
193bc17b-280b-442d-8243-235df09a7be3,is_da,FALSE
1943ffdb-4060-4383-a1a4-dee8133c984d,is_da,FALSE
1962739c-b869-4dd8-8c33-c32de548b7bf,is_da,FALSE
1995441b-1535-4b5c-99bb-4bba4e48a275,is_da,FALSE
19c423ca-2adc-45cb-9c65-be38ba45f39d,is_da,FALSE
19c7a109-23e1-4625-833a-25d42355165b,is_da,FALSE
19e6e324-3d90-4bbc-86e1-51ce5db47eda,is_da,FALSE
1a20fd51-25b6-4211-ae10-cdcc5b4e054a,is_da,FALSE
1a5108eb-2fdf-4b64-8fdd-39c244e25a46,is_da,FALSE
1a57d48b-4d88-4e96-aff2-79a30e961684,is_da,FALSE
1a5abeaf-c629-4a67-9370-8954ea82851a,is_da,FALSE
1a64a092-9623-4f5b-bf41-9d5ae5a6afd6,is_da,FALSE
1a65b2d9-d871-4210-ba55-0a9427525d49,is_da,FALSE
1a8cfd7a-3ae3-4b78-9ddd-23a3f587c691,is_da,FALSE
1a90c3cf-d513-4923-b27c-985e19588dd2,is_da,FALSE
1a93da31-49e1-4fd6-a9ce-eaf268716772,is_da,FALSE
1aa4acfb-c9e2-47c5-bfd8-96796fa06f00,is_da,FALSE
1aa65000-3920-4be0-b807-de63357cbf23,is_da,FALSE
1ac8721b-6b4a-48a4-8157-b3e8d41f751c,is_da,FALSE
1ae8b03f-28ec-4348-9c13-64dd0be1b007,is_da,FALSE
1aea060b-ac8a-4cc6-b4e4-3c5b779a0782,is_da,FALSE
1aec8603-6478-41e7-9382-36ceb6afd475,is_da,FALSE
1af925a5-91a4-4378-b78d-c2bda0ae1236,is_da,FALSE
1aff2673-c6a6-498a-b4df-440229781051,is_da,FALSE
1b125ebc-87f5-4da4-9f35-fcc543337ff1,is_da,FALSE
1b3fcbcd-7f54-44ae-804b-bb753d982774,is_da,FALSE
1b5f8833-ed63-4f94-a7bf-0176bed3ccd6,is_da,FALSE
1b8168d1-e77c-4021-8919-30c272846e1c,is_da,FALSE
1b88f304-3613-43aa-95ee-794e7bd97509,is_da,FALSE
1bc42d6e-f105-40ec-a9ca-9163e969f518,is_da,FALSE
1bca3e92-665d-4deb-8d57-6deaf1892357,is_da,FALSE
1bceb6c4-e563-4331-a479-16f61c1dd5c8,is_da,FALSE
1bd2cc13-171e-4b48-ac3b-b9533adfa67c,is_da,FALSE
1be2f530-a09f-4619-bea1-6af594fbc419,is_da,FALSE
1c2db3e2-8424-471d-b0ff-50273d398182,is_da,FALSE
1c724263-c098-4562-a018-e64b287326dc,is_da,FALSE
1cbd7fce-ca4a-4b98-a1db-951df5251219,is_da,FALSE
1cc4eb78-6f84-4256-ab48-338f468fd808,is_da,FALSE
1cc9330e-f361-48e5-bcec-a0e91900006e,is_da,FALSE
1cdf5c44-5007-4be4-a437-001ed42f3d37,is_da,FALSE
1cfdc620-f5ab-4972-9aca-64733563f266,is_da,FALSE
1d03f3b2-310a-449e-94e8-4e4e15180bf7,is_da,FALSE
1d39f679-9953-4003-8bbb-ce509d989d07,is_da,FALSE
1d3c84a4-61ab-4dc3-b286-fcf3ef77588d,is_da,FALSE
1d4acde0-96fe-4ada-8483-2aad6d4bd27a,is_da,FALSE
1d674cb6-f4ff-41d4-984a-2b41b53afcf0,is_da,FALSE
1d7b3d74-5b06-41ed-9b2d-a1670c0dfdc4,is_da,FALSE
1d9ef674-d938-40ed-b174-5983d3f848e4,is_da,FALSE
1da5e5bb-5b98-48cc-81f2-3e994bd545c4,is_da,FALSE
1ddd1229-d1e2-4bb6-aa64-fc60750a19ca,is_da,FALSE
1de02ec8-9e19-4be4-ad17-bc6acfe26d8c,is_da,FALSE
1dfa68b8-2cf1-47d2-9609-4f30d8b5cf61,is_da,FALSE
1dfb6215-91d0-4ff7-b526-aa6c7becd5db,is_da,FALSE
1dfe048c-23e5-4a74-9eaf-c8b3fb47d2d7,is_da,FALSE
1e02b961-2523-4c81-adcb-8a255da93bc9,is_da,FALSE
1e1d2216-56a1-47a5-88db-46ec7d008e7f,is_da,FALSE
1e397b3d-6b3d-40ad-972b-1373be544276,is_da,FALSE
1e53d6ac-da49-43c8-8d23-09e695164a3e,is_da,FALSE
1e5de9c3-b23f-4510-9fc0-9af45dcc0c63,is_da,FALSE
1e664be6-0da5-4c4b-bd09-6cdc27dfb875,is_da,FALSE
1e82c5cf-9cc1-4260-bbe4-642e82f2a248,is_da,FALSE
1ed843e5-2f3c-450f-9b8e-90931f6aa764,is_da,FALSE
1ef70d7f-0f56-4055-b53f-39df0896ff97,is_da,FALSE
1f2810f3-b20a-46f5-b8cb-57a4b58c724b,is_da,FALSE
1f31b750-e553-4e8b-998f-229e8131780a,is_da,FALSE
1f4d56fe-6b97-4637-a5b8-17a864e8ef75,is_da,FALSE
1f53faaf-b573-49d9-b1bb-22ef40bdcd10,is_da,FALSE
1f650acc-bc51-4248-87f3-dff09fbcc1fe,is_da,FALSE
1f67daf3-d7ae-41e5-b0fc-4bf4c29fed49,is_da,FALSE
1f723e9e-cf9f-402d-8507-92959a6b98ed,is_da,FALSE
1f7778f2-f45a-4c2c-a6fe-113cad11f0fc,is_da,FALSE
1f88e862-76b0-44da-81ef-1e706a1cdd7b,is_da,FALSE
20208f43-2476-4e34-8bf6-bfe50a74bb5d,is_da,FALSE
202e6fdb-c489-446d-8c15-67bc642dfe0e,is_da,FALSE
20316a78-dfeb-4d2b-9928-5b153c5a3bd3,is_da,FALSE
203f6c77-c432-4c47-9bfc-1ee43719af68,is_da,FALSE
20bb08d1-d32b-4ec9-80c1-3bebaada30f9,is_da,FALSE
20cc8c33-536a-49f4-a1d7-6ed0274eb543,is_da,FALSE
20d010ab-173d-4f96-8739-77bd71fad362,is_da,FALSE
20f21782-7d5e-43b3-9c16-5fd414095a8b,is_da,FALSE
210a8209-6e0b-4215-8442-6bddc1a2d73e,is_da,FALSE
2118ba7a-1ee4-4cbb-bc5d-79e1729f530f,is_da,FALSE
2121907e-f6ce-46f3-a0ee-7de88c3ba370,is_da,FALSE
2125e4c6-7f06-473f-9cd1-57a00de416a6,is_da,FALSE
2134ace4-6d7f-4fab-a497-39b27cb5f637,is_da,FALSE
213fe887-60e5-4230-b437-358b3e82a41a,is_da,FALSE
215d1887-4642-4aaa-b6ad-347ce77d5c55,is_da,FALSE
21674b93-ea30-4f24-9cf4-9171e164780d,is_da,FALSE
21770210-4ab7-4d60-8ab4-705a0f60f36d,is_da,FALSE
217af4cb-76fd-4659-9a73-38ea9fccbe53,is_da,FALSE
21913320-d02d-442f-8e33-439ab803bf83,is_da,FALSE
2194b46a-b763-4ae6-84bb-66da842fc021,is_da,FALSE
219b9aaa-c7dc-47de-9f5e-b5ce5d48e35d,is_da,FALSE
21ab3487-8146-4a8a-989a-2094831df57b,is_da,FALSE
21af0050-2db9-4e88-a4c0-be69532ce206,is_da,FALSE
21b698c9-fd29-4e16-b035-5fecb9cc0d3e,is_da,FALSE
21c3b6a8-3590-4c68-bcf7-e031f7dec5b5,is_da,FALSE
21d99a04-8f5f-441b-9198-f06f1c3f59b5,is_da,FALSE
21db60d6-d6d6-4d1c-a1d0-a0d9f0daddf5,is_da,FALSE
222bb745-22b9-4038-a49d-2eb0a45610e6,is_da,FALSE
222d206a-62be-400a-8696-87f2ed59d434,is_da,FALSE
22371133-9c73-4552-9d7e-25c64fdd3d7f,is_da,FALSE
22585c42-43ae-479f-b30d-b0facb79ec92,is_da,FALSE
22680faa-e06a-44e1-a6c8-c8ccc845b768,is_da,FALSE
2277907d-c520-4002-a514-f9849271eb3f,is_da,FALSE
228b3698-1039-4342-bed4-beff5e12fc43,is_da,FALSE
22916682-15af-4f0e-93c9-4e4c8c37e46d,is_da,FALSE
22b9f97a-9dc5-4c4c-abae-243d95eacc86,is_da,FALSE
22deb8ca-396d-495b-9158-93a428f6a320,is_da,FALSE
22ee2ed8-5bef-4404-9a3a-3ee45a919a7e,is_da,FALSE
22f9a52f-b071-4496-9f01-80dd446c3790,is_da,FALSE
22fc62b5-40f4-4075-85da-d0068399e09a,is_da,FALSE
23194234-ae53-42f2-9bd8-b17d7206943e,is_da,FALSE
231c756a-da0e-4048-ae2f-c74bc5353f13,is_da,FALSE
23390860-8103-4974-a697-fb5a29030174,is_da,FALSE
23443c3b-af5e-47c9-911c-e42f45fd7677,is_da,FALSE
234c6ab6-8993-4a87-a874-352cb822dbab,is_da,FALSE
238297fc-0e8a-402a-88a7-ffb24b76762c,is_da,FALSE
23849528-dc22-493a-869a-4176d719b33a,is_da,FALSE
238a534b-c5ce-44ed-bb6f-468a41bf5d59,is_da,FALSE
23a679b7-8a38-4151-b3ce-444c1e6b19d9,is_da,FALSE
23c17eba-aba6-4ebd-87ef-2343a068882d,is_da,FALSE
23c97346-e957-4290-9007-773da4600087,is_da,FALSE
23fdc07c-5e6c-4f1d-9cf3-27a826c3fa81,is_da,FALSE
241365c8-0664-4bbe-a290-e97f9dcc98af,is_da,FALSE
241ab2b5-8112-4750-997f-0616689a3f74,is_da,FALSE
241f7569-dcd3-4f8d-8b34-c355b56b2216,is_da,FALSE
243aff51-d33d-4fc0-93f3-50a0f2609a18,is_da,FALSE
244fca25-dd1e-40ac-b9e6-39e9632e6efb,is_da,FALSE
