Id,DateCreated,Onboarding Month
508,2019-02-13 12:09:50.960,201902
511,2019-02-14 09:22:12.503,201902
513,2019-02-15 08:45:42.973,201902
514,2019-02-15 09:25:57.746,201902
515,2019-02-15 12:05:58.400,201902
516,2019-02-15 12:51:13.983,201902
517,2019-02-15 19:27:57.156,201902
518,2019-02-15 21:49:02.563,201902
519,2019-02-16 10:17:33.286,201902
521,2019-02-18 08:30:00.736,201902
522,2019-02-18 09:03:43.080,201902
523,2019-02-18 09:29:41.263,201902
525,2019-02-18 12:17:50.846,201902
528,2019-02-18 14:15:04.160,201902
529,2019-02-18 14:31:21.340,201902
530,2019-02-19 07:40:10.183,201902
531,2019-02-19 08:27:50.593,201902
532,2019-02-19 11:16:43.906,201902
533,2019-02-19 11:26:06.536,201902
534,2019-02-19 13:18:34.443,201902
535,2019-02-19 14:07:20.110,201902
536,2019-02-19 15:03:05.943,201902
537,2019-02-19 15:10:08.130,201902
538,2019-02-19 15:10:19.710,201902
539,2019-02-19 15:12:18.060,201902
540,2019-02-19 18:36:15.603,201902
541,2019-02-20 09:55:46.040,201902
542,2019-02-20 12:44:25.140,201902
544,2019-02-21 08:02:40.650,201902
547,2019-02-21 15:33:48.773,201902
548,2019-02-22 14:17:13.973,201902
550,2019-02-25 10:22:48.816,201902
553,2019-02-25 12:13:19.093,201902
555,2019-02-25 17:59:13.193,201902
557,2019-02-27 09:14:43.573,201902
558,2019-02-27 10:55:01.186,201902
561,2019-02-28 08:39:41.173,201902
520,2019-02-16 10:31:45.043,201902
552,2019-02-25 11:59:21.890,201902
526,2019-02-18 13:07:11.670,201902
482,2019-02-01 09:24:06.086,201902
488,2019-02-04 15:26:29.980,201902
492,2019-02-05 11:18:09.516,201902
495,2019-02-07 08:58:06.746,201902
543,2019-02-20 12:45:42.113,201902
483,2019-02-01 10:16:11.973,201902
487,2019-02-04 08:34:29.226,201902
490,2019-02-05 09:52:05.563,201902
499,2019-02-08 12:40:07.640,201902
503,2019-02-12 11:06:03.473,201902
506,2019-02-13 09:05:36.540,201902
509,2019-02-13 15:59:08.846,201902
510,2019-02-14 08:06:10.533,201902
512,2019-02-14 13:15:28.513,201902
524,2019-02-18 12:17:27.363,201902
527,2019-02-18 14:09:02.110,201902
545,2019-02-21 09:09:29.180,201902
546,2019-02-21 09:52:18.166,201902
549,2019-02-23 06:19:11.553,201902
551,2019-02-25 10:28:20.723,201902
554,2019-02-25 14:36:40.633,201902
556,2019-02-26 13:02:59.516,201902
559,2019-02-27 11:26:46.403,201902
560,2019-02-27 12:02:10.780,201902
327,2018-11-02 07:41:51.480,201811
328,2018-11-02 08:26:55.086,201811
329,2018-11-02 10:20:23.513,201811
331,2018-11-02 13:32:38.870,201811
332,2018-11-03 15:59:21.163,201811
333,2018-11-05 11:27:37.660,201811
334,2018-11-05 12:29:31.060,201811
337,2018-11-05 20:49:18.950,201811
338,2018-11-06 07:27:02.153,201811
339,2018-11-06 08:11:52.603,201811
340,2018-11-06 12:33:19.153,201811
342,2018-11-07 06:14:47.110,201811
343,2018-11-07 08:00:11.820,201811
344,2018-11-07 11:25:14.703,201811
345,2018-11-07 11:54:17.483,201811
346,2018-11-07 15:10:10.290,201811
347,2018-11-08 08:48:50.883,201811
349,2018-11-08 13:19:02.493,201811
350,2018-11-08 21:01:19.946,201811
351,2018-11-09 08:04:46.783,201811
352,2018-11-09 11:08:33.710,201811
353,2018-11-09 11:51:15.903,201811
355,2018-11-09 14:25:18.010,201811
356,2018-11-10 13:02:17.773,201811
357,2018-11-12 12:35:58.850,201811
358,2018-11-12 13:21:42.970,201811
359,2018-11-13 11:40:05.420,201811
360,2018-11-13 12:48:40.420,201811
361,2018-11-13 13:06:53.190,201811
362,2018-11-14 08:37:24.553,201811
365,2018-11-14 18:39:21.043,201811
366,2018-11-14 22:13:06.270,201811
368,2018-11-16 07:13:49.573,201811
369,2018-11-16 09:04:06.053,201811
370,2018-11-16 09:10:37.183,201811
373,2018-11-17 10:47:00.600,201811
376,2018-11-19 12:44:07.090,201811
380,2018-11-20 22:15:18.783,201811
382,2018-11-21 10:31:55.533,201811
383,2018-11-21 12:30:58.420,201811
384,2018-11-21 12:32:08.003,201811
386,2018-11-21 13:22:09.603,201811
387,2018-11-22 22:59:22.660,201811
388,2018-11-22 23:19:38.103,201811
389,2018-11-23 09:09:34.040,201811
390,2018-11-26 13:22:52.196,201811
391,2018-11-26 16:27:34.973,201811
392,2018-11-26 16:28:15.230,201811
393,2018-11-26 17:36:43.343,201811
395,2018-11-27 07:59:18.193,201811
397,2018-11-27 10:45:57.896,201811
398,2018-11-27 13:54:35.820,201811
399,2018-11-27 13:57:38.673,201811
401,2018-11-29 00:44:45.893,201811
402,2018-11-29 08:03:28.770,201811
403,2018-11-30 07:26:05.813,201811
363,2018-11-14 10:12:33.426,201811
336,2018-11-05 15:40:27.226,201811
348,2018-11-08 10:33:49.823,201811
354,2018-11-09 12:33:09.970,201811
364,2018-11-14 10:52:26.580,201811
367,2018-11-15 09:45:42.920,201811
378,2018-11-20 08:44:36.206,201811
381,2018-11-21 06:06:48.930,201811
400,2018-11-28 10:34:37.750,201811
326,2018-11-01 10:42:45.113,201811
330,2018-11-02 12:07:12.276,201811
335,2018-11-05 14:45:20.426,201811
341,2018-11-06 13:04:19.316,201811
371,2018-11-16 13:36:43.250,201811
372,2018-11-16 23:07:41.096,201811
374,2018-11-17 18:59:49.783,201811
375,2018-11-19 05:22:56.946,201811
377,2018-11-19 16:24:14.513,201811
379,2018-11-20 13:40:13.243,201811
385,2018-11-21 13:16:47.270,201811
394,2018-11-27 05:01:58.740,201811
396,2018-11-27 09:30:33.336,201811
404,2018-11-30 12:15:53.936,201811
655,2019-04-03 09:36:43.663,201904
657,2019-04-03 11:56:31.310,201904
658,2019-04-03 14:14:35.646,201904
662,2019-04-04 08:19:42.603,201904
663,2019-04-04 09:07:12.426,201904
664,2019-04-04 11:39:58.763,201904
668,2019-04-04 22:39:01.346,201904
669,2019-04-05 11:13:18.146,201904
670,2019-04-05 11:51:54.586,201904
673,2019-04-08 08:59:48.673,201904
674,2019-04-08 09:21:10.656,201904
675,2019-04-08 09:52:59.256,201904
678,2019-04-08 13:24:22.050,201904
679,2019-04-09 06:43:33.763,201904
681,2019-04-11 08:09:33.283,201904
683,2019-04-11 11:21:48.086,201904
684,2019-04-12 06:52:35.870,201904
685,2019-04-12 08:22:19.286,201904
686,2019-04-14 18:02:00.366,201904
687,2019-04-15 11:02:04.920,201904
688,2019-04-16 06:50:51.293,201904
689,2019-04-16 07:19:26.123,201904
690,2019-04-16 07:21:54.496,201904
691,2019-04-16 07:27:50.096,201904
692,2019-04-16 07:31:38.983,201904
695,2019-04-18 21:48:39.613,201904
696,2019-04-21 10:35:35.670,201904
698,2019-04-23 12:28:46.966,201904
699,2019-04-24 09:27:25.206,201904
701,2019-04-24 13:33:56.520,201904
703,2019-04-25 16:34:13.956,201904
705,2019-04-25 18:50:43.983,201904
706,2019-04-25 19:31:57.943,201904
708,2019-04-26 08:19:51.516,201904
709,2019-04-27 12:39:17.226,201904
710,2019-04-29 09:10:48.660,201904
711,2019-04-29 12:58:58.830,201904
712,2019-04-29 15:45:33.800,201904
713,2019-04-30 08:15:15.776,201904
714,2019-04-30 10:02:05.386,201904
649,2019-04-01 08:14:52.013,201904
656,2019-04-03 09:40:20.273,201904
659,2019-04-03 14:30:14.670,201904
660,2019-04-03 14:39:47.153,201904
667,2019-04-04 14:23:04.206,201904
676,2019-04-08 11:00:01.950,201904
650,2019-04-02 09:27:35.106,201904
661,2019-04-04 05:10:38.823,201904
671,2019-04-05 11:53:44.506,201904
672,2019-04-05 19:31:44.846,201904
716,2019-04-30 19:43:34.440,201904
693,2019-04-16 12:12:46.746,201904
651,2019-04-02 12:43:27.403,201904
652,2019-04-02 13:29:20.650,201904
653,2019-04-02 13:29:37.453,201904
654,2019-04-03 08:19:12.826,201904
665,2019-04-04 13:47:00.783,201904
666,2019-04-04 14:10:52.730,201904
677,2019-04-08 11:49:10.033,201904
680,2019-04-10 12:02:23.970,201904
682,2019-04-11 09:46:05.870,201904
694,2019-04-17 07:13:20.330,201904
697,2019-04-23 11:35:57.593,201904
700,2019-04-24 12:35:19.693,201904
702,2019-04-25 10:33:36.386,201904
704,2019-04-25 18:35:04.276,201904
707,2019-04-26 07:54:45.166,201904
715,2019-04-30 12:57:50.160,201904
197,2018-09-01 20:35:50.076,201809
199,2018-09-03 10:39:33.913,201809
200,2018-09-03 13:35:38.573,201809
201,2018-09-03 17:04:13.026,201809
202,2018-09-04 10:33:11.613,201809
203,2018-09-04 11:52:07.696,201809
204,2018-09-04 11:55:07.040,201809
205,2018-09-04 12:04:58.916,201809
206,2018-09-04 17:31:02.276,201809
207,2018-09-04 17:35:14.090,201809
208,2018-09-05 05:40:36.923,201809
209,2018-09-05 12:40:46.916,201809
210,2018-09-05 12:44:35.450,201809
211,2018-09-05 14:34:07.840,201809
212,2018-09-06 08:52:13.246,201809
215,2018-09-07 09:01:45.650,201809
217,2018-09-07 12:14:21.940,201809
218,2018-09-08 05:05:42.190,201809
219,2018-09-09 12:46:38.870,201809
220,2018-09-09 20:41:45.930,201809
221,2018-09-10 06:34:05.546,201809
222,2018-09-10 14:24:02.970,201809
223,2018-09-10 20:10:28.396,201809
224,2018-09-11 08:01:49.943,201809
225,2018-09-11 12:05:03.400,201809
226,2018-09-13 16:00:22.423,201809
228,2018-09-13 18:47:09.166,201809
230,2018-09-14 23:22:30.746,201809
231,2018-09-15 09:44:34.993,201809
232,2018-09-17 08:50:51.276,201809
233,2018-09-17 10:53:26.193,201809
234,2018-09-17 11:01:46.646,201809
235,2018-09-17 18:14:51.533,201809
236,2018-09-17 19:35:57.853,201809
238,2018-09-17 20:10:11.556,201809
239,2018-09-18 09:05:08.256,201809
240,2018-09-18 18:14:51.866,201809
242,2018-09-20 06:45:15.146,201809
243,2018-09-20 07:00:42.883,201809
244,2018-09-20 10:21:43.640,201809
245,2018-09-20 10:41:44.883,201809
246,2018-09-21 10:37:18.653,201809
247,2018-09-21 14:21:04.336,201809
248,2018-09-22 11:00:23.866,201809
251,2018-09-26 07:23:18.990,201809
252,2018-09-26 20:01:05.410,201809
253,2018-09-26 20:27:26.880,201809
254,2018-09-27 11:37:32.200,201809
256,2018-09-28 08:23:04.543,201809
258,2018-09-28 12:53:13.403,201809
259,2018-09-28 17:03:20.936,201809
260,2018-09-29 07:29:34.646,201809
261,2018-09-30 16:55:04.706,201809
214,2018-09-07 07:07:57.196,201809
227,2018-09-13 18:15:12.910,201809
255,2018-09-28 08:08:45.606,201809
198,2018-09-03 08:48:16.643,201809
213,2018-09-06 16:28:04.880,201809
216,2018-09-07 10:17:46.863,201809
229,2018-09-14 06:16:53.786,201809
237,2018-09-17 19:42:07.430,201809
241,2018-09-19 13:57:35.596,201809
249,2018-09-22 20:11:31.183,201809
250,2018-09-24 11:11:10.336,201809
257,2018-09-28 10:46:39.473,201809
51,2018-04-10 13:15:17.866,201804
60,2018-04-11 15:25:58.786,201804
62,2018-04-16 19:30:26.290,201804
70,2018-04-17 13:43:38.256,201804
71,2018-04-18 15:19:46.660,201804
72,2018-04-19 08:15:44.706,201804
73,2018-04-19 08:32:25.003,201804
74,2018-04-19 08:34:42.950,201804
76,2018-04-19 13:34:12.610,201804
77,2018-04-19 13:34:59.556,201804
78,2018-04-19 14:39:26.176,201804
79,2018-04-19 19:28:02.490,201804
81,2018-04-25 19:07:18.193,201804
82,2018-04-26 07:08:59.716,201804
83,2018-04-26 15:01:32.590,201804
84,2018-04-30 12:10:12.623,201804
85,2018-05-01 07:15:36.040,201805
86,2018-05-01 09:31:02.936,201805
90,2018-05-07 11:31:50.803,201805
91,2018-05-08 11:37:04.046,201805
92,2018-05-08 14:07:10.033,201805
93,2018-05-09 09:39:22.756,201805
94,2018-05-09 13:35:31.833,201805
95,2018-05-15 08:57:54.396,201805
96,2018-05-15 09:23:14.420,201805
97,2018-05-16 15:58:14.916,201805
98,2018-05-18 12:03:33.440,201805
99,2018-05-19 12:42:33.940,201805
100,2018-05-22 07:41:20.986,201805
101,2018-05-22 08:18:48.156,201805
102,2018-05-24 13:20:06.436,201805
103,2018-06-05 09:12:46.986,201806
104,2018-06-05 15:40:27.740,201806
105,2018-06-08 10:24:26.466,201806
106,2018-06-15 08:31:01.516,201806
107,2018-06-22 12:46:13.786,201806
108,2018-06-23 07:52:22.730,201806
109,2018-06-27 06:44:32.803,201806
110,2018-06-27 07:48:49.753,201806
113,2018-07-02 13:30:53.186,201807
114,2018-07-03 16:27:36.216,201807
117,2018-07-05 09:42:22.276,201807
118,2018-07-05 10:49:22.346,201807
119,2018-07-05 10:51:34.063,201807
120,2018-07-05 11:38:31.660,201807
121,2018-07-05 15:38:14.423,201807
122,2018-07-06 15:55:53.183,201807
123,2018-07-07 09:40:50.556,201807
126,2018-07-12 17:07:24.653,201807
127,2018-07-14 14:34:16.626,201807
128,2018-07-16 16:34:39.673,201807
129,2018-07-17 15:36:13.033,201807
130,2018-07-19 09:38:15.623,201807
131,2018-07-20 10:08:48.386,201807
133,2018-07-24 07:47:07.696,201807
134,2018-07-25 12:55:13.516,201807
135,2018-07-25 13:45:27.303,201807
136,2018-07-26 07:23:39.503,201807
137,2018-07-26 11:52:22.526,201807
138,2018-07-26 11:58:29.406,201807
140,2018-07-27 14:27:52.950,201807
141,2018-07-31 05:45:18.813,201807
142,2018-07-31 10:18:06.786,201807
143,2018-08-01 12:09:05.823,201808
144,2018-08-01 13:19:46.123,201808
145,2018-08-01 19:03:54.483,201808
146,2018-08-02 11:16:25.200,201808
147,2018-08-02 12:45:27.113,201808
148,2018-08-06 14:02:27.853,201808
151,2018-08-08 08:01:56.923,201808
152,2018-08-08 08:43:22.120,201808
153,2018-08-08 09:35:26.993,201808
154,2018-08-08 10:13:44.076,201808
155,2018-08-08 14:38:02.300,201808
156,2018-08-08 14:50:03.070,201808
157,2018-08-08 14:51:35.946,201808
158,2018-08-08 14:53:20.150,201808
160,2018-08-13 12:33:56.946,201808
161,2018-08-14 07:58:50.030,201808
162,2018-08-14 10:59:28.260,201808
164,2018-08-15 11:32:57.610,201808
165,2018-08-15 13:59:27.886,201808
166,2018-08-15 14:36:33.500,201808
167,2018-08-17 00:08:48.196,201808
168,2018-08-17 09:12:09.710,201808
169,2018-08-17 15:32:17.763,201808
170,2018-08-18 13:21:49.006,201808
171,2018-08-18 18:52:01.280,201808
172,2018-08-19 11:26:18.983,201808
173,2018-08-19 11:37:59.760,201808
174,2018-08-19 13:37:41.653,201808
175,2018-08-19 15:06:34.196,201808
176,2018-08-20 09:23:34.076,201808
178,2018-08-20 11:28:38.650,201808
180,2018-08-21 08:22:03.913,201808
181,2018-08-21 13:24:38.876,201808
182,2018-08-22 05:55:54.170,201808
183,2018-08-22 09:01:37.833,201808
184,2018-08-22 12:25:58.336,201808
185,2018-08-23 09:00:35.076,201808
186,2018-08-24 08:25:00.936,201808
187,2018-08-24 12:22:28.146,201808
188,2018-08-24 12:30:46.760,201808
189,2018-08-27 08:55:18.780,201808
190,2018-08-27 09:25:23.190,201808
191,2018-08-28 11:16:41.280,201808
192,2018-08-28 11:19:38.333,201808
193,2018-08-29 13:01:20.956,201808
194,2018-08-29 15:19:35.016,201808
195,2018-08-30 13:09:14.080,201808
196,2018-08-30 14:53:59.490,201808
263,2018-10-01 18:00:05.756,201810
264,2018-10-02 07:27:51.150,201810
265,2018-10-02 08:31:46.610,201810
266,2018-10-02 08:54:41.376,201810
267,2018-10-02 12:28:41.476,201810
268,2018-10-03 16:09:24.036,201810
269,2018-10-03 20:09:01.850,201810
270,2018-10-04 12:01:51.543,201810
271,2018-10-04 13:17:19.346,201810
272,2018-10-05 07:16:57.350,201810
273,2018-10-07 17:16:14.923,201810
274,2018-10-07 20:14:17.343,201810
275,2018-10-08 07:41:11.173,201810
277,2018-10-08 13:10:35.780,201810
278,2018-10-08 15:17:57.530,201810
279,2018-10-09 05:00:39.666,201810
280,2018-10-09 12:59:47.060,201810
281,2018-10-10 08:08:26.286,201810
282,2018-10-10 09:18:50.480,201810
283,2018-10-10 11:19:14.520,201810
284,2018-10-10 13:22:41.113,201810
285,2018-10-10 13:59:40.883,201810
286,2018-10-11 19:53:43.846,201810
287,2018-10-12 08:50:34.796,201810
288,2018-10-12 09:21:29.566,201810
289,2018-10-12 09:28:47.690,201810
290,2018-10-15 07:28:10.800,201810
291,2018-10-15 07:50:46.786,201810
293,2018-10-15 10:54:23.540,201810
294,2018-10-15 12:25:29.043,201810
295,2018-10-15 18:49:13.663,201810
296,2018-10-15 20:14:53.370,201810
297,2018-10-16 08:22:06.973,201810
298,2018-10-16 10:28:16.520,201810
299,2018-10-16 13:03:29.370,201810
300,2018-10-17 12:21:41.303,201810
301,2018-10-17 12:45:48.800,201810
303,2018-10-18 07:53:17.800,201810
304,2018-10-18 10:32:54.000,201810
306,2018-10-23 07:53:47.990,201810
308,2018-10-24 08:04:17.823,201810
309,2018-10-24 09:07:58.696,201810
311,2018-10-24 11:05:06.316,201810
313,2018-10-24 14:18:10.020,201810
314,2018-10-25 07:04:16.160,201810
315,2018-10-25 07:09:41.976,201810
316,2018-10-25 13:05:13.193,201810
318,2018-10-29 09:54:01.003,201810
319,2018-10-29 13:11:52.210,201810
320,2018-10-30 12:52:22.680,201810
321,2018-10-30 14:03:10.906,201810
322,2018-10-31 11:05:15.200,201810
323,2018-10-31 12:23:18.296,201810
324,2018-10-31 12:42:37.196,201810
325,2018-10-31 13:46:48.246,201810
407,2018-12-03 15:47:19.390,201812
408,2018-12-04 19:07:40.656,201812
411,2018-12-11 09:03:33.460,201812
412,2018-12-11 12:41:31.330,201812
413,2018-12-12 09:05:15.750,201812
416,2018-12-13 17:01:02.823,201812
417,2018-12-14 09:51:47.016,201812
419,2018-12-17 09:22:19.243,201812
422,2018-12-17 12:36:21.013,201812
424,2018-12-17 13:41:40.550,201812
426,2018-12-20 13:32:11.753,201812
429,2018-12-30 14:51:01.583,201812
430,2018-12-31 09:08:33.003,201812
431,2019-01-02 09:09:23.430,201901
432,2019-01-02 09:49:52.946,201901
435,2019-01-02 18:37:56.173,201901
438,2019-01-03 13:04:40.890,201901
439,2019-01-03 14:50:10.403,201901
440,2019-01-07 10:48:01.060,201901
441,2019-01-07 13:03:47.286,201901
443,2019-01-08 12:03:35.746,201901
446,2019-01-09 10:12:41.100,201901
448,2019-01-10 13:53:07.523,201901
449,2019-01-10 15:37:06.146,201901
450,2019-01-14 09:51:07.943,201901
453,2019-01-16 10:09:22.566,201901
454,2019-01-16 10:42:48.963,201901
455,2019-01-16 11:23:38.166,201901
459,2019-01-23 09:51:20.780,201901
461,2019-01-24 12:23:22.653,201901
462,2019-01-24 13:52:50.906,201901
463,2019-01-24 15:00:32.446,201901
464,2019-01-24 15:53:24.630,201901
466,2019-01-25 08:59:38.913,201901
467,2019-01-25 12:05:27.910,201901
468,2019-01-25 12:37:38.696,201901
472,2019-01-29 11:31:33.773,201901
474,2019-01-30 07:26:32.820,201901
475,2019-01-30 09:21:04.246,201901
476,2019-01-30 10:38:15.003,201901
477,2019-01-30 12:04:45.763,201901
478,2019-01-30 12:16:19.363,201901
479,2019-01-30 14:03:55.683,201901
480,2019-01-31 07:33:03.900,201901
807,2019-06-03 07:58:16.806,201906
808,2019-06-03 08:19:55.436,201906
810,2019-06-03 10:14:34.883,201906
811,2019-06-03 11:12:32.290,201906
813,2019-06-03 12:38:23.876,201906
814,2019-06-03 13:01:35.793,201906
815,2019-06-03 13:12:43.300,201906
816,2019-06-03 21:43:07.160,201906
817,2019-06-04 03:31:09.600,201906
819,2019-06-04 11:26:10.293,201906
821,2019-06-04 13:24:58.896,201906
822,2019-06-04 13:30:15.560,201906
823,2019-06-04 15:59:39.630,201906
824,2019-06-04 16:52:54.700,201906
826,2019-06-05 04:43:17.576,201906
827,2019-06-05 05:35:47.493,201906
828,2019-06-05 07:54:44.970,201906
829,2019-06-05 08:03:29.706,201906
831,2019-06-05 09:10:23.316,201906
