FileSystemObjectType,Id,ServerRedirectedEmbedUri,ServerRedirectedEmbedUrl,ID.1,ContentTypeId,Title,Modified,Created,AuthorId,EditorId,OData__UIVersionString,Attachments,GUID,ComplianceAssetId,Desc,QUANTITY,DOCUMENT,AT,No Vuelo,Tipo AeroNave,Matricula,Cliente,Fecha,ID OS,NOVUELO,FColLaats,FrecibeCele,FAutoriza,F!,FAMSERVICIO,Anulado,Price,Currency,Total,Departamento,Observaciones,Dia,Mes,Year,CodigoUnico
"0","989","","","989","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","167","4/11/2022 8:29:24 PM","5/24/2021 5:24:19 PM","159","158","1.0","FALSE","b645335f-5faa-418b-9238-2d3b33e6a2f0","","Parking Charges Overnight","1","","","XA-JZL","CL60","XA-JZL","Servicios Aeronauticos zeta S.A. de C.V","9 mayo 2021","73","","","","","","","FALSE","","DOLLAR","0","","","","","",""
"0","993","","","993","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","174","4/11/2022 8:29:24 PM","5/24/2021 5:24:24 PM","159","158","1.0","FALSE","93f893a7-5e73-4459-a4d9-ebd35d0343b3","","Catering","1","","","XA-JZL","CL60","XA-JZL","Servicios Aeronauticos zeta S.A. de C.V","9 mayo 2021","73","","","","","","","FALSE","","DOLLAR","0","","","","","",""
"0","994","","","994","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","179","4/11/2022 8:29:24 PM","5/24/2021 5:24:24 PM","159","158","1.0","FALSE","5fe732d6-1256-4b23-a718-ce5db3822d5f","","Security - Aircraft","1","","","XA-JZL","CL60","XA-JZL","Servicios Aeronauticos zeta S.A. de C.V","9 mayo 2021","73","","","","","","","FALSE","","DOLLAR","0","","","","","",""
"0","995","","","995","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","200","4/11/2022 8:29:24 PM","5/24/2021 5:24:25 PM","159","158","1.0","FALSE","26985157-055a-4ab0-8496-5cdc498dd9c6","","Lavatory Services","1","","","XA-JZL","CL60","XA-JZL","Servicios Aeronauticos zeta S.A. de C.V","9 mayo 2021","73","","","","","","","FALSE","","DOLLAR","0","","","","","",""
"0","996","","","996","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","201","4/11/2022 8:29:24 PM","5/24/2021 5:24:27 PM","159","158","1.0","FALSE","bb69ac12-0884-4fc2-af20-e1f0b4b5f29e","","Potable Water Service","1","","","XA-JZL","CL60","XA-JZL","Servicios Aeronauticos zeta S.A. de C.V","9 mayo 2021","73","","","","","","","FALSE","","DOLLAR","0","","","","","",""
"0","997","","","997","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","205","4/11/2022 8:29:24 PM","5/24/2021 5:24:29 PM","159","158","1.0","FALSE","1e9d1ab4-86b2-4de8-ad92-0203b36b5440","","Handling Fees / Super large and long range JETS","1","","","XA-JZL","CL60","XA-JZL","Servicios Aeronauticos zeta S.A. de C.V","9 mayo 2021","73","","","","","","","FALSE","","DOLLAR","0","","","","","",""
"0","999","","","999","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","122.1","4/11/2022 8:29:24 PM","5/24/2021 5:24:31 PM","159","158","1.0","FALSE","b75db3c2-3a1f-4d1e-b97b-62d27fd779e9","","Air Navigation Fees","1","","","XA-JZL","CL60","XA-JZL","Servicios Aeronauticos zeta S.A. de C.V","9 mayo 2021","73","","","","","","","FALSE","","DOLLAR","0","","","","","",""
"0","1000","","","1000","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","122.2","4/11/2022 8:29:24 PM","5/24/2021 5:24:31 PM","159","158","1.0","FALSE","f5700ff3-eb50-4102-a90c-efd0a7fbedfb","","Parking Fees","1","","","XA-JZL","CL60","XA-JZL","Servicios Aeronauticos zeta S.A. de C.V","9 mayo 2021","73","","","","","","","FALSE","","DOLLAR","0","","","","","",""
"0","1001","","","1001","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","122.3","4/11/2022 8:29:24 PM","5/24/2021 5:24:33 PM","159","158","1.0","FALSE","a132248d-71ef-4aed-bbac-3798718a465b","","Airport ATC Services","1","","","XA-JZL","CL60","XA-JZL","Servicios Aeronauticos zeta S.A. de C.V","9 mayo 2021","73","","","","","","","FALSE","","DOLLAR","0","","","","","",""
"0","1002","","","1002","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","122.4","4/11/2022 8:29:24 PM","5/24/2021 5:24:35 PM","159","158","1.0","FALSE","db35b5a8-70b9-455d-a1db-de5fbb3c26fd","","Aircraft Movements","1","","","XA-JZL","CL60","XA-JZL","Servicios Aeronauticos zeta S.A. de C.V","9 mayo 2021","73","","","","","","","FALSE","","DOLLAR","0","","","","","",""
"0","1003","","","1003","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","122.5","4/11/2022 8:29:24 PM","5/24/2021 5:24:35 PM","159","158","1.0","FALSE","3566b61c-f33d-42a9-837f-cf1ae20d206a","","Immigration","1","","","XA-JZL","CL60","XA-JZL","Servicios Aeronauticos zeta S.A. de C.V","9 mayo 2021","73","","","","","","","FALSE","","DOLLAR","0","","","","","",""
"0","1004","","","1004","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","122.6","4/11/2022 8:29:24 PM","5/24/2021 5:24:36 PM","159","158","1.0","FALSE","e6be0ce1-f7ce-49ef-a938-476b60a8a3ae","","Percent service charge","1","","","XA-JZL","CL60","XA-JZL","Servicios Aeronauticos zeta S.A. de C.V","9 mayo 2021","73","","","","","","","FALSE","","DOLLAR","0","","","","","",""
"0","1015","","","1015","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","164","4/11/2022 8:10:33 PM","5/24/2021 5:32:44 PM","159","158","1.0","FALSE","92af6669-0c83-4090-b369-efd9446d6660","","Custom Clearance - CIQ (Customs Immigration Quarantine)","1","","","N-7325","GLF5","N-7325","WORLD FUEL INTERNATIONAL S.R.L.","5 mayo 2021","75","","","","","","","FALSE","75","DOLLAR","75","","","","","",""
"0","1017","","","1017","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","167","4/11/2022 8:10:33 PM","5/24/2021 5:32:46 PM","159","158","1.0","FALSE","ea098ec2-5e65-4811-8ee3-f6d0942b44a3","","Parking Charges Overnight","1","","","N-7325","GLF5","N-7325","WORLD FUEL INTERNATIONAL S.R.L.","5 mayo 2021","75","","","","","","","FALSE","275","DOLLAR","275","","","","","",""
"0","1021","","","1021","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","177","4/11/2022 8:10:34 PM","5/24/2021 5:32:50 PM","159","158","1.0","FALSE","c2fe761e-bfd9-44d7-8024-02085bc44d44","","Landing Permit - Arrangement","1","","","N-7325","GLF5","N-7325","WORLD FUEL INTERNATIONAL S.R.L.","5 mayo 2021","75","","","","","","","FALSE","100","DOLLAR","100","","","","","",""
"0","1022","","","1022","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","179","4/11/2022 8:10:34 PM","5/24/2021 5:32:51 PM","159","158","1.0","FALSE","133303e3-875f-451f-b5e7-33573fe2636d","","Security - Aircraft","1","","","N-7325","GLF5","N-7325","WORLD FUEL INTERNATIONAL S.R.L.","5 mayo 2021","75","","","","","","","FALSE","576","DOLLAR","576","","","","","",""
"0","1023","","","1023","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","186","4/11/2022 8:10:34 PM","5/24/2021 5:32:52 PM","159","158","1.0","FALSE","f0326235-b1e8-4ce4-ba3f-5ce29083a6d7","","Transportation","1","","","N-7325","GLF5","N-7325","WORLD FUEL INTERNATIONAL S.R.L.","5 mayo 2021","75","","","","","","","FALSE","50","DOLLAR","50","","","","","",""
"0","1024","","","1024","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","205","4/11/2022 8:10:34 PM","5/24/2021 5:32:53 PM","159","158","1.0","FALSE","b66cb395-cae2-426b-ae75-e5ab8987faff","","Handling Fees / Super large and long range JETS","1","","","N-7325","GLF5","N-7325","WORLD FUEL INTERNATIONAL S.R.L.","5 mayo 2021","75","","","","","","","FALSE","1000","DOLLAR","1000","","","","","",""
"0","1025","","","1025","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","164","4/11/2022 8:31:27 PM","5/24/2021 5:37:03 PM","159","158","1.0","FALSE","e0e37b29-f1c0-4aa2-8cc2-562d39a57b51","","Custom Clearance - CIQ (Customs Immigration Quarantine)","1","","","XA-MMN","LJ-35","XA-MMN","Skyjets International S.A. De C.V.","11 mayo 2021","76","","","","","","","FALSE","55","DOLLAR","55","","","","","",""
"0","1027","","","1027","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","166","4/11/2022 8:31:27 PM","5/24/2021 5:37:06 PM","159","158","1.0","FALSE","5e7150b7-4e37-4589-b5ad-e3406e75a1b5","","Parking Charges Turn Around","1","","","XA-MMN","LJ-35","XA-MMN","Skyjets International S.A. De C.V.","11 mayo 2021","76","","","","","","","FALSE","85","DOLLAR","85","","","","","",""
"0","1029","","","1029","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","172","4/11/2022 8:31:27 PM","5/24/2021 5:37:08 PM","159","158","1.0","FALSE","ee7e84c4-e908-4872-98b9-ab07fd61136e","","Quarantine services (Spraying)","1","","","XA-MMN","LJ-35","XA-MMN","Skyjets International S.A. De C.V.","11 mayo 2021","76","","","","","","","FALSE","25","DOLLAR","25","","","","","",""
"0","1030","","","1030","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","173","4/11/2022 8:31:27 PM","5/24/2021 5:37:09 PM","159","158","1.0","FALSE","6f37074c-6fb4-47b9-92bc-34046594d083","","Quarantine services (Inspecction)","1","","","XA-MMN","LJ-35","XA-MMN","Skyjets International S.A. De C.V.","11 mayo 2021","76","","","","","","","FALSE","25","DOLLAR","25","","","","","",""
"0","1031","","","1031","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","177","4/11/2022 8:31:27 PM","5/24/2021 5:37:10 PM","159","158","1.0","FALSE","7bb08018-3a12-4951-9771-57be449b92ae","","Landing Permit - Arrangement","1","","","XA-MMN","LJ-35","XA-MMN","Skyjets International S.A. De C.V.","11 mayo 2021","76","","","","","","","FALSE","100","DOLLAR","100","","","","","",""
"0","1032","","","1032","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","224","4/11/2022 8:31:27 PM","5/24/2021 5:37:11 PM","159","158","1.0","FALSE","0b0e1507-503b-40a5-86dc-57adc7b76877","","Handling Fees / Ambulance Services","1","","","XA-MMN","LJ-35","XA-MMN","Skyjets International S.A. De C.V.","11 mayo 2021","76","","","","","","","FALSE","350","DOLLAR","350","","","","","",""
"0","1033","","","1033","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","122.1","4/11/2022 8:31:27 PM","5/24/2021 5:37:12 PM","159","158","1.0","FALSE","05de40bd-b223-45ed-ac6c-437cc5896894","","Bank transfer","1","","","XA-MMN","LJ-35","XA-MMN","Skyjets International S.A. De C.V.","11 mayo 2021","76","","","","","","","FALSE","35","DOLLAR","35","","","","","",""
"0","1038","","","1038","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","164","4/11/2022 8:48:54 PM","5/24/2021 5:49:36 PM","159","158","1.0","FALSE","14da2b78-31d9-4105-86c3-6bb13c1b8b2d","","Custom Clearance - CIQ (Customs Immigration Quarantine)","1","","","N28BC","HA420","N28BC","ULTRACEM, S.A.","13 mayo 2021","80","","","","","","","FALSE","50","DOLLAR","50","","","","","",""
"0","1040","","","1040","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","167","4/11/2022 8:48:54 PM","5/24/2021 5:49:38 PM","159","158","1.0","FALSE","eace6026-e849-4494-9101-5b6ef553e95d","","Parking Charges Overnight","1","","","N28BC","HA420","N28BC","ULTRACEM, S.A.","13 mayo 2021","80","","","","","","","FALSE","75","DOLLAR","75","","","","","",""
"0","1044","","","1044","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","177","4/11/2022 8:48:54 PM","5/24/2021 5:49:42 PM","159","158","1.0","FALSE","7268ad1b-f6ff-448a-84dc-5113ebf63b6f","","Landing Permit - Arrangement","1","","","N28BC","HA420","N28BC","ULTRACEM, S.A.","13 mayo 2021","80","","","","","","","FALSE","100","DOLLAR","100","","","","","",""
"0","1045","","","1045","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","179","4/11/2022 8:48:54 PM","5/24/2021 5:49:42 PM","159","158","1.0","FALSE","bb65aab1-4aaf-43be-bb8c-fc62c07f3593","","Security - Aircraft","1","","","N28BC","HA420","N28BC","ULTRACEM, S.A.","13 mayo 2021","80","","","","","","","FALSE","240","DOLLAR","240","","","","","",""
"0","1046","","","1046","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","186","4/11/2022 8:48:54 PM","5/24/2021 5:49:43 PM","159","158","1.0","FALSE","a7d03814-422f-4f7a-9792-24872a356219","","Transportation","1","","","N28BC","HA420","N28BC","ULTRACEM, S.A.","13 mayo 2021","80","","","","","","","FALSE","50","DOLLAR","50","","","","","",""
"0","1048","","","1048","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","209","4/11/2022 8:48:54 PM","5/24/2021 5:49:45 PM","159","158","1.0","FALSE","0c17f85f-f95c-4cd0-b39e-178bc5bdbc30","","Handling Fees / Light bussines jets","1","","","N28BC","HA420","N28BC","ULTRACEM, S.A.","13 mayo 2021","80","","","","","","","FALSE","450","DOLLAR","450","","","","","",""
"0","1049","","","1049","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","122.1","4/11/2022 8:48:54 PM","5/24/2021 5:49:46 PM","159","158","1.0","FALSE","1f2b0582-346f-4c13-8812-bff7eb7562fc","","Handling MGSJ","1","","","N28BC","HA420","N28BC","ULTRACEM, S.A.","13 mayo 2021","80","","","","","","","FALSE","150","DOLLAR","150","","","","","",""
"0","1053","","","1053","0x01009CA9342885E2214485D92DA9B512BA8300F6E7764C656ED14F949202AD63DDAEEE","122.1","4/11/2022 8:22:56 PM","5/31/2021 6:57:16 PM","159","158","1.0","FALSE","babdec54-3629-4ee4-bc73-ec3af193f732","","Handling local","1","","","TG-DAE","C441","TG-DAE","METAL MECÁNICA DEL CARIBE, S.A.","23 mayo 2021","81","","","","","","","FALSE","50","DOLLAR","50","","","","","",""
