Date,Value,IndexID
2018-07-01 00:00:00.000,-896.903,6
2018-07-01 00:00:00.000,3220.013,7
2018-07-01 00:00:00.000,18577.925,8
2018-07-01 00:00:00.000,19545.427,9
2018-07-01 00:00:00.000,19443.734,10
2018-04-01 00:00:00.000,18590.004,1
2018-04-01 00:00:00.000,12816.396,2
2018-04-01 00:00:00.000,1676.261,3
2018-04-01 00:00:00.000,108.18,4
2018-04-01 00:00:00.000,3352.499,5
2018-04-01 00:00:00.000,-807.159,6
2018-04-01 00:00:00.000,3212.179,7
2018-04-01 00:00:00.000,18558.021,8
2018-04-01 00:00:00.000,19376.104,9
2018-04-01 00:00:00.000,19345.285,10
2018-01-01 00:00:00.000,18436.262,1
2018-01-01 00:00:00.000,12707.641,2
2018-01-01 00:00:00.000,1647.809,3
2018-01-01 00:00:00.000,107.553,4
2018-01-01 00:00:00.000,3346.322,5
2018-01-01 00:00:00.000,-826.435,6
2018-01-01 00:00:00.000,3189.744,7
2018-01-01 00:00:00.000,18363.498,8
2018-01-01 00:00:00.000,19238.588,9
2018-01-01 00:00:00.000,19166.336,10
2017-10-01 00:00:00.000,18296.685,1
2017-10-01 00:00:00.000,12631.98,2
2017-10-01 00:00:00.000,1633.326,3
2017-10-01 00:00:00.000,106.851,4
2017-10-01 00:00:00.000,3278.391,5
2017-10-01 00:00:00.000,-816.325,6
2017-10-01 00:00:00.000,3182.962,7
2017-10-01 00:00:00.000,18238.334,8
2017-10-01 00:00:00.000,19089.032,9
2017-10-01 00:00:00.000,19031.392,10
2017-07-01 00:00:00.000,18126.226,1
2017-07-01 00:00:00.000,12500.402,2
2017-07-01 00:00:00.000,1576.232,3
2017-07-01 00:00:00.000,106.142,4
2017-07-01 00:00:00.000,3240.998,5
2017-07-01 00:00:00.000,-790.314,6
2017-07-01 00:00:00.000,3160.72,7
2017-07-01 00:00:00.000,18043.538,8
2017-07-01 00:00:00.000,18898.042,9
2017-07-01 00:00:00.000,18815.679,10
2017-04-01 00:00:00.000,17996.802,1
2017-04-01 00:00:00.000,12430.081,2
2017-04-01 00:00:00.000,1540.15,3
2017-04-01 00:00:00.000,105.747,4
2017-04-01 00:00:00.000,3192.776,5
2017-04-01 00:00:00.000,-807.994,6
2017-04-01 00:00:00.000,3163.234,7
2017-04-01 00:00:00.000,17957.506,8
2017-04-01 00:00:00.000,18782.474,9
2017-04-01 00:00:00.000,18744.121,10
2017-01-01 00:00:00.000,17896.623,1
2017-01-01 00:00:00.000,12372.247,2
2017-01-01 00:00:00.000,1523.767,3
2017-01-01 00:00:00.000,105.449,4
2017-01-01 00:00:00.000,3137.735,5
2017-01-01 00:00:00.000,-783.178,6
2017-01-01 00:00:00.000,3153.834,7
2017-01-01 00:00:00.000,17882.259,8
2017-01-01 00:00:00.000,18660.593,9
2017-01-01 00:00:00.000,18647.547,10
2016-10-01 00:00:00.000,17812.56,1
2016-10-01 00:00:00.000,12283.076,2
2016-10-01 00:00:00.000,1513.381,3
2016-10-01 00:00:00.000,104.872,4
2016-10-01 00:00:00.000,3147.576,5
2016-10-01 00:00:00.000,-793.973,6
2016-10-01 00:00:00.000,3160.471,7
2016-10-01 00:00:00.000,17741.293,8
2016-10-01 00:00:00.000,18587.906,9
2016-10-01 00:00:00.000,18517.096,10
2016-07-01 00:00:00.000,17724.489,1
2016-07-01 00:00:00.000,12223.822,2
2016-07-01 00:00:00.000,1492.535,3
2016-07-01 00:00:00.000,104.379,4
2016-07-01 00:00:00.000,3069.298,5
2016-07-01 00:00:00.000,-730.425,6
2016-07-01 00:00:00.000,3153.894,7
2016-07-01 00:00:00.000,17706.454,8
2016-07-01 00:00:00.000,18444.338,9
2016-07-01 00:00:00.000,18427.594,10
2016-04-01 00:00:00.000,17618.581,1
2016-04-01 00:00:00.000,12152.627,2
2016-04-01 00:00:00.000,1456.125,3
2016-04-01 00:00:00.000,103.989,4
2016-04-01 00:00:00.000,3063.333,5
2016-04-01 00:00:00.000,-744.633,6
2016-04-01 00:00:00.000,3137.91,7
2016-04-01 00:00:00.000,17579.673,8
2016-04-01 00:00:00.000,18351.122,9
2016-04-01 00:00:00.000,18313.17,10
2016-01-01 00:00:00.000,17565.465,1
2016-01-01 00:00:00.000,12091.178,2
2016-01-01 00:00:00.000,1441.764,3
2016-01-01 00:00:00.000,103.34,4
2016-01-01 00:00:00.000,3079.449,5
2016-01-01 00:00:00.000,-759.273,6
2016-01-01 00:00:00.000,3142.841,7
2016-01-01 00:00:00.000,17494.858,8
2016-01-01 00:00:00.000,18310.678,9
2016-01-01 00:00:00.000,18240.54,10
2015-10-01 00:00:00.000,17462.579,1
2015-10-01 00:00:00.000,12003.146,2
2015-10-01 00:00:00.000,1423.285,3
2015-10-01 00:00:00.000,103.286,4
2015-10-01 00:00:00.000,3092.707,5
2015-10-01 00:00:00.000,-756.689,6
2015-10-01 00:00:00.000,3110.257,7
2015-10-01 00:00:00.000,17361,8
2015-10-01 00:00:00.000,18204.018,9
2015-10-01 00:00:00.000,18102.458,10
2015-07-01 00:00:00.000,17437.08,1
2015-07-01 00:00:00.000,11943.043,2
2015-07-01 00:00:00.000,1415.338,3
2015-07-01 00:00:00.000,103.389,4
2015-07-01 00:00:00.000,3130.354,5
2015-07-01 00:00:00.000,-746.557,6
2015-07-01 00:00:00.000,3099.082,7
2015-07-01 00:00:00.000,17307.217,8
2015-07-01 00:00:00.000,18169.487,9
2015-07-01 00:00:00.000,18039.293,10
2015-04-01 00:00:00.000,17380.875,1
2015-04-01 00:00:00.000,11852.652,2
2015-04-01 00:00:00.000,1396.413,3
2015-04-01 00:00:00.000,103.139,4
2015-04-01 00:00:00.000,3136.688,5
2015-04-01 00:00:00.000,-699.938,6
2015-04-01 00:00:00.000,3085.089,7
2015-04-01 00:00:00.000,17220.533,8
2015-04-01 00:00:00.000,18071.075,9
2015-04-01 00:00:00.000,17910.098,10
2015-01-01 00:00:00.000,17280.647,1
2015-01-01 00:00:00.000,11772.949,2
2015-01-01 00:00:00.000,1367.479,3
2015-01-01 00:00:00.000,102.641,4
2015-01-01 00:00:00.000,3127.274,5
2015-01-01 00:00:00.000,-683.646,6
2015-01-01 00:00:00.000,3058.973,7
2015-01-01 00:00:00.000,17104.385,8
2015-01-01 00:00:00.000,17955.78,9
2015-01-01 00:00:00.000,17778.756,10
2014-10-01 00:00:00.000,17141.235,1
2014-10-01 00:00:00.000,11694.917,2
2014-10-01 00:00:00.000,1343.284,3
2014-10-01 00:00:00.000,103.069,4
2014-10-01 00:00:00.000,3021.857,5
2014-10-01 00:00:00.000,-620.252,6
2014-10-01 00:00:00.000,3043.215,7
2014-10-01 00:00:00.000,17060.978,8
2014-10-01 00:00:00.000,17757.04,9
2014-10-01 00:00:00.000,17676.819,10
2014-07-01 00:00:00.000,17064.616,1
2014-07-01 00:00:00.000,11565.682,2
2014-07-01 00:00:00.000,1318.329,3
2014-07-01 00:00:00.000,103.187,4
2014-07-01 00:00:00.000,3018.582,5
2014-07-01 00:00:00.000,-562.572,6
2014-07-01 00:00:00.000,3044.694,7
2014-07-01 00:00:00.000,16953.83,8
2014-07-01 00:00:00.000,17626.449,9
2014-07-01 00:00:00.000,17515.583,10
2014-04-01 00:00:00.000,16868.109,1
2014-04-01 00:00:00.000,11453.014,2
2014-04-01 00:00:00.000,1294.762,3
2014-04-01 00:00:00.000,102.896,4
2014-04-01 00:00:00.000,2958.068,5
2014-04-01 00:00:00.000,-566.717,6
2014-04-01 00:00:00.000,3024.424,7
2014-04-01 00:00:00.000,16763.117,8
2014-04-01 00:00:00.000,17433.197,9
2014-04-01 00:00:00.000,17328.17,10
2014-01-01 00:00:00.000,16654.247,1
2014-01-01 00:00:00.000,11347.636,2
2014-01-01 00:00:00.000,1249.892,3
2014-01-01 00:00:00.000,102.384,4
2014-01-01 00:00:00.000,2838.287,5
2014-01-01 00:00:00.000,-551.529,6
2014-01-01 00:00:00.000,3020.58,7
2014-01-01 00:00:00.000,16591.349,8
2014-01-01 00:00:00.000,17204.843,9
2014-01-01 00:00:00.000,17142.082,10
2013-10-01 00:00:00.000,16712.76,1
2013-10-01 00:00:00.000,11304.3,2
2013-10-01 00:00:00.000,1230.345,3
2013-10-01 00:00:00.000,101.894,4
2013-10-01 00:00:00.000,2870.127,5
2013-10-01 00:00:00.000,-492.092,6
2013-10-01 00:00:00.000,3033.118,7
2013-10-01 00:00:00.000,16591.006,8
2013-10-01 00:00:00.000,17205.865,9
2013-10-01 00:00:00.000,17084.065,10
2013-07-01 00:00:00.000,16594.743,1
2013-07-01 00:00:00.000,11214.417,2
2013-07-01 00:00:00.000,1217.282,3
2013-07-01 00:00:00.000,101.469,4
2013-07-01 00:00:00.000,2859.751,5
2013-07-01 00:00:00.000,-535.42,6
2013-07-01 00:00:00.000,3057.212,7
2013-07-01 00:00:00.000,16446.699,8
2013-07-01 00:00:00.000,17130.333,9
2013-07-01 00:00:00.000,16982.122,10
2013-04-01 00:00:00.000,16464.402,1
2013-04-01 00:00:00.000,11172.647,2
2013-04-01 00:00:00.000,1207.066,3
2013-04-01 00:00:00.000,101.059,4
2013-04-01 00:00:00.000,2753.237,5
2013-04-01 00:00:00.000,-534.776,6
2013-04-01 00:00:00.000,3073.677,7
2013-04-01 00:00:00.000,16376.369,8
2013-04-01 00:00:00.000,16999.207,9
2013-04-01 00:00:00.000,16911.18,10
2013-01-01 00:00:00.000,16441.485,1
2013-01-01 00:00:00.000,11155.481,2
2013-01-01 00:00:00.000,1201.639,3
2013-01-01 00:00:00.000,100.987,4
2013-01-01 00:00:00.000,2722.778,5
2013-01-01 00:00:00.000,-514.957,6
2013-01-01 00:00:00.000,3078.855,7
2013-01-01 00:00:00.000,16362.498,8
2013-01-01 00:00:00.000,16956.9,9
2013-01-01 00:00:00.000,16877.931,10
2012-10-01 00:00:00.000,16300.035,1
2012-10-01 00:00:00.000,11096.365,2
2012-10-01 00:00:00.000,1171.6,3
2012-10-01 00:00:00.000,100.625,4
2012-10-01 00:00:00.000,2624.905,5
2012-10-01 00:00:00.000,-528.02,6
2012-10-01 00:00:00.000,3106.86,7
2012-10-01 00:00:00.000,16274.294,8
2012-10-01 00:00:00.000,16828.222,9
2012-10-01 00:00:00.000,16802.553,10
2012-07-01 00:00:00.000,16282.151,1
2012-07-01 00:00:00.000,11052.368,2
2012-07-01 00:00:00.000,1145.595,3
2012-07-01 00:00:00.000,100.064,4
2012-07-01 00:00:00.000,2648.459,5
2012-07-01 00:00:00.000,-556.53,6
2012-07-01 00:00:00.000,3137.664,7
2012-07-01 00:00:00.000,16187.284,8
2012-07-01 00:00:00.000,16838.509,9
2012-07-01 00:00:00.000,16743.612,10
2012-04-01 00:00:00.000,16253.726,1
2012-04-01 00:00:00.000,11030.026,2
2012-04-01 00:00:00.000,1130.908,3
2012-04-01 00:00:00.000,99.774,4
2012-04-01 00:00:00.000,2636.495,5
2012-04-01 00:00:00.000,-555.258,6
2012-04-01 00:00:00.000,3142.418,7
2012-04-01 00:00:00.000,16167.137,8
2012-04-01 00:00:00.000,16808.898,9
2012-04-01 00:00:00.000,16722.289,10
2012-01-01 00:00:00.000,16179.968,1
2012-01-01 00:00:00.000,11010.694,2
2012-01-01 00:00:00.000,1128.781,3
2012-01-01 00:00:00.000,99.533,4
2012-01-01 00:00:00.000,2577.157,5
2012-01-01 00:00:00.000,-566.662,6
2012-01-01 00:00:00.000,3158.939,7
2012-01-01 00:00:00.000,16102.317,8
2012-01-01 00:00:00.000,16746.721,9
2012-01-01 00:00:00.000,16669.049,10
2011-10-01 00:00:00.000,16048.702,1
2011-10-01 00:00:00.000,10931.828,2
2011-10-01 00:00:00.000,1101.847,3
2011-10-01 00:00:00.000,98.878,4
2011-10-01 00:00:00.000,2524.429,5
2011-10-01 00:00:00.000,-579.569,6
2011-10-01 00:00:00.000,3172.535,7
2011-10-01 00:00:00.000,15947.986,8
2011-10-01 00:00:00.000,16628.713,9
2011-10-01 00:00:00.000,16528.05,10
2011-07-01 00:00:00.000,15870.684,1
2011-07-01 00:00:00.000,10912.991,2
2011-07-01 00:00:00.000,1076.065,3
2011-07-01 00:00:00.000,98.553,4
2011-07-01 00:00:00.000,2343.786,5
2011-07-01 00:00:00.000,-560.145,6
2011-07-01 00:00:00.000,3174.801,7
2011-07-01 00:00:00.000,15890.546,8
2011-07-01 00:00:00.000,16431.117,9
2011-07-01 00:00:00.000,16450.877,10
2011-04-01 00:00:00.000,15876.839,1
2011-04-01 00:00:00.000,10879.873,2
2011-04-01 00:00:00.000,1066.599,3
2011-04-01 00:00:00.000,98.099,4
2011-04-01 00:00:00.000,2336.057,5
2011-04-01 00:00:00.000,-559.544,6
2011-04-01 00:00:00.000,3220.816,7
2011-04-01 00:00:00.000,15808.762,8
2011-04-01 00:00:00.000,16436.314,9
2011-04-01 00:00:00.000,16368.262,10
2011-01-01 00:00:00.000,15769.911,1
2011-01-01 00:00:00.000,10868.689,2
2011-01-01 00:00:00.000,1074.19,3
2011-01-01 00:00:00.000,97.143,4
2011-01-01 00:00:00.000,2244.241,5
2011-01-01 00:00:00.000,-584.812,6
2011-01-01 00:00:00.000,3242.78,7
2011-01-01 00:00:00.000,15742.108,8
2011-01-01 00:00:00.000,16354.647,9
2011-01-01 00:00:00.000,16326.816,10
2010-10-01 00:00:00.000,15807.995,1
2010-10-01 00:00:00.000,10827.332,2
2010-10-01 00:00:00.000,1064.872,3
2010-10-01 00:00:00.000,96.333,4
2010-10-01 00:00:00.000,2287.362,5
2010-10-01 00:00:00.000,-589.536,6
2010-10-01 00:00:00.000,3283.046,7
2010-10-01 00:00:00.000,15740.396,8
2010-10-01 00:00:00.000,16397.14,9
2010-10-01 00:00:00.000,16329.427,10
2010-07-01 00:00:00.000,15726.282,1
2010-07-01 00:00:00.000,10761.376,2
2010-07-01 00:00:00.000,1035.873,3
2010-07-01 00:00:00.000,95.72,4
2010-07-01 00:00:00.000,2294.672,5
2010-07-01 00:00:00.000,-634.916,6
2010-07-01 00:00:00.000,3304.078,7
2010-07-01 00:00:00.000,15609.496,8
2010-07-01 00:00:00.000,16359.575,9
2010-07-01 00:00:00.000,16242.546,10
2010-04-01 00:00:00.000,15605.628,1
2010-04-01 00:00:00.000,10685.145,2
2010-04-01 00:00:00.000,1019.841,3
2010-04-01 00:00:00.000,95.536,4
2010-04-01 00:00:00.000,2196.706,5
2010-04-01 00:00:00.000,-601.323,6
2010-04-01 00:00:00.000,3327.564,7
2010-04-01 00:00:00.000,15576.429,8
2010-04-01 00:00:00.000,16206.957,9
2010-04-01 00:00:00.000,16177.83,10
2010-01-01 00:00:00.000,15456.059,1
2010-01-01 00:00:00.000,10590.177,2
2010-01-01 00:00:00.000,988.68,3
2010-01-01 00:00:00.000,95.389,4
2010-01-01 00:00:00.000,2087.171,5
2010-01-01 00:00:00.000,-531.806,6
2010-01-01 00:00:00.000,3317.347,7
2010-01-01 00:00:00.000,15460.909,8
2010-01-01 00:00:00.000,15990.121,9
2010-01-01 00:00:00.000,15995.187,10
2009-10-01 00:00:00.000,15379.155,1
2009-10-01 00:00:00.000,10529.156,2
2009-10-01 00:00:00.000,976.736,3
2009-10-01 00:00:00.000,95.022,4
2009-10-01 00:00:00.000,2040.736,5
2009-10-01 00:00:00.000,-513.589,6
2009-10-01 00:00:00.000,3331.645,7
2009-10-01 00:00:00.000,15432.449,8
2009-10-01 00:00:00.000,15895.617,9
2009-10-01 00:00:00.000,15949.319,10
2009-07-01 00:00:00.000,15216.647,1
2009-07-01 00:00:00.000,10540.769,2
2009-07-01 00:00:00.000,1000.329,3
2009-07-01 00:00:00.000,94.295,4
2009-07-01 00:00:00.000,1868.013,5
2009-07-01 00:00:00.000,-500.532,6
2009-07-01 00:00:00.000,3325.682,7
2009-07-01 00:00:00.000,15437.599,8
2009-07-01 00:00:00.000,15721.883,9
2009-07-01 00:00:00.000,15943.76,10
2009-04-01 00:00:00.000,15161.772,1
2009-04-01 00:00:00.000,10470.358,2
2009-04-01 00:00:00.000,953.998,3
2009-04-01 00:00:00.000,93.65,4
2009-04-01 00:00:00.000,1872.287,5
2009-04-01 00:00:00.000,-473.669,6
2009-04-01 00:00:00.000,3316.62,7
2009-04-01 00:00:00.000,15371.436,8
2009-04-01 00:00:00.000,15645.256,9
2009-04-01 00:00:00.000,15855.844,10
2009-01-01 00:00:00.000,15187.475,1
2009-01-01 00:00:00.000,10522.083,2
2009-01-01 00:00:00.000,960.971,3
2009-01-01 00:00:00.000,93.28,4
2009-01-01 00:00:00.000,1986.845,5
2009-01-01 00:00:00.000,-577.258,6
2009-01-01 00:00:00.000,3268.818,7
2009-01-01 00:00:00.000,15359.772,8
2009-01-01 00:00:00.000,15768.811,9
2009-01-01 00:00:00.000,15941.795,10
