Date,Close,Predictions,Symbols
2018-11-02 00:00:00.000,308411,295839,"brk-a"
2018-11-05 00:00:00.000,323935,296372,"brk-a"
2018-11-06 00:00:00.000,327050,298275,"brk-a"
2018-11-07 00:00:00.000,331391,300929,"brk-a"
2018-11-08 00:00:00.000,333200,304102,"brk-a"
2018-11-09 00:00:00.000,329665,307377,"brk-a"
2018-11-12 00:00:00.000,323040,310078,"brk-a"
2018-11-13 00:00:00.000,326700,311661,"brk-a"
2018-11-14 00:00:00.000,323700,312816,"brk-a"
2018-11-15 00:00:00.000,326300,313337,"brk-a"
2018-11-16 00:00:00.000,328350,313698,"brk-a"
2018-11-19 00:00:00.000,326706,314090,"brk-a"
2018-11-20 00:00:00.000,315970,314315,"brk-a"
2018-11-21 00:00:00.000,316301,313547,"brk-a"
2018-11-23 00:00:00.000,310340,312411,"brk-a"
2018-11-26 00:00:00.000,316040,310668,"brk-a"
2018-11-27 00:00:00.000,318696,309274,"brk-a"
2018-11-28 00:00:00.000,325000,308385,"brk-a"
2018-11-29 00:00:00.000,326481,308380,"brk-a"
2018-11-30 00:00:00.000,326000,308956,"brk-a"
2018-12-03 00:00:00.000,330921,309756,"brk-a"
2018-12-04 00:00:00.000,315000,311020,"brk-a"
2018-12-06 00:00:00.000,312000,311049,"brk-a"
2018-12-07 00:00:00.000,307674,310254,"brk-a"
2018-12-10 00:00:00.000,304600,308715,"brk-a"
2018-12-11 00:00:00.000,303226,306672,"brk-a"
2018-12-12 00:00:00.000,303600,304441,"brk-a"
2018-12-13 00:00:00.000,303750,302351,"brk-a"
2018-12-14 00:00:00.000,300320,300548,"brk-a"
2018-12-17 00:00:00.000,297000,298788,"brk-a"
2018-12-18 00:00:00.000,294500,296961,"brk-a"
2018-12-19 00:00:00.000,293040,295074,"brk-a"
2018-12-20 00:00:00.000,290100,293215,"brk-a"
2018-12-21 00:00:00.000,288000,291301,"brk-a"
2018-12-24 00:00:00.000,282640,289368,"brk-a"
2018-12-26 00:00:00.000,294850,287159,"brk-a"
2018-12-27 00:00:00.000,298500,286047,"brk-a"
2018-12-28 00:00:00.000,302600,285898,"brk-a"
2018-12-31 00:00:00.000,306000,286647,"brk-a"
2019-01-02 00:00:00.000,304057,288106,"brk-a"
2019-01-03 00:00:00.000,287000,289652,"brk-a"
2019-01-04 00:00:00.000,292500,289675,"brk-a"
2019-01-07 00:00:00.000,295400,289380,"brk-a"
2019-01-08 00:00:00.000,294300,289123,"brk-a"
2019-01-09 00:00:00.000,294560,288804,"brk-a"
2019-01-10 00:00:00.000,295160,288512,"brk-a"
2019-01-11 00:00:00.000,293980,288314,"brk-a"
2019-01-14 00:00:00.000,292371,288087,"brk-a"
2019-01-15 00:00:00.000,295000,287738,"brk-a"
2019-01-16 00:00:00.000,295811,287579,"brk-a"
2019-01-17 00:00:00.000,297547,287597,"brk-a"
2019-01-18 00:00:00.000,306500,287858,"brk-a"
2019-01-22 00:00:00.000,300531,288977,"brk-a"
2019-01-23 00:00:00.000,301835,289930,"brk-a"
2019-01-24 00:00:00.000,301680,290849,"brk-a"
2019-01-25 00:00:00.000,303531,291635,"brk-a"
2019-01-28 00:00:00.000,301000,292427,"brk-a"
2019-01-29 00:00:00.000,303000,292923,"brk-a"
2019-01-30 00:00:00.000,309180,293389,"brk-a"
2019-01-31 00:00:00.000,311500,294300,"brk-a"
2019-02-01 00:00:00.000,313875,295537,"brk-a"
2019-02-04 00:00:00.000,312000,297035,"brk-a"
2019-02-05 00:00:00.000,310700,298367,"brk-a"
2019-02-06 00:00:00.000,308810,299384,"brk-a"
2019-02-07 00:00:00.000,302813,299974,"brk-a"
2019-02-08 00:00:00.000,300771,299772,"brk-a"
2019-02-11 00:00:00.000,304884,299009,"brk-a"
2019-02-12 00:00:00.000,309260,298356,"brk-a"
2019-02-13 00:00:00.000,308320,298167,"brk-a"
2019-02-14 00:00:00.000,303890,298160,"brk-a"
2019-02-15 00:00:00.000,308139,297897,"brk-a"
2019-02-19 00:00:00.000,307315,297901,"brk-a"
2019-02-20 00:00:00.000,309500,297955,"brk-a"
2019-02-21 00:00:00.000,307925,298224,"brk-a"
2019-02-22 00:00:00.000,302000,298443,"brk-a"
2019-02-25 00:00:00.000,303300,298126,"brk-a"
2019-02-26 00:00:00.000,302500,297681,"brk-a"
2019-02-27 00:00:00.000,303000,297123,"brk-a"
2019-02-28 00:00:00.000,302200,296602,"brk-a"
2019-03-01 00:00:00.000,304860,296080,"brk-a"
2019-03-04 00:00:00.000,303400,295837,"brk-a"
2019-03-05 00:00:00.000,302600,295635,"brk-a"
2019-03-06 00:00:00.000,301375,295420,"brk-a"
2019-03-07 00:00:00.000,299050,295118,"brk-a"
2019-03-08 00:00:00.000,299000,294606,"brk-a"
2019-03-11 00:00:00.000,303279,294030,"brk-a"
2019-03-12 00:00:00.000,304235,293830,"brk-a"
2019-03-13 00:00:00.000,306300,293914,"brk-a"
2019-03-14 00:00:00.000,305350,294326,"brk-a"
2019-03-15 00:00:00.000,307250,294792,"brk-a"
2019-03-18 00:00:00.000,309996,295413,"brk-a"
2019-03-19 00:00:00.000,307900,296279,"brk-a"
2019-03-20 00:00:00.000,305505,297008,"brk-a"
2019-03-21 00:00:00.000,307120,297405,"brk-a"
2019-03-22 00:00:00.000,301225,297724,"brk-a"
2019-03-25 00:00:00.000,299380,297460,"brk-a"
2019-03-26 00:00:00.000,300961,296775,"brk-a"
2019-03-27 00:00:00.000,299764,296055,"brk-a"
2019-03-28 00:00:00.000,301250,295271,"brk-a"
2019-03-29 00:00:00.000,301215,294661,"brk-a"
2019-04-01 00:00:00.000,307800,294194,"brk-a"
2019-04-02 00:00:00.000,306000,294410,"brk-a"
2019-04-03 00:00:00.000,305750,294802,"brk-a"
2019-04-04 00:00:00.000,306461,295253,"brk-a"
2019-04-05 00:00:00.000,307776,295754,"brk-a"
2019-04-08 00:00:00.000,307461,296340,"brk-a"
2019-04-09 00:00:00.000,307380,296882,"brk-a"
2019-04-10 00:00:00.000,307000,297344,"brk-a"
2019-04-11 00:00:00.000,309875,297684,"brk-a"
2019-04-12 00:00:00.000,314250,298167,"brk-a"
2019-04-15 00:00:00.000,314500,299033,"brk-a"
2019-04-16 00:00:00.000,317500,300030,"brk-a"
2019-04-17 00:00:00.000,316040,301260,"brk-a"
2019-04-18 00:00:00.000,315330,302362,"brk-a"
2019-04-22 00:00:00.000,314100,303239,"brk-a"
2019-04-23 00:00:00.000,317684,303805,"brk-a"
2019-04-24 00:00:00.000,316000,304450,"brk-a"
2019-04-25 00:00:00.000,318500,304912,"brk-a"
2019-04-26 00:00:00.000,321000,305452,"brk-a"
2019-04-29 00:00:00.000,324921,306177,"brk-a"
2019-04-30 00:00:00.000,325080,307251,"brk-a"
2019-05-01 00:00:00.000,325900,308406,"brk-a"
2019-05-02 00:00:00.000,324214,309566,"brk-a"
2019-05-03 00:00:00.000,327766,310471,"brk-a"
2019-05-06 00:00:00.000,320000,311456,"brk-a"
2019-05-07 00:00:00.000,315120,311712,"brk-a"
2019-05-08 00:00:00.000,314750,311190,"brk-a"
2019-05-09 00:00:00.000,314400,310283,"brk-a"
2019-05-10 00:00:00.000,315500,309216,"brk-a"
2019-05-13 00:00:00.000,308360,308257,"brk-a"
2019-05-14 00:00:00.000,306850,306845,"brk-a"
2019-05-15 00:00:00.000,305580,305242,"brk-a"
2019-05-16 00:00:00.000,307936,303580,"brk-a"
2019-05-17 00:00:00.000,306355,302245,"brk-a"
2019-05-20 00:00:00.000,305362,301072,"brk-a"
2019-05-21 00:00:00.000,306225,300029,"brk-a"
2019-05-22 00:00:00.000,304300,299236,"brk-a"
2019-05-23 00:00:00.000,304115,298488,"brk-a"
2019-05-24 00:00:00.000,303000,297832,"brk-a"
2019-05-28 00:00:00.000,301050,297194,"brk-a"
2019-05-29 00:00:00.000,299860,296466,"brk-a"
2019-05-30 00:00:00.000,300877,295665,"brk-a"
2019-05-31 00:00:00.000,297060,294986,"brk-a"
2019-06-03 00:00:00.000,299742,294110,"brk-a"
2019-06-04 00:00:00.000,304000,293453,"brk-a"
2019-06-05 00:00:00.000,306400,293319,"brk-a"
2019-06-06 00:00:00.000,307900,293672,"brk-a"
2019-06-07 00:00:00.000,309265,294384,"brk-a"
2019-06-10 00:00:00.000,311524,295339,"brk-a"
2019-06-11 00:00:00.000,310238,296522,"brk-a"
2019-06-12 00:00:00.000,307196,297598,"brk-a"
2019-06-13 00:00:00.000,307445,298264,"brk-a"
2019-06-14 00:00:00.000,308206,298672,"brk-a"
2019-06-17 00:00:00.000,305480,298953,"brk-a"
2019-06-18 00:00:00.000,308885,298902,"brk-a"
2019-06-19 00:00:00.000,310966,298974,"brk-a"
2019-06-20 00:00:00.000,312900,299261,"brk-a"
2019-06-21 00:00:00.000,309000,299796,"brk-a"
2019-06-24 00:00:00.000,310650,300084,"brk-a"
2019-06-25 00:00:00.000,312700,300371,"brk-a"
2019-06-26 00:00:00.000,312705,300789,"brk-a"
2019-06-27 00:00:00.000,318285,301230,"brk-a"
2019-06-28 00:00:00.000,318350,302111,"brk-a"
2019-07-01 00:00:00.000,321891,303125,"brk-a"
2019-07-02 00:00:00.000,321515,304419,"brk-a"
2019-07-03 00:00:00.000,322900,305689,"brk-a"
2019-07-05 00:00:00.000,323149,306946,"brk-a"
2019-07-08 00:00:00.000,322451,308083,"brk-a"
2019-07-09 00:00:00.000,322200,308984,"brk-a"
2019-07-10 00:00:00.000,320591,309651,"brk-a"
2019-07-11 00:00:00.000,319837,309989,"brk-a"
2019-07-12 00:00:00.000,321093,310061,"brk-a"
2019-07-15 00:00:00.000,320300,310088,"brk-a"
2019-07-16 00:00:00.000,319273,310013,"brk-a"
2019-07-17 00:00:00.000,311600,309811,"brk-a"
2019-07-18 00:00:00.000,312003,308923,"brk-a"
2019-07-19 00:00:00.000,309217.5,307827,"brk-a"
