Date,ProductID,CustomerID,SalespersonID,BusinessUnitID,Revenue,Cost,Gross Profit,Scenario
2017-03-23 00:00:00.000,2892,2357,117,27,55,0,55,"AC"
2017-04-25 00:00:00.000,2892,2357,117,27,55,0,55,"AC"
2017-05-25 00:00:00.000,2892,2357,117,27,55,0,55,"AC"
2017-06-23 00:00:00.000,2892,2357,117,27,55,0,55,"AC"
2017-07-21 00:00:00.000,2892,2357,117,27,55,0,55,"AC"
2017-08-30 00:00:00.000,2892,2357,117,27,55,0,55,"AC"
2017-09-28 00:00:00.000,2892,2357,117,27,55,0,55,"AC"
2017-10-25 00:00:00.000,2892,2357,117,27,55,0,55,"AC"
2017-11-27 00:00:00.000,2892,2357,117,27,55,0,55,"AC"
2017-12-21 00:00:00.000,2892,2357,117,27,55,0,55,"AC"
2018-01-29 00:00:00.000,2892,2357,117,27,55,0,55,"AC"
2018-02-27 00:00:00.000,2892,2357,117,27,55,0,55,"AC"
2018-03-29 00:00:00.000,2892,2357,117,27,55,0,55,"AC"
2018-04-25 00:00:00.000,2892,2357,117,27,55,0,55,"AC"
2018-05-28 00:00:00.000,2892,2357,117,27,55,0,55,"AC"
2018-06-27 00:00:00.000,2892,2357,117,27,55,0,55,"AC"
2018-08-30 00:00:00.000,2892,2357,117,27,55,0,55,"AC"
2018-09-29 00:00:00.000,2892,2357,117,27,55,0,55,"AC"
2018-10-25 00:00:00.000,2892,2357,117,27,55,0,55,"AC"
2018-11-27 00:00:00.000,2892,2357,117,27,55,0,55,"AC"
2018-12-27 00:00:00.000,2892,2357,117,27,55,0,55,"AC"
2016-08-25 00:00:00.000,2892,6927,117,27,55,0,55,"AC"
2016-09-29 00:00:00.000,2892,6927,117,27,55,0,55,"AC"
2016-10-26 00:00:00.000,2892,6927,117,27,55,0,55,"AC"
2016-11-24 00:00:00.000,2892,6927,117,27,55,0,55,"AC"
2016-12-23 00:00:00.000,2892,6927,117,27,55,0,55,"AC"
2017-01-26 00:00:00.000,2892,6927,117,27,55,0,55,"AC"
2017-02-23 00:00:00.000,2892,6927,117,27,55,0,55,"AC"
2017-03-23 00:00:00.000,2892,6927,117,27,55,0,55,"AC"
2017-04-25 00:00:00.000,2892,6927,117,27,55,0,55,"AC"
2017-05-25 00:00:00.000,2892,6927,117,27,55,0,55,"AC"
2017-06-23 00:00:00.000,2892,6927,117,27,55,0,55,"AC"
2017-07-21 00:00:00.000,2892,6927,117,27,55,0,55,"AC"
2017-08-01 00:00:00.000,2892,6927,117,27,55,0,55,"AC"
2017-09-01 00:00:00.000,2892,6927,117,27,55,0,55,"AC"
2017-11-01 00:00:00.000,2892,6927,117,27,55,0,55,"AC"
2017-12-01 00:00:00.000,2892,6927,117,27,55,0,55,"AC"
2018-01-01 00:00:00.000,2892,6927,117,27,55,0,55,"AC"
2018-02-01 00:00:00.000,2892,6927,117,27,55,0,55,"AC"
2018-04-01 00:00:00.000,2892,6927,117,27,55,0,55,"AC"
2018-05-01 00:00:00.000,2892,6927,117,27,55,0,55,"AC"
2018-06-01 00:00:00.000,2892,6927,117,27,55,0,55,"AC"
2018-07-01 00:00:00.000,2892,6927,117,27,55,0,55,"AC"
2018-08-01 00:00:00.000,2892,6927,117,27,55,0,55,"AC"
2018-09-01 00:00:00.000,2892,6927,117,27,55,0,55,"AC"
2018-10-01 00:00:00.000,2892,6927,117,27,55,0,55,"AC"
2018-11-01 00:00:00.000,2892,6927,117,27,55,0,55,"AC"
2018-01-29 00:00:00.000,2892,7389,117,27,55,0,55,"AC"
2018-02-27 00:00:00.000,2892,7389,117,27,55,0,55,"AC"
2018-03-29 00:00:00.000,2892,7389,117,27,55,0,55,"AC"
2018-04-25 00:00:00.000,2892,7389,117,27,55,0,55,"AC"
2018-05-28 00:00:00.000,2892,7389,117,27,55,0,55,"AC"
2018-06-27 00:00:00.000,2892,7389,117,27,55,0,55,"AC"
2018-07-27 00:00:00.000,2892,7389,117,27,55,0,55,"AC"
2018-08-30 00:00:00.000,2892,7389,117,27,55,0,55,"AC"
2018-10-25 00:00:00.000,2892,7389,117,27,55,0,55,"AC"
2018-11-27 00:00:00.000,2892,7389,117,27,55,0,55,"AC"
2018-12-27 00:00:00.000,2892,7389,117,27,55,0,55,"AC"
2018-03-29 00:00:00.000,2892,15140,117,27,55,0,55,"AC"
2018-04-25 00:00:00.000,2892,15140,117,27,55,0,55,"AC"
2018-12-21 00:00:00.000,2892,1710,117,27,55,0,55,"AC"
2018-12-21 00:00:00.000,2892,1769,117,27,55,0,55,"AC"
2018-12-21 00:00:00.000,2892,2132,117,27,55,0,55,"AC"
2018-12-21 00:00:00.000,2892,2357,117,27,55,0,55,"AC"
2017-10-01 00:00:00.000,2892,6927,117,27,55,0,55.000000000000014,"AC"
2017-01-01 00:00:00.000,2892,638,117,27,279.95,0,279.95,"AC"
2017-05-01 00:00:00.000,2892,1012,117,27,138.4,0,138.4,"AC"
2018-03-30 00:00:00.000,2892,1127,117,27,395.8,0,395.8,"AC"
2018-04-30 00:00:00.000,2892,1127,117,27,395.8,0,395.8,"AC"
2018-06-01 00:00:00.000,2892,1127,117,27,847.12,0,847.12,"AC"
2018-11-07 00:00:00.000,2892,1179,117,27,25.82,0,25.82,"AC"
2016-01-01 00:00:00.000,2892,1179,117,27,660,0,660,"AC"
2017-01-01 00:00:00.000,2892,1179,117,27,660,0,660,"AC"
2018-01-01 00:00:00.000,2892,1179,117,27,660,0,660,"AC"
2018-10-01 00:00:00.000,2892,1214,117,27,147.09,0,147.09,"AC"
2016-01-01 00:00:00.000,2892,1214,117,27,701.4,0,701.4,"AC"
2017-03-01 00:00:00.000,2892,1214,117,27,1235.32,0,1235.32,"AC"
2018-01-01 00:00:00.000,2892,1214,117,27,2470.65,0,2470.65,"AC"
2016-01-01 00:00:00.000,2892,1478,117,27,891.42,0,891.42,"AC"
2017-01-01 00:00:00.000,2892,1478,117,27,891.42,0,891.42,"AC"
2018-01-01 00:00:00.000,2892,1478,117,27,891.42,0,891.42,"AC"
2017-12-01 00:00:00.000,2892,1489,117,27,182.46,0,182.46,"AC"
2016-09-30 00:00:00.000,2892,1531,117,27,171.3,0,171.3,"AC"
2016-01-01 00:00:00.000,2892,1541,117,27,5444.36,0,5444.36,"AC"
2017-01-01 00:00:00.000,2892,1541,117,27,5444.36,0,5444.36,"AC"
2016-01-01 00:00:00.000,2892,1595,117,27,660,0,660,"AC"
2017-01-01 00:00:00.000,2892,1595,117,27,660,0,660,"AC"
2018-01-01 00:00:00.000,2892,1595,117,27,660,0,660,"AC"
2018-08-01 00:00:00.000,2892,2053,117,27,878.2,0,878.2,"AC"
2018-09-01 00:00:00.000,2892,2053,117,27,878.2,0,878.2,"AC"
2018-10-01 00:00:00.000,2892,2053,117,27,878.2,0,878.2,"AC"
2018-11-01 00:00:00.000,2892,2053,117,27,878.2,0,878.2,"AC"
2016-01-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2016-02-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2016-03-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2016-04-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2016-05-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2016-06-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2016-07-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2016-08-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2016-09-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2016-10-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2016-11-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2016-12-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2017-01-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2017-02-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2017-03-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2017-04-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2017-05-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2017-06-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2017-07-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2017-08-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2017-09-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2017-10-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2017-11-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2017-12-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2018-01-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2018-02-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2018-03-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2018-04-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2018-05-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2018-06-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2018-07-01 00:00:00.000,2892,2053,117,27,996.1,0,996.1,"AC"
2018-01-31 00:00:00.000,2892,2176,117,27,2489.26,0,2489.26,"AC"
2017-01-01 00:00:00.000,2892,2798,117,27,1158.24,0,1158.24,"AC"
2018-01-01 00:00:00.000,2892,2798,117,27,1158.24,0,1158.24,"AC"
2016-01-01 00:00:00.000,2892,3712,117,27,3087.19,0,3087.19,"AC"
2018-01-01 00:00:00.000,2892,3712,117,27,4421.69,0,4421.69,"AC"
2017-01-01 00:00:00.000,2892,3712,117,27,4644.11,0,4644.11,"AC"
2018-01-01 00:00:00.000,2892,4662,117,27,725.09,0,725.09,"AC"
2017-11-15 00:00:00.000,2892,4812,117,27,136.47,0,136.47,"AC"
2016-01-01 00:00:00.000,2892,5098,117,27,486,0,486,"AC"
2017-12-01 00:00:00.000,2892,6677,117,27,341.5,0,341.5,"AC"
2017-05-01 00:00:00.000,2892,6891,117,27,111.86,0,111.86,"AC"
2017-07-01 00:00:00.000,2892,7025,117,27,177.38,0,177.38,"AC"
2016-09-01 00:00:00.000,2892,7032,117,27,138.4,0,138.4,"AC"
2016-01-01 00:00:00.000,2892,7032,117,27,230.24,0,230.24,"AC"
2016-12-01 00:00:00.000,2892,7058,117,27,70.3,0,70.3,"AC"
2016-09-30 00:00:00.000,2892,7313,117,27,172.74,0,172.74,"AC"
2018-06-01 00:00:00.000,2892,7461,117,27,1510.6,0,1510.6,"AC"
2018-07-01 00:00:00.000,2892,7461,117,27,1510.6,0,1510.6,"AC"
2018-08-01 00:00:00.000,2892,7461,117,27,1510.6,0,1510.6,"AC"
2018-09-01 00:00:00.000,2892,7461,117,27,1510.6,0,1510.6,"AC"
2018-10-01 00:00:00.000,2892,7461,117,27,1510.6,0,1510.6,"AC"
2018-11-01 00:00:00.000,2892,7461,117,27,1510.6,0,1510.6,"AC"
2016-01-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2016-02-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2016-03-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2016-04-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2016-05-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2016-06-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2016-07-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2016-08-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2016-09-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2016-10-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2016-11-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2016-12-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2017-01-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2017-02-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2017-03-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2017-04-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2017-05-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2017-06-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2017-07-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2017-08-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2017-09-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2017-10-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2017-11-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2017-12-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2018-01-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2018-02-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2018-03-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2018-04-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2018-05-01 00:00:00.000,2892,7461,117,27,1660,0,1660,"AC"
2016-01-01 00:00:00.000,2892,7475,117,27,2387.7,0,2387.7,"AC"
2017-01-01 00:00:00.000,2892,7475,117,27,2387.7,0,2387.7,"AC"
2018-01-01 00:00:00.000,2892,7475,117,27,2387.7,0,2387.7,"AC"
2017-12-01 00:00:00.000,2892,10154,117,27,340.38,0,340.38,"AC"
2017-03-01 00:00:00.000,2892,10154,117,27,1001.51,0,1001.51,"AC"
2017-05-01 00:00:00.000,2892,10290,117,27,303.19,0,303.19,"AC"
2017-01-01 00:00:00.000,2892,11745,117,27,279.95,0,279.95,"AC"
2016-06-28 00:00:00.000,2892,12160,117,27,199.2,0,199.2,"AC"
2017-12-09 00:00:00.000,2892,12160,117,27,260.13,0,260.13,"AC"
2018-07-23 00:00:00.000,2892,12160,117,27,444.62,0,444.62,"AC"
2018-08-01 00:00:00.000,2892,12160,117,27,444.62,0,444.62,"AC"
2018-09-01 00:00:00.000,2892,12160,117,27,444.62,0,444.62,"AC"
2018-10-01 00:00:00.000,2892,12160,117,27,444.62,0,444.62,"AC"
2018-11-01 00:00:00.000,2892,12160,117,27,444.62,0,444.62,"AC"
2018-03-22 00:00:00.000,2892,12160,117,27,16006.38,0,16006.38,"AC"
2017-01-01 00:00:00.000,2892,14188,117,27,138.4,0,138.4,"AC"
2017-06-01 00:00:00.000,2892,14188,117,27,415.20000000000005,0,415.20000000000005,"AC"
2016-01-29 00:00:00.000,2892,346,117,27,1004.45,0,1004.45,"AC"
2016-01-29 00:00:00.000,2892,405,117,27,263.87,0,263.87,"AC"
2016-01-29 00:00:00.000,2892,420,117,27,50.86,0,50.86,"AC"
2016-01-29 00:00:00.000,2892,434,117,27,76.42,0,76.42,"AC"
2016-01-29 00:00:00.000,2892,435,117,27,255.14,0,255.14,"AC"
2016-01-29 00:00:00.000,2892,444,117,27,171.52,0,171.52,"AC"
2016-01-29 00:00:00.000,2892,497,117,27,103.3,0,103.3,"AC"
2016-01-29 00:00:00.000,2892,536,117,27,297.66,0,297.66,"AC"
2016-01-29 00:00:00.000,2892,638,117,27,496.63,0,496.63,"AC"
2016-01-29 00:00:00.000,2892,853,117,27,134.9,0,134.9,"AC"
2016-01-29 00:00:00.000,2892,910,117,27,142.32,0,142.32,"AC"
2016-01-29 00:00:00.000,2892,974,117,27,61.64,0,61.64,"AC"
2016-01-29 00:00:00.000,2892,1122,117,27,48.01,0,48.01,"AC"
2016-01-29 00:00:00.000,2892,1127,117,27,395.8,0,395.8,"AC"
2016-01-29 00:00:00.000,2892,1182,117,27,709.85,0,709.85,"AC"
2016-01-29 00:00:00.000,2892,1184,117,27,51.14,0,51.14,"AC"
2016-01-29 00:00:00.000,2892,1197,117,27,138.88,0,138.88,"AC"
2016-01-29 00:00:00.000,2892,1224,117,27,433.97,0,433.97,"AC"
2016-01-29 00:00:00.000,2892,1259,117,27,34.33,0,34.33,"AC"
2016-01-29 00:00:00.000,2892,1283,117,27,189.94,0,189.94,"AC"
2016-01-29 00:00:00.000,2892,1312,117,27,89.37,0,89.37,"AC"
2016-01-29 00:00:00.000,2892,1331,117,27,97.23,0,97.23,"AC"
2016-01-29 00:00:00.000,2892,1387,117,27,86.66,0,86.66,"AC"
2016-01-29 00:00:00.000,2892,1438,117,27,204.55,0,204.55,"AC"
2016-01-29 00:00:00.000,2892,1570,117,27,253.5,0,253.5,"AC"
2016-01-29 00:00:00.000,2892,1587,117,27,303.95,0,303.95,"AC"
2016-01-29 00:00:00.000,2892,1651,117,27,62.22,0,62.22,"AC"
2016-01-29 00:00:00.000,2892,1661,117,27,107.48,0,107.48,"AC"
2016-01-29 00:00:00.000,2892,1705,117,27,57,0,57,"AC"
2016-01-29 00:00:00.000,2892,1742,117,27,97.58,0,97.58,"AC"
2016-01-29 00:00:00.000,2892,1804,117,27,89.36,0,89.36,"AC"
2016-01-29 00:00:00.000,2892,1885,117,27,81.57,0,81.57,"AC"
2016-01-29 00:00:00.000,2892,1928,117,27,60.58,0,60.58,"AC"
2016-01-29 00:00:00.000,2892,1986,117,27,90.16,0,90.16,"AC"
2016-01-29 00:00:00.000,2892,2026,117,27,118.86,0,118.86,"AC"
2016-01-29 00:00:00.000,2892,2383,117,27,58.29,0,58.29,"AC"
2016-01-29 00:00:00.000,2892,2511,117,27,246.08,0,246.08,"AC"
2016-01-29 00:00:00.000,2892,2591,117,27,177.47,0,177.47,"AC"
2016-01-29 00:00:00.000,2892,2964,117,27,87.73,0,87.73,"AC"
2016-01-29 00:00:00.000,2892,3112,117,27,107.56,0,107.56,"AC"
2016-01-29 00:00:00.000,2892,3119,117,27,49.46,0,49.46,"AC"
2016-01-29 00:00:00.000,2892,3326,117,27,63.74,0,63.74,"AC"
2016-01-29 00:00:00.000,2892,3397,117,27,94.4,0,94.4,"AC"
2016-01-29 00:00:00.000,2892,3578,117,27,312.52,0,312.52,"AC"
2016-01-29 00:00:00.000,2892,3721,117,27,107.43,0,107.43,"AC"
2016-01-29 00:00:00.000,2892,4495,117,27,345,0,345,"AC"
2016-01-29 00:00:00.000,2892,4752,117,27,297.23,0,297.23,"AC"
2016-01-29 00:00:00.000,2892,4812,117,27,136.47,0,136.47,"AC"
2016-01-29 00:00:00.000,2892,5039,117,27,453.47,0,453.47,"AC"
2016-01-29 00:00:00.000,2892,6077,117,27,65.21,0,65.21,"AC"
2016-01-29 00:00:00.000,2892,6297,117,27,93.29,0,93.29,"AC"
2016-01-29 00:00:00.000,2892,6995,117,27,117.35,0,117.35,"AC"
2016-01-29 00:00:00.000,2892,7021,117,27,71.35,0,71.35,"AC"
2016-01-29 00:00:00.000,2892,7032,117,27,138.4,0,138.4,"AC"
2016-01-29 00:00:00.000,2892,7058,117,27,114.81,0,114.81,"AC"
2016-01-29 00:00:00.000,2892,7065,117,27,365.23,0,365.23,"AC"
2016-01-29 00:00:00.000,2892,7076,117,27,89.54,0,89.54,"AC"
2016-01-29 00:00:00.000,2892,7300,117,27,51.8,0,51.8,"AC"
2016-01-29 00:00:00.000,2892,7337,117,27,61.2,0,61.2,"AC"
2016-01-29 00:00:00.000,2892,7338,117,27,133.81,0,133.81,"AC"
2016-01-29 00:00:00.000,2892,7342,117,27,315,0,315,"AC"
2016-01-29 00:00:00.000,2892,7349,117,27,290,0,290,"AC"
2016-01-29 00:00:00.000,2892,7368,117,27,185.14,0,185.14,"AC"
2016-01-29 00:00:00.000,2892,7380,117,27,188.4,0,188.4,"AC"
2016-01-29 00:00:00.000,2892,7406,117,27,114.23,0,114.23,"AC"
2016-01-29 00:00:00.000,2892,7443,117,27,234.25,0,234.25,"AC"
2016-01-29 00:00:00.000,2892,7476,117,27,44.86,0,44.86,"AC"
2016-01-29 00:00:00.000,2892,7483,117,27,1253.94,0,1253.94,"AC"
2016-01-29 00:00:00.000,2892,7506,117,27,183.25,0,183.25,"AC"
2016-01-29 00:00:00.000,2892,10290,117,27,70.26,0,70.26,"AC"
2016-01-29 00:00:00.000,2892,10583,117,27,636.84,0,636.84,"AC"
2016-01-29 00:00:00.000,2892,10969,117,27,407.4,0,407.4,"AC"
2016-01-29 00:00:00.000,2892,12349,117,27,99.43,0,99.43,"AC"
2016-01-29 00:00:00.000,2892,12476,117,27,76.84,0,76.84,"AC"
2016-01-29 00:00:00.000,2892,12966,117,27,52.04,0,52.04,"AC"
2016-08-25 00:00:00.000,2892,346,117,27,1004.45,0,1004.45,"AC"
2016-08-25 00:00:00.000,2892,356,117,27,58.3,0,58.3,"AC"
2016-08-25 00:00:00.000,2892,405,117,27,263.87,0,263.87,"AC"
2016-08-25 00:00:00.000,2892,420,117,27,50.86,0,50.86,"AC"
2016-08-25 00:00:00.000,2892,434,117,27,76.42,0,76.42,"AC"
2016-08-25 00:00:00.000,2892,435,117,27,255.14,0,255.14,"AC"
2016-08-25 00:00:00.000,2892,444,117,27,171.52,0,171.52,"AC"
2016-08-25 00:00:00.000,2892,497,117,27,103.3,0,103.3,"AC"
2016-08-25 00:00:00.000,2892,536,117,27,297.66,0,297.66,"AC"
2016-08-25 00:00:00.000,2892,614,117,27,16.37,0,16.37,"AC"
