order_id,variable,value
17f71a234f74de0e7c52630aa272eb17,product_id,ee5329ffbe604bebcf84b2fd7792024e
ce7cf6dd8f80dfb98716950ae40eca59,product_id,ae2f987a774d66463c1bfcc0a82c3456
eb6856a5040be42730df3dd8004a39f7,product_id,7988cff50cb75e08e6b68640b19e55aa
021397df4601b61a8bd063be9b5c54a0,product_id,0c4e43e25f781898363a83f9a7390ebb
238bcd7a2027e5f32fd185c264d73786,product_id,26eed370f5b5e551ed3a9854d522a65d
cee3d35c01c3ae1ed31809bdb2272afb,product_id,6f842ad54a86bf94d9254744d910ec56
360ebdf2cf29914195eff429ee928b19,product_id,ede062bcd13ef64b5cc87369e4edaf62
ba95b4f24ad0bbb40a753470c555727a,product_id,786733d317255508bd4d648585977611
5cd42269d5b45f62c1193d55b23c5ed2,product_id,d04e48982547095af81c231c3d581cb6
9e67cdebb306f743bc4e3b1064f93cf7,product_id,ab1106e227a745836a0dc83b374e2575
9705d2eb2b203788b10e2cab9c3598cd,product_id,777d2e438a1b645f3aec9bd57e92672c
8a22adf86aba1b368f60fc28338e466d,product_id,a12fc4a1c79238df0015e1a0c48f0314
422040395c164b8b5c0255af3c710646,product_id,216bb0e0cd43ffd832e0973d35e0377e
a0ecc11c21cacf6dc957678e792102c1,product_id,c50db74048e3d2e0d3d6dc83e1f92d02
32dad65c7c23a695894f80922d9299ec,product_id,71a5f1c2a5fd9889ef26b5ac22aec9c6
d832359622f08c2364e168e1f01cc6e6,product_id,b018c22a201761d4890a4a33ba8f0633
8535f60f13f03d9f0bc91ed113bb43aa,product_id,c2ece64199af7a53793ed9612a89a8cd
fdddc15fc7b9c37476820d6eb722f33b,product_id,9aedf557945e816d48539ee56293f860
02a065131a2d2b72b45e2c63135606ad,product_id,993245facdeea0014e73a3e18750c123
b91aa06d6789368cd6ca8bdc293269db,product_id,fe4098f3eb43b02ba19c15d81bde2b2d
6b6691a02fbc1d93db80af20e602b8e9,product_id,5d983d66e379e5200d979878175c7af4
76705ff9a7f4bf78bb4f8918c2dc564f,product_id,0521fe3eb04940304b489d0fb49a37dd
790c018ecba60024d3684643535f0e69,product_id,999ad46c08ea9b778cefc75048156f30
fc62bb19d9570fb44bd3ec979a890550,product_id,ae1848ad278bbd5098dea4a749b333a1
fa25b9a1756347af70473e84988d016c,product_id,1c36a5285f7f3b1ed2637d7c528ce5ff
00e6786fee8f476835c151a4d3fa9bf1,product_id,76d1a1a9d21ab677a61c3ae34b1b352f
494f99ef42110a8d40dc585b177f2151,product_id,d017a2151d543a9885604dc62a3d9dcc
b2487e261162c0d9162eab45862d42a0,product_id,839321c2db7b3b3eaff4944c3b052ecd
598805fcb7c6ca48181f09bc0b15a6cf,product_id,421223eb7c20a8ca13ab3a7548e0a1b4
7e95d101ed97603578e38b4955c244ab,product_id,aca2eb7d00ea1a7b8ebd4e68314663af
ca2c921a5b9d60eba417d106c724c6f6,product_id,56c7e8adc8769d3dbc4dd74145c0e83c
66587ff0c6d1e3575ffb58c688ef378a,product_id,a2991de6738f2d54f64c929b3a648435
873b407aec2027c9588607f4b0b8786a,product_id,3b3c3503539e7f917eb57a8d4bfa69f0
8f22b4b97d1fd2f187f3106ffb0021c4,product_id,11875b30b49585209e608f40e8082e65
e69ea0f5ba6fda2442f0889a6754242e,product_id,8aa6223e400af9c97b07c75993142721
100e8cf23e7518027376ac07ca0ec96b,product_id,aca2eb7d00ea1a7b8ebd4e68314663af
43fb59e264c079e9579f33f7d0f240a8,product_id,154e7e31ebfa092203795c972e5804a6
66ec1ee812f8f435480e7b0e2e54ebb6,product_id,3b0f7951038b105522c2d566b54421f7
876b3ca0fca7f369345f61f3f526a5c4,product_id,632ba0c3ace598871c24c49380796d57
672dabc5c0363afbe1ef39abf10ad92e,product_id,034abfb9b758233fd393bd361d4ec599
25ff38b3eac37d28ac1fd35e41393218,product_id,c73628b1c3144b2e0c9c88072f21a213
7f5d123edea7962b20bf26e29262f9e5,product_id,0a4f9f421af66d2ea061fbb8883419f7
19e31a421ef559a7772d01fc5074ee14,product_id,ac4a3657d893bc4a404bed0131b265a5
ca1e3b1d345a9808d206c244778976eb,product_id,96d6c71675adc35bcf32f970cdffe2d6
73314e79b29b8857a78a32853790a9d0,product_id,dc68ee0fcb033a1ab6714fbb5db60c15
ac243a18eff7270f50fcf5f8f94b19d6,seller_id,ef506c96320abeedfb894c34db06f478
b7b90cbf41450180620d92d36ab7e0c7,seller_id,638cba8be1fb599bbb76fd6948351eb3
a89c99af44728fa4a6353bc609820a3d,seller_id,87142160b41353c4e5fca2360caf6f92
561a3b9c8e282502bd86b6504b17544b,seller_id,688756f717c462a206ad854c5027a64a
f5c40d2938c1fc36a6f2b7adfec50895,seller_id,3c03b12bab54d8b37d79d914bfdb1aa0
acbe07f22f29ad7e5a78f30008cc6ec7,seller_id,65a7c0788e4d632ccb5e1b594b87f0bb
344d7792475d51c5c3b9d41758ef8f44,seller_id,9b00ed88b7fdb95d6ff76e27c1b52d16
5020a3db49225f967490d76021c7d13a,seller_id,270d3ef21830ad0ecf3a6c53d08a533a
9f9451274bc21055d9306c98eb7eb8f8,seller_id,0176f73cc1195f367f7b32db1e5b3aa8
5bbe496e9e32884e4f0260f1b6bd6c3d,seller_id,a3a38f4affed601eb87a97788c949667
4bdcfd987a364d49dd8423ba6c971c09,seller_id,f3b80352b986ab4d1057a4b724be19d0
2385d136c16c57565bf3b41bc45e6551,seller_id,4992e76a42cb3aad7a7047e0d3d7e729
115faf732ae2a6adbc96dc35069621e5,seller_id,87d3c3aeb3ead335511b3ce315eb341e
a9f74494ac9e8a4bf8aa69188be50c97,seller_id,da8622b14eb17ae2831f4ac5b9dab84a
5eeef0a291829b4a3e2ebfd8effac242,seller_id,c68fb906c8f4b4b946d8386bfa6e5467
749238696f501c747fe013b2a5fa014c,seller_id,855668e0971d4dfd7bef1b6a4133b41b
af89a9009bc9e17652f71301d4065a35,seller_id,f1fd5ab1181f827ffad998c1a5de7d74
d708a741a38d9b961daa3d2890df5e52,seller_id,8b321bb669392f5163d04c59e235e066
be80ccb8f620862ee6fec40409d35aee,seller_id,2953ce3a88f5e3c3b696d77fc9e4c8eb
83d67fe6be9a0ed962f9ce12a1accdf3,seller_id,001cca7ae9ae17fb1caed9dfb1094831
b760ac65b36c9bbc913c2dd94131faf3,seller_id,2e1c9f22be269ef4643f826c9e650a52
fb98d749a39a0e47d64ec1e9cf90bb10,seller_id,7142540dd4c91e2237acb7e911c4eba2
7d5f037cd90e278069b2d0fd0d060543,seller_id,8b321bb669392f5163d04c59e235e066
0547cd893959df1f7e54aeaee4368577,seller_id,b39d7fe263ef469605dbb32608aee0af
3aa3900b1d05d92125d0005db04a014e,seller_id,42b729f859728f5079499127a9c2ef37
b257713d1922be564a498b7dea2969a8,seller_id,431af27f296bc6519d890aa5a05fdb11
9da6e3bacbae9dfb6f886b2fcdd80bcd,seller_id,a3a38f4affed601eb87a97788c949667
57c8b21903ac8ad8de52488bbb4ada7b,seller_id,8160255418d5aaa7dbdc9f4c64ebda44
e8f4435c1db6d7bf9e191fd9bd6a6682,seller_id,4c1c7281388a33dd06daac44f9fadbd1
dd96d2bc36b1b3227d9defe815e46b7e,seller_id,8b321bb669392f5163d04c59e235e066
62073ec6b54b8e6322037fc0f3591ad3,seller_id,5058e8c1e82653974541e83690655b4a
08b3dc9205759c9df94d231f6257b344,seller_id,f5a590cf36251cf1162ea35bef76fe84
03d5b9a74ff46435640f8bd737ac2237,seller_id,66922902710d126a0e7d26b0e3805106
ed4e8b0a842c00f7ff68654911fbea63,seller_id,92eb0f42c21942b6552362b9b114707d
a69ddc335f989aa05576bc19f8b9a549,seller_id,ad781527c93d00d89a11eecd9dcad7c1
04af63a78c7e84943b8377fe1b7871aa,seller_id,7d13fca15225358621be4086e1eb0964
17af00a7d6a2c7f01a870122f1b2c92b,seller_id,c70c1b0d8ca86052f45a432a38b73958
8a27a2209493d7aabe56ef113629c7cf,seller_id,6e864f5c4669eff3d98140a07cc50202
ec2315063d220f8b9a807f21b35c2928,seller_id,88460e8ebdecbfecb5f9601833981930
aa7968b0028d36ccc666016b18193b0b,seller_id,16090f2ca825584b5a147ab24aa30c86
09bcbc199f0fa4268cc0122304696ea4,seller_id,da8622b14eb17ae2831f4ac5b9dab84a
76429fbc635b9ff0b06833ef6bf11d0d,seller_id,5a8e7d5003a1f221f9e1d6e411de7c23
3190cee126ad6894778d3f21c28b0a55,seller_id,dd7ddc04e1b6c2c614352b383efe2d36
50fe82ce977520094518dd8618d7331a,seller_id,cc419e0650a3c5ba77189a1882b7556a
92d1957925a4ee51cc53c8155c41ba02,seller_id,834f8533b2ecb6598dd004ff3de7203a
db033c99784b0da2569c40df1e7001d7,seller_id,dc4a0fc896dc34b0d5bfec8438291c80
1be26189c5971cf28b268e3ab43b3a6f,seller_id,fa14641f57b655e933124a9ea49cd7a5
21c24f8f2452ec20a5184abfb269c35e,seller_id,31be790e64fc99f8ff48ec2bd18a3104
5bea5dd69875b9ab8df73e12126a939e,seller_id,6560211a19b47992c3666cc44a7e94c0
fec1d373884203520e92cfade36fdd16,seller_id,cc419e0650a3c5ba77189a1882b7556a
d731191f76c39fe5c7d22edddb6836ba,seller_id,c42fd8e4d47dfb18ce5222f2dd7752f9
c1dd7b1471d47476e64662cbc99318ef,seller_id,c70c1b0d8ca86052f45a432a38b73958
0c6829c9d92a6bb545d7bf1734d094c6,seller_id,c003204e1ab016dfa150abc119207b24
eb0a128259780bab9b612db54eaa8eca,seller_id,18a349e75d307f4b4cc646a691ed4216
6be2c0f364bfae8f84f696a114aab022,seller_id,c9c7905cffc4ef9ff9f113554423e671
17f71a234f74de0e7c52630aa272eb17,seller_id,916c9de0b5ad957346eeeb12f332687e
ce7cf6dd8f80dfb98716950ae40eca59,seller_id,6061155addc1e54b4cfb51c1c2a32ad8
eb6856a5040be42730df3dd8004a39f7,seller_id,4869f7a5dfa277a7dca6462dcf3b52b2
021397df4601b61a8bd063be9b5c54a0,seller_id,48162d548f5b1b11b9d29d1e01f75a61
238bcd7a2027e5f32fd185c264d73786,seller_id,272f092de69afedd4d2969440b37f18f
cee3d35c01c3ae1ed31809bdb2272afb,seller_id,7c67e1448b00f6e969d365cea6b010ab
360ebdf2cf29914195eff429ee928b19,seller_id,da8622b14eb17ae2831f4ac5b9dab84a
ba95b4f24ad0bbb40a753470c555727a,seller_id,3d871de0142ce09b7081e2b9d1733cb1
5cd42269d5b45f62c1193d55b23c5ed2,seller_id,7e93a43ef30c4f03f38b393420bc753a
9e67cdebb306f743bc4e3b1064f93cf7,seller_id,cbd996ad3c1b7dc71fd0e5f5df9087e2
9705d2eb2b203788b10e2cab9c3598cd,seller_id,4a3ca9315b744ce9f8e9374361493884
8a22adf86aba1b368f60fc28338e466d,seller_id,da8622b14eb17ae2831f4ac5b9dab84a
422040395c164b8b5c0255af3c710646,seller_id,955fee9216a65b617aa5c0531780ce60
a0ecc11c21cacf6dc957678e792102c1,seller_id,0885aaf116795758dfeb5f1032487bcd
32dad65c7c23a695894f80922d9299ec,seller_id,537eb890efff034a88679788b647c564
d832359622f08c2364e168e1f01cc6e6,seller_id,6aa3928696eab49a19a466e665a649fd
8535f60f13f03d9f0bc91ed113bb43aa,seller_id,6c7d50c24b3ccd2fd83b44d8bb34e073
fdddc15fc7b9c37476820d6eb722f33b,seller_id,53243585a1d6dc2643021fd1853d8905
02a065131a2d2b72b45e2c63135606ad,seller_id,1025f0e2d44d7041d6cf58b6550e0bfa
b91aa06d6789368cd6ca8bdc293269db,seller_id,2528513dd95219a6013d4d05176e391a
6b6691a02fbc1d93db80af20e602b8e9,seller_id,95e03ca3d4146e4011985981aeb959b9
76705ff9a7f4bf78bb4f8918c2dc564f,seller_id,e99e927c81e3f51739c94fcdfca9f10f
790c018ecba60024d3684643535f0e69,seller_id,8ccf3cf69651cc1d8a02c8bfaf3b8568
fc62bb19d9570fb44bd3ec979a890550,seller_id,70eea00b476a314817cefde4aad4f89a
fa25b9a1756347af70473e84988d016c,seller_id,d1b65fc7debc3361ea86b5f14c68d2e2
00e6786fee8f476835c151a4d3fa9bf1,seller_id,c826c40d7b19f62a09e2d7c5e7295ee2
494f99ef42110a8d40dc585b177f2151,seller_id,6560211a19b47992c3666cc44a7e94c0
b2487e261162c0d9162eab45862d42a0,seller_id,d25aa0aaacb370e912f8cf6efeba38b3
598805fcb7c6ca48181f09bc0b15a6cf,seller_id,381c83fdca332ea6afd896da20bf6e4a
7e95d101ed97603578e38b4955c244ab,seller_id,955fee9216a65b617aa5c0531780ce60
ca2c921a5b9d60eba417d106c724c6f6,seller_id,85d9eb9ddc5d00ca9336a2219c97bb13
66587ff0c6d1e3575ffb58c688ef378a,seller_id,26785a546900236d66f2e4197c211158
873b407aec2027c9588607f4b0b8786a,seller_id,bfd27a966d91cfaafdb25d076585f0da
8f22b4b97d1fd2f187f3106ffb0021c4,seller_id,669ae81880e08f269a64487cfb287169
e69ea0f5ba6fda2442f0889a6754242e,seller_id,1f9ab4708f3056ede07124aad39a2554
100e8cf23e7518027376ac07ca0ec96b,seller_id,955fee9216a65b617aa5c0531780ce60
43fb59e264c079e9579f33f7d0f240a8,seller_id,cc419e0650a3c5ba77189a1882b7556a
66ec1ee812f8f435480e7b0e2e54ebb6,seller_id,562fc2f2c2863ab7e79a9e4388a58a14
876b3ca0fca7f369345f61f3f526a5c4,seller_id,ec8879960bd2221d5c32f8e12f7da711
672dabc5c0363afbe1ef39abf10ad92e,seller_id,41b39e28db005d9731d9d485a83b4c38
25ff38b3eac37d28ac1fd35e41393218,seller_id,3f995f07c49d0d55a99d5c54957f7d81
7f5d123edea7962b20bf26e29262f9e5,seller_id,c70c1b0d8ca86052f45a432a38b73958
19e31a421ef559a7772d01fc5074ee14,seller_id,891071be6ba827b591264c90c2ae8a63
ca1e3b1d345a9808d206c244778976eb,seller_id,ea8482cd71df3c1969d7b9473ff13abc
73314e79b29b8857a78a32853790a9d0,seller_id,02d35243ea2e497335cd0f076b45675d
ac243a18eff7270f50fcf5f8f94b19d6,shipping_limit_date,2017-10-25 14:56:31.000
b7b90cbf41450180620d92d36ab7e0c7,shipping_limit_date,2017-06-01 03:42:30.000
a89c99af44728fa4a6353bc609820a3d,shipping_limit_date,2017-04-10 14:45:07.000
561a3b9c8e282502bd86b6504b17544b,shipping_limit_date,2018-07-30 09:17:53.000
f5c40d2938c1fc36a6f2b7adfec50895,shipping_limit_date,2018-03-22 10:15:29.000
acbe07f22f29ad7e5a78f30008cc6ec7,shipping_limit_date,2017-11-27 19:06:16.000
344d7792475d51c5c3b9d41758ef8f44,shipping_limit_date,2018-01-02 22:05:25.000
5020a3db49225f967490d76021c7d13a,shipping_limit_date,2018-02-01 23:58:29.000
9f9451274bc21055d9306c98eb7eb8f8,shipping_limit_date,2018-03-08 22:10:30.000
5bbe496e9e32884e4f0260f1b6bd6c3d,shipping_limit_date,2017-07-12 14:55:21.000
4bdcfd987a364d49dd8423ba6c971c09,shipping_limit_date,2017-08-03 17:10:12.000
2385d136c16c57565bf3b41bc45e6551,shipping_limit_date,2018-06-27 20:57:45.000
115faf732ae2a6adbc96dc35069621e5,shipping_limit_date,2018-08-07 16:55:06.000
a9f74494ac9e8a4bf8aa69188be50c97,shipping_limit_date,2018-01-24 22:37:16.000
5eeef0a291829b4a3e2ebfd8effac242,shipping_limit_date,2017-06-18 22:25:18.000
749238696f501c747fe013b2a5fa014c,shipping_limit_date,2018-03-02 16:31:21.000
af89a9009bc9e17652f71301d4065a35,shipping_limit_date,2018-08-13 07:04:41.000
d708a741a38d9b961daa3d2890df5e52,shipping_limit_date,2018-03-02 19:30:50.000
be80ccb8f620862ee6fec40409d35aee,shipping_limit_date,2018-08-13 14:00:14.000
83d67fe6be9a0ed962f9ce12a1accdf3,shipping_limit_date,2017-05-17 18:05:20.000
b760ac65b36c9bbc913c2dd94131faf3,shipping_limit_date,2017-12-08 16:24:28.000
fb98d749a39a0e47d64ec1e9cf90bb10,shipping_limit_date,2017-12-05 11:00:24.000
7d5f037cd90e278069b2d0fd0d060543,shipping_limit_date,2018-04-17 05:50:42.000
0547cd893959df1f7e54aeaee4368577,shipping_limit_date,2018-05-09 00:30:37.000
3aa3900b1d05d92125d0005db04a014e,shipping_limit_date,2018-04-05 03:10:18.000
b257713d1922be564a498b7dea2969a8,shipping_limit_date,2017-12-11 09:12:02.000
