ProductKey,OrderDateKey,DueDateKey,ShipDateKey,ResellerKey,EmployeeKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber
346,20020201,20020213,20020208,312,282,1,100,4,"SO45321",9,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,"C4E4-4F04-B1","PO3799119166"
220,20011101,20011113,20011108,312,282,1,100,4,"SO44544",5,1,2,20.1865,40.373,0,0,12.0278,24.0556,40.373,3.2298,1.0093,"E01E-42FD-93","PO3799116414"
347,20020201,20020213,20020208,312,282,1,100,4,"SO45321",10,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,"C4E4-4F04-B1","PO3799119166"
410,20020801,20020813,20020808,312,282,1,100,4,"SO47028",10,1,2,36.447,72.894,0,0,26.9708,53.9416,72.894,5.8315,1.8224,"8DA0-456D-8F","PO3799132728"
427,20021101,20021113,20021108,312,282,1,100,4,"SO48049",34,1,2,209.256,418.512,0,0,185.8193,371.6386,418.512,33.481,10.4628,"C09A-49F5-80","PO3799136256"
345,20020501,20020513,20020508,312,282,1,100,4,"SO46082",3,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,"E8B4-45CF-8C","PO3799169418"
344,20020501,20020513,20020508,312,282,1,100,4,"SO46082",8,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,"E8B4-45CF-8C","PO3799169418"
297,20021101,20021113,20021108,312,282,1,100,4,"SO48049",19,1,2,736.1455,1472.291,0,0,653.6971,1307.3942,1472.291,117.7833,36.8073,"C09A-49F5-80","PO3799136256"
428,20020801,20020813,20020808,312,282,1,100,4,"SO47028",37,1,2,209.256,418.512,0,0,185.8193,371.6386,418.512,33.481,10.4628,"8DA0-456D-8F","PO3799132728"
212,20020501,20020513,20020508,312,282,1,100,4,"SO46082",13,1,2,20.1865,40.373,0,0,12.0278,24.0556,40.373,3.2298,1.0093,"E8B4-45CF-8C","PO3799169418"
411,20021101,20021113,20021108,312,282,1,100,4,"SO48049",15,1,2,125.415,250.83,0,0,92.8071,185.6142,250.83,20.0664,6.2708,"C09A-49F5-80","PO3799136256"
348,20020501,20020513,20020508,312,282,1,100,4,"SO46082",12,1,2,2024.994,4049.988,0,0,1898.0944,3796.1888,4049.988,323.999,101.2497,"E8B4-45CF-8C","PO3799169418"
232,20020501,20020513,20020508,312,282,1,100,4,"SO46082",5,1,2,28.8404,57.6808,0,0,31.7244,63.4488,57.6808,4.6145,1.442,"E8B4-45CF-8C","PO3799169418"
362,20030201,20030213,20030208,312,282,1,100,4,"SO49132",14,1,2,1229.4589,2458.9178,0,0,1105.81,2211.62,2458.9178,196.7134,61.4729,"3562-4169-86","PO3799126007"
468,20020801,20020813,20020808,312,282,1,100,4,"SO47028",27,1,2,22.794,45.588,0,0,15.6709,31.3418,45.588,3.647,1.1397,"8DA0-456D-8F","PO3799132728"
221,20021101,20021113,20021108,312,282,1,100,4,"SO48049",31,1,2,20.1865,40.373,0,0,13.8782,27.7564,40.373,3.2298,1.0093,"C09A-49F5-80","PO3799136256"
420,20020801,20020813,20020808,312,282,1,100,4,"SO47028",21,1,2,141.615,283.23,0,0,104.7951,209.5902,283.23,22.6584,7.0808,"8DA0-456D-8F","PO3799132728"
220,20020501,20020513,20020508,312,282,1,100,4,"SO46082",1,1,2,20.1865,40.373,0,0,12.0278,24.0556,40.373,3.2298,1.0093,"E8B4-45CF-8C","PO3799169418"
464,20020801,20020813,20020808,312,282,1,100,4,"SO47028",11,1,2,14.1289,28.2578,0,0,9.7136,19.4272,28.2578,2.2606,0.7064,"8DA0-456D-8F","PO3799132728"
400,20031101,20031113,20031108,312,282,1,100,4,"SO57144",20,1,2,37.152,74.304,0,0,27.4925,54.985,74.304,5.9443,1.8576,"074E-478C-99","PO3799111077"
594,20031101,20031113,20031108,312,282,1,100,4,"SO57144",44,1,2,338.994,677.988,0,0,308.2179,616.4358,677.988,54.239,16.9497,"074E-478C-99","PO3799111077"
359,20031101,20031113,20031108,312,282,1,100,4,"SO57144",9,1,2,1376.994,2753.988,0,0,1251.9813,2503.9626,2753.988,220.319,68.8497,"074E-478C-99","PO3799111077"
428,20030501,20030513,20030508,312,282,1,100,4,"SO50294",19,1,2,209.256,418.512,0,0,185.8193,371.6386,418.512,33.481,10.4628,"F34B-46CA-8D","PO3799186112"
297,20030501,20030513,20030508,312,282,1,100,4,"SO50294",13,1,2,736.1455,1472.291,0,0,653.6971,1307.3942,1472.291,117.7833,36.8073,"F34B-46CA-8D","PO3799186112"
421,20030201,20030213,20030208,312,282,1,100,4,"SO49132",17,1,2,196.329,392.658,0,0,145.2835,290.567,392.658,31.4126,9.8165,"3562-4169-86","PO3799126007"
224,20021101,20021113,20021108,312,282,1,100,4,"SO48049",9,1,2,5.1865,10.373,0,0,5.2297,10.4594,10.373,0.8298,0.2593,"C09A-49F5-80","PO3799136256"
361,20031101,20031113,20031108,312,282,1,100,4,"SO57144",10,1,2,1376.994,2753.988,0,0,1251.9813,2503.9626,2753.988,220.319,68.8497,"074E-478C-99","PO3799111077"
542,20031101,20031113,20031108,312,282,1,100,4,"SO57144",27,1,2,24.294,48.588,0,0,17.9776,35.9552,48.588,3.887,1.2147,"074E-478C-99","PO3799111077"
401,20030501,20030513,20030508,312,282,1,100,4,"SO50294",25,1,2,65.6018,131.2036,0,0,48.5453,97.0906,131.2036,10.4963,3.2801,"F34B-46CA-8D","PO3799186112"
308,20020801,20020813,20020808,312,282,1,100,4,"SO47028",36,1,2,744.2727,1488.5454,0,0,660.9142,1321.8284,1488.5454,119.0836,37.2136,"8DA0-456D-8F","PO3799132728"
542,20030801,20030813,20030808,312,282,1,100,4,"SO51845",50,1,2,24.294,48.588,0,0,17.9776,35.9552,48.588,3.887,1.2147,"6AB8-4CEA-A9","PO3799111961"
363,20030801,20030813,20030808,312,282,1,100,4,"SO51845",31,1,2,1376.994,2753.988,0,0,1251.9813,2503.9626,2753.988,220.319,68.8497,"6AB8-4CEA-A9","PO3799111961"
588,20030801,20030813,20030808,312,282,1,100,4,"SO51845",29,1,2,461.694,923.388,0,0,419.7784,839.5568,923.388,73.871,23.0847,"6AB8-4CEA-A9","PO3799111961"
399,20030201,20030213,20030208,312,282,1,100,4,"SO49132",1,1,2,33.7745,67.549,0,0,24.9932,49.9864,67.549,5.4039,1.6887,"3562-4169-86","PO3799126007"
402,20040501,20040513,20040508,312,282,1,100,4,"SO69532",3,1,2,72.162,144.324,0,0,53.3999,106.7998,144.324,11.5459,3.6081,"27FB-4A86-85","PO3799165791"
525,20030801,20030813,20030808,312,282,1,100,4,"SO51845",15,1,2,158.43,316.86,0,0,144.5938,289.1876,316.86,25.3488,7.9215,"6AB8-4CEA-A9","PO3799111961"
513,20030801,20030813,20030808,312,282,1,100,4,"SO51845",46,1,2,218.454,436.908,0,0,199.3757,398.7514,436.908,34.9526,10.9227,"6AB8-4CEA-A9","PO3799111961"
359,20040201,20040213,20040208,312,282,1,100,4,"SO63283",26,1,2,1376.994,2753.988,0,0,1251.9813,2503.9626,2753.988,220.319,68.8497,"5DCA-44B0-BB","PO3799140598"
532,20040501,20040513,20040508,312,282,1,100,4,"SO69532",25,1,2,149.874,299.748,0,0,136.785,273.57,299.748,23.9798,7.4937,"27FB-4A86-85","PO3799165791"
477,20031101,20031113,20031108,312,282,1,100,4,"SO57144",48,1,2,2.994,5.988,0,0,1.8663,3.7326,5.988,0.479,0.1497,"074E-478C-99","PO3799111077"
360,20020801,20020813,20020808,312,282,1,100,4,"SO47028",32,1,2,1229.4589,2458.9178,0,0,1105.81,2211.62,2458.9178,196.7134,61.4729,"8DA0-456D-8F","PO3799132728"
475,20040501,20040513,20040508,312,282,1,100,4,"SO69532",37,1,2,41.994,83.988,0,0,26.1763,52.3526,83.988,6.719,2.0997,"27FB-4A86-85","PO3799165791"
542,20040501,20040513,20040508,312,282,1,100,4,"SO69532",22,1,2,24.294,48.588,0,0,17.9776,35.9552,48.588,3.887,1.2147,"27FB-4A86-85","PO3799165791"
399,20030501,20030513,20030508,312,282,1,100,4,"SO50294",32,1,2,33.7745,67.549,0,0,24.9932,49.9864,67.549,5.4039,1.6887,"F34B-46CA-8D","PO3799186112"
366,20030501,20030513,20030508,312,282,1,100,4,"SO50294",23,1,2,647.994,1295.988,0,0,598.4354,1196.8708,1295.988,103.679,32.3997,"F34B-46CA-8D","PO3799186112"
236,20030501,20030513,20030508,312,282,1,100,4,"SO50294",20,1,2,28.8404,57.6808,0,0,29.0807,58.1614,57.6808,4.6145,1.442,"F34B-46CA-8D","PO3799186112"
359,20040501,20040513,20040508,312,282,1,100,4,"SO69532",28,1,2,1376.994,2753.988,0,0,1251.9813,2503.9626,2753.988,220.319,68.8497,"27FB-4A86-85","PO3799165791"
588,20031101,20031113,20031108,312,282,1,100,4,"SO57144",31,1,2,461.694,923.388,0,0,419.7784,839.5568,923.388,73.871,23.0847,"074E-478C-99","PO3799111077"
213,20030501,20030513,20030508,312,282,1,100,4,"SO50294",12,1,2,20.1865,40.373,0,0,13.8782,27.7564,40.373,3.2298,1.0093,"F34B-46CA-8D","PO3799186112"
513,20040501,20040513,20040508,312,282,1,100,4,"SO69532",40,1,2,218.454,436.908,0,0,199.3757,398.7514,436.908,34.9526,10.9227,"27FB-4A86-85","PO3799165791"
411,20030501,20030513,20030508,312,282,1,100,4,"SO50294",9,1,2,125.415,250.83,0,0,92.8071,185.6142,250.83,20.0664,6.2708,"F34B-46CA-8D","PO3799186112"
591,20030801,20030813,20030808,312,282,1,100,4,"SO51845",7,1,2,338.994,677.988,0,0,308.2179,616.4358,677.988,54.239,16.9497,"6AB8-4CEA-A9","PO3799111961"
491,20040201,20040213,20040208,312,282,1,100,4,"SO63283",29,1,2,32.394,64.788,0,0,41.5723,83.1446,64.788,5.183,1.6197,"5DCA-44B0-BB","PO3799140598"
448,20030501,20030513,20030508,312,282,1,100,4,"SO50294",29,1,2,11.994,23.988,0,0,8.2459,16.4918,23.988,1.919,0.5997,"F34B-46CA-8D","PO3799186112"
471,20040201,20040213,20040208,312,282,1,100,4,"SO63283",34,1,2,38.1,76.2,0,0,23.749,47.498,76.2,6.096,1.905,"5DCA-44B0-BB","PO3799140598"
420,20030201,20030213,20030208,312,282,1,100,4,"SO49132",7,1,2,141.615,283.23,0,0,104.7951,209.5902,283.23,22.6584,7.0808,"3562-4169-86","PO3799126007"
421,20030501,20030513,20030508,312,282,1,100,4,"SO50294",27,1,2,196.329,392.658,0,0,145.2835,290.567,392.658,31.4126,9.8165,"F34B-46CA-8D","PO3799186112"
398,20040501,20040513,20040508,312,282,1,100,4,"SO69532",29,1,2,26.724,53.448,0,0,19.7758,39.5516,53.448,4.2758,1.3362,"27FB-4A86-85","PO3799165791"
354,20030201,20030213,20030208,312,282,1,100,4,"SO49132",5,1,2,1242.8518,2485.7036,0,0,1117.8559,2235.7118,2485.7036,198.8563,62.1426,"3562-4169-86","PO3799126007"
358,20030201,20030213,20030208,312,282,1,100,4,"SO49132",3,1,2,1229.4589,2458.9178,0,0,1105.81,2211.62,2458.9178,196.7134,61.4729,"3562-4169-86","PO3799126007"
511,20031101,20031113,20031108,312,282,1,100,4,"SO57144",45,1,2,218.454,436.908,0,0,199.3757,398.7514,436.908,34.9526,10.9227,"074E-478C-99","PO3799111077"
598,20031101,20031113,20031108,312,282,1,100,4,"SO57144",8,1,2,323.994,647.988,0,0,294.5797,589.1594,647.988,51.839,16.1997,"074E-478C-99","PO3799111077"
308,20030501,20030513,20030508,312,282,1,100,4,"SO50294",30,1,2,744.2727,1488.5454,0,0,660.9142,1321.8284,1488.5454,119.0836,37.2136,"F34B-46CA-8D","PO3799186112"
531,20030801,20030813,20030808,312,282,1,100,4,"SO51845",45,1,2,149.874,299.748,0,0,136.785,273.57,299.748,23.9798,7.4937,"6AB8-4CEA-A9","PO3799111961"
356,20030501,20030513,20030508,312,282,1,100,4,"SO50294",6,1,2,1242.8518,2485.7036,0,0,1117.8559,2235.7118,2485.7036,198.8563,62.1426,"F34B-46CA-8D","PO3799186112"
360,20030501,20030513,20030508,312,282,1,100,4,"SO50294",21,1,2,1229.4589,2458.9178,0,0,1105.81,2211.62,2458.9178,196.7134,61.4729,"F34B-46CA-8D","PO3799186112"
233,20030501,20030513,20030508,312,282,1,100,4,"SO50294",31,1,2,28.8404,57.6808,0,0,29.0807,58.1614,57.6808,4.6145,1.442,"F34B-46CA-8D","PO3799186112"
222,20040501,20040513,20040508,312,282,1,100,4,"SO69532",8,1,2,20.994,41.988,0,0,13.0863,26.1726,41.988,3.359,1.0497,"27FB-4A86-85","PO3799165791"
483,20040201,20040213,20040208,312,282,1,100,4,"SO63283",5,1,2,72,144,0,0,44.88,89.76,144,11.52,3.6,"5DCA-44B0-BB","PO3799140598"
363,20040201,20040213,20040208,312,282,1,100,4,"SO63283",12,1,2,1376.994,2753.988,0,0,1251.9813,2503.9626,2753.988,220.319,68.8497,"5DCA-44B0-BB","PO3799140598"
231,20040501,20040513,20040508,312,282,1,100,4,"SO69532",13,1,2,29.994,59.988,0,0,38.4923,76.9846,59.988,4.799,1.4997,"27FB-4A86-85","PO3799165791"
598,20040201,20040213,20040208,312,282,1,100,4,"SO63283",21,1,2,323.994,647.988,0,0,294.5797,589.1594,647.988,51.839,16.1997,"5DCA-44B0-BB","PO3799140598"
224,20030501,20030513,20030508,312,282,1,100,4,"SO50294",11,1,2,5.1865,10.373,0,0,5.2297,10.4594,10.373,0.8298,0.2593,"F34B-46CA-8D","PO3799186112"
419,20030501,20030513,20030508,312,282,1,100,4,"SO50294",16,1,2,52.647,105.294,0,0,38.9588,77.9176,105.294,8.4235,2.6324,"F34B-46CA-8D","PO3799186112"
353,20040201,20040213,20040208,312,282,1,100,4,"SO63283",35,1,2,1391.994,2783.988,0,0,1265.6195,2531.239,2783.988,222.719,69.5997,"5DCA-44B0-BB","PO3799140598"
347,20010901,20010913,20010908,187,282,1,100,4,"SO44113",4,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,"B9C7-4334-81","PO2697181021"
232,20011201,20011213,20011208,187,282,1,100,4,"SO44776",16,1,2,28.8404,57.6808,0,0,31.7244,63.4488,57.6808,4.6145,1.442,"289E-464B-BE","PO2697147596"
348,20011201,20011213,20011208,187,282,1,100,4,"SO44776",14,1,2,2024.994,4049.988,0,0,1898.0944,3796.1888,4049.988,323.999,101.2497,"289E-464B-BE","PO2697147596"
344,20010901,20010913,20010908,187,282,1,100,4,"SO44113",7,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,"B9C7-4334-81","PO2697181021"
349,20011201,20011213,20011208,187,282,1,100,4,"SO44776",2,1,2,2024.994,4049.988,0,0,1898.0944,3796.1888,4049.988,323.999,101.2497,"289E-464B-BE","PO2697147596"
215,20011201,20011213,20011208,187,282,1,100,4,"SO44776",6,1,2,20.1865,40.373,0,0,12.0278,24.0556,40.373,3.2298,1.0093,"289E-464B-BE","PO2697147596"
220,20011201,20011213,20011208,187,282,1,100,4,"SO44776",13,1,2,20.1865,40.373,0,0,12.0278,24.0556,40.373,3.2298,1.0093,"289E-464B-BE","PO2697147596"
212,20011201,20011213,20011208,187,282,1,100,4,"SO44776",15,1,2,20.1865,40.373,0,0,12.0278,24.0556,40.373,3.2298,1.0093,"289E-464B-BE","PO2697147596"
293,20011201,20011213,20011208,187,282,1,100,4,"SO44776",10,1,2,722.5949,1445.1898,0,0,623.8403,1247.6806,1445.1898,115.6152,36.1297,"289E-464B-BE","PO2697147596"
292,20020601,20020613,20020608,187,282,1,100,4,"SO46362",6,1,2,818.7,1637.4,0,0,706.811,1413.622,1637.4,130.992,40.935,"0291-45A5-B2","PO2697124986"
235,20010901,20010913,20010908,187,282,1,100,4,"SO44113",12,1,2,28.8404,57.6808,0,0,31.7244,63.4488,57.6808,4.6145,1.442,"B9C7-4334-81","PO2697181021"
394,20020901,20020913,20020908,187,282,1,100,4,"SO47417",26,1,2,20.52,41.04,0,0,15.1848,30.3696,41.04,3.2832,1.026,"1CE8-4651-A9","PO2697165938"
223,20010901,20010913,20010908,187,282,1,100,4,"SO44113",5,1,2,5.1865,10.373,0,0,5.7052,11.4104,10.373,0.8298,0.2593,"B9C7-4334-81","PO2697181021"
391,20020901,20020913,20020908,187,282,1,100,4,"SO47417",21,1,2,88.932,177.864,0,0,65.8097,131.6194,177.864,14.2291,4.4466,"1CE8-4651-A9","PO2697165938"
304,20010901,20010913,20010908,187,282,1,100,4,"SO44113",9,1,2,714.7043,1429.4086,0,0,617.0281,1234.0562,1429.4086,114.3527,35.7352,"B9C7-4334-81","PO2697181021"
218,20010901,20010913,20010908,187,282,1,100,4,"SO44113",2,1,2,5.7,11.4,0,0,3.3963,6.7926,11.4,0.912,0.285,"B9C7-4334-81","PO2697181021"
220,20010901,20010913,20010908,187,282,1,100,4,"SO44113",8,1,2,20.1865,40.373,0,0,12.0278,24.0556,40.373,3.2298,1.0093,"B9C7-4334-81","PO2697181021"
558,20030901,20030913,20030908,187,282,1,100,4,"SO53531",45,1,2,242.994,485.988,0,0,179.8156,359.6312,485.988,38.879,12.1497,"B1FB-47B2-8E","PO2697181370"
344,20020301,20020313,20020308,187,282,1,100,4,"SO45554",12,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,"24D3-4CD4-AB","PO2697134276"
355,20031201,20031213,20031208,187,282,1,100,4,"SO58975",1,1,2,1391.994,2783.988,0,0,1265.6195,2531.239,2783.988,222.719,69.5997,"1BCF-4E62-A9","PO2697145020"
501,20031201,20031213,20031208,187,282,1,100,4,"SO58975",7,1,2,72.876,145.752,0,0,53.9282,107.8564,145.752,11.6602,3.6438,"1BCF-4E62-A9","PO2697145020"
601,20031201,20031213,20031208,187,282,1,100,4,"SO58975",16,1,2,32.394,64.788,0,0,23.9716,47.9432,64.788,5.183,1.6197,"1BCF-4E62-A9","PO2697145020"
298,20030901,20030913,20030908,187,282,1,100,4,"SO53531",48,1,2,809.76,1619.52,0,0,739.041,1478.082,1619.52,129.5616,40.488,"B1FB-47B2-8E","PO2697181370"
345,20020301,20020313,20020308,187,282,1,100,4,"SO45554",2,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,"24D3-4CD4-AB","PO2697134276"
305,20020901,20020913,20020908,187,282,1,100,4,"SO47417",24,1,2,736.1455,1472.291,0,0,653.6971,1307.3942,1472.291,117.7833,36.8073,"1CE8-4651-A9","PO2697165938"
223,20020301,20020313,20020308,187,282,1,100,4,"SO45554",9,1,2,5.1865,10.373,0,0,5.7052,11.4104,10.373,0.8298,0.2593,"24D3-4CD4-AB","PO2697134276"
362,20021201,20021213,20021208,187,282,1,100,4,"SO48356",18,1,2,1229.4589,2458.9178,0,0,1105.81,2211.62,2458.9178,196.7134,61.4729,"3E64-467F-90","PO2697152207"
220,20020301,20020313,20020308,187,282,1,100,4,"SO45554",6,1,2,20.1865,40.373,0,0,12.0278,24.0556,40.373,3.2298,1.0093,"24D3-4CD4-AB","PO2697134276"
428,20020901,20020913,20020908,187,282,1,100,4,"SO47417",17,1,2,209.256,418.512,0,0,185.8193,371.6386,418.512,33.481,10.4628,"1CE8-4651-A9","PO2697165938"
297,20020901,20020913,20020908,187,282,1,100,4,"SO47417",18,1,2,736.1455,1472.291,0,0,653.6971,1307.3942,1472.291,117.7833,36.8073,"1CE8-4651-A9","PO2697165938"
532,20030901,20030913,20030908,187,282,1,100,4,"SO53531",33,1,2,149.874,299.748,0,0,136.785,273.57,299.748,23.9798,7.4937,"B1FB-47B2-8E","PO2697181370"
358,20021201,20021213,20021208,187,282,1,100,4,"SO48356",23,1,2,1229.4589,2458.9178,0,0,1105.81,2211.62,2458.9178,196.7134,61.4729,"3E64-467F-90","PO2697152207"
475,20030901,20030913,20030908,187,282,1,100,4,"SO53531",10,1,2,41.994,83.988,0,0,26.1763,52.3526,83.988,6.719,2.0997,"B1FB-47B2-8E","PO2697181370"
468,20020901,20020913,20020908,187,282,1,100,4,"SO47417",5,1,2,22.794,45.588,0,0,15.6709,31.3418,45.588,3.647,1.1397,"1CE8-4651-A9","PO2697165938"
298,20040601,20040613,20040608,187,282,1,100,4,"SO71845",20,1,2,809.76,1619.52,0,0,739.041,1478.082,1619.52,129.5616,40.488,"4781-4673-85","PO2697119362"
356,20020901,20020913,20020908,187,282,1,100,4,"SO47417",20,1,2,1242.8518,2485.7036,0,0,1117.8559,2235.7118,2485.7036,198.8563,62.1426,"1CE8-4651-A9","PO2697165938"
552,20030901,20030913,20030908,187,282,1,100,4,"SO53531",12,1,2,54.894,109.788,0,0,40.6216,81.2432,109.788,8.783,2.7447,"B1FB-47B2-8E","PO2697181370"
295,20030901,20030913,20030908,187,282,1,100,4,"SO53531",13,1,2,818.7,1637.4,0,0,747.2002,1494.4004,1637.4,130.992,40.935,"B1FB-47B2-8E","PO2697181370"
294,20021201,20021213,20021208,187,282,1,100,4,"SO48356",10,1,2,744.2727,1488.5454,0,0,660.9142,1321.8284,1488.5454,119.0836,37.2136,"3E64-467F-90","PO2697152207"
305,20030601,20030613,20030608,187,282,1,100,4,"SO50702",17,1,2,736.1455,1472.291,0,0,653.6971,1307.3942,1472.291,117.7833,36.8073,"6D0A-413E-BE","PO2697119650"
421,20020901,20020913,20020908,187,282,1,100,4,"SO47417",2,1,2,196.329,392.658,0,0,145.2835,290.567,392.658,31.4126,9.8165,"1CE8-4651-A9","PO2697165938"
294,20020901,20020913,20020908,187,282,1,100,4,"SO47417",19,1,2,744.2727,1488.5454,0,0,660.9142,1321.8284,1488.5454,119.0836,37.2136,"1CE8-4651-A9","PO2697165938"
232,20020601,20020613,20020608,187,282,1,100,4,"SO46362",14,1,2,28.8404,57.6808,0,0,31.7244,63.4488,57.6808,4.6145,1.442,"0291-45A5-B2","PO2697124986"
514,20030901,20030913,20030908,187,282,1,100,4,"SO53531",35,1,2,63.9,127.8,0,0,47.286,94.572,127.8,10.224,3.195,"B1FB-47B2-8E","PO2697181370"
350,20020301,20020313,20020308,187,282,1,100,4,"SO45554",1,1,2,2024.994,4049.988,0,0,1898.0944,3796.1888,4049.988,323.999,101.2497,"24D3-4CD4-AB","PO2697134276"
397,20030301,20030313,20030308,187,282,1,100,4,"SO49472",2,1,2,24.2945,48.589,0,0,17.978,35.956,48.589,3.8871,1.2147,"653C-45A9-B1","PO2697138792"
359,20031201,20031213,20031208,187,282,1,100,4,"SO58975",22,1,2,1376.994,2753.988,0,0,1251.9813,2503.9626,2753.988,220.319,68.8497,"1BCF-4E62-A9","PO2697145020"
532,20040301,20040313,20040308,187,282,1,100,4,"SO65209",17,1,2,149.874,299.748,0,0,136.785,273.57,299.748,23.9798,7.4937,"B869-4DFD-AB","PO2697179473"
532,20040601,20040613,20040608,187,282,1,100,4,"SO71845",25,1,2,149.874,299.748,0,0,136.785,273.57,299.748,23.9798,7.4937,"4781-4673-85","PO2697119362"
306,20031201,20031213,20031208,187,282,1,100,4,"SO58975",4,1,2,809.76,1619.52,0,0,739.041,1478.082,1619.52,129.5616,40.488,"1BCF-4E62-A9","PO2697145020"
542,20030901,20030913,20030908,187,282,1,100,4,"SO53531",15,1,2,24.294,48.588,0,0,17.9776,35.9552,48.588,3.887,1.2147,"B1FB-47B2-8E","PO2697181370"
355,20040601,20040613,20040608,187,282,1,100,4,"SO71845",5,1,2,1391.994,2783.988,0,0,1265.6195,2531.239,2783.988,222.719,69.5997,"4781-4673-85","PO2697119362"
469,20030601,20030613,20030608,187,282,1,100,4,"SO50702",20,1,2,22.794,45.588,0,0,15.6709,31.3418,45.588,3.647,1.1397,"6D0A-413E-BE","PO2697119650"
516,20030901,20030913,20030908,187,282,1,100,4,"SO53531",17,1,2,23.484,46.968,0,0,17.3782,34.7564,46.968,3.7574,1.1742,"B1FB-47B2-8E","PO2697181370"
363,20030901,20030913,20030908,187,282,1,100,4,"SO53531",46,1,2,1376.994,2753.988,0,0,1251.9813,2503.9626,2753.988,220.319,68.8497,"B1FB-47B2-8E","PO2697181370"
