id,variable,value
10a41cbe-ac78-4bde-a7e4-3903c3d8df06,under_entitlement_review_end_date,
10d03ef6-bb07-457f-af09-8a8dabf69a7b,under_entitlement_review_end_date,
10e79770-438d-4314-b2fd-ed2a48b3c432,under_entitlement_review_end_date,
10f573ce-30d6-46f0-9d2b-5a1e1872938a,under_entitlement_review_end_date,
1162d7a7-51c9-4713-812f-c8fb78665554,under_entitlement_review_end_date,
118f1f66-2b26-42ab-b485-0166a1732304,under_entitlement_review_end_date,
11ea164a-9112-41e9-97f3-34343b0e9b95,under_entitlement_review_end_date,
12387702-27f3-4ac3-8041-e7de20e36c63,under_entitlement_review_end_date,
12461412-7367-4824-bced-582859266cf1,under_entitlement_review_end_date,
128ee114-3afe-46fd-92f3-ed06fb90865a,under_entitlement_review_end_date,
12986f6d-9c45-45bf-9634-f5879233c0d9,under_entitlement_review_end_date,
12b043d8-162d-48f0-811b-20821656e621,under_entitlement_review_end_date,
12c29dd3-6cc2-46c0-b86d-52c1841c6d4b,under_entitlement_review_end_date,
12cfc723-7575-4271-83ee-a2d6dc90944b,under_entitlement_review_end_date,
13167475-92c4-4e53-b42e-6cbef77cfdad,under_entitlement_review_end_date,
13508079-fec9-478e-adb5-f4bcc5b0c51a,under_entitlement_review_end_date,
1352e13a-802b-4d22-ac3e-45b36a71d1ff,under_entitlement_review_end_date,
13590dd1-e3dd-4bbe-b60d-0c8ce99375ff,under_entitlement_review_end_date,
13841502-f0ef-4a43-be31-6bf4db8ed99e,under_entitlement_review_end_date,
138e920a-5b56-400f-9aad-47156a0fe2f9,under_entitlement_review_end_date,
139731b0-10ff-4491-8f4d-99093f166cb8,under_entitlement_review_end_date,
13cbb857-3628-4465-b1d9-4bb844f866fb,under_entitlement_review_end_date,
13fa3652-2d5c-498d-ada3-f03dc52611b8,under_entitlement_review_end_date,
14031626-4331-453e-abaa-3eb810cbc772,under_entitlement_review_end_date,
140834c6-b608-41c0-b57b-ec6c86282451,under_entitlement_review_end_date,
1414b9f6-fb3f-4d7b-9bb2-5755a4f84fb5,under_entitlement_review_end_date,
142f2a7b-2faa-4194-8467-cda7740a5dde,under_entitlement_review_end_date,
1433b554-97e7-493a-b7a8-569b60d84d94,under_entitlement_review_end_date,
14380061-24a6-4f8f-9f46-11505774ec14,under_entitlement_review_end_date,
144c8932-2eba-469a-9f02-07f8b1fc1178,under_entitlement_review_end_date,
145b7acb-5011-4179-9df6-30e2e0209102,under_entitlement_review_end_date,
146ad96e-ad88-484e-9f5e-a27cea4e334e,under_entitlement_review_end_date,
14be9a44-5fbb-48a5-9d1f-0ae146502d75,under_entitlement_review_end_date,
14f09370-1a26-4cd0-a24c-7ac9e2f3e67d,under_entitlement_review_end_date,
150afbf3-8f72-4300-adee-3ff18162b212,under_entitlement_review_end_date,
1518aea7-656a-482e-b9f1-c35b902e59dd,under_entitlement_review_end_date,
153d034d-86f8-498b-9aad-f2dafae94e55,under_entitlement_review_end_date,
1542ab24-9d2f-4bc9-94e5-f4b9e7a45337,under_entitlement_review_end_date,
15a358eb-5601-471e-b878-4ebe1d4a7842,under_entitlement_review_end_date,
15cd6454-de92-4630-a63d-ea3d98833428,under_entitlement_review_end_date,
15e776a6-552c-4ee8-b71f-73a582626409,under_entitlement_review_end_date,
1624d9dd-0075-428c-b0be-0ebfde6b4d7a,under_entitlement_review_end_date,
162a3b24-a9d8-48a4-8994-8bef41c0e0cd,under_entitlement_review_end_date,
16b89f29-64bb-4e59-9d29-c4a1a813463a,under_entitlement_review_end_date,
16f05227-03a7-43d4-be42-3af9a3daf3a5,under_entitlement_review_end_date,
1717ff4a-f7f3-470e-8d53-cd69d6b9d0ec,under_entitlement_review_end_date,
1725915c-f9a2-466c-8bbc-455df6dce443,under_entitlement_review_end_date,
1730ee96-554d-4750-8d64-7bf69b35c0a0,under_entitlement_review_end_date,
17742c97-c3d6-4bab-b838-4326df33014e,under_entitlement_review_end_date,
17993330-21f8-46b7-9ac8-e5e0d736b3f5,under_entitlement_review_end_date,
17b9ad57-17cf-48a9-98bf-1ffa909d3afb,under_entitlement_review_end_date,
17cb586b-0670-41c7-806a-4bdc12671e2f,under_entitlement_review_end_date,
180f39de-6f9e-4de2-bdf5-4b14173a41cc,under_entitlement_review_end_date,
18253111-9f76-4997-9095-4478e8ae26d4,under_entitlement_review_end_date,
182f461d-b524-4c9d-a0bf-51203e959121,under_entitlement_review_end_date,
18394dab-544c-4c94-967b-4446449f6a2d,under_entitlement_review_end_date,
18436c91-3ea7-4122-a01f-79d72e7a506d,under_entitlement_review_end_date,
185c6944-8de8-406e-a32e-7098bfd3df6b,under_entitlement_review_end_date,
18891519-e3ae-4bee-8a33-cb9277074e3f,under_entitlement_review_end_date,
18c2b5d7-f22e-400f-bb80-8c0a1c27cfb1,under_entitlement_review_end_date,
18fdda7d-0af4-4f2c-9c47-99834f7c62aa,under_entitlement_review_end_date,
1995441b-1535-4b5c-99bb-4bba4e48a275,under_entitlement_review_end_date,
19a48ad2-f56a-47bd-bd3c-71d6a8c177bb,under_entitlement_review_end_date,
19e6e324-3d90-4bbc-86e1-51ce5db47eda,under_entitlement_review_end_date,
19ebd820-d8eb-4477-98d1-540dadd749c6,under_entitlement_review_end_date,
1a352104-d8c2-4fe2-ae94-549b4fc9d65c,under_entitlement_review_end_date,
1a4ef02f-a036-4ad3-a581-91c6a2cefbc0,under_entitlement_review_end_date,
1aa65000-3920-4be0-b807-de63357cbf23,under_entitlement_review_end_date,
1ab4e544-7857-447c-b66f-9a0c0e5b523b,under_entitlement_review_end_date,
1acadc37-9fd0-4be0-aaa2-edc394466e56,under_entitlement_review_end_date,
1aec8603-6478-41e7-9382-36ceb6afd475,under_entitlement_review_end_date,
1afd7f1a-03a2-4e1e-a57c-0d1290b63a39,under_entitlement_review_end_date,
1aff2673-c6a6-498a-b4df-440229781051,under_entitlement_review_end_date,
1b0cbb5c-94ad-48ec-b407-6bff30643725,under_entitlement_review_end_date,
1b7417a4-7095-4213-8e52-fdbb1df0b880,under_entitlement_review_end_date,
1b7562be-94b4-43de-ac3e-0330e1493a1f,under_entitlement_review_end_date,
1b9665ec-66bb-4b90-87b3-dd863209429c,under_entitlement_review_end_date,
1b9698f3-7c0c-4175-b3e5-d3e839bc071c,under_entitlement_review_end_date,
1bc267e5-a12c-46e6-8218-64c12e2c2d3f,under_entitlement_review_end_date,
1be66879-a867-443a-96d9-4a46f15ce68a,under_entitlement_review_end_date,
1c5b8dc6-bf2d-45e3-a99e-335442b126f9,under_entitlement_review_end_date,
1c5bbc44-8f1b-46cb-9db4-39d4a21745ee,under_entitlement_review_end_date,
1c5e69f9-73d1-4b6e-b84b-32d14c025e85,under_entitlement_review_end_date,
1c927207-5e5f-4d21-877d-14ab0948dfc9,under_entitlement_review_end_date,
1cbbbe8f-b31d-4579-a98b-cf7bf26bde24,under_entitlement_review_end_date,
1cbd7fce-ca4a-4b98-a1db-951df5251219,under_entitlement_review_end_date,
1cc4eb78-6f84-4256-ab48-338f468fd808,under_entitlement_review_end_date,
1d03f3b2-310a-449e-94e8-4e4e15180bf7,under_entitlement_review_end_date,
1d674cb6-f4ff-41d4-984a-2b41b53afcf0,under_entitlement_review_end_date,
1da5320e-423e-4baf-a2b8-525cf5ec44a4,under_entitlement_review_end_date,
1da5e5bb-5b98-48cc-81f2-3e994bd545c4,under_entitlement_review_end_date,
1dac82e6-e135-4120-9181-fcd386bccf38,under_entitlement_review_end_date,
1dc38e67-7d98-4386-a9cd-d63e449f5a30,under_entitlement_review_end_date,
1de02ec8-9e19-4be4-ad17-bc6acfe26d8c,under_entitlement_review_end_date,
1e6383d6-84c9-40e4-acf4-cbabe4cd057b,under_entitlement_review_end_date,
1eaeb64f-635d-4c78-81c8-06217f7b1102,under_entitlement_review_end_date,
1f59715e-9067-479b-a96a-f1929890377d,under_entitlement_review_end_date,
1fb8c04d-886b-47d5-aa57-0652ad52785b,under_entitlement_review_end_date,
1fdf560f-fb0a-4d22-98b3-62f6757fceda,under_entitlement_review_end_date,
1ff3ca00-da74-4df4-9e8b-73716f9cfce6,under_entitlement_review_end_date,
20221484-d3aa-447e-9006-980cdbe73433,under_entitlement_review_end_date,
2062d21b-ccd2-479b-a5bf-4f6c2c0b0457,under_entitlement_review_end_date,
20897c6c-0eaa-455b-a872-946ad2c6d7b3,under_entitlement_review_end_date,
209a929e-7dc0-4f5c-8d96-587e9f622807,under_entitlement_review_end_date,
20a83b2c-f896-4929-92e6-fa3e05ab1fb7,under_entitlement_review_end_date,
20cd9c54-3b7b-4de4-9e93-a075c5c6e8bd,under_entitlement_review_end_date,
20d010ab-173d-4f96-8739-77bd71fad362,under_entitlement_review_end_date,
20e441fd-05f8-48ae-ae22-e727a39d63b7,under_entitlement_review_end_date,
2107feb8-1e55-4ab6-b1b8-ae189e0586dc,under_entitlement_review_end_date,
210f8b2e-8ac5-4bc1-b2ff-c416f9857ffe,under_entitlement_review_end_date,
211831bb-813f-4d0c-b695-7ead133bbb88,under_entitlement_review_end_date,
212f6344-eac0-41e7-84b2-ba0173d40814,under_entitlement_review_end_date,
21674b93-ea30-4f24-9cf4-9171e164780d,under_entitlement_review_end_date,
21913320-d02d-442f-8e33-439ab803bf83,under_entitlement_review_end_date,
2194b46a-b763-4ae6-84bb-66da842fc021,under_entitlement_review_end_date,
21cfe31b-628b-4250-b6d1-7472a9c3f69a,under_entitlement_review_end_date,
21db60d6-d6d6-4d1c-a1d0-a0d9f0daddf5,under_entitlement_review_end_date,
22164a50-cfaa-46d8-af59-1513792210ee,under_entitlement_review_end_date,
222163ea-2175-4571-8435-f6ee48ea98be,under_entitlement_review_end_date,
22585c42-43ae-479f-b30d-b0facb79ec92,under_entitlement_review_end_date,
22680faa-e06a-44e1-a6c8-c8ccc845b768,under_entitlement_review_end_date,
2277907d-c520-4002-a514-f9849271eb3f,under_entitlement_review_end_date,
22824cd2-976f-4ab0-8830-50487c024a83,under_entitlement_review_end_date,
229d2f23-66b5-4e43-bcc8-b3be2ff21850,under_entitlement_review_end_date,
22cb2f6f-69d8-42dd-91e9-10f888b35996,under_entitlement_review_end_date,
230c56d1-fe77-4b5a-8e89-2dc6eff5aadb,under_entitlement_review_end_date,
23194234-ae53-42f2-9bd8-b17d7206943e,under_entitlement_review_end_date,
231c756a-da0e-4048-ae2f-c74bc5353f13,under_entitlement_review_end_date,
23350938-8c11-45f6-99e3-ad5e45e5e6f8,under_entitlement_review_end_date,
2398157b-83eb-4879-be48-e057e4b290fa,under_entitlement_review_end_date,
23c97346-e957-4290-9007-773da4600087,under_entitlement_review_end_date,
23e172e8-f099-4301-b913-131e21f4f7b5,under_entitlement_review_end_date,
243aff51-d33d-4fc0-93f3-50a0f2609a18,under_entitlement_review_end_date,
24963b80-4bdc-45b0-b576-82037364c049,under_entitlement_review_end_date,
24b9fafb-15ca-41f9-b1cb-07e638250ad7,under_entitlement_review_end_date,
24e5a8ba-8d97-412a-9b83-e8c19cf438c1,under_entitlement_review_end_date,
2501d95e-812c-4272-8f36-d7c58375597e,under_entitlement_review_end_date,
25112d0e-bbb1-4bc6-8179-02ad4c43c83a,under_entitlement_review_end_date,
252199c3-9d9e-440b-806e-f6a4aa163505,under_entitlement_review_end_date,
257689f7-4b80-4200-9013-513a49e5215f,under_entitlement_review_end_date,
257c683e-2a67-495c-a80d-77ac1ace8db3,under_entitlement_review_end_date,
2581e12c-7b37-4945-9bd1-ff559a549ae2,under_entitlement_review_end_date,
259924eb-c324-4aac-aa12-914d04b52ac2,under_entitlement_review_end_date,
259b2608-e2fa-4223-924b-ea847a98295e,under_entitlement_review_end_date,
25b3a151-8d49-4015-bf92-272dede5d8cd,under_entitlement_review_end_date,
25df9a28-c15f-46d0-bf9b-2764c85433af,under_entitlement_review_end_date,
25ebe3ce-2720-479e-87b1-967b776ee823,under_entitlement_review_end_date,
25f1d0d0-7449-4639-b580-6ec30144e761,under_entitlement_review_end_date,
2602080d-dc43-45b6-9a69-5f5d82abbcee,under_entitlement_review_end_date,
264fb7b9-d641-4e17-82cc-2e5b87c7d637,under_entitlement_review_end_date,
2659c88a-2700-485b-b047-1dd9fac47e25,under_entitlement_review_end_date,
2662577d-61c0-425f-a3d6-940838a803a0,under_entitlement_review_end_date,
26716c80-6280-4de4-8649-8f98869d3a4d,under_entitlement_review_end_date,
26a0a3f3-9b86-4aba-9c83-b9c469f12151,under_entitlement_review_end_date,
26b4e033-76a1-4e05-9ffd-d9209cfada86,under_entitlement_review_end_date,
26b5cb67-870e-4e58-9291-d427d0c61d45,under_entitlement_review_end_date,
26c38e83-80af-4075-87f9-639be4dbb52d,under_entitlement_review_end_date,
26e1842a-3513-426d-8824-cbe88e73e05b,under_entitlement_review_end_date,
26f08d27-fe1d-4e41-8c5d-96fb6f18d581,under_entitlement_review_end_date,
272e6f3e-5082-471b-90fc-f3e97371ead4,under_entitlement_review_end_date,
275733cf-12f5-4ce5-b121-17882845d385,under_entitlement_review_end_date,
27a053cb-fc97-4c97-a449-c35a63a8c8c7,under_entitlement_review_end_date,
27bfc317-d443-4f28-80c0-732c906bb5cd,under_entitlement_review_end_date,
27fdaf03-bd65-484b-ab9e-4c5d2a7111aa,under_entitlement_review_end_date,
2866feaa-3b83-477f-883a-8ceb04039c59,under_entitlement_review_end_date,
288e7c43-9311-4086-af49-0d661a911a40,under_entitlement_review_end_date,
28ad679c-ebb6-4892-9afa-85c4c8405209,under_entitlement_review_end_date,
28fbbf68-21af-4b8c-8bbb-0b2d556324ef,under_entitlement_review_end_date,
290c14f1-3193-430e-8d01-1ee2d5044eb0,under_entitlement_review_end_date,
2920a0df-0fdd-453f-b53e-b0428b139abd,under_entitlement_review_end_date,
29623f2d-1da4-4acf-8ca8-9d0e4f6e1e3a,under_entitlement_review_end_date,
296dcb1e-9099-4988-b69f-a2f1fcd11222,under_entitlement_review_end_date,
29773ee2-a74c-43bd-b026-ab713d48ea3d,under_entitlement_review_end_date,
2983295a-8d7b-434f-b85d-7be7c218f4fa,under_entitlement_review_end_date,
29853eb6-0672-4c98-a136-cf01fda3dbf0,under_entitlement_review_end_date,
29fb407c-03e4-4ac6-9c35-53fdf7db0d41,under_entitlement_review_end_date,
2a01663a-0712-4260-af09-5f0e603bca74,under_entitlement_review_end_date,
2a14c568-0b71-414f-9ad4-edca31adbab1,under_entitlement_review_end_date,
2a3d2701-f942-42ca-a46d-53575916f72c,under_entitlement_review_end_date,
2a5344e8-3612-4424-8ca3-6015a5b399b4,under_entitlement_review_end_date,
2a9d0012-7d7c-4c93-89f2-2daaf3a8734d,under_entitlement_review_end_date,
2aad0a65-e7c7-4e21-8c4f-21f7708665d5,under_entitlement_review_end_date,
2ac16b20-c557-497f-a885-acf1dd2bc87f,under_entitlement_review_end_date,
2ac826dd-9ed4-4c41-b832-15e985fb3a7d,under_entitlement_review_end_date,
2ac8493e-c45f-4b30-bad8-4858dcffb63d,under_entitlement_review_end_date,
2accd62b-8d7a-4539-a566-1e40c32421cd,under_entitlement_review_end_date,
2ad67684-ccc4-4ce3-bac0-d135a6aa3798,under_entitlement_review_end_date,
2af28634-a516-489a-a8cb-9ec2c4bc675d,under_entitlement_review_end_date,
2af325d5-a906-4c5a-9312-f8e240f0ea6d,under_entitlement_review_end_date,
2b0751c6-47b2-42be-b792-c21da5afa8b1,under_entitlement_review_end_date,
2b182443-7069-4250-ba01-233f1fd9b60b,under_entitlement_review_end_date,
2b39fa27-1b72-4db9-83c8-8071b337421b,under_entitlement_review_end_date,
2b64f1d8-126e-4175-b91c-9ddcbd44b1db,under_entitlement_review_end_date,
2b6d38e2-ddaf-4679-a695-4d4ba391458a,under_entitlement_review_end_date,
2bd41ffd-3f2b-4421-93f8-547dbe383f32,under_entitlement_review_end_date,
2bd829b5-4272-4f7b-81c4-b34b2734f145,under_entitlement_review_end_date,
2c07a2ee-606e-465c-8481-31e635d1f167,under_entitlement_review_end_date,
2c2818eb-3ea4-4d02-89c8-ceab4851e1db,under_entitlement_review_end_date,
2c567d8e-66da-4cff-bff5-84767eb04d71,under_entitlement_review_end_date,
2c5f6cf5-92cf-469e-adf7-064a04a63563,under_entitlement_review_end_date,
2c61b820-1963-4e55-a9df-dc54037390cd,under_entitlement_review_end_date,
2c6e0ed4-a47a-45f2-af8d-5db60cc519db,under_entitlement_review_end_date,
2c6ea298-1d65-49eb-aa12-044085efcc34,under_entitlement_review_end_date,
2cbfbb86-b6ac-41c1-acb9-bda709df65f7,under_entitlement_review_end_date,
2cc78ed6-b5e4-4b64-bba8-f195a3d0fcaf,under_entitlement_review_end_date,
2cdc96e2-ba7a-421d-8dac-7d9890e1860e,under_entitlement_review_end_date,
2cddf82b-e2df-4bbe-8f20-cfd78e21623a,under_entitlement_review_end_date,
2d0f15ec-0b44-4e92-8244-50a4431ffcc0,under_entitlement_review_end_date,
2d11c304-1bba-4ffe-ba14-7eed4ebb9bf8,under_entitlement_review_end_date,
2d11c7af-c807-4a66-8e69-4cf36d729ff6,under_entitlement_review_end_date,
2d394f59-8cf9-457a-9ccc-b36af7a4a600,under_entitlement_review_end_date,
2d48760e-c920-4716-91c5-5f3210929b3e,under_entitlement_review_end_date,
2d5c67a5-b6e9-4482-bfcc-e269700a66cc,under_entitlement_review_end_date,
2d6207ba-b0ae-4f74-aed3-75d53e99ce4c,under_entitlement_review_end_date,
2d9b0415-0743-42e7-9f95-5d1817a7e0f6,under_entitlement_review_end_date,
2dabe1dd-065f-4f3a-bd9e-8d5fcd46e9b4,under_entitlement_review_end_date,
2dd17a5c-4971-42b8-aea8-e59abfbb37ac,under_entitlement_review_end_date,
2de74c8a-b7c2-40b9-96b2-67d17989607d,under_entitlement_review_end_date,
2e0ae00a-4bf0-44e1-8549-bdb6db684f1c,under_entitlement_review_end_date,
2e0c5d2c-0f45-4688-ab01-8df76ef3d25f,under_entitlement_review_end_date,
2e5352fd-ad6a-4ffd-9700-83062701dadc,under_entitlement_review_end_date,
2e7f8f01-26b4-460f-80b4-a36d9904fdbe,under_entitlement_review_end_date,
