Order_Date,Ship_Date,Month#,Year,Zip ID,Store_Index,Buyer_ID,Retailer,Ret_Index,Zip Code,Item#,Item_Index,Cat Code,Qty_Sold,SRP,Promo SP,PrcPt,Ret Sls $Amt,Ship Days,Order_Date - Copy,Service Level %
2017-12-30 00:00:00.000,2018-01-15 00:00:00.000,1,2018-01-01 00:00:00.000,"18","18","28","Top Dollar","3","35801","1017","6","107",0,49.99,"","Med",0,16,2017-12-30 00:00:00.000,1
2017-12-13 00:00:00.000,2018-01-15 00:00:00.000,1,2018-01-01 00:00:00.000,"1","1","28","Top Dollar","3","94027","1017","6","107",0,49.99,"","Med",0,33,2017-12-13 00:00:00.000,0.5
2017-12-11 00:00:00.000,2018-01-15 00:00:00.000,1,2018-01-01 00:00:00.000,"24","24","28","Top Dollar","3","96801","1017","6","107",0,49.99,"","Med",0,35,2017-12-11 00:00:00.000,0.5
2018-01-02 00:00:00.000,2018-01-22 00:00:00.000,1,2018-01-01 00:00:00.000,"15","15","28","Top Dollar","3","19901","1017","6","107",0,49.99,"","Med",0,20,2018-01-02 00:00:00.000,1
2017-12-18 00:00:00.000,2018-01-22 00:00:00.000,1,2018-01-01 00:00:00.000,"19","19","28","Top Dollar","3","46201","1017","6","107",0,49.99,"","Med",0,35,2017-12-18 00:00:00.000,0.5
2017-12-24 00:00:00.000,2018-01-22 00:00:00.000,1,2018-01-01 00:00:00.000,"23","23","28","Top Dollar","3","85001","1017","6","107",0,49.99,"","Med",0,29,2017-12-24 00:00:00.000,0.5
2018-01-02 00:00:00.000,2018-01-29 00:00:00.000,1,2018-01-01 00:00:00.000,"13","13","28","Top Dollar","3","85713","1017","6","107",0,49.99,"","Med",0,27,2018-01-02 00:00:00.000,0.71
2018-02-04 00:00:00.000,2018-02-19 00:00:00.000,2,2018-01-01 00:00:00.000,"14","14","28","Top Dollar","3","6101","1017","6","107",0,49.99,"","Med",0,15,2018-02-04 00:00:00.000,1
2018-01-27 00:00:00.000,2018-02-19 00:00:00.000,2,2018-01-01 00:00:00.000,"12","12","28","Top Dollar","3","19019","1017","6","107",0,49.99,"","Med",0,23,2018-01-27 00:00:00.000,0.9
2018-01-17 00:00:00.000,2018-02-19 00:00:00.000,2,2018-01-01 00:00:00.000,"19","19","28","Top Dollar","3","46201","1017","6","107",0,49.99,"","Med",0,33,2018-01-17 00:00:00.000,0.5
2018-01-19 00:00:00.000,2018-02-19 00:00:00.000,2,2018-01-01 00:00:00.000,"24","24","28","Top Dollar","3","96801","1017","6","107",0,49.99,"","Med",0,31,2018-01-19 00:00:00.000,0.5
2018-02-01 00:00:00.000,2018-02-19 00:00:00.000,2,2018-01-01 00:00:00.000,"24","24","28","Top Dollar","3","96801","1017","6","107",0,49.99,"","Med",0,18,2018-02-01 00:00:00.000,1
2018-02-11 00:00:00.000,2018-02-26 00:00:00.000,2,2018-01-01 00:00:00.000,"9","9","28","Top Dollar","3","1106","1017","6","107",0,49.99,"","Med",0,15,2018-02-11 00:00:00.000,1
2018-02-03 00:00:00.000,2018-02-26 00:00:00.000,2,2018-01-01 00:00:00.000,"12","12","28","Top Dollar","3","19019","1017","6","107",0,49.99,"","Med",0,23,2018-02-03 00:00:00.000,0.9
2018-02-09 00:00:00.000,2018-02-26 00:00:00.000,2,2018-01-01 00:00:00.000,"12","12","28","Top Dollar","3","19019","1017","6","107",0,49.99,"","Med",0,17,2018-02-09 00:00:00.000,1
2018-02-01 00:00:00.000,2018-02-26 00:00:00.000,2,2018-01-01 00:00:00.000,"21","21","28","Top Dollar","3","80201","1017","6","107",0,49.99,"","Med",0,25,2018-02-01 00:00:00.000,0.81
2018-02-04 00:00:00.000,2018-02-26 00:00:00.000,2,2018-01-01 00:00:00.000,"11","11","28","Top Dollar","3","95202","1017","6","107",0,49.99,"","Med",0,22,2018-02-04 00:00:00.000,0.95
2018-02-08 00:00:00.000,2018-03-12 00:00:00.000,3,2018-01-01 00:00:00.000,"7","7","28","Top Dollar","3","81656","1017","6","107",0,49.99,"","Med",0,32,2018-02-08 00:00:00.000,0.5
2018-02-15 00:00:00.000,2018-03-19 00:00:00.000,3,2018-01-01 00:00:00.000,"9","9","28","Top Dollar","3","1106","1017","6","107",0,49.99,"","Med",0,32,2018-02-15 00:00:00.000,0.5
2018-02-12 00:00:00.000,2018-03-19 00:00:00.000,3,2018-01-01 00:00:00.000,"12","12","28","Top Dollar","3","19019","1017","6","107",0,49.99,"","Med",0,35,2018-02-12 00:00:00.000,0.5
2018-02-26 00:00:00.000,2018-03-19 00:00:00.000,3,2018-01-01 00:00:00.000,"11","11","28","Top Dollar","3","95202","1017","6","107",0,49.99,"","Med",0,21,2018-02-26 00:00:00.000,1
2018-03-12 00:00:00.000,2018-04-02 00:00:00.000,4,2018-01-01 00:00:00.000,"12","12","28","Top Dollar","3","19019","1017","6","107",0,49.99,"","Med",0,21,2018-03-12 00:00:00.000,1
2018-02-28 00:00:00.000,2018-04-02 00:00:00.000,4,2018-01-01 00:00:00.000,"2","2","28","Top Dollar","3","33462","1017","6","107",0,49.99,"","Med",0,33,2018-02-28 00:00:00.000,0.5
2018-02-27 00:00:00.000,2018-04-02 00:00:00.000,4,2018-01-01 00:00:00.000,"19","19","28","Top Dollar","3","46201","1017","6","107",0,49.99,"","Med",0,34,2018-02-27 00:00:00.000,0.5
2018-03-06 00:00:00.000,2018-04-09 00:00:00.000,4,2018-01-01 00:00:00.000,"17","17","28","Top Dollar","3","30301","1017","6","107",0,49.99,"","Med",0,34,2018-03-06 00:00:00.000,0.5
2018-03-14 00:00:00.000,2018-04-09 00:00:00.000,4,2018-01-01 00:00:00.000,"3","3","28","Top Dollar","3","94022","1017","6","107",0,49.99,"","Med",0,26,2018-03-14 00:00:00.000,0.76
2018-03-15 00:00:00.000,2018-04-16 00:00:00.000,4,2018-01-01 00:00:00.000,"6","6","28","Top Dollar","3","11962","1017","6","107",0,49.99,"","Med",0,32,2018-03-15 00:00:00.000,0.5
2018-03-25 00:00:00.000,2018-04-16 00:00:00.000,4,2018-01-01 00:00:00.000,"13","13","28","Top Dollar","3","85713","1017","6","107",0,49.99,"","Med",0,22,2018-03-25 00:00:00.000,0.95
2018-03-21 00:00:00.000,2018-04-16 00:00:00.000,4,2018-01-01 00:00:00.000,"13","13","28","Top Dollar","3","85713","1017","6","107",0,49.99,"","Med",0,26,2018-03-21 00:00:00.000,0.76
2018-03-18 00:00:00.000,2018-04-16 00:00:00.000,4,2018-01-01 00:00:00.000,"8","8","28","Top Dollar","3","90210","1017","6","107",0,49.99,"","Med",0,29,2018-03-18 00:00:00.000,0.5
2018-03-29 00:00:00.000,2018-04-23 00:00:00.000,4,2018-01-01 00:00:00.000,"16","16","28","Top Dollar","3","20001","1017","6","107",0,49.99,"","Med",0,25,2018-03-29 00:00:00.000,0.81
2018-04-02 00:00:00.000,2018-04-23 00:00:00.000,4,2018-01-01 00:00:00.000,"20","20","28","Top Dollar","3","72201","1017","6","107",0,49.99,"","Med",0,21,2018-04-02 00:00:00.000,1
2018-03-22 00:00:00.000,2018-04-23 00:00:00.000,4,2018-01-01 00:00:00.000,"7","7","28","Top Dollar","3","81656","1017","6","107",0,49.99,"","Med",0,32,2018-03-22 00:00:00.000,0.5
2018-03-27 00:00:00.000,2018-04-23 00:00:00.000,4,2018-01-01 00:00:00.000,"22","22","28","Top Dollar","3","83254","1017","6","107",0,49.99,"","Med",0,27,2018-03-27 00:00:00.000,0.71
2018-04-06 00:00:00.000,2018-04-23 00:00:00.000,4,2018-01-01 00:00:00.000,"24","24","28","Top Dollar","3","96801","1017","6","107",0,49.99,"","Med",0,17,2018-04-06 00:00:00.000,1
2018-03-26 00:00:00.000,2018-04-30 00:00:00.000,4,2018-01-01 00:00:00.000,"14","14","28","Top Dollar","3","6101","1017","6","107",0,49.99,"","Med",0,35,2018-03-26 00:00:00.000,0.5
2018-04-09 00:00:00.000,2018-04-30 00:00:00.000,4,2018-01-01 00:00:00.000,"13","13","28","Top Dollar","3","85713","1017","6","107",0,49.99,"","Med",0,21,2018-04-09 00:00:00.000,1
2018-04-05 00:00:00.000,2018-05-07 00:00:00.000,5,2018-01-01 00:00:00.000,"16","16","28","Top Dollar","3","20001","1017","6","107",0,49.99,"","Med",0,32,2018-04-05 00:00:00.000,0.5
2018-04-09 00:00:00.000,2018-05-07 00:00:00.000,5,2018-01-01 00:00:00.000,"16","16","28","Top Dollar","3","20001","1017","6","107",0,49.99,"","Med",0,28,2018-04-09 00:00:00.000,0.67
2018-04-13 00:00:00.000,2018-05-07 00:00:00.000,5,2018-01-01 00:00:00.000,"13","13","28","Top Dollar","3","85713","1017","6","107",0,49.99,"","Med",0,24,2018-04-13 00:00:00.000,0.86
2018-04-02 00:00:00.000,2018-05-07 00:00:00.000,5,2018-01-01 00:00:00.000,"13","13","28","Top Dollar","3","85713","1017","6","107",0,49.99,"","Med",0,35,2018-04-02 00:00:00.000,0.5
2018-04-19 00:00:00.000,2018-05-07 00:00:00.000,5,2018-01-01 00:00:00.000,"13","13","28","Top Dollar","3","85713","1017","6","107",0,49.99,"","Med",0,18,2018-04-19 00:00:00.000,1
2018-04-11 00:00:00.000,2018-05-07 00:00:00.000,5,2018-01-01 00:00:00.000,"1","1","28","Top Dollar","3","94027","1017","6","107",0,49.99,"","Med",0,26,2018-04-11 00:00:00.000,0.76
2018-04-13 00:00:00.000,2018-05-14 00:00:00.000,5,2018-01-01 00:00:00.000,"12","12","28","Top Dollar","3","19019","1017","6","107",0,49.99,"","Med",0,31,2018-04-13 00:00:00.000,0.5
2018-04-23 00:00:00.000,2018-05-14 00:00:00.000,5,2018-01-01 00:00:00.000,"17","17","28","Top Dollar","3","30301","1017","6","107",0,49.99,"","Med",0,21,2018-04-23 00:00:00.000,1
2018-04-27 00:00:00.000,2018-05-14 00:00:00.000,5,2018-01-01 00:00:00.000,"7","7","28","Top Dollar","3","81656","1017","6","107",0,49.99,"","Med",0,17,2018-04-27 00:00:00.000,1
2018-04-14 00:00:00.000,2018-05-14 00:00:00.000,5,2018-01-01 00:00:00.000,"13","13","28","Top Dollar","3","85713","1017","6","107",0,49.99,"","Med",0,30,2018-04-14 00:00:00.000,0.5
2018-04-09 00:00:00.000,2018-05-14 00:00:00.000,5,2018-01-01 00:00:00.000,"3","3","28","Top Dollar","3","94022","1017","6","107",0,49.99,"","Med",0,35,2018-04-09 00:00:00.000,0.5
2018-04-12 00:00:00.000,2018-05-14 00:00:00.000,5,2018-01-01 00:00:00.000,"1","1","28","Top Dollar","3","94027","1017","6","107",0,49.99,"","Med",0,32,2018-04-12 00:00:00.000,0.5
2018-04-22 00:00:00.000,2018-05-21 00:00:00.000,5,2018-01-01 00:00:00.000,"16","16","28","Top Dollar","3","20001","1017","6","107",0,49.99,"","Med",0,29,2018-04-22 00:00:00.000,0.5
2018-05-04 00:00:00.000,2018-05-21 00:00:00.000,5,2018-01-01 00:00:00.000,"16","16","28","Top Dollar","3","20001","1017","6","107",0,49.99,"","Med",0,17,2018-05-04 00:00:00.000,1
2018-04-19 00:00:00.000,2018-05-21 00:00:00.000,5,2018-01-01 00:00:00.000,"10","10","28","Top Dollar","3","80922","1017","6","107",0,49.99,"","Med",0,32,2018-04-19 00:00:00.000,0.5
2018-04-16 00:00:00.000,2018-05-21 00:00:00.000,5,2018-01-01 00:00:00.000,"7","7","28","Top Dollar","3","81656","1017","6","107",0,49.99,"","Med",0,35,2018-04-16 00:00:00.000,0.5
2018-04-17 00:00:00.000,2018-05-21 00:00:00.000,5,2018-01-01 00:00:00.000,"8","8","28","Top Dollar","3","90210","1017","6","107",0,49.99,"","Med",0,34,2018-04-17 00:00:00.000,0.5
2018-05-08 00:00:00.000,2018-05-28 00:00:00.000,5,2018-01-01 00:00:00.000,"9","9","28","Top Dollar","3","1106","1017","6","107",0,49.99,"","Med",0,20,2018-05-08 00:00:00.000,1
2018-05-02 00:00:00.000,2018-05-28 00:00:00.000,5,2018-01-01 00:00:00.000,"2","2","28","Top Dollar","3","33462","1017","6","107",0,49.99,"","Med",0,26,2018-05-02 00:00:00.000,0.76
2018-04-24 00:00:00.000,2018-05-28 00:00:00.000,5,2018-01-01 00:00:00.000,"19","19","28","Top Dollar","3","46201","1017","6","107",0,49.99,"","Med",0,34,2018-04-24 00:00:00.000,0.5
2018-05-05 00:00:00.000,2018-05-28 00:00:00.000,5,2018-01-01 00:00:00.000,"23","23","28","Top Dollar","3","85001","1017","6","107",0,49.99,"","Med",0,23,2018-05-05 00:00:00.000,0.9
2018-04-28 00:00:00.000,2018-05-28 00:00:00.000,5,2018-01-01 00:00:00.000,"13","13","28","Top Dollar","3","85713","1017","6","107",0,49.99,"","Med",0,30,2018-04-28 00:00:00.000,0.5
2018-05-11 00:00:00.000,2018-05-28 00:00:00.000,5,2018-01-01 00:00:00.000,"8","8","28","Top Dollar","3","90210","1017","6","107",0,49.99,"","Med",0,17,2018-05-11 00:00:00.000,1
2018-04-25 00:00:00.000,2018-05-28 00:00:00.000,5,2018-01-01 00:00:00.000,"3","3","28","Top Dollar","3","94022","1017","6","107",0,49.99,"","Med",0,33,2018-04-25 00:00:00.000,0.5
2018-04-29 00:00:00.000,2018-05-28 00:00:00.000,5,2018-01-01 00:00:00.000,"25","25","28","Top Dollar","3","99501","1017","6","107",0,49.99,"","Med",0,29,2018-04-29 00:00:00.000,0.5
2018-05-09 00:00:00.000,2018-06-04 00:00:00.000,6,2018-01-01 00:00:00.000,"2","2","28","Top Dollar","3","33462","1017","6","107",0,49.99,"","Med",0,26,2018-05-09 00:00:00.000,0.76
2018-05-01 00:00:00.000,2018-06-04 00:00:00.000,6,2018-01-01 00:00:00.000,"13","13","28","Top Dollar","3","85713","1017","6","107",0,49.99,"","Med",0,34,2018-05-01 00:00:00.000,0.5
2018-05-08 00:00:00.000,2018-06-11 00:00:00.000,6,2018-01-01 00:00:00.000,"9","9","28","Top Dollar","3","1106","1017","6","107",0,49.99,"","Med",0,34,2018-05-08 00:00:00.000,0.5
2018-05-15 00:00:00.000,2018-06-11 00:00:00.000,6,2018-01-01 00:00:00.000,"14","14","28","Top Dollar","3","6101","1017","6","107",0,49.99,"","Med",0,27,2018-05-15 00:00:00.000,0.71
2018-05-27 00:00:00.000,2018-06-11 00:00:00.000,6,2018-01-01 00:00:00.000,"14","14","28","Top Dollar","3","6101","1017","6","107",0,49.99,"","Med",0,15,2018-05-27 00:00:00.000,1
2018-05-13 00:00:00.000,2018-06-11 00:00:00.000,6,2018-01-01 00:00:00.000,"15","15","28","Top Dollar","3","19901","1017","6","107",0,49.99,"","Med",0,29,2018-05-13 00:00:00.000,0.5
2018-05-25 00:00:00.000,2018-06-11 00:00:00.000,6,2018-01-01 00:00:00.000,"5","5","28","Top Dollar","3","94957","1017","6","107",0,49.99,"","Med",0,17,2018-05-25 00:00:00.000,1
2018-05-25 00:00:00.000,2018-06-18 00:00:00.000,6,2018-01-01 00:00:00.000,"15","15","28","Top Dollar","3","19901","1017","6","107",0,49.99,"","Med",0,24,2018-05-25 00:00:00.000,0.86
2018-05-27 00:00:00.000,2018-06-18 00:00:00.000,6,2018-01-01 00:00:00.000,"15","15","28","Top Dollar","3","19901","1017","6","107",0,49.99,"","Med",0,22,2018-05-27 00:00:00.000,0.95
2018-05-17 00:00:00.000,2018-06-18 00:00:00.000,6,2018-01-01 00:00:00.000,"15","15","28","Top Dollar","3","19901","1017","6","107",0,49.99,"","Med",0,32,2018-05-17 00:00:00.000,0.5
2018-05-19 00:00:00.000,2018-06-18 00:00:00.000,6,2018-01-01 00:00:00.000,"17","17","28","Top Dollar","3","30301","1017","6","107",0,49.99,"","Med",0,30,2018-05-19 00:00:00.000,0.5
2018-05-28 00:00:00.000,2018-06-18 00:00:00.000,6,2018-01-01 00:00:00.000,"5","5","28","Top Dollar","3","94957","1017","6","107",0,49.99,"","Med",0,21,2018-05-28 00:00:00.000,1
2018-05-25 00:00:00.000,2018-06-18 00:00:00.000,6,2018-01-01 00:00:00.000,"25","25","28","Top Dollar","3","99501","1017","6","107",0,49.99,"","Med",0,24,2018-05-25 00:00:00.000,0.86
2018-05-28 00:00:00.000,2018-06-25 00:00:00.000,6,2018-01-01 00:00:00.000,"6","6","28","Top Dollar","3","11962","1017","6","107",0,49.99,"","Med",0,28,2018-05-28 00:00:00.000,0.67
2018-06-05 00:00:00.000,2018-06-25 00:00:00.000,6,2018-01-01 00:00:00.000,"15","15","28","Top Dollar","3","19901","1017","6","107",0,49.99,"","Med",0,20,2018-06-05 00:00:00.000,1
2018-05-30 00:00:00.000,2018-06-25 00:00:00.000,6,2018-01-01 00:00:00.000,"10","10","28","Top Dollar","3","80922","1017","6","107",0,49.99,"","Med",0,26,2018-05-30 00:00:00.000,0.76
2018-05-23 00:00:00.000,2018-06-25 00:00:00.000,6,2018-01-01 00:00:00.000,"23","23","28","Top Dollar","3","85001","1017","6","107",0,49.99,"","Med",0,33,2018-05-23 00:00:00.000,0.5
2018-05-30 00:00:00.000,2018-06-25 00:00:00.000,6,2018-01-01 00:00:00.000,"1","1","28","Top Dollar","3","94027","1017","6","107",0,49.99,"","Med",0,26,2018-05-30 00:00:00.000,0.76
2018-05-28 00:00:00.000,2018-07-02 00:00:00.000,7,2018-01-01 00:00:00.000,"9","9","28","Top Dollar","3","1106","1017","6","107",0,49.99,"","Med",0,35,2018-05-28 00:00:00.000,0.5
2018-06-07 00:00:00.000,2018-07-02 00:00:00.000,7,2018-01-01 00:00:00.000,"14","14","28","Top Dollar","3","6101","1017","6","107",0,49.99,"","Med",0,25,2018-06-07 00:00:00.000,0.81
2018-06-02 00:00:00.000,2018-07-02 00:00:00.000,7,2018-01-01 00:00:00.000,"15","15","28","Top Dollar","3","19901","1017","6","107",0,49.99,"","Med",0,30,2018-06-02 00:00:00.000,0.5
2018-06-17 00:00:00.000,2018-07-02 00:00:00.000,7,2018-01-01 00:00:00.000,"19","19","28","Top Dollar","3","46201","1017","6","107",0,49.99,"","Med",0,15,2018-06-17 00:00:00.000,1
2018-06-01 00:00:00.000,2018-07-02 00:00:00.000,7,2018-01-01 00:00:00.000,"10","10","28","Top Dollar","3","80922","1017","6","107",0,49.99,"","Med",0,31,2018-06-01 00:00:00.000,0.5
2018-06-15 00:00:00.000,2018-07-02 00:00:00.000,7,2018-01-01 00:00:00.000,"1","1","28","Top Dollar","3","94027","1017","6","107",0,49.99,"","Med",0,17,2018-06-15 00:00:00.000,1
2018-06-16 00:00:00.000,2018-07-02 00:00:00.000,7,2018-01-01 00:00:00.000,"11","11","28","Top Dollar","3","95202","1017","6","107",0,49.99,"","Med",0,16,2018-06-16 00:00:00.000,1
2018-06-21 00:00:00.000,2018-07-09 00:00:00.000,7,2018-01-01 00:00:00.000,"6","6","28","Top Dollar","3","11962","1017","6","107",0,49.99,"","Med",0,18,2018-06-21 00:00:00.000,1
2018-06-14 00:00:00.000,2018-07-09 00:00:00.000,7,2018-01-01 00:00:00.000,"6","6","28","Top Dollar","3","11962","1017","6","107",0,49.99,"","Med",0,25,2018-06-14 00:00:00.000,0.81
2018-06-22 00:00:00.000,2018-07-09 00:00:00.000,7,2018-01-01 00:00:00.000,"11","11","28","Top Dollar","3","95202","1017","6","107",0,49.99,"","Med",0,17,2018-06-22 00:00:00.000,1
2018-06-30 00:00:00.000,2018-07-16 00:00:00.000,7,2018-01-01 00:00:00.000,"6","6","28","Top Dollar","3","11962","1017","6","107",0,49.99,"","Med",0,16,2018-06-30 00:00:00.000,1
2018-06-25 00:00:00.000,2018-07-16 00:00:00.000,7,2018-01-01 00:00:00.000,"18","18","28","Top Dollar","3","35801","1017","6","107",0,49.99,"","Med",0,21,2018-06-25 00:00:00.000,1
2018-06-20 00:00:00.000,2018-07-16 00:00:00.000,7,2018-01-01 00:00:00.000,"7","7","28","Top Dollar","3","81656","1017","6","107",0,49.99,"","Med",0,26,2018-06-20 00:00:00.000,0.76
2018-06-19 00:00:00.000,2018-07-16 00:00:00.000,7,2018-01-01 00:00:00.000,"7","7","28","Top Dollar","3","81656","1017","6","107",0,49.99,"","Med",0,27,2018-06-19 00:00:00.000,0.71
2018-06-13 00:00:00.000,2018-07-16 00:00:00.000,7,2018-01-01 00:00:00.000,"5","5","28","Top Dollar","3","94957","1017","6","107",0,49.99,"","Med",0,33,2018-06-13 00:00:00.000,0.5
2018-06-27 00:00:00.000,2018-07-16 00:00:00.000,7,2018-01-01 00:00:00.000,"5","5","28","Top Dollar","3","94957","1017","6","107",0,49.99,"","Med",0,19,2018-06-27 00:00:00.000,1
2018-06-27 00:00:00.000,2018-07-23 00:00:00.000,7,2018-01-01 00:00:00.000,"17","17","28","Top Dollar","3","30301","1017","6","107",0,49.99,"","Med",0,26,2018-06-27 00:00:00.000,0.76
2018-06-29 00:00:00.000,2018-07-23 00:00:00.000,7,2018-01-01 00:00:00.000,"10","10","28","Top Dollar","3","80922","1017","6","107",0,49.99,"","Med",0,24,2018-06-29 00:00:00.000,0.86
2018-06-29 00:00:00.000,2018-07-23 00:00:00.000,7,2018-01-01 00:00:00.000,"22","22","28","Top Dollar","3","83254","1017","6","107",0,49.99,"","Med",0,24,2018-06-29 00:00:00.000,0.86
2018-06-22 00:00:00.000,2018-07-23 00:00:00.000,7,2018-01-01 00:00:00.000,"25","25","28","Top Dollar","3","99501","1017","6","107",0,49.99,"","Med",0,31,2018-06-22 00:00:00.000,0.5
2018-07-05 00:00:00.000,2018-07-30 00:00:00.000,7,2018-01-01 00:00:00.000,"6","6","28","Top Dollar","3","11962","1017","6","107",0,49.99,"","Med",0,25,2018-07-05 00:00:00.000,0.81
2018-07-02 00:00:00.000,2018-07-30 00:00:00.000,7,2018-01-01 00:00:00.000,"15","15","28","Top Dollar","3","19901","1017","6","107",0,49.99,"","Med",0,28,2018-07-02 00:00:00.000,0.67
2018-07-15 00:00:00.000,2018-07-30 00:00:00.000,7,2018-01-01 00:00:00.000,"2","2","28","Top Dollar","3","33462","1017","6","107",0,49.99,"","Med",0,15,2018-07-15 00:00:00.000,1
2018-07-06 00:00:00.000,2018-07-30 00:00:00.000,7,2018-01-01 00:00:00.000,"10","10","28","Top Dollar","3","80922","1017","6","107",0,49.99,"","Med",0,24,2018-07-06 00:00:00.000,0.86
2018-07-15 00:00:00.000,2018-07-30 00:00:00.000,7,2018-01-01 00:00:00.000,"23","23","28","Top Dollar","3","85001","1017","6","107",0,49.99,"","Med",0,15,2018-07-15 00:00:00.000,1
2018-07-14 00:00:00.000,2018-07-30 00:00:00.000,7,2018-01-01 00:00:00.000,"11","11","28","Top Dollar","3","95202","1017","6","107",0,49.99,"","Med",0,16,2018-07-14 00:00:00.000,1
2018-07-19 00:00:00.000,2018-08-06 00:00:00.000,8,2018-01-01 00:00:00.000,"10","10","28","Top Dollar","3","80922","1017","6","107",0,49.99,"","Med",0,18,2018-07-19 00:00:00.000,1
2018-07-08 00:00:00.000,2018-08-06 00:00:00.000,8,2018-01-01 00:00:00.000,"8","8","28","Top Dollar","3","90210","1017","6","107",0,49.99,"","Med",0,29,2018-07-08 00:00:00.000,0.5
2018-07-18 00:00:00.000,2018-08-06 00:00:00.000,8,2018-01-01 00:00:00.000,"11","11","28","Top Dollar","3","95202","1017","6","107",0,49.99,"","Med",0,19,2018-07-18 00:00:00.000,1
2018-07-15 00:00:00.000,2018-08-13 00:00:00.000,8,2018-01-01 00:00:00.000,"6","6","28","Top Dollar","3","11962","1017","6","107",0,49.99,"","Med",0,29,2018-07-15 00:00:00.000,0.5
2018-07-12 00:00:00.000,2018-08-13 00:00:00.000,8,2018-01-01 00:00:00.000,"19","19","28","Top Dollar","3","46201","1017","6","107",0,49.99,"","Med",0,32,2018-07-12 00:00:00.000,0.5
2018-07-24 00:00:00.000,2018-08-13 00:00:00.000,8,2018-01-01 00:00:00.000,"3","3","28","Top Dollar","3","94022","1017","6","107",0,49.99,"","Med",0,20,2018-07-24 00:00:00.000,1
2018-07-14 00:00:00.000,2018-08-13 00:00:00.000,8,2018-01-01 00:00:00.000,"11","11","28","Top Dollar","3","95202","1017","6","107",0,49.99,"","Med",0,30,2018-07-14 00:00:00.000,0.5
2018-07-16 00:00:00.000,2018-08-13 00:00:00.000,8,2018-01-01 00:00:00.000,"11","11","28","Top Dollar","3","95202","1017","6","107",0,49.99,"","Med",0,28,2018-07-16 00:00:00.000,0.67
2018-07-14 00:00:00.000,2018-08-13 00:00:00.000,8,2018-01-01 00:00:00.000,"24","24","28","Top Dollar","3","96801","1017","6","107",0,49.99,"","Med",0,30,2018-07-14 00:00:00.000,0.5
2018-07-26 00:00:00.000,2018-08-20 00:00:00.000,8,2018-01-01 00:00:00.000,"2","2","28","Top Dollar","3","33462","1017","6","107",0,49.99,"","Med",0,25,2018-07-26 00:00:00.000,0.81
2018-07-26 00:00:00.000,2018-08-20 00:00:00.000,8,2018-01-01 00:00:00.000,"8","8","28","Top Dollar","3","90210","1017","6","107",0,49.99,"","Med",0,25,2018-07-26 00:00:00.000,0.81
2018-07-31 00:00:00.000,2018-08-20 00:00:00.000,8,2018-01-01 00:00:00.000,"3","3","28","Top Dollar","3","94022","1017","6","107",0,49.99,"","Med",0,20,2018-07-31 00:00:00.000,1
2018-08-01 00:00:00.000,2018-08-20 00:00:00.000,8,2018-01-01 00:00:00.000,"24","24","28","Top Dollar","3","96801","1017","6","107",0,49.99,"","Med",0,19,2018-08-01 00:00:00.000,1
