ReturnDate,TerritoryKey,ProductKey,ReturnQuantity
2016-07-13 00:00:00.000,9,371,1
2016-07-13 00:00:00.000,9,485,1
2016-07-23 00:00:00.000,9,377,1
2016-07-25 00:00:00.000,9,537,1
2016-07-26 00:00:00.000,9,487,1
2016-07-26 00:00:00.000,9,528,1
2016-07-29 00:00:00.000,9,480,1
2016-07-29 00:00:00.000,9,487,1
2016-07-31 00:00:00.000,9,489,1
2016-08-01 00:00:00.000,9,486,1
2016-08-02 00:00:00.000,9,539,1
2016-08-07 00:00:00.000,9,375,1
2016-08-07 00:00:00.000,9,480,1
2016-08-09 00:00:00.000,9,373,1
2016-08-09 00:00:00.000,9,535,1
2016-08-09 00:00:00.000,9,540,1
2016-08-10 00:00:00.000,9,220,1
2016-08-11 00:00:00.000,9,528,1
2016-08-17 00:00:00.000,9,529,1
2016-08-20 00:00:00.000,9,229,1
2016-08-20 00:00:00.000,9,529,1
2016-08-20 00:00:00.000,9,530,1
2016-08-24 00:00:00.000,9,214,1
2016-08-24 00:00:00.000,9,480,1
2016-08-25 00:00:00.000,9,540,1
2016-08-26 00:00:00.000,9,226,1
2016-08-26 00:00:00.000,9,466,1
2016-08-30 00:00:00.000,9,479,1
2016-08-30 00:00:00.000,9,529,1
2016-08-31 00:00:00.000,9,480,1
2016-09-02 00:00:00.000,9,385,1
2016-09-03 00:00:00.000,9,362,1
2016-09-03 00:00:00.000,9,480,1
2016-09-03 00:00:00.000,9,528,1
2016-09-03 00:00:00.000,9,561,1
2016-09-05 00:00:00.000,9,477,1
2016-09-05 00:00:00.000,9,485,1
2016-09-06 00:00:00.000,9,480,1
2016-09-07 00:00:00.000,9,358,1
2016-09-08 00:00:00.000,9,360,1
2016-09-08 00:00:00.000,9,538,1
2016-09-10 00:00:00.000,9,385,1
2016-09-10 00:00:00.000,9,528,1
2016-09-11 00:00:00.000,9,480,1
2016-09-13 00:00:00.000,9,478,1
2016-09-18 00:00:00.000,9,529,1
2016-09-26 00:00:00.000,9,488,1
2016-09-28 00:00:00.000,9,223,1
2016-09-30 00:00:00.000,9,605,1
2016-10-02 00:00:00.000,9,215,1
2016-10-04 00:00:00.000,9,214,1
2016-10-06 00:00:00.000,9,223,1
2016-10-06 00:00:00.000,9,360,1
2016-10-06 00:00:00.000,9,477,1
2016-10-06 00:00:00.000,9,478,1
2016-10-06 00:00:00.000,9,488,1
2016-10-08 00:00:00.000,9,480,1
2016-10-08 00:00:00.000,9,540,1
2016-10-09 00:00:00.000,9,477,1
2016-10-10 00:00:00.000,9,478,1
2016-10-10 00:00:00.000,9,529,1
2016-10-10 00:00:00.000,9,535,1
2016-10-11 00:00:00.000,9,530,1
2016-10-12 00:00:00.000,9,360,1
2016-10-13 00:00:00.000,9,223,1
2016-10-13 00:00:00.000,9,383,1
2016-10-14 00:00:00.000,9,477,1
2016-10-16 00:00:00.000,9,489,1
2016-10-17 00:00:00.000,9,485,1
2016-10-17 00:00:00.000,9,538,1
2016-10-19 00:00:00.000,9,220,1
2016-10-19 00:00:00.000,9,354,1
2016-10-20 00:00:00.000,9,464,1
2016-10-21 00:00:00.000,9,537,1
2016-10-21 00:00:00.000,9,539,1
2016-10-22 00:00:00.000,9,479,1
2016-10-22 00:00:00.000,9,537,1
2016-10-25 00:00:00.000,9,477,1
2016-10-25 00:00:00.000,9,481,1
2016-10-26 00:00:00.000,9,541,1
2016-10-27 00:00:00.000,9,489,1
2016-10-28 00:00:00.000,9,220,1
2016-10-28 00:00:00.000,9,477,1
2016-10-29 00:00:00.000,9,538,1
2016-10-30 00:00:00.000,9,358,1
2016-10-31 00:00:00.000,9,604,1
2016-11-02 00:00:00.000,9,214,1
2016-11-03 00:00:00.000,9,489,1
2016-11-05 00:00:00.000,9,480,1
2016-11-07 00:00:00.000,9,477,1
2016-11-07 00:00:00.000,9,535,1
2016-11-07 00:00:00.000,9,537,1
2016-11-07 00:00:00.000,9,604,1
2016-11-09 00:00:00.000,9,477,1
2016-11-12 00:00:00.000,9,535,1
2016-11-13 00:00:00.000,9,375,1
2016-11-14 00:00:00.000,9,537,1
2016-11-14 00:00:00.000,9,592,1
2016-11-17 00:00:00.000,9,487,1
2016-11-18 00:00:00.000,9,220,1
2016-11-19 00:00:00.000,9,214,1
2016-11-19 00:00:00.000,9,582,1
2016-11-20 00:00:00.000,9,487,1
2016-11-22 00:00:00.000,9,489,1
2016-11-23 00:00:00.000,9,214,1
2016-11-24 00:00:00.000,9,536,1
2016-11-27 00:00:00.000,9,462,1
2016-11-28 00:00:00.000,9,215,1
2016-11-28 00:00:00.000,9,589,1
2016-11-30 00:00:00.000,9,606,1
2016-12-01 00:00:00.000,9,214,1
2016-12-01 00:00:00.000,9,540,1
2016-12-03 00:00:00.000,9,488,1
2016-12-04 00:00:00.000,9,529,1
2016-12-05 00:00:00.000,9,477,1
2016-12-07 00:00:00.000,9,564,1
2016-12-08 00:00:00.000,9,490,1
2016-12-08 00:00:00.000,9,577,1
2016-12-09 00:00:00.000,9,479,1
2016-12-09 00:00:00.000,9,530,1
2016-12-10 00:00:00.000,9,478,1
2016-12-11 00:00:00.000,9,476,1
2016-12-11 00:00:00.000,9,477,1
2016-12-13 00:00:00.000,9,486,1
2016-12-13 00:00:00.000,9,530,1
2016-12-15 00:00:00.000,9,535,1
2016-12-15 00:00:00.000,9,572,1
2016-12-16 00:00:00.000,9,385,1
2016-12-19 00:00:00.000,9,576,1
2016-12-20 00:00:00.000,9,535,1
2016-12-23 00:00:00.000,9,484,1
2016-12-24 00:00:00.000,9,529,1
2016-12-24 00:00:00.000,9,530,1
2016-12-25 00:00:00.000,9,229,1
2016-12-25 00:00:00.000,9,530,1
2016-12-26 00:00:00.000,9,387,1
2016-12-27 00:00:00.000,9,479,1
2016-12-27 00:00:00.000,9,480,1
2016-12-28 00:00:00.000,9,562,1
2016-12-28 00:00:00.000,9,605,1
2017-01-01 00:00:00.000,9,477,1
2017-01-01 00:00:00.000,9,528,1
2017-01-02 00:00:00.000,9,214,1
2017-01-02 00:00:00.000,9,561,1
2017-01-03 00:00:00.000,9,477,1
2017-01-04 00:00:00.000,9,484,1
2017-01-06 00:00:00.000,9,223,1
2017-01-06 00:00:00.000,9,385,1
2017-01-09 00:00:00.000,9,214,1
2017-01-11 00:00:00.000,9,215,1
2017-01-11 00:00:00.000,9,477,1
2017-01-11 00:00:00.000,9,484,1
2017-01-11 00:00:00.000,9,576,1
2017-01-12 00:00:00.000,9,473,1
2017-01-12 00:00:00.000,9,479,1
2017-01-13 00:00:00.000,9,473,1
2017-01-14 00:00:00.000,9,371,1
2017-01-15 00:00:00.000,9,360,1
2017-01-15 00:00:00.000,9,488,1
2017-01-15 00:00:00.000,9,529,1
2017-01-16 00:00:00.000,9,540,1
2017-01-17 00:00:00.000,9,477,1
2017-01-17 00:00:00.000,9,485,1
2017-01-18 00:00:00.000,9,471,1
2017-01-18 00:00:00.000,9,474,1
2017-01-18 00:00:00.000,9,477,1
2017-01-19 00:00:00.000,9,214,1
2017-01-19 00:00:00.000,9,541,1
2017-01-20 00:00:00.000,9,485,1
2017-01-21 00:00:00.000,9,489,1
2017-01-22 00:00:00.000,9,215,1
2017-01-22 00:00:00.000,9,477,1
2017-01-28 00:00:00.000,9,358,1
2017-01-28 00:00:00.000,9,371,1
2017-01-28 00:00:00.000,9,487,1
2017-01-29 00:00:00.000,9,466,1
2017-01-30 00:00:00.000,9,462,1
2017-02-01 00:00:00.000,9,528,1
2017-02-04 00:00:00.000,9,560,1
2017-02-05 00:00:00.000,9,478,1
2017-02-05 00:00:00.000,9,604,1
2017-02-07 00:00:00.000,9,472,1
2017-02-07 00:00:00.000,9,528,1
2017-02-08 00:00:00.000,9,477,1
2017-02-12 00:00:00.000,9,480,1
2017-02-12 00:00:00.000,9,485,1
2017-02-13 00:00:00.000,9,214,1
2017-02-13 00:00:00.000,9,528,1
2017-02-14 00:00:00.000,9,477,1
2017-02-15 00:00:00.000,9,606,1
2017-02-17 00:00:00.000,9,385,1
2017-02-17 00:00:00.000,9,477,1
2017-02-19 00:00:00.000,9,583,1
2017-02-20 00:00:00.000,9,477,1
2017-02-20 00:00:00.000,9,530,1
2017-02-21 00:00:00.000,9,477,1
2017-02-21 00:00:00.000,9,580,1
2017-02-22 00:00:00.000,9,479,1
2017-02-22 00:00:00.000,9,484,1
2017-02-23 00:00:00.000,9,539,1
2017-02-24 00:00:00.000,9,562,1
2017-02-27 00:00:00.000,9,226,1
2017-02-27 00:00:00.000,9,478,1
2017-02-28 00:00:00.000,9,479,1
2017-02-28 00:00:00.000,9,482,1
2017-02-28 00:00:00.000,9,539,1
2017-03-01 00:00:00.000,9,220,1
2017-03-02 00:00:00.000,9,474,1
2017-03-04 00:00:00.000,9,528,1
2017-03-05 00:00:00.000,9,223,1
2017-03-07 00:00:00.000,9,214,1
2017-03-08 00:00:00.000,9,354,1
2017-03-08 00:00:00.000,9,605,1
2017-03-09 00:00:00.000,9,536,1
2017-03-13 00:00:00.000,9,352,1
2017-03-13 00:00:00.000,9,358,1
2017-03-14 00:00:00.000,9,530,1
2017-03-14 00:00:00.000,9,606,1
2017-03-16 00:00:00.000,9,489,1
2017-03-16 00:00:00.000,9,537,1
2017-03-17 00:00:00.000,9,541,1
2017-03-18 00:00:00.000,9,538,1
2017-03-19 00:00:00.000,9,475,1
2017-03-20 00:00:00.000,9,466,1
2017-03-21 00:00:00.000,9,220,1
2017-03-21 00:00:00.000,9,573,1
2017-03-22 00:00:00.000,9,220,1
2017-03-22 00:00:00.000,9,480,1
2017-03-24 00:00:00.000,9,477,1
2017-03-25 00:00:00.000,9,477,1
2017-03-25 00:00:00.000,9,538,1
2017-03-28 00:00:00.000,9,223,1
2017-03-28 00:00:00.000,9,473,1
2017-03-28 00:00:00.000,9,476,1
2017-04-03 00:00:00.000,9,235,1
2017-04-03 00:00:00.000,9,536,1
2017-04-03 00:00:00.000,9,564,1
2017-04-04 00:00:00.000,9,477,1
2017-04-08 00:00:00.000,9,488,1
2017-04-09 00:00:00.000,9,539,1
2017-04-10 00:00:00.000,9,484,1
2017-04-11 00:00:00.000,9,375,1
2017-04-11 00:00:00.000,9,484,1
2017-04-11 00:00:00.000,9,563,1
2017-04-12 00:00:00.000,9,477,1
2017-04-13 00:00:00.000,9,483,1
2017-04-15 00:00:00.000,9,480,1
2017-04-17 00:00:00.000,9,565,1
2017-04-17 00:00:00.000,9,567,1
2017-04-18 00:00:00.000,9,479,1
2017-04-21 00:00:00.000,9,383,1
2017-04-23 00:00:00.000,9,480,1
2017-04-24 00:00:00.000,9,589,1
2017-04-25 00:00:00.000,9,479,1
2017-04-25 00:00:00.000,9,538,1
2017-04-26 00:00:00.000,9,488,1
2017-04-27 00:00:00.000,9,214,1
2017-04-27 00:00:00.000,9,580,1
2017-04-28 00:00:00.000,9,377,1
2017-04-28 00:00:00.000,9,535,1
2017-04-30 00:00:00.000,9,480,1
2017-05-02 00:00:00.000,9,480,1
2017-05-03 00:00:00.000,9,529,1
2017-05-05 00:00:00.000,9,480,1
2017-05-05 00:00:00.000,9,487,1
2017-05-06 00:00:00.000,9,480,1
2017-05-08 00:00:00.000,9,223,1
2017-05-08 00:00:00.000,9,535,1
2017-05-09 00:00:00.000,9,480,1
2017-05-09 00:00:00.000,9,528,1
2017-05-09 00:00:00.000,9,537,1
2017-05-14 00:00:00.000,9,477,1
2017-05-15 00:00:00.000,9,214,1
2017-05-16 00:00:00.000,9,214,1
2017-05-16 00:00:00.000,9,487,1
2017-05-16 00:00:00.000,9,488,1
2017-05-18 00:00:00.000,9,536,1
2017-05-19 00:00:00.000,9,214,1
2017-05-19 00:00:00.000,9,389,1
2017-05-21 00:00:00.000,9,487,1
2017-05-22 00:00:00.000,9,215,1
2017-05-24 00:00:00.000,9,562,1
2017-05-24 00:00:00.000,9,579,1
2017-05-25 00:00:00.000,9,223,1
2017-05-25 00:00:00.000,9,488,1
2017-05-26 00:00:00.000,9,479,1
2017-05-28 00:00:00.000,9,220,1
2017-05-28 00:00:00.000,9,482,1
2017-05-29 00:00:00.000,9,214,1
2017-05-29 00:00:00.000,9,220,1
2017-05-29 00:00:00.000,9,379,1
2017-05-29 00:00:00.000,9,462,1
2017-05-29 00:00:00.000,9,478,1
2017-05-30 00:00:00.000,9,220,1
2017-05-30 00:00:00.000,9,480,1
2017-05-30 00:00:00.000,9,537,1
2017-05-30 00:00:00.000,9,582,1
2017-05-31 00:00:00.000,9,484,1
2017-05-31 00:00:00.000,9,584,1
2017-06-03 00:00:00.000,9,478,1
2017-06-03 00:00:00.000,9,479,1
2017-06-03 00:00:00.000,9,488,1
2017-06-06 00:00:00.000,9,360,1
2017-06-07 00:00:00.000,9,352,1
2017-06-07 00:00:00.000,9,464,1
2017-06-07 00:00:00.000,9,537,1
2017-06-07 00:00:00.000,9,538,1
2017-06-08 00:00:00.000,9,477,1
2017-06-08 00:00:00.000,9,485,1
2017-06-09 00:00:00.000,9,387,1
2017-06-09 00:00:00.000,9,471,1
2017-06-11 00:00:00.000,9,485,1
2017-06-11 00:00:00.000,9,529,1
2017-06-11 00:00:00.000,9,584,1
2017-06-12 00:00:00.000,9,214,1
2017-06-12 00:00:00.000,9,529,1
2017-06-12 00:00:00.000,9,537,1
2017-06-13 00:00:00.000,9,214,1
2017-06-13 00:00:00.000,9,215,1
2017-06-14 00:00:00.000,9,491,1
2017-06-15 00:00:00.000,9,480,1
2017-06-16 00:00:00.000,9,479,1
2017-06-17 00:00:00.000,9,489,1
2017-06-17 00:00:00.000,9,528,1
2017-06-17 00:00:00.000,9,535,1
2017-06-19 00:00:00.000,9,487,1
2017-06-20 00:00:00.000,9,362,1
2017-06-21 00:00:00.000,9,462,1
2017-06-21 00:00:00.000,9,477,1
2017-06-22 00:00:00.000,9,477,1
2017-06-22 00:00:00.000,9,584,1
2017-06-23 00:00:00.000,9,539,1
2017-06-23 00:00:00.000,9,562,1
2017-06-23 00:00:00.000,9,563,1
2017-06-24 00:00:00.000,9,474,1
2017-06-25 00:00:00.000,9,477,1
2017-06-25 00:00:00.000,9,478,1
2017-06-25 00:00:00.000,9,484,1
2017-06-25 00:00:00.000,9,539,1
2017-06-26 00:00:00.000,9,538,1
2017-06-29 00:00:00.000,9,477,1
2017-06-30 00:00:00.000,9,477,1
2015-01-22 00:00:00.000,4,311,1
2015-03-14 00:00:00.000,4,346,1
2015-03-22 00:00:00.000,4,311,1
2015-04-25 00:00:00.000,4,324,1
2015-05-01 00:00:00.000,4,312,1
2015-05-30 00:00:00.000,4,314,1
2015-06-05 00:00:00.000,4,313,1
2015-06-07 00:00:00.000,4,342,1
2015-07-03 00:00:00.000,4,373,1
2015-08-26 00:00:00.000,4,387,1
2015-08-28 00:00:00.000,4,370,1
2015-12-04 00:00:00.000,4,324,1
2015-12-16 00:00:00.000,4,377,1
2015-12-18 00:00:00.000,4,352,1
2016-01-23 00:00:00.000,4,332,1
2016-01-31 00:00:00.000,4,360,1
2016-02-14 00:00:00.000,4,381,1
2016-04-27 00:00:00.000,4,373,1
2016-05-21 00:00:00.000,4,371,1
2016-05-31 00:00:00.000,4,369,1
2016-06-10 00:00:00.000,4,356,1
2016-06-13 00:00:00.000,4,371,1
2016-06-15 00:00:00.000,4,332,1
2016-07-11 00:00:00.000,4,477,1
2016-07-12 00:00:00.000,4,478,1
2016-07-13 00:00:00.000,4,352,1
2016-07-14 00:00:00.000,4,605,1
2016-07-15 00:00:00.000,4,478,1
2016-07-19 00:00:00.000,4,537,1
2016-07-31 00:00:00.000,4,540,1
2016-08-01 00:00:00.000,4,487,1
2016-08-02 00:00:00.000,4,477,1
2016-08-05 00:00:00.000,4,484,1
2016-08-05 00:00:00.000,4,528,1
2016-08-11 00:00:00.000,4,385,1
2016-08-12 00:00:00.000,4,529,1
2016-08-12 00:00:00.000,4,535,1
2016-08-13 00:00:00.000,4,478,1
2016-08-13 00:00:00.000,4,487,1
2016-08-16 00:00:00.000,4,356,1
2016-08-16 00:00:00.000,4,485,1
2016-08-17 00:00:00.000,4,220,1
2016-08-20 00:00:00.000,4,529,1
2016-08-22 00:00:00.000,4,220,1
2016-08-23 00:00:00.000,4,477,1
2016-08-24 00:00:00.000,4,478,1
2016-08-24 00:00:00.000,4,480,1
2016-08-24 00:00:00.000,4,486,1
2016-08-24 00:00:00.000,4,528,1
2016-08-25 00:00:00.000,4,215,1
2016-08-25 00:00:00.000,4,232,1
2016-08-25 00:00:00.000,4,565,1
2016-08-28 00:00:00.000,4,575,1
2016-08-29 00:00:00.000,4,477,1
2016-08-29 00:00:00.000,4,489,1
2016-08-30 00:00:00.000,4,464,1
2016-09-03 00:00:00.000,4,466,1
2016-09-05 00:00:00.000,4,362,1
2016-09-05 00:00:00.000,4,537,1
2016-09-06 00:00:00.000,4,477,1
2016-09-06 00:00:00.000,4,478,1
2016-09-07 00:00:00.000,4,220,1
2016-09-09 00:00:00.000,4,477,1
2016-09-12 00:00:00.000,4,214,1
2016-09-13 00:00:00.000,4,358,1
2016-09-13 00:00:00.000,4,474,1
2016-09-16 00:00:00.000,4,477,1
2016-09-17 00:00:00.000,4,464,1
2016-09-21 00:00:00.000,4,477,1
2016-09-22 00:00:00.000,4,535,1
2016-09-23 00:00:00.000,4,477,1
2016-09-26 00:00:00.000,4,477,1
2016-09-26 00:00:00.000,4,485,1
2016-09-30 00:00:00.000,4,605,1
2016-10-01 00:00:00.000,4,478,1
2016-10-02 00:00:00.000,4,214,1
2016-10-02 00:00:00.000,4,529,1
2016-10-04 00:00:00.000,4,479,1
2016-10-04 00:00:00.000,4,487,1
2016-10-06 00:00:00.000,4,485,1
2016-10-08 00:00:00.000,4,477,1
2016-10-09 00:00:00.000,4,223,1
2016-10-10 00:00:00.000,4,232,1
2016-10-10 00:00:00.000,4,464,1
2016-10-10 00:00:00.000,4,537,1
2016-10-11 00:00:00.000,4,528,1
2016-10-14 00:00:00.000,4,215,1
2016-10-16 00:00:00.000,4,479,1
2016-10-16 00:00:00.000,4,485,1
2016-10-19 00:00:00.000,4,589,1
2016-10-21 00:00:00.000,4,482,1
2016-10-23 00:00:00.000,4,360,1
2016-10-23 00:00:00.000,4,485,1
2016-10-24 00:00:00.000,4,214,1
2016-10-25 00:00:00.000,4,540,1
2016-10-25 00:00:00.000,4,606,1
2016-10-26 00:00:00.000,4,488,1
2016-10-28 00:00:00.000,4,223,1
2016-10-29 00:00:00.000,4,581,1
2016-10-30 00:00:00.000,4,537,1
2016-10-31 00:00:00.000,4,215,1
2016-11-02 00:00:00.000,4,215,1
2016-11-03 00:00:00.000,4,474,1
2016-11-03 00:00:00.000,4,541,1
2016-11-04 00:00:00.000,4,466,1
2016-11-08 00:00:00.000,4,472,1
2016-11-10 00:00:00.000,4,530,1
2016-11-12 00:00:00.000,4,480,1
2016-11-14 00:00:00.000,4,478,1
2016-11-15 00:00:00.000,4,478,1
2016-11-15 00:00:00.000,4,560,1
2016-11-16 00:00:00.000,4,538,1
2016-11-19 00:00:00.000,4,220,1
2016-11-19 00:00:00.000,4,377,1
2016-11-19 00:00:00.000,4,486,1
2016-11-19 00:00:00.000,4,541,1
2016-11-20 00:00:00.000,4,481,1
2016-11-21 00:00:00.000,4,362,1
2016-11-21 00:00:00.000,4,464,1
2016-11-22 00:00:00.000,4,356,1
2016-11-22 00:00:00.000,4,485,1
2016-11-23 00:00:00.000,4,215,1
2016-11-23 00:00:00.000,4,476,1
2016-11-25 00:00:00.000,4,485,1
2016-11-26 00:00:00.000,4,529,1
2016-11-28 00:00:00.000,4,477,1
2016-11-30 00:00:00.000,4,214,1
2016-11-30 00:00:00.000,4,535,1
2016-12-05 00:00:00.000,4,214,1
2016-12-05 00:00:00.000,4,528,1
2016-12-06 00:00:00.000,4,215,1
2016-12-07 00:00:00.000,4,466,1
2016-12-07 00:00:00.000,4,528,1
2016-12-07 00:00:00.000,4,540,1
2016-12-08 00:00:00.000,4,214,1
2016-12-09 00:00:00.000,4,223,1
2016-12-09 00:00:00.000,4,480,1
2016-12-09 00:00:00.000,4,530,1
2016-12-09 00:00:00.000,4,537,1
2016-12-12 00:00:00.000,4,220,1
2016-12-13 00:00:00.000,4,535,1
2016-12-14 00:00:00.000,4,479,1
2016-12-17 00:00:00.000,4,220,1
2016-12-17 00:00:00.000,4,583,1
2016-12-23 00:00:00.000,4,215,1
2016-12-23 00:00:00.000,4,477,1
2016-12-23 00:00:00.000,4,488,1
2016-12-24 00:00:00.000,4,481,1
2016-12-25 00:00:00.000,4,476,1
2016-12-25 00:00:00.000,4,588,1
2016-12-26 00:00:00.000,4,214,1
2016-12-28 00:00:00.000,4,214,1
2016-12-28 00:00:00.000,4,538,1
2016-12-30 00:00:00.000,4,381,1
2016-12-30 00:00:00.000,4,484,1
2016-12-31 00:00:00.000,4,223,1
2016-12-31 00:00:00.000,4,537,1
2017-01-02 00:00:00.000,4,215,1
2017-01-02 00:00:00.000,4,479,1
2017-01-03 00:00:00.000,4,485,1
2017-01-04 00:00:00.000,4,536,1
2017-01-09 00:00:00.000,4,478,1
2017-01-09 00:00:00.000,4,479,1
2017-01-10 00:00:00.000,4,577,1
2017-01-11 00:00:00.000,4,529,1
2017-01-11 00:00:00.000,4,537,1
2017-01-12 00:00:00.000,4,484,1
2017-01-13 00:00:00.000,4,529,1
2017-01-17 00:00:00.000,4,214,1
2017-01-17 00:00:00.000,4,220,1
2017-01-17 00:00:00.000,4,528,1
2017-01-18 00:00:00.000,4,487,1
2017-01-18 00:00:00.000,4,528,1
2017-01-21 00:00:00.000,4,477,1
2017-01-22 00:00:00.000,4,529,1
2017-01-26 00:00:00.000,4,480,1
2017-01-26 00:00:00.000,4,530,1
2017-01-28 00:00:00.000,4,485,1
2017-01-29 00:00:00.000,4,606,1
2017-01-30 00:00:00.000,4,528,1
2017-01-31 00:00:00.000,4,477,1
2017-02-01 00:00:00.000,4,477,1
2017-02-01 00:00:00.000,4,485,1
2017-02-04 00:00:00.000,4,529,1
2017-02-05 00:00:00.000,4,477,1
2017-02-05 00:00:00.000,4,541,1
2017-02-06 00:00:00.000,4,479,1
2017-02-06 00:00:00.000,4,528,1
2017-02-06 00:00:00.000,4,530,1
2017-02-06 00:00:00.000,4,539,1
2017-02-07 00:00:00.000,4,476,1
2017-02-07 00:00:00.000,4,487,1
2017-02-08 00:00:00.000,4,215,1
2017-02-08 00:00:00.000,4,478,1
2017-02-12 00:00:00.000,4,477,1
2017-02-12 00:00:00.000,4,480,1
2017-02-14 00:00:00.000,4,530,1
2017-02-15 00:00:00.000,4,223,1
2017-02-15 00:00:00.000,4,536,1
2017-02-15 00:00:00.000,4,541,1
2017-02-17 00:00:00.000,4,214,1
2017-02-18 00:00:00.000,4,220,1
2017-02-19 00:00:00.000,4,528,1
2017-02-19 00:00:00.000,4,529,1
2017-02-19 00:00:00.000,4,537,1
2017-02-20 00:00:00.000,4,573,1
2017-02-22 00:00:00.000,4,223,1
2017-02-22 00:00:00.000,4,232,1
2017-02-23 00:00:00.000,4,226,1
2017-02-23 00:00:00.000,4,462,1
2017-02-23 00:00:00.000,4,475,1
2017-02-24 00:00:00.000,4,220,1
2017-02-27 00:00:00.000,4,529,1
2017-02-28 00:00:00.000,4,478,1
2017-03-01 00:00:00.000,4,535,1
2017-03-01 00:00:00.000,4,595,1
2017-03-02 00:00:00.000,4,528,1
2017-03-03 00:00:00.000,4,528,1
2017-03-04 00:00:00.000,4,479,1
2017-03-05 00:00:00.000,4,354,1
2017-03-05 00:00:00.000,4,477,1
2017-03-07 00:00:00.000,4,491,1
2017-03-07 00:00:00.000,4,535,1
2017-03-07 00:00:00.000,4,575,1
2017-03-08 00:00:00.000,4,538,1
2017-03-11 00:00:00.000,4,478,1
2017-03-11 00:00:00.000,4,485,1
2017-03-12 00:00:00.000,4,232,1
2017-03-12 00:00:00.000,4,577,1
2017-03-13 00:00:00.000,4,482,1
2017-03-14 00:00:00.000,4,232,1
2017-03-14 00:00:00.000,4,477,1
2017-03-16 00:00:00.000,4,538,1
2017-03-16 00:00:00.000,4,571,1
2017-03-16 00:00:00.000,4,587,1
2017-03-17 00:00:00.000,4,480,1
2017-03-17 00:00:00.000,4,535,1
2017-03-18 00:00:00.000,4,529,1
2017-03-19 00:00:00.000,4,477,1
2017-03-19 00:00:00.000,4,478,1
2017-03-20 00:00:00.000,4,490,1
2017-03-20 00:00:00.000,4,605,1
2017-03-23 00:00:00.000,4,477,1
2017-03-25 00:00:00.000,4,530,1
2017-03-26 00:00:00.000,4,483,1
2017-03-27 00:00:00.000,4,479,1
2017-03-28 00:00:00.000,4,214,1
2017-03-28 00:00:00.000,4,537,1
2017-03-29 00:00:00.000,4,475,1
2017-03-31 00:00:00.000,4,482,1
2017-03-31 00:00:00.000,4,528,1
2017-04-01 00:00:00.000,4,215,1
2017-04-01 00:00:00.000,4,354,1
2017-04-01 00:00:00.000,4,580,1
2017-04-03 00:00:00.000,4,477,1
2017-04-03 00:00:00.000,4,491,1
2017-04-04 00:00:00.000,4,480,1
2017-04-04 00:00:00.000,4,538,1
2017-04-06 00:00:00.000,4,214,1
2017-04-06 00:00:00.000,4,574,1
2017-04-08 00:00:00.000,4,476,1
2017-04-08 00:00:00.000,4,540,1
2017-04-10 00:00:00.000,4,528,1
2017-04-11 00:00:00.000,4,536,1
2017-04-11 00:00:00.000,4,588,1
2017-04-12 00:00:00.000,4,530,1
2017-04-14 00:00:00.000,4,590,1
